INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
 0	 0	4.299	3.316	3.362	2.701
 0	 1	4.503	3.415	3.959	2.918
 0	 2	4.884	3.684	4.372	3.138
 0	 3	5.956	3.373	5.348	3.033
 0	 4	6.083	3.627	5.519	3.199
 0	 5	5.145	3.224	4.687	2.912
 0	 6	5.444	3.439	4.698	3.139
 0	 7	4.829	3.504	4.302	3.247
 1	 0	4.123	3.291	3.309	2.684
 1	 1	4.526	3.705	4.017	3.225
 1	 2	5.033	3.651	4.511	3.116
 1	 3	5.886	3.542	5.403	3.206
 1	 4	6.000	3.672	5.504	3.285
 1	 5	5.021	3.553	4.491	3.166
 1	 6	5.681	3.862	4.780	3.382
 1	 7	5.219	3.811	4.565	3.430
 2	 0	5.484	3.876	4.106	3.043
 2	 1	5.969	4.107	5.235	3.487
 2	 2	6.823	4.033	6.185	3.484
 2	 3	8.399	4.141	7.590	3.705
 2	 4	9.273	4.278	8.356	3.731
 2	 5	7.619	3.760	6.799	3.360
 2	 6	8.301	4.031	6.917	3.695
 2	 7	7.573	4.448	6.503	3.990
 3	 0	5.691	3.670	4.390	3.017
 3	 1	6.209	3.897	5.741	3.416
 3	 2	7.532	4.500	6.971	3.928
 3	 3	9.987	4.514	9.483	4.174
 3	 4	11.220	5.124	10.359	4.370
 3	 5	8.181	4.166	7.461	3.784
 3	 6	10.338	4.351	8.306	4.015
 3	 7	8.348	4.485	6.776	3.794
 4	 0	6.542	4.018	4.688	3.156
 4	 1	6.608	4.144	6.261	3.659
 4	 2	7.733	4.760	7.378	4.346
 4	 3	9.064	4.352	8.957	4.068
 4	 4	11.865	5.242	10.978	4.444
 4	 5	9.204	4.980	8.380	4.389
 4	 6	11.205	4.669	8.724	4.405
 4	 7	8.690	5.173	6.955	4.425
 5	 0	6.764	4.119	4.645	3.232
 5	 1	6.640	4.029	6.357	3.490
 5	 2	6.969	3.954	6.623	3.564
 5	 3	9.011	3.944	9.129	3.800
 5	 4	13.758	5.380	12.249	4.127
 5	 5	8.482	4.354	7.911	3.876
 5	 6	13.235	3.859	9.846	3.686
 5	 7	9.712	4.263	7.415	3.743
 6	 0	9.299	4.201	5.797	3.149
 6	 1	8.912	3.976	9.256	3.419
 6	 2	10.149	3.950	9.632	3.580
 6	 3	12.391	3.692	13.146	3.556
 6	 4	22.848	5.541	20.611	4.306
 6	 5	11.826	4.404	11.470	3.858
 6	 6	20.253	4.141	15.068	4.056
 6	 7	15.756	4.911	11.090	4.250
 7	 0	12.647	4.954	7.293	3.604
 7	 1	10.263	4.764	10.944	3.859
 7	 2	13.567	5.705	12.584	4.705
 7	 3	15.994	4.607	16.815	4.323
 7	 4	  NaN	7.893	  NaN	5.505
 7	 5	14.616	6.001	14.168	4.886
 7	 6	26.795	5.397	18.990	5.460
 7	 7	19.893	7.699	12.925	6.325
 8	 0	14.100	6.037	8.207	4.389
 8	 1	13.081	5.966	14.463	4.953
 8	 2	18.326	6.585	17.344	5.713
 8	 3	19.581	5.588	21.041	5.054
 8	 4	  NaN	9.184	  NaN	6.384
 8	 5	17.798	6.401	17.296	5.308
 8	 6	31.316	5.842	23.043	6.102
 8	 7	25.504	8.663	16.846	7.265
 9	 0	10.843	4.076	7.066	3.215
 9	 1	10.727	4.055	11.390	3.691
 9	 2	14.248	4.355	13.594	4.031
 9	 3	15.246	4.549	16.163	4.241
 9	 4	29.488	6.275	25.646	4.741
 9	 5	15.367	4.749	14.606	4.253
 9	 6	22.548	4.889	17.129	4.762
 9	 7	18.986	6.060	13.614	5.041
10	 0	11.067	5.199	7.565	4.022
10	 1	10.515	5.469	10.117	4.862
10	 2	12.861	6.275	11.963	5.091
10	 3	16.473	6.008	15.951	5.567
10	 4	24.732	7.698	21.587	6.111
10	 5	16.498	5.517	14.755	4.968
10	 6	26.253	6.098	18.808	5.884
10	 7	20.488	7.925	15.360	6.426
11	 0	7.113	4.315	4.972	3.465
11	 1	6.043	4.594	5.803	4.101
11	 2	6.101	4.252	5.748	3.856
11	 3	8.838	4.436	8.857	4.244
11	 4	12.706	6.182	10.988	5.004
11	 5	8.402	5.033	7.730	4.504
11	 6	12.241	4.924	9.391	4.818
11	 7	8.302	5.296	6.476	4.603
12	 0	8.063	4.070	5.848	3.250
12	 1	7.689	4.162	7.273	3.677
12	 2	8.656	4.858	8.310	4.417
12	 3	11.469	5.004	11.166	4.750
12	 4	14.528	5.774	13.181	5.020
12	 5	10.612	5.013	9.446	4.530
12	 6	14.201	4.932	11.289	4.790
12	 7	11.942	5.750	9.777	5.047
13	 0	6.379	3.891	4.776	3.090
13	 1	6.120	3.996	5.711	3.585
13	 2	7.517	4.554	7.123	4.063
13	 3	9.055	5.089	8.795	4.899
13	 4	11.430	6.532	10.094	5.690
13	 5	8.694	5.706	7.742	5.088
13	 6	11.115	6.409	9.017	5.932
13	 7	9.990	6.211	8.359	5.573
14	 0	4.432	3.557	3.425	2.822
14	 1	4.498	3.707	4.045	3.162
14	 2	5.035	3.726	4.616	3.306
14	 3	5.939	4.583	5.666	4.199
14	 4	8.167	5.894	7.211	5.087
14	 5	7.838	6.142	6.944	5.330
14	 6	9.675	6.713	8.178	6.063
14	 7	9.003	7.257	7.638	6.251
15	 0	5.262	3.717	4.010	2.997
15	 1	5.482	3.793	5.025	3.430
15	 2	6.328	3.956	5.870	3.566
15	 3	7.376	4.530	7.088	4.405
15	 4	8.970	5.490	8.238	5.020
15	 5	7.771	5.396	7.004	4.951
15	 6	9.020	6.018	7.990	5.790
15	 7	9.298	6.737	7.925	6.051
16	 0	6.106	3.901	4.645	3.117
16	 1	6.313	3.895	5.757	3.521
16	 2	6.786	4.340	6.351	3.952
16	 3	8.657	4.245	8.035	3.906
16	 4	8.825	4.662	8.471	4.332
16	 5	7.482	3.954	6.832	3.636
16	 6	7.729	4.072	6.707	3.866
16	 7	7.205	4.841	6.356	4.378
17	 0	6.081	3.636	4.767	3.020
17	 1	6.940	4.205	6.426	3.772
17	 2	7.873	4.627	7.456	4.213
17	 3	10.012	4.236	9.491	4.032
17	 4	10.874	5.308	10.265	4.797
17	 5	9.288	4.483	8.340	4.042
17	 6	10.424	4.878	8.651	4.514
17	 7	9.317	5.451	7.873	4.774
18	 0	6.018	3.711	4.558	3.045
18	 1	6.694	3.979	6.185	3.573
18	 2	7.621	4.745	7.074	4.102
18	 3	9.514	4.176	9.268	3.972
18	 4	10.551	4.784	9.909	4.266
18	 5	8.731	4.555	8.041	4.115
18	 6	10.410	4.812	8.399	4.525
18	 7	8.561	5.103	7.066	4.433
19	 0	6.141	3.617	4.375	2.860
19	 1	6.293	4.185	5.850	3.583
19	 2	6.432	3.816	5.970	3.329
19	 3	6.521	3.535	6.555	3.461
19	 4	8.854	4.657	7.933	3.755
19	 5	6.043	3.936	5.511	3.483
19	 6	7.902	3.975	5.955	3.623
19	 7	5.949	4.593	4.649	3.844
20	 0	8.829	3.919	6.148	3.145
20	 1	8.398	3.797	8.247	3.497
20	 2	9.494	3.849	9.019	3.481
20	 3	10.693	3.345	10.942	3.324
20	 4	17.143	4.752	15.634	3.859
20	 5	11.968	4.388	11.194	3.774
20	 6	17.061	3.985	12.920	3.829
20	 7	13.768	5.012	10.257	4.141
21	 0	13.182	3.771	9.012	3.074
21	 1	11.178	3.959	11.684	3.529
21	 2	15.452	4.230	14.404	3.912
21	 3	16.320	3.869	17.130	3.600
21	 4	30.667	5.812	27.354	4.615
21	 5	19.222	5.234	17.965	4.159
21	 6	24.254	5.002	18.888	4.632
21	 7	20.811	5.738	15.253	4.802
22	 0	10.909	5.194	6.843	3.812
22	 1	11.030	4.967	10.493	4.306
22	 2	13.217	5.299	12.474	4.797
22	 3	12.284	5.154	12.625	5.049
22	 4	28.413	7.364	25.480	6.152
22	 5	17.127	7.751	15.838	6.480
22	 6	  NaN	7.980	21.610	7.486
22	 7	23.806	9.864	15.979	7.526
23	 0	43.238	7.187	25.845	5.601
23	 1	38.711	7.681	42.123	6.777
23	 2	63.370	9.300	46.442	8.976
23	 3	49.383	7.032	50.362	7.298
23	 4	  NaN	14.592	  NaN	9.848
23	 5	52.764	8.299	50.817	7.627
23	 6	74.283	10.236	56.818	9.575
23	 7	58.174	10.969	41.799	9.181
24	 0	20.133	7.132	11.675	5.398
24	 1	15.537	6.649	17.254	6.032
24	 2	27.782	7.734	24.219	7.316
24	 3	24.107	5.670	26.390	6.004
24	 4	  NaN	10.570	  NaN	7.798
24	 5	25.558	8.305	24.832	6.500
24	 6	39.035	8.610	29.571	7.662
24	 7	36.615	9.651	22.811	8.352
25	 0	11.783	4.703	7.441	3.726
25	 1	11.977	5.456	11.776	4.771
25	 2	14.986	5.602	14.240	4.930
25	 3	14.556	5.238	15.162	5.034
25	 4	  NaN	7.729	27.826	5.720
25	 5	18.611	7.871	17.287	6.468
25	 6	  NaN	7.512	23.842	6.580
25	 7	25.841	9.145	17.151	6.946
26	 0	11.924	4.648	8.023	3.644
26	 1	12.513	5.088	11.781	4.444
26	 2	14.939	5.629	13.715	4.784
26	 3	19.069	5.518	18.541	5.088
26	 4	28.842	7.202	25.643	5.902
26	 5	19.032	5.837	16.830	5.026
26	 6	30.426	6.287	21.067	5.817
26	 7	23.447	8.078	16.876	6.432
27	 0	6.506	4.255	4.509	3.334
27	 1	6.235	4.185	5.735	3.501
27	 2	5.933	3.831	5.549	3.321
27	 3	7.036	4.044	6.968	3.827
27	 4	9.218	4.990	8.189	4.021
27	 5	6.203	4.508	5.605	3.787
27	 6	8.658	4.366	6.245	3.807
27	 7	6.627	4.873	5.119	4.031
28	 0	6.264	3.959	4.807	3.236
28	 1	6.381	3.687	5.877	3.249
28	 2	7.564	4.701	7.062	4.074
28	 3	9.731	4.051	9.252	3.764
28	 4	10.467	4.848	9.547	4.137
28	 5	7.982	4.776	7.159	4.172
28	 6	9.578	4.446	7.535	4.055
28	 7	8.262	4.795	6.748	4.111
