INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
 0	 0	30.314	10.554	25.515	8.803
 0	 1	34.678	13.950	32.140	12.544
 0	 2	43.698	16.794	38.722	15.246
 0	 3	44.919	18.286	40.056	16.538
 0	 4	50.571	17.804	44.328	15.987
 0	 5	52.548	20.442	44.772	19.081
 0	 6	47.263	19.088	41.869	18.071
 0	 7	52.423	19.720	48.255	19.082
 1	 0	27.942	10.333	22.612	8.175
 1	 1	31.322	12.258	27.333	10.344
 1	 2	38.683	14.828	33.621	13.417
 1	 3	39.590	16.177	34.041	14.184
 1	 4	43.923	15.824	37.539	14.012
 1	 5	45.546	17.349	37.526	15.649
 1	 6	41.190	17.030	34.889	15.570
 1	 7	44.478	17.309	39.596	16.140
 2	 0	22.765	8.377	18.261	6.673
 2	 1	26.195	11.333	22.819	9.414
 2	 2	32.740	13.044	27.626	11.154
 2	 3	32.801	13.767	27.840	11.989
 2	 4	38.644	14.872	31.338	12.527
 2	 5	38.892	14.821	30.435	13.224
 2	 6	34.772	14.643	28.598	13.397
 2	 7	38.225	15.558	33.236	13.785
 3	 0	15.668	6.699	12.502	5.362
 3	 1	17.621	8.376	15.567	7.059
 3	 2	21.149	11.259	17.712	9.835
 3	 3	21.628	10.821	17.974	9.497
 3	 4	25.588	11.454	20.719	9.841
 3	 5	25.318	11.955	19.263	10.670
 3	 6	21.955	11.263	17.484	10.191
 3	 7	25.099	12.272	21.237	11.314
 4	 0	7.846	4.550	6.166	3.619
 4	 1	9.334	5.037	9.023	4.164
 4	 2	8.392	5.308	7.262	4.597
 4	 3	10.567	5.376	8.875	4.593
 4	 4	12.199	6.371	10.205	5.195
 4	 5	12.139	5.218	8.972	4.587
 4	 6	11.997	5.102	9.744	4.840
 4	 7	15.709	6.311	12.847	5.845
 5	 0	15.801	4.433	11.781	3.333
 5	 1	15.741	4.569	14.143	3.651
 5	 2	15.823	4.361	13.117	3.667
 5	 3	21.893	5.504	16.994	4.379
 5	 4	26.840	5.778	20.106	4.820
 5	 5	22.588	5.145	15.504	4.731
 5	 6	18.744	5.044	13.824	4.471
 5	 7	23.170	5.353	18.402	4.957
 6	 0	22.578	5.911	18.238	4.430
 6	 1	29.399	7.323	26.576	6.050
 6	 2	27.135	9.441	22.002	7.653
 6	 3	37.858	9.934	29.401	8.079
 6	 4	34.958	11.261	35.645	8.866
 6	 5	44.567	9.650	30.744	9.359
 6	 6	36.987	8.866	27.997	7.610
 6	 7	41.279	10.386	33.935	9.137
 7	 0	41.726	13.351	31.509	9.433
 7	 1	49.206	18.496	52.058	14.118
 7	 2	57.720	21.595	47.648	18.385
 7	 3	75.425	23.884	55.546	20.149
 7	 4	97.888	27.949	79.016	23.305
 7	 5	105.417	23.062	64.085	21.742
 7	 6	64.843	23.049	51.020	21.674
 7	 7	111.405	26.223	78.880	26.015
 8	 0	38.861	14.743	31.367	10.428
