INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
 0	 0	3.079	2.548	2.757	2.282
 0	 1	3.335	2.738	3.063	2.522
 0	 2	3.008	2.827	2.831	2.663
 0	 3	2.957	2.717	2.857	2.630
 0	 4	2.868	2.680	2.835	2.650
 0	 5	2.971	2.783	3.020	2.830
 0	 6	2.960	2.869	3.067	2.980
 0	 7	3.248	3.020	3.393	3.160
 1	 0	3.271	2.906	2.673	2.374
 1	 1	3.126	2.704	2.678	2.316
 1	 2	2.875	2.697	2.536	2.381
 1	 3	2.825	2.668	2.521	2.385
 1	 4	2.391	2.290	2.171	2.076
 1	 5	2.674	2.566	2.464	2.362
 1	 6	2.790	2.694	2.649	2.573
 1	 7	2.964	2.715	2.807	2.575
 2	 0	3.587	3.288	2.905	2.674
 2	 1	3.173	3.009	2.743	2.596
 2	 2	2.932	2.813	2.604	2.504
 2	 3	3.052	2.952	2.718	2.620
 2	 4	3.041	2.931	2.749	2.657
 2	 5	2.736	2.696	2.494	2.455
 2	 6	3.045	3.000	2.833	2.796
 2	 7	3.008	2.928	2.791	2.715
 3	 0	3.074	2.941	2.482	2.374
 3	 1	2.925	2.788	2.463	2.347
 3	 2	2.804	2.683	2.484	2.389
 3	 3	2.665	2.547	2.393	2.285
 3	 4	2.608	2.550	2.366	2.315
 3	 5	2.697	2.661	2.524	2.494
 3	 6	2.825	2.732	2.622	2.537
 3	 7	2.738	2.682	2.617	2.573
 4	 0	2.894	2.698	2.329	2.177
 4	 1	2.808	2.755	2.367	2.334
 4	 2	2.716	2.685	2.357	2.330
 4	 3	2.638	2.626	2.304	2.297
 4	 4	2.727	2.671	2.407	2.356
 4	 5	2.603	2.541	2.349	2.289
 4	 6	2.735	2.635	2.454	2.385
 4	 7	2.726	2.693	2.523	2.494
 5	 0	2.578	2.512	2.049	1.998
 5	 1	2.584	2.539	2.209	2.178
 5	 2	2.484	2.460	2.160	2.144
 5	 3	2.453	2.419	2.162	2.135
 5	 4	2.406	2.389	2.153	2.145
 5	 5	2.514	2.457	2.287	2.232
 5	 6	2.546	2.495	2.377	2.333
 5	 7	2.910	2.880	2.713	2.685
 6	 0	3.432	3.278	2.767	2.644
 6	 1	3.533	3.331	3.058	2.892
 6	 2	3.442	3.265	3.027	2.878
 6	 3	3.305	3.246	2.974	2.920
 6	 4	3.204	3.120	2.925	2.846
 6	 5	3.377	3.323	3.104	3.053
 6	 6	3.415	3.301	3.177	3.060
 6	 7	3.826	3.755	3.588	3.530
 7	 0	3.256	2.972	2.570	2.346
 7	 1	3.513	3.249	2.953	2.736
 7	 2	3.483	3.269	3.037	2.865
 7	 3	3.348	3.280	2.956	2.902
 7	 4	3.302	3.223	2.973	2.907
 7	 5	3.545	3.503	3.344	3.320
 7	 6	3.687	3.631	3.534	3.489
 7	 7	3.871	3.784	3.712	3.649
 8	 0	3.370	3.225	2.677	2.545
 8	 1	3.558	3.395	3.070	2.922
 8	 2	3.447	3.321	3.012	2.902
 8	 3	3.295	3.228	2.982	2.926
 8	 4	3.330	3.324	3.034	3.043
 8	 5	3.272	3.253	2.999	2.976
 8	 6	3.211	3.207	3.015	3.014
 8	 7	3.591	3.529	3.308	3.273
 9	 0	2.488	2.459	2.066	2.044
 9	 1	2.708	2.565	2.344	2.213
 9	 2	2.541	2.481	2.284	2.233
 9	 3	2.507	2.453	2.325	2.272
 9	 4	2.710	2.623	2.507	2.426
 9	 5	2.635	2.602	2.520	2.477
 9	 6	2.830	2.777	2.774	2.715
 9	 7	2.810	2.759	2.795	2.747
10	 0	2.463	2.401	2.005	1.954
10	 1	2.568	2.508	2.171	2.110
10	 2	2.719	2.684	2.381	2.336
10	 3	2.687	2.670	2.400	2.384
10	 4	2.787	2.742	2.489	2.440
10	 5	2.960	2.936	2.755	2.728
10	 6	3.129	3.075	2.931	2.894
10	 7	3.276	3.198	3.109	3.043
11	 0	2.855	2.762	2.313	2.237
11	 1	2.892	2.763	2.511	2.387
11	 2	2.856	2.768	2.542	2.472
11	 3	2.720	2.653	2.519	2.457
11	 4	2.871	2.773	2.677	2.591
11	 5	2.980	2.926	2.861	2.823
11	 6	2.940	2.897	2.929	2.904
11	 7	3.137	3.055	3.070	3.001
12	 0	3.093	3.053	2.463	2.434
12	 1	3.008	2.950	2.603	2.544
12	 2	3.024	2.889	2.664	2.551
12	 3	2.962	2.892	2.731	2.677
12	 4	3.124	3.002	2.811	2.713
12	 5	3.060	3.033	2.867	2.838
12	 6	3.309	3.228	3.125	3.046
12	 7	3.490	3.407	3.259	3.195
13	 0	3.062	2.903	2.481	2.352
13	 1	3.011	2.917	2.579	2.491
13	 2	2.989	2.878	2.615	2.518
13	 3	3.276	3.124	2.957	2.820
13	 4	3.304	3.217	2.974	2.871
13	 5	3.692	3.488	3.508	3.317
13	 6	3.992	3.759	3.793	3.602
13	 7	4.334	4.070	4.117	3.851
14	 0	2.648	2.395	2.194	1.981
14	 1	2.744	2.613	2.398	2.274
14	 2	2.855	2.733	2.552	2.445
14	 3	3.026	2.896	2.809	2.693
14	 4	3.470	3.341	3.216	3.109
14	 5	3.676	3.593	3.573	3.500
14	 6	4.179	4.043	4.082	3.947
14	 7	4.606	4.411	4.542	4.333
15	 0	3.655	3.318	2.968	2.698
15	 1	3.550	3.309	3.000	2.794
15	 2	3.757	3.610	3.261	3.121
15	 3	3.875	3.747	3.477	3.357
15	 4	4.141	3.975	3.650	3.478
15	 5	4.703	4.455	4.275	4.046
15	 6	4.989	4.699	4.651	4.376
15	 7	5.776	5.533	5.352	5.141
16	 0	3.970	3.204	3.170	2.556
16	 1	3.556	3.138	3.071	2.703
16	 2	3.497	3.246	3.138	2.923
16	 3	3.314	2.934	2.989	2.641
16	 4	3.092	3.028	2.793	2.727
16	 5	3.169	3.047	2.922	2.813
16	 6	3.182	3.027	2.951	2.801
16	 7	3.416	3.256	3.155	3.001
17	 0	3.536	3.144	2.928	2.601
17	 1	3.495	3.149	3.063	2.762
17	 2	3.123	2.871	2.848	2.628
17	 3	3.017	2.824	2.787	2.621
17	 4	3.072	2.948	2.843	2.734
17	 5	2.661	2.533	2.547	2.421
17	 6	3.160	3.082	3.084	3.007
17	 7	3.190	3.067	3.058	2.941
18	 0	2.992	2.654	2.503	2.222
18	 1	2.898	2.689	2.558	2.376
18	 2	2.665	2.631	2.432	2.413
18	 3	2.664	2.600	2.471	2.406
18	 4	2.754	2.668	2.618	2.541
18	 5	2.723	2.617	2.682	2.590
18	 6	2.663	2.643	2.630	2.612
18	 7	2.957	2.871	2.912	2.834
19	 0	2.911	2.808	2.352	2.259
19	 1	2.795	2.750	2.429	2.393
19	 2	2.775	2.725	2.466	2.428
19	 3	2.781	2.729	2.547	2.496
19	 4	2.906	2.878	2.670	2.645
19	 5	2.821	2.747	2.670	2.615
19	 6	2.890	2.845	2.757	2.702
19	 7	3.081	2.998	2.974	2.904
20	 0	2.628	2.359	2.140	1.917
20	 1	2.803	2.636	2.404	2.266
20	 2	2.602	2.507	2.317	2.232
20	 3	2.439	2.402	2.206	2.178
20	 4	2.501	2.462	2.304	2.268
20	 5	2.423	2.374	2.331	2.288
20	 6	2.623	2.583	2.535	2.493
20	 7	2.660	2.536	2.597	2.490
21	 0	3.062	3.006	2.454	2.413
21	 1	2.938	2.890	2.517	2.487
21	 2	2.868	2.799	2.555	2.500
21	 3	2.764	2.724	2.491	2.456
21	 4	2.843	2.834	2.633	2.625
21	 5	2.917	2.864	2.711	2.666
21	 6	2.899	2.874	2.773	2.756
21	 7	3.134	3.061	3.022	2.959
22	 0	2.812	2.737	2.269	2.200
22	 1	2.659	2.546	2.301	2.202
22	 2	2.621	2.566	2.332	2.288
22	 3	2.607	2.546	2.341	2.287
22	 4	2.645	2.605	2.387	2.341
22	 5	2.809	2.770	2.592	2.558
22	 6	2.680	2.612	2.495	2.441
22	 7	2.950	2.932	2.679	2.672
23	 0	2.783	2.737	2.217	2.181
23	 1	2.783	2.749	2.382	2.346
23	 2	2.827	2.821	2.470	2.468
23	 3	2.775	2.762	2.493	2.469
23	 4	2.800	2.762	2.563	2.531
23	 5	2.833	2.819	2.672	2.661
23	 6	3.079	2.993	2.919	2.846
23	 7	3.288	3.184	3.153	3.091
24	 0	3.136	3.027	2.422	2.338
24	 1	2.937	2.842	2.498	2.414
24	 2	2.769	2.761	2.429	2.418
24	 3	2.674	2.644	2.384	2.358
24	 4	2.627	2.599	2.340	2.310
24	 5	2.973	2.962	2.673	2.668
24	 6	2.839	2.791	2.614	2.576
24	 7	3.000	2.889	2.748	2.647
25	 0	2.835	2.771	2.265	2.213
25	 1	2.832	2.727	2.351	2.269
25	 2	2.983	2.955	2.509	2.488
25	 3	2.876	2.796	2.459	2.393
25	 4	2.982	2.901	2.545	2.482
25	 5	2.905	2.891	2.541	2.528
25	 6	2.948	2.901	2.616	2.577
25	 7	3.057	3.006	2.723	2.679
26	 0	2.637	2.590	2.095	2.061
26	 1	2.658	2.615	2.291	2.246
26	 2	2.582	2.545	2.320	2.297
26	 3	2.565	2.533	2.323	2.294
26	 4	2.464	2.414	2.270	2.235
26	 5	2.568	2.517	2.412	2.362
26	 6	2.669	2.592	2.606	2.534
26	 7	2.666	2.646	2.554	2.537
27	 0	3.127	2.997	2.515	2.411
27	 1	2.848	2.767	2.413	2.349
27	 2	2.832	2.820	2.492	2.482
27	 3	2.585	2.532	2.325	2.280
27	 4	2.673	2.667	2.458	2.448
27	 5	2.705	2.668	2.518	2.482
27	 6	2.573	2.520	2.456	2.403
27	 7	2.809	2.750	2.688	2.634
28	 0	3.227	2.913	2.673	2.413
28	 1	2.864	2.758	2.506	2.418
28	 2	3.028	2.960	2.691	2.621
28	 3	2.823	2.764	2.554	2.511
28	 4	2.903	2.887	2.663	2.642
28	 5	2.909	2.851	2.691	2.641
28	 6	2.963	2.964	2.793	2.792
28	 7	3.229	3.146	3.027	2.964
29	 0	3.339	2.940	2.726	2.406
29	 1	3.317	2.957	2.890	2.576
29	 2	3.107	2.913	2.769	2.597
29	 3	3.017	2.788	2.760	2.551
29	 4	2.749	2.650	2.487	2.388
29	 5	3.031	2.883	2.790	2.658
29	 6	3.061	2.973	2.818	2.740
29	 7	3.383	3.108	3.149	2.898
30	 0	4.524	3.492	3.748	2.896
30	 1	4.323	3.597	3.726	3.095
30	 2	4.285	3.852	3.780	3.401
30	 3	3.563	3.322	3.202	2.986
30	 4	3.421	3.288	3.075	2.961
30	 5	3.443	3.362	3.170	3.092
30	 6	3.724	3.642	3.567	3.492
30	 7	3.961	3.687	3.772	3.527
31	 0	4.440	3.572	3.634	2.919
31	 1	4.159	3.496	3.672	3.090
31	 2	3.549	3.208	3.225	2.918
31	 3	3.245	3.044	3.011	2.827
31	 4	3.131	3.051	2.950	2.878
31	 5	3.167	3.021	3.002	2.864
31	 6	3.561	3.374	3.421	3.242
31	 7	3.437	3.323	3.302	3.194
