ch	pt	fine_thr	a_fit	b_fit
 1	 3	 4	217.256	0.259
 1	 3	 5	216.164	0.246
 1	 3	 6	215.240	0.287
 1	 3	 7	214.101	0.260
 1	 4	 0	221.404	0.271
 1	 4	 1	220.254	0.281
 1	 4	 2	219.265	0.268
 1	 4	 3	218.227	0.270
 1	 4	 4	217.286	0.270
 1	 4	 5	216.201	0.301
 1	 4	 6	215.246	0.285
 1	 4	 7	214.078	0.266
 1	 5	 0	221.436	0.285
 1	 5	 1	220.302	0.271
 1	 5	 2	219.280	0.262
 1	 5	 3	218.205	0.258
 1	 5	 4	217.266	0.255
 1	 5	 5	216.194	0.263
 1	 5	 6	215.196	0.281
 1	 5	 7	214.116	0.288
 1	 6	 0	221.388	0.263
 1	 6	 1	220.234	0.279
 1	 6	 2	219.274	0.274
 1	 6	 3	218.206	0.277
 1	 6	 4	217.299	0.272
 1	 6	 5	216.182	0.285
 1	 6	 6	215.246	0.275
 1	 6	 7	214.120	0.255
 1	 7	 0	221.392	0.287
 1	 7	 1	220.252	0.310
 1	 7	 2	219.242	0.294
 1	 7	 3	218.203	0.291
 1	 7	 4	217.282	0.298
 1	 7	 5	216.230	0.280
 1	 7	 6	215.214	0.313
 1	 7	 7	214.116	0.289
 2	 0	 0	219.680	0.386
 2	 0	 1	218.640	0.343
 2	 0	 2	217.728	0.375
 2	 0	 3	216.674	0.382
 2	 0	 4	215.775	0.377
 2	 0	 5	214.657	0.347
 2	 0	 6	213.716	0.352
 2	 0	 7	212.693	0.334
 2	 1	 0	219.671	0.313
 2	 1	 1	218.594	0.325
 2	 1	 2	217.732	0.333
 2	 1	 3	216.691	0.311
 2	 1	 4	215.717	0.342
 2	 1	 5	214.676	0.329
 2	 1	 6	213.744	0.320
 2	 1	 7	212.664	0.320
 2	 2	 0	219.648	0.287
 2	 2	 1	218.607	0.276
 2	 2	 2	217.728	0.290
 2	 2	 3	216.673	0.298
 2	 2	 4	215.735	0.311
 2	 2	 5	214.707	0.322
 2	 2	 6	213.739	0.307
 2	 2	 7	212.685	0.299
 2	 3	 0	219.677	0.286
 2	 3	 1	218.591	0.288
 2	 3	 2	217.687	0.295
 2	 3	 3	216.656	0.295
 2	 3	 4	215.748	0.310
 2	 3	 5	214.668	0.308
 2	 3	 6	213.713	0.311
 2	 3	 7	212.707	0.299
 2	 4	 0	219.641	0.284
 2	 4	 1	218.547	0.277
 2	 4	 2	217.685	0.289
 2	 4	 3	216.662	0.312
 2	 4	 4	215.684	0.289
 2	 4	 5	214.666	0.303
 2	 4	 6	213.709	0.282
 2	 4	 7	212.664	0.298
 2	 5	 0	219.646	0.282
 2	 5	 1	218.578	0.284
 2	 5	 2	217.723	0.273
 2	 5	 3	216.659	0.279
 2	 5	 4	215.736	0.278
 2	 5	 5	214.670	0.309
 2	 5	 6	213.723	0.288
 2	 5	 7	212.683	0.294
 2	 6	 0	219.646	0.286
 2	 6	 1	218.589	0.281
 2	 6	 2	217.720	0.280
 2	 6	 3	216.635	0.299
 2	 6	 4	215.701	0.301
 2	 6	 5	214.658	0.296
 2	 6	 6	213.742	0.295
 2	 6	 7	212.724	0.288
 2	 7	 0	219.651	0.304
 2	 7	 1	218.595	0.293
 2	 7	 2	217.703	0.311
 2	 7	 3	216.667	0.307
 2	 7	 4	215.696	0.308
 2	 7	 5	214.642	0.306
 2	 7	 6	213.739	0.279
 2	 7	 7	212.738	0.300
 3	 0	 0	219.245	0.368
 3	 0	 1	218.152	0.338
 3	 0	 2	217.218	0.381
 3	 0	 3	216.196	0.351
 3	 0	 4	215.208	0.374
 3	 0	 5	213.871	0.288
 3	 0	 6	213.159	0.387
 3	 0	 7	212.007	0.389
 3	 1	 0	219.233	0.330
 3	 1	 1	218.130	0.317
 3	 1	 2	217.227	0.315
 3	 1	 3	216.161	0.361
 3	 1	 4	215.112	0.288
 3	 1	 5	214.040	0.366
 3	 1	 6	213.131	0.348
 3	 1	 7	211.950	0.308
 3	 2	 0	219.207	0.299
 3	 2	 1	218.131	0.316
 3	 2	 2	217.225	0.301
 3	 2	 3	216.136	0.326
 3	 2	 4	215.154	0.319
 3	 2	 5	213.912	0.265
 3	 2	 6	213.124	0.286
 3	 2	 7	212.032	0.311
 3	 3	 0	219.230	0.307
 3	 3	 1	218.073	0.258
 3	 3	 2	217.251	0.291
 3	 3	 3	216.163	0.325
 3	 3	 4	215.143	0.278
 3	 3	 5	214.119	0.306
 3	 3	 6	213.112	0.334
 3	 3	 7	212.054	0.307
 3	 4	 0	219.190	0.282
 3	 4	 1	218.128	0.283
 3	 4	 2	217.242	0.320
 3	 4	 3	216.118	0.307
 3	 4	 4	215.113	0.291
 3	 4	 5	213.996	0.337
 3	 4	 6	213.046	0.340
 3	 4	 7	212.011	0.268
 3	 5	 0	219.161	0.292
 3	 5	 1	218.114	0.248
 3	 5	 2	217.203	0.290
 3	 5	 3	216.112	0.323
 3	 5	 4	215.121	0.285
 3	 5	 5	214.009	0.279
 3	 5	 6	213.097	0.270
 3	 5	 7	212.052	0.261
 3	 6	 0	219.195	0.304
 3	 6	 1	218.130	0.244
 3	 6	 2	217.197	0.292
 3	 6	 3	216.019	0.338
 3	 6	 4	215.124	0.285
 3	 6	 5	213.961	0.276
 3	 6	 6	213.101	0.294
 3	 6	 7	212.118	0.290
 3	 7	 0	219.155	0.277
 3	 7	 1	218.064	0.260
 3	 7	 2	217.239	0.296
 3	 7	 3	216.074	0.271
 3	 7	 4	215.083	0.297
 3	 7	 5	213.885	0.288
 3	 7	 6	213.094	0.267
 3	 7	 7	212.032	0.328
 4	 0	 0	225.363	0.382
 4	 0	 1	224.356	0.382
 4	 0	 2	223.443	0.383
 4	 0	 3	222.331	0.356
 4	 0	 4	221.414	0.389
 4	 0	 5	220.306	0.380
 4	 0	 6	219.345	0.379
 4	 0	 7	218.343	0.368
 4	 1	 0	225.365	0.335
 4	 1	 1	224.373	0.341
 4	 1	 2	223.410	0.311
 4	 1	 3	222.312	0.342
 4	 1	 4	221.360	0.335
 4	 1	 5	220.270	0.319
 4	 1	 6	219.334	0.311
 4	 1	 7	218.328	0.317
 4	 2	 0	225.398	0.327
 4	 2	 1	224.310	0.292
 4	 2	 2	223.413	0.317
 4	 2	 3	222.328	0.317
 4	 2	 4	221.358	0.292
 4	 2	 5	220.249	0.317
 4	 2	 6	219.351	0.279
 4	 2	 7	218.303	0.278
 4	 3	 0	225.381	0.310
 4	 3	 1	224.309	0.302
 4	 3	 2	223.405	0.304
 4	 3	 3	222.297	0.311
 4	 3	 4	221.370	0.324
 4	 3	 5	220.245	0.275
 4	 3	 6	219.315	0.294
 4	 3	 7	218.308	0.282
 4	 4	 0	225.396	0.291
 4	 4	 1	224.315	0.299
 4	 4	 2	223.386	0.289
 4	 4	 3	222.327	0.317
 4	 4	 4	221.374	0.281
 4	 4	 5	220.262	0.300
 4	 4	 6	219.307	0.282
 4	 4	 7	218.329	0.302
 4	 5	 0	225.488	0.296
 4	 5	 1	224.353	0.257
 4	 5	 2	223.392	0.302
 4	 5	 3	222.316	0.278
 4	 5	 4	221.363	0.274
 4	 5	 5	220.239	0.316
 4	 5	 6	219.304	0.304
 4	 5	 7	218.305	0.270
 4	 6	 0	225.402	0.285
 4	 6	 1	224.296	0.287
 4	 6	 2	223.364	0.303
 4	 6	 3	222.241	0.264
 4	 6	 4	221.330	0.267
 4	 6	 5	220.226	0.282
 4	 6	 6	219.375	0.273
 4	 6	 7	218.307	0.269
 4	 7	 0	225.412	0.292
 4	 7	 1	224.274	0.307
 4	 7	 2	223.375	0.301
 4	 7	 3	222.262	0.327
 4	 7	 4	221.365	0.289
 4	 7	 5	220.223	0.302
 4	 7	 6	219.384	0.290
 4	 7	 7	218.290	0.276
 5	 0	 0	224.368	0.435
 5	 0	 1	223.250	0.412
 5	 0	 2	222.287	0.407
 5	 0	 3	221.174	0.432
 5	 0	 4	220.225	0.437
 5	 0	 5	219.164	0.407
 5	 0	 6	218.228	0.411
 5	 0	 7	217.190	0.409
 5	 1	 0	224.423	0.387
 5	 1	 1	223.229	0.368
 5	 1	 2	222.271	0.355
 5	 1	 3	221.140	0.369
 5	 1	 4	220.241	0.377
 5	 1	 5	219.152	0.345
 5	 1	 6	218.201	0.338
 5	 1	 7	217.142	0.356
 5	 2	 0	224.445	0.349
 5	 2	 1	223.262	0.344
 5	 2	 2	222.259	0.349
 5	 2	 3	221.167	0.340
 5	 2	 4	220.239	0.322
 5	 2	 5	219.129	0.338
 5	 2	 6	218.224	0.339
 5	 2	 7	217.112	0.335
 5	 3	 0	224.330	0.316
 5	 3	 1	223.249	0.333
 5	 3	 2	222.241	0.331
 5	 3	 3	221.127	0.347
 5	 3	 4	220.207	0.323
 5	 3	 5	219.133	0.359
 5	 3	 6	218.204	0.324
 5	 3	 7	217.131	0.318
 5	 4	 0	224.325	0.348
 5	 4	 1	223.231	0.306
 5	 4	 2	222.267	0.342
 5	 4	 3	221.138	0.325
 5	 4	 4	220.179	0.286
 5	 4	 5	219.093	0.329
 5	 4	 6	218.152	0.296
 5	 4	 7	217.143	0.325
 5	 5	 0	224.304	0.324
 5	 5	 1	223.203	0.317
 5	 5	 2	222.215	0.296
 5	 5	 3	221.142	0.312
 5	 5	 4	220.182	0.298
 5	 5	 5	219.113	0.323
 5	 5	 6	218.191	0.283
 5	 5	 7	217.122	0.305
 5	 6	 0	224.327	0.328
 5	 6	 1	223.232	0.319
 5	 6	 2	222.214	0.332
 5	 6	 3	221.077	0.334
 5	 6	 4	220.188	0.315
 5	 6	 5	219.105	0.293
 5	 6	 6	218.159	0.317
 5	 6	 7	217.121	0.349
 5	 7	 0	224.283	0.322
 5	 7	 1	223.174	0.301
 5	 7	 2	222.225	0.328
 5	 7	 3	221.123	0.348
 5	 7	 4	220.201	0.343
 5	 7	 5	219.115	0.333
 5	 7	 6	218.132	0.303
 5	 7	 7	217.076	0.320
 6	 0	 0	225.296	0.463
 6	 0	 1	224.252	0.478
 6	 0	 2	223.302	0.473
 6	 0	 3	222.142	0.452
 6	 0	 4	221.270	0.445
 6	 0	 5	220.158	0.460
 6	 0	 6	219.218	0.434
 6	 0	 7	218.191	0.460
 6	 1	 0	225.274	0.401
 6	 1	 1	224.183	0.409
 6	 1	 2	223.307	0.396
 6	 1	 3	222.118	0.375
 6	 1	 4	221.292	0.382
 6	 1	 5	220.136	0.406
 6	 1	 6	219.184	0.389
 6	 1	 7	218.168	0.363
 6	 2	 0	225.292	0.361
 6	 2	 1	224.218	0.377
 6	 2	 2	223.337	0.338
 6	 2	 3	222.205	0.300
 6	 2	 4	221.258	0.361
 6	 2	 5	220.156	0.373
 6	 2	 6	219.163	0.354
 6	 2	 7	218.149	0.359
 6	 3	 0	225.296	0.356
 6	 3	 1	224.177	0.342
 6	 3	 2	223.246	0.356
 6	 3	 3	222.129	0.355
 6	 3	 4	221.300	0.386
 6	 3	 5	220.130	0.328
 6	 3	 6	219.194	0.362
 6	 3	 7	218.131	0.317
 6	 4	 0	225.284	0.330
 6	 4	 1	224.178	0.334
 6	 4	 2	223.169	0.324
 6	 4	 3	222.173	0.336
 6	 4	 4	221.250	0.362
 6	 4	 5	220.157	0.363
 6	 4	 6	219.256	0.325
 6	 4	 7	218.085	0.350
 6	 5	 0	225.378	0.357
 6	 5	 1	224.232	0.350
 6	 5	 2	223.192	0.358
 6	 5	 3	222.121	0.331
 6	 5	 4	221.158	0.307
 6	 5	 5	220.131	0.328
 6	 5	 6	219.163	0.333
 6	 5	 7	218.093	0.253
 6	 6	 0	225.311	0.310
 6	 6	 1	224.320	0.317
 6	 6	 2	223.148	0.296
 6	 6	 3	222.158	0.307
 6	 6	 4	221.174	0.301
 6	 6	 5	220.065	0.323
 6	 6	 6	219.355	0.297
 6	 6	 7	218.129	0.318
 6	 7	 0	225.288	0.343
 6	 7	 1	224.176	0.342
 6	 7	 2	223.194	0.313
 6	 7	 3	222.132	0.353
 6	 7	 4	221.195	0.328
 6	 7	 5	220.138	0.370
 6	 7	 6	219.200	0.332
 6	 7	 7	218.084	0.318
 7	 0	 0	221.282	0.473
 7	 0	 1	220.199	0.477
 7	 0	 2	219.271	0.449
 7	 0	 3	218.001	0.490
 7	 0	 4	217.136	0.458
 7	 0	 5	216.038	0.512
 7	 0	 6	215.033	0.522
 7	 0	 7	214.024	0.495
 7	 1	 0	221.166	0.425
 7	 1	 1	220.079	0.359
 7	 1	 2	219.179	0.395
 7	 1	 3	218.013	0.422
 7	 1	 4	217.137	0.423
 7	 1	 5	215.945	0.416
 7	 1	 6	215.007	0.444
 7	 1	 7	213.968	0.380
 7	 2	 0	221.209	0.369
 7	 2	 1	220.137	0.382
 7	 2	 2	219.198	0.369
 7	 2	 3	218.036	0.380
 7	 2	 4	217.091	0.388
 7	 2	 5	215.958	0.404
 7	 2	 6	215.012	0.402
 7	 2	 7	213.967	0.341
 7	 3	 0	221.228	0.372
 7	 3	 1	220.072	0.373
 7	 3	 2	219.166	0.397
 7	 3	 3	217.994	0.348
 7	 3	 4	217.092	0.344
 7	 3	 5	215.945	0.391
 7	 3	 6	214.985	0.372
 7	 3	 7	213.917	0.338
 7	 4	 0	221.162	0.377
 7	 4	 1	220.057	0.352
 7	 4	 2	219.107	0.356
 7	 4	 3	217.956	0.326
 7	 4	 4	217.100	0.364
 7	 4	 5	215.936	0.341
 7	 4	 6	214.954	0.361
 7	 4	 7	213.956	0.362
 7	 5	 0	221.220	0.364
 7	 5	 1	220.039	0.318
 7	 5	 2	219.093	0.340
 7	 5	 3	217.984	0.321
 7	 5	 4	217.076	0.341
 7	 5	 5	215.964	0.328
 7	 5	 6	214.975	0.338
 7	 5	 7	213.897	0.348
 7	 6	 0	221.198	0.345
 7	 6	 1	220.055	0.344
 7	 6	 2	219.054	0.289
 7	 6	 3	217.993	0.310
 7	 6	 4	217.053	0.350
 7	 6	 5	215.960	0.327
 7	 6	 6	215.031	0.293
 7	 6	 7	213.868	0.303
 7	 7	 0	221.197	0.361
 7	 7	 1	220.080	0.356
 7	 7	 2	218.994	0.323
 7	 7	 3	218.009	0.270
 7	 7	 4	217.070	0.339
 7	 7	 5	215.889	0.344
 7	 7	 6	215.015	0.339
 7	 7	 7	213.891	0.338
 8	 0	 0	220.497	0.470
 8	 0	 1	219.346	0.473
 8	 0	 2	218.414	0.447
 8	 0	 3	217.351	0.455
 8	 0	 4	216.313	0.458
 8	 0	 5	215.261	0.456
 8	 0	 6	214.274	0.489
 8	 0	 7	213.214	0.445
 8	 1	 0	220.459	0.398
 8	 1	 1	219.347	0.378
 8	 1	 2	218.417	0.373
 8	 1	 3	217.293	0.396
 8	 1	 4	216.267	0.429
 8	 1	 5	215.206	0.412
 8	 1	 6	214.192	0.427
 8	 1	 7	213.177	0.411
 8	 2	 0	220.397	0.398
 8	 2	 1	219.254	0.370
 8	 2	 2	218.395	0.397
 8	 2	 3	217.322	0.377
 8	 2	 4	216.277	0.396
 8	 2	 5	215.129	0.417
 8	 2	 6	214.215	0.421
 8	 2	 7	213.130	0.409
 8	 3	 0	220.422	0.421
 8	 3	 1	219.296	0.380
 8	 3	 2	218.353	0.398
 8	 3	 3	217.285	0.413
 8	 3	 4	216.244	0.402
 8	 3	 5	215.144	0.435
 8	 3	 6	214.194	0.408
 8	 3	 7	213.090	0.378
 8	 4	 0	220.317	0.425
 8	 4	 1	219.273	0.374
 8	 4	 2	218.327	0.402
 8	 4	 3	217.239	0.408
 8	 4	 4	216.287	0.396
 8	 4	 5	215.135	0.419
 8	 4	 6	214.220	0.421
 8	 4	 7	213.105	0.420
 8	 5	 0	220.358	0.435
 8	 5	 1	219.231	0.409
 8	 5	 2	218.335	0.419
 8	 5	 3	217.218	0.416
 8	 5	 4	216.224	0.412
 8	 5	 5	215.143	0.415
 8	 5	 6	214.163	0.413
 8	 5	 7	213.037	0.442
 8	 6	 0	220.349	0.444
 8	 6	 1	219.186	0.456
 8	 6	 2	218.305	0.466
 8	 6	 3	217.188	0.396
 8	 6	 4	216.248	0.481
 8	 6	 5	215.084	0.478
 8	 6	 6	214.132	0.470
 8	 6	 7	213.065	0.488
 8	 7	 0	220.308	0.502
 8	 7	 1	219.199	0.516
 8	 7	 2	218.287	0.476
 8	 7	 3	217.189	0.473
 8	 7	 4	216.186	0.481
 8	 7	 5	215.110	0.444
 8	 7	 6	214.116	0.468
 8	 7	 7	213.061	0.463
 9	 0	 0	226.046	0.421
 9	 0	 1	224.975	0.444
 9	 0	 2	224.080	0.420
 9	 0	 3	222.954	0.429
 9	 0	 4	222.076	0.419
 9	 0	 5	221.055	0.402
 9	 0	 6	220.016	0.424
 9	 0	 7	219.022	0.400
 9	 1	 0	226.068	0.380
 9	 1	 1	224.926	0.405
 9	 1	 2	223.990	0.349
 9	 1	 3	222.897	0.360
 9	 1	 4	222.050	0.418
 9	 1	 5	221.013	0.397
 9	 1	 6	220.031	0.395
 9	 1	 7	218.988	0.379
 9	 2	 0	226.030	0.389
 9	 2	 1	224.953	0.373
 9	 2	 2	223.994	0.395
 9	 2	 3	222.904	0.376
 9	 2	 4	221.992	0.357
 9	 2	 5	220.956	0.399
 9	 2	 6	219.992	0.372
 9	 2	 7	218.981	0.349
 9	 3	 0	226.005	0.402
 9	 3	 1	224.909	0.402
 9	 3	 2	223.981	0.370
 9	 3	 3	222.908	0.379
 9	 3	 4	222.005	0.383
 9	 3	 5	220.968	0.385
 9	 3	 6	219.957	0.333
 9	 3	 7	218.953	0.376
 9	 4	 0	226.001	0.419
 9	 4	 1	224.880	0.445
 9	 4	 2	223.925	0.391
 9	 4	 3	222.870	0.391
 9	 4	 4	221.992	0.391
 9	 4	 5	220.919	0.397
 9	 4	 6	219.927	0.392
 9	 4	 7	218.962	0.395
 9	 5	 0	225.988	0.449
 9	 5	 1	224.846	0.436
 9	 5	 2	223.951	0.470
 9	 5	 3	222.859	0.413
 9	 5	 4	221.984	0.419
 9	 5	 5	220.895	0.399
 9	 5	 6	219.931	0.394
 9	 5	 7	218.908	0.421
 9	 6	 0	225.918	0.436
 9	 6	 1	224.854	0.447
 9	 6	 2	223.893	0.460
 9	 6	 3	222.869	0.440
 9	 6	 4	221.956	0.476
 9	 6	 5	220.894	0.427
 9	 6	 6	219.952	0.457
 9	 6	 7	218.897	0.437
 9	 7	 0	225.909	0.478
 9	 7	 1	224.869	0.464
 9	 7	 2	223.934	0.510
 9	 7	 3	222.876	0.480
 9	 7	 4	221.894	0.512
 9	 7	 5	220.885	0.466
 9	 7	 6	219.921	0.458
 9	 7	 7	218.835	0.445
10	 0	 0	220.083	0.430
10	 0	 1	218.966	0.417
10	 0	 2	218.035	0.382
10	 0	 3	217.051	0.391
10	 0	 4	216.082	0.434
10	 0	 5	214.943	0.390
10	 0	 6	214.014	0.424
10	 0	 7	212.955	0.426
10	 1	 0	219.988	0.389
10	 1	 1	218.978	0.328
10	 1	 2	218.054	0.344
10	 1	 3	217.014	0.346
10	 1	 4	216.026	0.385
10	 1	 5	214.959	0.377
10	 1	 6	213.965	0.346
10	 1	 7	212.896	0.396
10	 2	 0	219.958	0.384
10	 2	 1	218.960	0.335
10	 2	 2	218.038	0.341
10	 2	 3	216.981	0.354
10	 2	 4	216.022	0.364
10	 2	 5	214.919	0.339
10	 2	 6	213.991	0.384
10	 2	 7	212.907	0.341
10	 3	 0	219.967	0.360
10	 3	 1	218.897	0.359
10	 3	 2	218.017	0.365
10	 3	 3	216.959	0.358
10	 3	 4	215.980	0.378
10	 3	 5	214.889	0.382
10	 3	 6	213.990	0.382
10	 3	 7	212.910	0.384
10	 4	 0	219.884	0.373
10	 4	 1	218.930	0.382
10	 4	 2	218.014	0.394
10	 4	 3	216.952	0.408
10	 4	 4	215.937	0.436
10	 4	 5	214.900	0.409
10	 4	 6	213.956	0.369
10	 4	 7	212.932	0.371
10	 5	 0	219.952	0.402
10	 5	 1	218.976	0.396
10	 5	 2	217.972	0.399
10	 5	 3	217.028	0.409
10	 5	 4	215.987	0.393
10	 5	 5	214.908	0.375
10	 5	 6	213.931	0.392
10	 5	 7	212.934	0.383
10	 6	 0	219.944	0.401
10	 6	 1	218.894	0.422
10	 6	 2	218.005	0.419
10	 6	 3	216.926	0.412
10	 6	 4	215.970	0.425
10	 6	 5	214.921	0.424
10	 6	 6	213.890	0.439
10	 6	 7	212.909	0.440
10	 7	 0	219.938	0.405
10	 7	 1	218.856	0.432
10	 7	 2	217.925	0.448
10	 7	 3	216.937	0.462
10	 7	 4	215.988	0.457
10	 7	 5	214.894	0.447
10	 7	 6	213.923	0.432
10	 7	 7	212.898	0.499
11	 0	 0	219.110	0.382
11	 0	 1	218.121	0.393
11	 0	 2	217.184	0.389
11	 0	 3	216.084	0.411
11	 0	 4	215.218	0.381
11	 0	 5	214.144	0.374
11	 0	 6	213.216	0.370
11	 0	 7	212.159	0.356
11	 1	 0	219.119	0.332
11	 1	 1	218.084	0.332
11	 1	 2	217.169	0.331
11	 1	 3	216.066	0.367
11	 1	 4	215.225	0.369
11	 1	 5	214.173	0.337
11	 1	 6	213.220	0.341
11	 1	 7	212.143	0.333
11	 2	 0	219.111	0.344
11	 2	 1	218.083	0.301
11	 2	 2	217.146	0.297
11	 2	 3	216.071	0.347
11	 2	 4	215.224	0.353
11	 2	 5	214.148	0.347
11	 2	 6	213.169	0.345
11	 2	 7	212.143	0.323
11	 3	 0	219.108	0.336
11	 3	 1	218.052	0.340
11	 3	 2	217.111	0.309
11	 3	 3	216.012	0.378
11	 3	 4	215.163	0.366
11	 3	 5	214.131	0.338
11	 3	 6	213.162	0.275
11	 3	 7	212.149	0.346
11	 4	 0	219.035	0.363
11	 4	 1	218.083	0.333
11	 4	 2	217.093	0.335
11	 4	 3	216.018	0.334
11	 4	 4	215.227	0.365
11	 4	 5	214.115	0.361
11	 4	 6	213.219	0.341
11	 4	 7	212.107	0.325
11	 5	 0	219.097	0.339
11	 5	 1	218.063	0.405
11	 5	 2	217.091	0.373
11	 5	 3	216.017	0.376
11	 5	 4	215.209	0.345
11	 5	 5	214.092	0.361
11	 5	 6	213.150	0.346
11	 5	 7	212.105	0.337
11	 6	 0	219.054	0.362
11	 6	 1	218.060	0.366
11	 6	 2	217.071	0.368
11	 6	 3	215.986	0.379
11	 6	 4	215.201	0.377
11	 6	 5	214.100	0.394
11	 6	 6	213.150	0.367
11	 6	 7	212.059	0.383
11	 7	 0	219.076	0.383
11	 7	 1	218.053	0.385
11	 7	 2	217.099	0.417
11	 7	 3	215.936	0.403
11	 7	 4	215.171	0.403
11	 7	 5	214.123	0.413
11	 7	 6	213.135	0.408
11	 7	 7	212.070	0.373
12	 0	 0	225.627	0.377
12	 0	 1	224.492	0.379
12	 0	 2	223.534	0.377
12	 0	 3	222.299	0.370
12	 0	 4	221.417	0.379
12	 0	 5	220.257	0.351
12	 0	 6	219.350	0.356
12	 0	 7	218.204	0.331
12	 1	 0	225.605	0.343
12	 1	 1	224.466	0.358
12	 1	 2	223.464	0.335
12	 1	 3	222.283	0.318
12	 1	 4	221.364	0.336
12	 1	 5	220.255	0.339
12	 1	 6	219.299	0.323
12	 1	 7	218.190	0.343
12	 2	 0	225.640	0.321
12	 2	 1	224.425	0.329
12	 2	 2	223.446	0.341
12	 2	 3	222.307	0.360
12	 2	 4	221.400	0.349
12	 2	 5	220.242	0.341
12	 2	 6	219.342	0.314
12	 2	 7	218.156	0.318
12	 3	 0	225.653	0.358
12	 3	 1	224.490	0.330
12	 3	 2	223.461	0.361
12	 3	 3	222.312	0.313
12	 3	 4	221.330	0.348
12	 3	 5	220.248	0.324
12	 3	 6	219.294	0.313
12	 3	 7	218.128	0.338
12	 4	 0	225.619	0.360
12	 4	 1	224.413	0.365
12	 4	 2	223.426	0.355
12	 4	 3	222.258	0.342
12	 4	 4	221.335	0.336
12	 4	 5	220.200	0.344
12	 4	 6	219.243	0.340
12	 4	 7	218.083	0.353
12	 5	 0	225.511	0.373
12	 5	 1	224.407	0.396
12	 5	 2	223.414	0.377
12	 5	 3	222.247	0.374
12	 5	 4	221.384	0.368
12	 5	 5	220.184	0.423
12	 5	 6	219.232	0.350
12	 5	 7	218.113	0.334
12	 6	 0	225.540	0.397
12	 6	 1	224.419	0.409
12	 6	 2	223.393	0.382
12	 6	 3	222.263	0.392
12	 6	 4	221.321	0.396
12	 6	 5	220.197	0.399
12	 6	 6	219.202	0.380
12	 6	 7	218.060	0.387
12	 7	 0	225.574	0.409
12	 7	 1	224.380	0.439
12	 7	 2	223.391	0.442
12	 7	 3	222.228	0.435
12	 7	 4	221.311	0.438
12	 7	 5	220.133	0.437
12	 7	 6	219.201	0.412
12	 7	 7	218.104	0.400
