INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
 8	 3	3.127	2.935	2.797	2.615
 8	 4	3.175	3.047	2.883	2.765
 8	 5	3.496	3.123	3.200	2.856
 8	 6	3.880	3.520	3.561	3.198
 8	 7	4.193	3.461	3.909	3.232
 9	 0	3.760	3.602	3.086	2.971
 9	 1	3.294	2.780	2.901	2.460
 9	 2	3.093	2.719	2.813	2.487
 9	 3	3.204	2.834	2.888	2.559
 9	 4	3.407	3.099	3.099	2.818
 9	 5	3.524	3.053	3.269	2.829
 9	 6	4.064	3.486	3.759	3.224
 9	 7	4.110	3.491	3.852	3.282
10	 0	3.062	2.634	2.481	2.141
10	 1	2.845	2.578	2.479	2.255
10	 2	2.662	2.519	2.378	2.238
10	 3	2.840	2.687	2.587	2.457
10	 4	2.990	2.810	2.785	2.618
10	 5	3.139	2.894	2.940	2.716
10	 6	3.542	3.046	3.350	2.881
10	 7	3.661	3.264	3.472	3.103
11	 0	3.325	3.315	2.679	2.685
11	 1	3.029	2.953	2.607	2.537
11	 2	2.993	2.840	2.723	2.592
11	 3	2.990	2.848	2.745	2.617
11	 4	3.210	3.053	3.002	2.875
11	 5	3.350	3.339	3.119	3.128
11	 6	3.751	3.730	3.558	3.563
11	 7	3.824	3.847	3.644	3.661
12	 0	3.504	3.008	2.871	2.464
12	 1	3.228	2.933	2.843	2.607
12	 2	3.422	3.166	3.045	2.821
12	 3	3.533	3.214	3.122	2.852
12	 4	3.712	3.396	3.365	3.086
12	 5	3.930	3.888	3.596	3.573
12	 6	4.438	3.776	4.069	3.452
12	 7	4.657	3.921	4.316	3.638
13	 0	2.912	2.742	2.399	2.265
13	 1	2.896	2.708	2.568	2.398
13	 2	2.671	2.587	2.400	2.328
13	 3	2.854	2.801	2.623	2.575
13	 4	3.086	2.967	2.835	2.744
13	 5	3.520	3.238	3.242	2.978
13	 6	3.957	3.586	3.627	3.271
13	 7	4.266	3.612	4.045	3.432
14	 0	2.538	2.445	2.135	2.052
14	 1	2.779	2.680	2.383	2.305
14	 2	2.897	2.842	2.546	2.498
14	 3	3.168	3.027	2.843	2.722
14	 4	3.560	3.295	3.217	2.994
14	 5	3.730	3.461	3.376	3.124
14	 6	4.160	4.166	3.799	3.798
14	 7	4.483	4.487	4.167	4.175
15	 0	2.984	2.676	2.380	2.134
15	 1	2.805	2.622	2.450	2.299
15	 2	2.895	2.844	2.586	2.542
15	 3	3.322	3.185	2.986	2.875
15	 4	3.281	3.081	3.030	2.861
15	 5	3.775	3.427	3.548	3.268
15	 6	4.190	4.199	3.943	3.917
15	 7	4.539	4.484	4.420	4.368
16	 0	2.604	2.506	2.173	2.098
16	 1	2.669	2.630	2.348	2.313
16	 2	2.770	2.723	2.469	2.429
16	 3	2.741	2.681	2.507	2.457
16	 4	2.884	2.853	2.697	2.677
16	 5	2.871	2.880	2.730	2.730
16	 6	2.834	2.822	2.759	2.763
16	 7	3.030	2.949	3.005	2.922
17	 0	2.924	2.929	2.414	2.410
17	 1	2.839	2.645	2.481	2.313
17	 2	2.845	2.730	2.534	2.434
17	 3	2.925	2.747	2.631	2.457
17	 4	2.897	2.751	2.665	2.541
17	 5	2.943	2.915	2.698	2.673
17	 6	3.133	3.003	2.933	2.814
17	 7	3.111	2.998	2.953	2.861
18	 0	2.816	2.561	2.304	2.100
18	 1	2.698	2.559	2.344	2.227
18	 2	2.649	2.603	2.368	2.332
18	 3	2.708	2.568	2.470	2.351
18	 4	2.591	2.449	2.402	2.267
18	 5	2.527	2.492	2.413	2.379
18	 6	2.748	2.658	2.674	2.584
18	 7	2.986	2.785	2.951	2.768
19	 0	3.063	3.064	2.486	2.491
19	 1	2.876	2.732	2.448	2.328
19	 2	2.902	2.764	2.602	2.480
19	 3	2.869	2.783	2.629	2.547
19	 4	2.866	2.741	2.687	2.576
19	 5	2.967	2.917	2.811	2.751
19	 6	2.981	2.828	2.910	2.765
19	 7	3.089	2.988	3.004	2.910
20	 0	3.199	3.200	2.595	2.596
20	 1	2.882	2.665	2.448	2.266
20	 2	2.835	2.751	2.498	2.429
20	 3	2.875	2.781	2.568	2.490
20	 4	2.835	2.710	2.602	2.492
20	 5	2.888	2.829	2.669	2.608
20	 6	2.893	2.815	2.708	2.633
20	 7	2.869	2.713	2.763	2.617
21	 0	3.360	2.671	2.735	2.189
21	 1	2.898	2.646	2.549	2.328
21	 2	2.762	2.624	2.457	2.341
21	 3	2.858	2.627	2.515	2.317
21	 4	2.722	2.631	2.460	2.376
21	 5	2.799	2.721	2.529	2.469
21	 6	2.891	2.775	2.688	2.582
21	 7	2.955	2.798	2.756	2.612
22	 0	3.330	2.872	2.712	2.347
22	 1	2.885	2.729	2.533	2.402
22	 2	2.682	2.456	2.418	2.230
22	 3	2.654	2.584	2.452	2.380
22	 4	2.696	2.587	2.527	2.425
22	 5	2.622	2.602	2.440	2.413
22	 6	2.658	2.613	2.504	2.470
22	 7	2.801	2.775	2.654	2.631
23	 0	4.244	3.916	3.427	3.172
23	 1	3.643	3.314	3.078	2.804
23	 2	3.478	3.292	3.000	2.850
23	 3	3.445	3.266	2.948	2.793
23	 4	3.431	3.334	2.981	2.898
23	 5	3.287	3.217	2.940	2.877
23	 6	3.428	3.310	3.123	3.008
23	 7	3.496	3.343	3.207	3.079
24	 0	3.828	3.685	3.041	2.946
24	 1	3.328	3.030	2.858	2.601
24	 2	3.027	2.865	2.669	2.534
24	 3	3.094	2.934	2.784	2.655
24	 4	2.958	2.834	2.718	2.603
24	 5	2.888	2.808	2.664	2.610
24	 6	2.958	2.901	2.732	2.675
24	 7	2.967	2.883	2.799	2.726
25	 0	3.322	2.871	2.690	2.323
25	 1	3.152	2.944	2.693	2.512
25	 2	2.953	2.913	2.556	2.521
25	 3	2.821	2.782	2.478	2.444
25	 4	2.754	2.741	2.474	2.458
25	 5	2.864	2.785	2.582	2.523
25	 6	3.020	2.918	2.748	2.650
25	 7	2.974	2.938	2.728	2.700
26	 0	3.514	3.539	2.774	2.773
26	 1	3.203	3.051	2.734	2.611
26	 2	3.073	2.975	2.672	2.582
26	 3	3.086	3.003	2.706	2.631
26	 4	2.953	2.887	2.658	2.599
26	 5	2.989	2.905	2.760	2.678
26	 6	3.011	2.974	2.807	2.777
26	 7	3.069	2.927	2.902	2.779
27	 0	3.053	3.068	2.499	2.501
27	 1	2.861	2.707	2.424	2.286
27	 2	2.957	2.875	2.548	2.469
27	 3	2.792	2.758	2.456	2.428
27	 4	2.826	2.769	2.584	2.540
27	 5	2.830	2.810	2.605	2.585
27	 6	2.932	2.919	2.716	2.694
27	 7	2.972	2.926	2.815	2.780
28	 0	3.121	3.119	2.522	2.523
28	 1	3.114	3.117	2.622	2.621
28	 2	3.062	3.049	2.707	2.708
28	 3	3.191	3.189	2.832	2.836
28	 4	2.976	2.982	2.728	2.732
28	 5	3.144	3.153	2.917	2.916
28	 6	3.132	3.133	2.996	2.994
28	 7	3.139	3.143	3.070	3.067
29	 0	3.069	3.062	2.538	2.542
29	 1	3.046	2.875	2.568	2.416
29	 2	2.848	2.718	2.544	2.433
29	 3	2.904	2.817	2.591	2.515
29	 4	2.924	2.820	2.680	2.589
29	 5	2.880	2.795	2.671	2.590
29	 6	2.957	2.859	2.813	2.726
29	 7	2.974	2.885	2.917	2.833
30	 0	2.658	2.488	2.269	2.119
30	 1	2.703	2.610	2.327	2.248
30	 2	2.683	2.650	2.380	2.345
30	 3	2.630	2.598	2.374	2.358
30	 4	2.726	2.699	2.514	2.491
30	 5	2.774	2.700	2.588	2.525
30	 6	2.827	2.821	2.662	2.643
30	 7	2.877	2.868	2.769	2.775
31	 0	2.736	2.539	2.292	2.131
31	 1	2.698	2.575	2.395	2.280
31	 2	2.795	2.717	2.529	2.456
31	 3	2.729	2.692	2.553	2.517
31	 4	2.773	2.726	2.574	2.531
31	 5	2.757	2.686	2.653	2.591
31	 6	2.807	2.796	2.666	2.658
31	 7	3.046	2.989	2.917	2.862
