Peaking Times - based on Mean values without Outliers [us]
  #0	  #1	  #2	  #3	  #4	  #5	  #6	  #7	  #8	  #9	 #10	 #11	 #12	 #13	 #14	 #15	 #16	 #17	 #18	 #19	 #20	 #21	 #22	 #23	 #24	 #25	 #26	 #27	 #28	 #29	 #30	 #31	mean	std	median	outliers	mean_w/o_out	std_w/o_out
  #0	  #1	  #2	  #3	  #4	  #5	  #6	  #7	  #8	  #9	 #10	 #11	 #12	 #13	 #14	 #15	 #16	 #17	 #18	 #19	 #20	 #21	 #22	 #23	 #24	 #25	 #26	 #27	 #28	 #29	 #30	 #31	mean	std	median	outliers	mean_w/o_out	std_w/o_out
0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2708	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2910	0.0037	0.2917	  1	0.2917	0.0000
0.4583	0.4583	0.4583	0.4792	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4792	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4596	0.0051	0.4583	  2	0.4583	0.0000
0.6458	0.6458	0.6458	0.6458	0.6458	0.6458	0.6458	0.6458	0.6458	0.6458	0.6458	0.6458	0.6458	0.6458	0.6458	0.6458	0.6458	0.6250	0.6458	0.6458	0.6667	0.6458	0.6458	0.6458	0.6458	0.6458	0.6458	0.6458	0.6458	0.6458	0.6458	0.6458	0.6458	0.0053	0.6458	  2	0.6458	0.0000
0.8125	0.7917	0.7917	0.8333	0.8125	0.8333	0.7917	0.8333	0.8333	0.8333	0.8333	0.8333	0.8333	0.8333	0.8333	0.8333	0.8333	0.8125	0.8333	0.7917	0.7917	0.8333	0.8333	0.8333	0.7917	0.7917	0.7917	0.8333	0.7917	0.7917	0.8125	0.8125	0.8171	0.0189	0.8333	 15	0.8333	0.0000
0.9792	1.0208	1.0000	1.0000	1.0208	0.9792	1.0208	1.0208	1.0208	1.0208	1.0208	1.0208	1.0208	1.0208	1.0208	1.0208	1.0000	0.9792	1.0208	1.0000	1.0208	1.0208	1.0208	1.0208	0.9792	1.0208	0.9792	1.0208	1.0000	1.0000	0.9792	1.0208	1.0091	0.0167	1.0208	 12	1.0208	0.0000
1.3125	1.2500	1.2708	1.2917	1.2708	1.2500	1.2708	1.3542	1.2500	1.3125	1.2708	1.2500	1.2708	1.2500	1.2500	1.3125	1.2500	1.2500	1.2292	1.2500	1.2500	1.2292	1.2292	1.2292	1.2292	1.2292	1.2292	1.2708	1.2500	1.2292	1.2292	1.2500	1.2585	0.0303	1.2500	  1	1.2554	0.0252
1.5417	1.5417	1.5417	1.5417	1.5417	1.5417	1.5417	1.5417	1.5417	1.5417	1.5417	1.5417	1.5417	1.5417	1.5417	1.5417	1.5417	1.5625	1.5417	1.5417	1.5417	1.5417	1.5417	1.5417	1.5417	1.5417	1.5417	1.5417	1.5417	1.5208	1.5208	1.5417	1.5410	0.0064	1.5417	  3	1.5417	0.0000
1.7708	1.7917	1.8333	1.7708	1.8125	1.7708	1.8125	1.7708	1.7708	1.8125	1.8125	1.7708	1.8125	1.8125	1.8125	1.8125	1.7708	1.7917	1.8125	1.7708	1.8125	1.8125	1.7708	1.8125	1.7708	1.7708	1.7292	1.7708	1.7708	1.8125	1.7708	1.8125	1.7910	0.0239	1.7917	  0	1.7910	0.0239
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Peaking Times - based on Median values [us]
  #0	  #1	  #2	  #3	  #4	  #5	  #6	  #7	  #8	  #9	 #10	 #11	 #12	 #13	 #14	 #15	 #16	 #17	 #18	 #19	 #20	 #21	 #22	 #23	 #24	 #25	 #26	 #27	 #28	 #29	 #30	 #31	mean	std	median	outliers	mean_w/o_out	std_w/o_out
0.2917	0.2917	0.2917	0.2917	0.2917	0.2708	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2708	0.2708	0.2917	0.2917	0.2917	0.2917	0.2708	0.2708	0.2917	0.2917	0.2917	0.2917	0.2708	0.2917	0.2878	0.0083	0.2917	  6	0.2917	0.0000
0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4375	0.4583	0.4375	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4375	0.4375	0.4583	0.4557	0.0070	0.4583	  4	0.4583	0.0000
0.6458	0.6250	0.6250	0.6458	0.6458	0.6042	0.6458	0.6458	0.6458	0.6458	0.6458	0.6458	0.6458	0.6250	0.6458	0.6458	0.6250	0.6250	0.6458	0.6250	0.6458	0.6458	0.6458	0.6458	0.6458	0.6250	0.6458	0.6458	0.6458	0.6458	0.6042	0.6458	0.6387	0.0125	0.6458	  9	0.6458	0.0000
0.8125	0.7917	0.8125	0.8333	0.8125	0.7917	0.7917	0.7917	0.8125	0.7917	0.8125	0.8333	0.8125	0.8125	0.8333	0.8333	0.7917	0.7917	0.7917	0.7917	0.8333	0.8333	0.7917	0.8333	0.7917	0.7708	0.8333	0.7917	0.7917	0.7917	0.7917	0.7917	0.8060	0.0187	0.7917	  0	0.8060	0.0187
0.9792	1.0208	0.9375	1.0000	0.9583	0.9792	1.0208	1.0208	0.9792	1.0208	1.0000	0.9792	0.9792	0.9792	1.0000	1.0208	0.9375	0.9792	0.9583	0.9792	0.9583	1.0208	0.9792	1.0208	0.9375	1.0208	0.9583	1.0208	0.9583	0.9375	0.9375	0.9583	0.9824	0.0300	0.9792	  0	0.9824	0.0300
1.2500	1.2500	1.2708	1.2292	1.2083	1.2083	1.2917	1.2083	1.2083	1.2708	1.2708	1.2083	1.2500	1.2083	1.2292	1.2500	1.2500	1.2292	1.2292	1.2292	1.2083	1.2292	1.2083	1.2292	1.2292	1.2292	1.2292	1.2083	1.2500	1.2292	1.2083	1.2292	1.2324	0.0225	1.2292	  0	1.2324	0.0225
1.5417	1.5000	1.4792	1.5417	1.5417	1.4583	1.5417	1.5417	1.5417	1.5417	1.5417	1.5417	1.5417	1.4583	1.4792	1.5417	1.5208	1.4792	1.5417	1.5417	1.5208	1.5000	1.5417	1.5208	1.4583	1.5417	1.5417	1.5417	1.5208	1.5208	1.4375	1.5417	1.5189	0.0323	1.5417	 14	1.5417	0.0000
1.7292	1.7708	1.8333	1.7708	1.7708	1.7500	1.7708	1.7708	1.7708	1.7708	1.8125	1.7708	1.7708	1.7708	1.7708	1.8333	1.7708	1.7500	1.7708	1.7292	1.7708	1.7292	1.7500	1.7708	1.7708	1.7292	1.7292	1.7708	1.7292	1.7708	1.7500	1.7083	1.7637	0.0278	1.7708	 14	1.7708	0.0000
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Channel_out values at peaking time - based on Mean values without Outliers [ADC code]
  #0	  #1	  #2	  #3	  #4	  #5	  #6	  #7	  #8	  #9	 #10	 #11	 #12	 #13	 #14	 #15	 #16	 #17	 #18	 #19	 #20	 #21	 #22	 #23	 #24	 #25	 #26	 #27	 #28	 #29	 #30	 #31	mean	std	median	outliers	mean_w/o_out	std_w/o_out
672.84	673.93	637.58	725.44	629.78	688.45	743.88	654.45	700.30	652.49	718.03	767.15	671.96	683.48	689.01	651.63	722.81	686.38	699.35	646.20	711.07	671.34	715.76	712.94	704.47	752.22	654.28	761.32	799.07	707.05	705.78	694.13	697.02	39.693	696.74	  0	697.02	39.693
649.01	651.91	618.58	704.05	609.88	667.52	721.04	635.66	679.55	634.15	697.26	744.58	650.60	662.21	669.39	632.24	700.67	665.81	679.46	627.66	691.65	651.27	694.77	693.06	682.70	728.93	633.00	739.55	775.51	683.62	683.27	673.53	676.00	38.738	676.49	  0	676.00	38.738
638.83	641.16	609.19	692.88	600.06	656.01	708.78	625.40	670.09	624.95	687.10	733.25	640.44	653.08	659.40	622.37	689.09	655.02	668.91	618.01	680.73	639.51	683.74	682.66	672.20	716.68	621.80	728.41	762.44	672.81	671.85	662.85	665.30	38.089	665.88	  0	665.30	38.089
631.62	634.48	602.73	685.99	593.96	649.22	700.98	619.03	663.66	618.64	680.90	726.00	633.97	646.32	653.14	616.66	682.22	648.39	662.39	612.27	674.73	633.00	677.60	676.68	665.24	709.73	615.34	721.79	755.15	666.01	665.76	657.16	658.77	37.845	659.78	  0	658.77	37.845
627.52	629.52	599.36	681.41	589.57	644.67	697.06	615.88	660.49	615.20	677.08	720.54	629.08	641.93	649.00	612.55	677.38	643.56	658.24	609.03	670.67	628.98	673.71	673.18	661.20	705.39	611.42	717.83	749.01	660.85	661.23	652.93	654.55	37.526	655.59	  0	654.55	37.526
623.33	625.35	596.54	676.97	585.81	639.99	691.19	610.59	655.64	610.70	672.51	715.12	624.90	637.01	644.91	608.91	672.56	639.64	653.78	604.68	666.26	624.38	669.40	668.72	656.24	700.33	607.08	713.10	744.70	656.52	656.84	649.30	650.09	37.242	651.54	  0	650.09	37.242
620.21	621.98	593.21	673.94	583.53	637.27	688.03	608.92	653.92	608.87	670.18	711.95	622.24	634.64	642.48	605.95	669.08	636.33	650.39	602.69	663.19	621.51	666.89	666.55	653.73	697.49	604.71	709.47	741.09	653.47	653.56	646.84	647.32	36.998	648.62	  0	647.32	36.998
617.28	619.07	591.24	670.24	580.82	633.99	684.06	605.02	650.54	606.27	667.54	707.61	619.18	631.87	639.92	603.53	665.94	633.58	647.75	600.17	660.63	618.29	664.15	663.01	650.60	693.30	601.50	706.70	737.87	650.82	651.31	644.31	644.32	36.746	646.03	  0	644.32	36.746
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Channel_out values (ADC code) at peaking time - based on Mean values with Outliers [ADC code]
  #0	  #1	  #2	  #3	  #4	  #5	  #6	  #7	  #8	  #9	 #10	 #11	 #12	 #13	 #14	 #15	 #16	 #17	 #18	 #19	 #20	 #21	 #22	 #23	 #24	 #25	 #26	 #27	 #28	 #29	 #30	 #31	mean	std	median	outliers	mean_w/o_out	std_w/o_out
672.91	673.88	637.52	725.44	629.78	688.55	743.88	654.45	700.30	652.49	718.03	767.15	671.96	683.48	689.04	651.63	722.81	686.38	699.46	646.20	711.07	671.34	715.76	712.94	704.32	751.95	654.28	761.32	799.07	707.06	705.68	694.14	697.01	39.681	696.80	  0	697.01	39.681
648.96	651.85	618.54	704.05	609.88	667.52	721.04	635.64	679.71	634.30	697.36	744.58	650.69	662.21	669.39	632.24	700.72	665.67	679.46	627.57	691.65	651.27	694.77	693.06	682.70	728.93	633.00	739.55	775.51	683.67	683.47	673.57	676.02	38.745	676.52	  0	676.02	38.745
638.83	641.21	609.19	692.99	600.06	656.01	708.69	625.52	670.09	624.95	687.10	733.25	640.44	653.08	659.40	622.43	689.14	655.03	668.98	617.91	680.73	639.51	683.74	682.66	672.20	716.77	621.80	728.41	762.44	672.75	671.80	662.85	665.31	38.090	665.91	  0	665.31	38.090
631.62	634.69	602.73	685.98	593.87	649.29	701.07	618.92	663.66	618.53	680.90	726.00	634.06	646.32	653.14	616.59	682.22	648.42	662.44	612.36	674.78	633.00	677.70	676.68	665.35	709.92	615.34	721.79	755.32	666.01	665.76	657.16	658.80	37.876	659.80	  0	658.80	37.876
627.47	629.52	599.36	681.41	589.57	644.74	696.97	615.67	660.49	615.20	677.08	720.54	629.08	641.82	648.95	612.47	677.38	643.56	658.24	609.19	670.67	628.63	673.71	673.10	661.29	705.39	611.42	717.88	749.06	660.85	661.23	652.93	654.53	37.542	655.59	  0	654.53	37.542
623.38	625.31	596.35	676.97	585.82	639.99	691.19	610.49	655.53	610.70	672.43	715.21	624.80	637.02	645.04	608.91	672.60	639.63	653.88	604.68	666.33	624.38	669.40	668.72	656.24	700.33	607.08	713.20	744.67	656.52	656.79	649.35	650.09	37.263	651.62	  0	650.09	37.263
620.21	621.98	593.21	673.94	583.49	637.27	688.03	608.92	653.92	608.87	670.18	711.95	622.35	634.64	642.48	605.95	669.13	636.33	650.73	602.69	663.19	621.51	666.89	666.74	653.81	697.49	604.71	709.65	741.14	653.59	653.59	646.84	647.36	37.018	648.79	  0	647.36	37.018
617.28	619.07	591.20	670.26	580.77	633.82	684.19	605.02	650.54	606.27	667.54	707.56	619.18	631.87	639.92	603.52	665.94	633.50	647.70	600.17	660.58	618.24	664.15	663.01	650.60	693.30	601.37	706.61	737.87	650.82	651.31	644.31	644.30	36.756	646.00	  0	644.30	36.756
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Channel_out values (ADC code) at peaking time - based on Median values [ADC code]
  #0	  #1	  #2	  #3	  #4	  #5	  #6	  #7	  #8	  #9	 #10	 #11	 #12	 #13	 #14	 #15	 #16	 #17	 #18	 #19	 #20	 #21	 #22	 #23	 #24	 #25	 #26	 #27	 #28	 #29	 #30	 #31	mean	std	median	outliers	mean_w/o_out	std_w/o_out
673.00	674.00	638.00	725.00	630.00	688.00	745.00	654.00	700.00	652.00	718.00	767.00	672.00	683.00	689.00	651.00	723.00	686.00	699.00	646.00	711.00	672.00	716.00	712.50	705.00	752.00	654.00	761.00	799.00	707.00	706.00	694.00	696.95	39.725	696.50	  0	696.95	39.725
649.00	652.00	619.00	704.00	610.00	667.00	721.00	636.00	680.00	634.00	697.00	745.00	650.00	662.00	669.00	632.00	701.00	666.00	679.50	628.00	692.00	651.00	694.50	693.00	682.50	729.00	633.00	740.00	776.00	683.00	683.00	673.00	675.98	38.811	676.25	  0	675.98	38.811
639.00	641.00	609.00	693.00	600.00	656.00	709.00	626.00	670.00	625.00	687.00	733.00	640.50	653.00	659.50	622.00	689.00	655.00	669.00	618.00	681.00	640.00	684.00	682.50	673.00	717.00	621.50	729.00	762.50	673.00	672.00	663.00	665.39	38.149	666.00	  0	665.39	38.149
632.00	634.50	603.00	686.00	594.00	649.00	701.00	619.00	664.00	618.00	681.00	726.00	634.00	646.00	653.00	617.00	682.00	648.00	662.00	612.00	675.00	633.00	677.50	677.00	665.00	709.00	616.00	722.00	755.00	666.00	666.00	657.00	658.75	37.799	659.50	  0	658.75	37.799
628.00	630.00	599.00	681.50	589.00	645.00	697.00	616.00	660.00	615.00	677.00	721.00	629.00	642.00	649.00	613.00	677.00	644.00	658.00	609.00	670.00	629.00	674.00	674.00	661.00	706.00	612.00	718.00	749.00	661.00	661.00	653.00	654.61	37.571	655.50	  0	654.61	37.571
623.00	625.50	596.50	677.00	586.00	640.00	691.50	610.00	656.00	611.00	673.00	715.00	625.00	637.00	645.00	609.00	673.00	640.00	654.00	605.00	666.00	625.00	669.00	669.00	657.00	701.00	607.00	713.00	745.00	657.00	657.00	649.00	650.23	37.293	651.50	  0	650.23	37.293
620.00	622.00	593.00	674.00	584.00	637.00	688.00	609.00	654.00	609.00	670.00	712.00	622.00	634.00	642.00	606.00	669.00	636.00	650.50	602.50	663.00	621.00	667.00	666.00	653.00	698.00	605.00	709.50	741.00	653.50	653.00	647.00	647.22	37.005	648.75	  0	647.22	37.005
617.00	619.00	592.00	670.00	581.00	634.00	684.00	605.00	650.00	606.00	668.00	708.00	619.00	632.00	640.00	604.00	666.00	634.00	648.00	600.00	661.00	618.00	664.00	663.00	651.00	693.00	602.00	707.00	738.00	651.00	651.00	644.00	644.38	36.736	646.00	  0	644.38	36.736
