ch	pt	fine_thr	a_fit	b_fit
 0	 0	 0	225.395	0.502
 0	 0	 1	224.228	0.531
 0	 0	 2	223.300	0.529
 0	 0	 3	222.220	0.504
 0	 0	 4	221.183	0.480
 0	 0	 5	220.152	0.488
 0	 0	 6	219.194	0.494
 0	 0	 7	218.129	0.502
 0	 1	 0	225.294	0.409
 0	 1	 1	224.197	0.423
 0	 1	 2	223.203	0.433
 0	 1	 3	222.124	0.414
 0	 1	 4	221.130	0.421
 0	 1	 5	219.991	0.383
 0	 1	 6	219.106	0.363
 0	 1	 7	218.029	0.369
 0	 2	 0	225.270	0.474
 0	 2	 1	224.164	0.422
 0	 2	 2	223.196	0.423
 0	 2	 3	222.129	0.412
 0	 2	 4	221.030	0.417
 0	 2	 5	219.986	0.360
 0	 2	 6	219.086	0.408
 0	 2	 7	217.988	0.372
 0	 3	 0	225.329	0.522
 0	 3	 1	224.151	0.481
 0	 3	 2	223.306	0.479
 0	 3	 3	222.162	0.447
 0	 3	 4	221.132	0.484
 0	 3	 5	220.025	0.421
 0	 3	 6	219.085	0.468
 0	 3	 7	218.090	0.451
 0	 4	 0	225.333	0.512
 0	 4	 1	224.094	0.498
 0	 4	 2	223.245	0.518
 0	 4	 3	222.104	0.496
 0	 4	 4	221.117	0.464
 0	 4	 5	220.018	0.468
 0	 4	 6	219.081	0.496
 0	 4	 7	218.062	0.455
 0	 5	 0	225.079	0.261
 0	 5	 1	223.977	0.322
 0	 5	 2	223.009	0.303
 0	 5	 3	221.923	0.257
 0	 5	 4	220.932	0.276
 0	 5	 5	219.875	0.304
 0	 5	 6	218.902	0.295
 0	 5	 7	217.851	0.310
 0	 6	 0	225.130	0.283
 0	 6	 1	224.006	0.285
 0	 6	 2	223.068	0.268
 0	 6	 3	221.942	0.308
 0	 6	 4	220.946	0.279
 0	 6	 5	219.836	0.291
 0	 6	 6	218.928	0.308
 0	 6	 7	217.844	0.295
 0	 7	 0	225.174	0.237
 0	 7	 1	224.074	0.254
 0	 7	 2	223.141	0.250
 0	 7	 3	221.958	0.266
 0	 7	 4	221.034	0.284
 0	 7	 5	219.922	0.300
 0	 7	 6	219.006	0.286
 0	 7	 7	217.987	0.270
 1	 0	 0	214.096	0.321
 1	 0	 1	213.106	0.360
 1	 0	 2	212.034	0.358
 1	 0	 3	210.987	0.377
 1	 0	 4	210.034	0.388
 1	 0	 5	208.986	0.370
 1	 0	 6	207.970	0.364
 1	 0	 7	206.933	0.363
 1	 1	 0	214.003	0.280
 1	 1	 1	213.021	0.356
 1	 1	 2	212.035	0.336
 1	 1	 3	210.967	0.342
 1	 1	 4	210.040	0.317
 1	 1	 5	208.966	0.274
 1	 1	 6	208.008	0.304
 1	 1	 7	206.940	0.312
 1	 2	 0	214.053	0.305
 1	 2	 1	213.019	0.283
 1	 2	 2	211.983	0.267
 1	 2	 3	210.914	0.318
 1	 2	 4	210.015	0.308
 1	 2	 5	208.940	0.268
 1	 2	 6	207.994	0.305
 1	 2	 7	206.927	0.272
 1	 3	 0	214.059	0.304
 1	 3	 1	213.006	0.307
 1	 3	 2	211.995	0.268
 1	 3	 3	210.962	0.321
 1	 3	 4	210.041	0.329
 1	 3	 5	208.959	0.307
 1	 3	 6	207.956	0.326
 1	 3	 7	206.943	0.276
 1	 4	 0	214.040	0.327
 1	 4	 1	213.026	0.283
 1	 4	 2	212.029	0.302
 1	 4	 3	210.946	0.264
 1	 4	 4	210.037	0.271
 1	 4	 5	208.940	0.268
 1	 4	 6	207.992	0.279
 1	 4	 7	206.893	0.263
 1	 5	 0	214.035	0.308
 1	 5	 1	213.025	0.283
 1	 5	 2	211.976	0.266
 1	 5	 3	210.988	0.271
 1	 5	 4	210.046	0.306
 1	 5	 5	208.972	0.275
 1	 5	 6	207.939	0.304
 1	 5	 7	206.889	0.309
 1	 6	 0	214.046	0.307
 1	 6	 1	212.979	0.283
 1	 6	 2	212.034	0.343
 1	 6	 3	210.960	0.328
 1	 6	 4	209.999	0.275
 1	 6	 5	208.987	0.327
 1	 6	 6	207.993	0.280
 1	 6	 7	206.930	0.273
 1	 7	 0	214.090	0.263
 1	 7	 1	213.008	0.306
 1	 7	 2	212.016	0.306
 1	 7	 3	210.951	0.305
 1	 7	 4	210.053	0.282
 1	 7	 5	208.970	0.275
 1	 7	 6	208.015	0.279
 1	 7	 7	206.941	0.275
 2	 0	 0	221.461	0.387
 2	 0	 1	220.409	0.361
 2	 0	 2	219.410	0.373
 2	 0	 3	218.273	0.354
 2	 0	 4	217.411	0.366
 2	 0	 5	216.349	0.362
 2	 0	 6	215.342	0.393
 2	 0	 7	214.240	0.422
 2	 1	 0	221.454	0.336
 2	 1	 1	220.328	0.331
 2	 1	 2	219.376	0.313
 2	 1	 3	218.232	0.319
 2	 1	 4	217.393	0.296
 2	 1	 5	216.356	0.326
 2	 1	 6	215.280	0.336
 2	 1	 7	214.262	0.340
 2	 2	 0	221.460	0.296
 2	 2	 1	220.351	0.313
 2	 2	 2	219.387	0.321
 2	 2	 3	218.294	0.303
 2	 2	 4	217.384	0.300
 2	 2	 5	216.310	0.301
 2	 2	 6	215.325	0.295
 2	 2	 7	214.223	0.323
 2	 3	 0	221.422	0.287
 2	 3	 1	220.267	0.285
 2	 3	 2	219.347	0.293
 2	 3	 3	218.254	0.261
 2	 3	 4	217.370	0.283
 2	 3	 5	216.297	0.320
 2	 3	 6	215.347	0.304
 2	 3	 7	214.244	0.285
 2	 4	 0	221.457	0.286
 2	 4	 1	220.353	0.291
 2	 4	 2	219.401	0.292
 2	 4	 3	218.328	0.293
 2	 4	 4	217.376	0.297
 2	 4	 5	216.338	0.301
 2	 4	 6	215.365	0.296
 2	 4	 7	214.236	0.288
 2	 5	 0	221.386	0.286
 2	 5	 1	220.268	0.267
 2	 5	 2	219.429	0.296
 2	 5	 3	218.224	0.283
 2	 5	 4	217.383	0.265
 2	 5	 5	216.234	0.289
 2	 5	 6	215.341	0.304
 2	 5	 7	214.250	0.306
 2	 6	 0	221.468	0.283
 2	 6	 1	220.284	0.303
 2	 6	 2	219.375	0.273
 2	 6	 3	218.262	0.278
 2	 6	 4	217.385	0.293
 2	 6	 5	216.290	0.283
 2	 6	 6	215.311	0.260
 2	 6	 7	214.178	0.286
 2	 7	 0	221.434	0.294
 2	 7	 1	220.318	0.298
 2	 7	 2	219.356	0.297
 2	 7	 3	218.147	0.239
 2	 7	 4	217.377	0.272
 2	 7	 5	216.257	0.296
 2	 7	 6	215.371	0.283
 2	 7	 7	214.179	0.299
 3	 0	 0	219.348	0.355
 3	 0	 1	218.294	0.340
 3	 0	 2	217.321	0.364
 3	 0	 3	216.169	0.387
 3	 0	 4	215.201	0.389
 3	 0	 5	214.124	0.396
 3	 0	 6	213.201	0.373
 3	 0	 7	212.097	0.370
 3	 1	 0	219.395	0.324
 3	 1	 1	218.200	0.292
 3	 1	 2	217.307	0.327
 3	 1	 3	216.206	0.336
 3	 1	 4	215.223	0.316
 3	 1	 5	214.126	0.348
 3	 1	 6	213.166	0.324
 3	 1	 7	212.063	0.258
 3	 2	 0	219.332	0.308
 3	 2	 1	218.201	0.279
 3	 2	 2	217.341	0.307
 3	 2	 3	216.165	0.325
 3	 2	 4	215.272	0.308
 3	 2	 5	214.111	0.289
 3	 2	 6	213.162	0.292
 3	 2	 7	212.030	0.311
 3	 3	 0	219.335	0.314
 3	 3	 1	218.200	0.292
 3	 3	 2	217.287	0.284
 3	 3	 3	216.218	0.303
 3	 3	 4	215.226	0.292
 3	 3	 5	214.097	0.261
 3	 3	 6	213.180	0.268
 3	 3	 7	212.027	0.266
 3	 4	 0	219.285	0.297
 3	 4	 1	218.262	0.312
 3	 4	 2	217.297	0.302
 3	 4	 3	216.158	0.306
 3	 4	 4	215.252	0.298
 3	 4	 5	214.112	0.323
 3	 4	 6	213.182	0.308
 3	 4	 7	211.995	0.311
 3	 5	 0	219.318	0.311
 3	 5	 1	218.177	0.300
 3	 5	 2	217.253	0.298
 3	 5	 3	216.161	0.317
 3	 5	 4	215.197	0.293
 3	 5	 5	214.100	0.260
 3	 5	 6	213.141	0.299
 3	 5	 7	211.995	0.268
 3	 6	 0	219.294	0.293
 3	 6	 1	218.212	0.306
 3	 6	 2	217.255	0.271
 3	 6	 3	216.174	0.288
 3	 6	 4	215.241	0.302
 3	 6	 5	214.103	0.311
 3	 6	 6	213.156	0.307
 3	 6	 7	212.026	0.303
 3	 7	 0	219.341	0.292
 3	 7	 1	218.258	0.288
 3	 7	 2	217.252	0.283
 3	 7	 3	216.169	0.271
 3	 7	 4	215.183	0.308
 3	 7	 5	214.096	0.340
 3	 7	 6	213.130	0.303
 3	 7	 7	211.985	0.324
 4	 0	 0	220.429	0.399
 4	 0	 1	219.415	0.409
 4	 0	 2	218.424	0.414
 4	 0	 3	217.409	0.429
 4	 0	 4	216.418	0.402
 4	 0	 5	215.351	0.410
 4	 0	 6	214.349	0.416
 4	 0	 7	213.256	0.402
 4	 1	 0	220.413	0.367
 4	 1	 1	219.404	0.354
 4	 1	 2	218.464	0.365
 4	 1	 3	217.386	0.360
 4	 1	 4	216.392	0.372
 4	 1	 5	215.312	0.348
 4	 1	 6	214.360	0.365
 4	 1	 7	213.268	0.345
 4	 2	 0	220.437	0.350
 4	 2	 1	219.367	0.337
 4	 2	 2	218.486	0.313
 4	 2	 3	217.389	0.317
 4	 2	 4	216.349	0.344
 4	 2	 5	215.361	0.355
 4	 2	 6	214.376	0.368
 4	 2	 7	213.277	0.337
 4	 3	 0	220.450	0.310
 4	 3	 1	219.397	0.323
 4	 3	 2	218.401	0.331
 4	 3	 3	217.361	0.326
 4	 3	 4	216.405	0.312
 4	 3	 5	215.364	0.307
 4	 3	 6	214.314	0.312
 4	 3	 7	213.246	0.293
 4	 4	 0	220.450	0.310
 4	 4	 1	219.408	0.317
 4	 4	 2	218.397	0.310
 4	 4	 3	217.343	0.306
 4	 4	 4	216.419	0.304
 4	 4	 5	215.372	0.339
 4	 4	 6	214.327	0.321
 4	 4	 7	213.263	0.306
 4	 5	 0	220.425	0.322
 4	 5	 1	219.358	0.303
 4	 5	 2	218.458	0.307
 4	 5	 3	217.319	0.302
 4	 5	 4	216.388	0.330
 4	 5	 5	215.321	0.320
 4	 5	 6	214.323	0.295
 4	 5	 7	213.264	0.306
 4	 6	 0	220.418	0.314
 4	 6	 1	219.370	0.294
 4	 6	 2	218.406	0.283
 4	 6	 3	217.364	0.297
 4	 6	 4	216.441	0.321
 4	 6	 5	215.359	0.303
 4	 6	 6	214.345	0.337
 4	 6	 7	213.278	0.310
 4	 7	 0	220.429	0.308
 4	 7	 1	219.360	0.302
 4	 7	 2	218.447	0.301
 4	 7	 3	217.348	0.280
 4	 7	 4	216.429	0.324
 4	 7	 5	215.360	0.312
 4	 7	 6	214.352	0.306
 4	 7	 7	213.278	0.310
 5	 0	 0	225.411	0.468
 5	 0	 1	224.400	0.446
 5	 0	 2	223.297	0.457
 5	 0	 3	222.182	0.444
 5	 0	 4	221.137	0.440
 5	 0	 5	220.061	0.454
 5	 0	 6	219.135	0.421
 5	 0	 7	217.992	0.401
 5	 1	 0	225.377	0.367
 5	 1	 1	224.272	0.378
 5	 1	 2	223.415	0.381
 5	 1	 3	222.182	0.382
 5	 1	 4	221.146	0.377
 5	 1	 5	220.026	0.349
 5	 1	 6	219.082	0.383
 5	 1	 7	218.036	0.363
 5	 2	 0	225.349	0.386
 5	 2	 1	224.258	0.361
 5	 2	 2	223.259	0.353
 5	 2	 3	222.147	0.401
 5	 2	 4	221.123	0.356
 5	 2	 5	220.021	0.352
 5	 2	 6	219.014	0.353
 5	 2	 7	217.984	0.349
 5	 3	 0	225.357	0.331
 5	 3	 1	224.214	0.375
 5	 3	 2	223.244	0.348
 5	 3	 3	222.125	0.375
 5	 3	 4	221.133	0.367
 5	 3	 5	220.069	0.340
 5	 3	 6	219.070	0.296
 5	 3	 7	217.980	0.324
 5	 4	 0	225.336	0.372
 5	 4	 1	224.215	0.357
 5	 4	 2	223.267	0.353
 5	 4	 3	222.125	0.355
 5	 4	 4	221.131	0.367
 5	 4	 5	220.023	0.349
 5	 4	 6	219.036	0.363
 5	 4	 7	217.986	0.349
 5	 5	 0	225.327	0.355
 5	 5	 1	224.196	0.379
 5	 5	 2	223.202	0.376
 5	 5	 3	222.060	0.342
 5	 5	 4	221.097	0.357
 5	 5	 5	220.024	0.358
 5	 5	 6	218.995	0.310
 5	 5	 7	217.946	0.339
 5	 6	 0	225.361	0.332
 5	 6	 1	224.200	0.364
 5	 6	 2	223.238	0.342
 5	 6	 3	222.074	0.335
 5	 6	 4	221.153	0.345
 5	 6	 5	220.039	0.347
 5	 6	 6	219.045	0.325
 5	 6	 7	217.953	0.310
 5	 7	 0	225.318	0.335
 5	 7	 1	224.263	0.340
 5	 7	 2	223.247	0.307
