INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
 7	 4	6.671	5.089	5.906	4.483
 7	 5	6.071	5.243	5.795	4.961
 7	 6	6.803	5.223	6.348	4.836
 7	 7	6.956	5.766	6.532	5.381
 8	 0	5.595	4.509	4.576	3.616
 8	 1	6.642	5.079	5.965	4.398
 8	 2	7.648	5.689	6.869	5.009
 8	 3	7.970	6.140	6.891	5.551
 8	 4	8.580	6.437	7.623	5.681
 8	 5	7.953	6.460	7.534	6.006
 8	 6	9.027	6.964	8.368	6.674
 8	 7	8.551	6.494	8.155	6.146
 9	 0	3.706	3.412	2.988	2.722
 9	 1	4.024	3.645	3.520	3.137
 9	 2	4.377	3.939	3.855	3.474
 9	 3	4.639	4.062	4.008	3.598
 9	 4	4.739	4.133	4.211	3.659
 9	 5	4.672	4.050	4.383	3.749
 9	 6	4.872	4.538	4.538	4.341
 9	 7	4.906	4.507	4.623	4.300
10	 0	3.199	2.983	2.661	2.478
10	 1	3.602	3.479	3.196	3.020
10	 2	3.721	3.478	3.232	3.019
10	 3	3.894	3.545	3.427	3.141
10	 4	4.078	3.914	3.601	3.457
10	 5	4.128	4.072	3.746	3.585
10	 6	4.267	4.111	3.824	3.682
10	 7	4.229	4.018	3.907	3.722
11	 0	2.294	2.260	1.917	1.881
11	 1	2.263	2.218	2.083	2.030
11	 2	2.309	2.252	2.112	2.062
11	 3	2.372	2.261	2.200	2.152
11	 4	2.497	2.377	2.365	2.305
11	 5	2.537	2.529	2.488	2.448
11	 6	2.794	2.745	2.784	2.728
11	 7	2.751	2.666	2.803	2.768
12	 0	2.410	2.370	2.010	1.978
12	 1	2.342	2.345	2.176	2.153
12	 2	2.438	2.397	2.254	2.215
12	 3	2.541	2.517	2.362	2.354
12	 4	2.676	2.633	2.530	2.497
12	 5	2.763	2.717	2.722	2.673
12	 6	2.904	2.838	2.825	2.777
12	 7	3.166	3.095	3.185	3.141
13	 0	2.339	2.306	1.968	1.934
13	 1	2.507	2.469	2.196	2.157
13	 2	2.744	2.661	2.463	2.397
13	 3	2.931	2.798	2.646	2.597
13	 4	3.208	3.122	2.966	2.922
13	 5	3.308	3.256	3.176	3.141
13	 6	3.781	3.684	3.569	3.484
13	 7	3.763	3.691	3.672	3.627
14	 0	2.886	2.776	2.425	2.324
14	 1	3.029	2.929	2.681	2.586
14	 2	3.545	3.399	3.155	3.025
14	 3	3.465	3.345	3.103	3.015
14	 4	3.881	3.707	3.535	3.372
14	 5	3.914	3.695	3.651	3.449
14	 6	4.592	4.456	4.269	4.121
14	 7	4.685	4.538	4.377	4.245
15	 0	3.007	2.913	2.461	2.384
15	 1	3.152	3.026	2.800	2.696
15	 2	3.353	3.194	3.032	2.882
15	 3	3.484	3.390	3.154	3.092
15	 4	3.863	3.737	3.557	3.456
15	 5	4.164	3.978	3.946	3.797
15	 6	4.548	4.553	4.302	4.296
15	 7	4.695	4.571	4.488	4.371
16	 0	3.321	3.040	2.744	2.504
16	 1	3.865	3.421	3.473	3.078
16	 2	3.963	3.389	3.565	3.057
16	 3	4.100	3.620	3.792	3.355
16	 4	4.265	3.704	4.015	3.493
16	 5	4.349	4.081	4.303	4.013
16	 6	4.502	3.845	4.454	3.778
16	 7	4.363	3.910	4.384	3.921
17	 0	3.395	3.234	2.820	2.672
17	 1	3.601	3.444	3.226	3.073
17	 2	3.597	3.368	3.249	3.053
17	 3	3.495	3.329	3.241	3.107
17	 4	3.843	3.560	3.510	3.260
17	 5	3.841	3.713	3.621	3.477
17	 6	3.843	3.739	3.607	3.498
17	 7	3.846	3.658	3.664	3.494
18	 0	3.005	2.991	2.545	2.536
18	 1	2.884	2.827	2.568	2.505
18	 2	2.814	2.775	2.577	2.527
18	 3	3.027	2.976	2.776	2.724
18	 4	3.075	3.056	2.841	2.783
18	 5	3.045	3.021	2.963	2.952
18	 6	3.356	3.354	3.238	3.218
18	 7	3.235	3.098	3.174	3.100
19	 0	2.609	2.592	2.199	2.175
19	 1	2.562	2.545	2.290	2.259
19	 2	2.595	2.607	2.339	2.324
19	 3	2.575	2.476	2.296	2.226
19	 4	2.756	2.754	2.490	2.490
19	 5	2.706	2.607	2.602	2.512
19	 6	2.834	2.802	2.648	2.620
19	 7	2.896	2.841	2.782	2.755
20	 0	2.999	2.882	2.449	2.359
20	 1	2.958	2.903	2.600	2.522
20	 2	2.960	2.914	2.632	2.559
20	 3	3.008	2.927	2.661	2.616
20	 4	2.826	2.768	2.526	2.466
20	 5	2.995	2.945	2.859	2.790
20	 6	3.153	3.085	2.990	2.919
20	 7	3.164	3.029	3.038	2.937
21	 0	3.119	3.029	2.639	2.553
21	 1	3.096	3.095	2.709	2.707
21	 2	3.078	3.084	2.650	2.614
21	 3	3.189	3.111	2.785	2.749
21	 4	3.340	3.217	2.861	2.759
21	 5	3.011	2.951	2.728	2.682
21	 6	3.399	3.433	2.990	2.961
21	 7	3.404	3.336	3.057	2.984
22	 0	3.558	3.490	2.921	2.850
22	 1	3.623	3.500	3.228	3.033
22	 2	3.989	3.882	3.500	3.329
22	 3	4.074	3.797	3.565	3.353
22	 4	4.193	3.863	3.793	3.543
22	 5	4.091	3.851	3.901	3.675
22	 6	4.502	4.241	4.275	4.055
22	 7	4.314	3.993	4.277	4.006
23	 0	3.387	3.201	2.789	2.590
23	 1	4.045	3.510	3.540	3.034
23	 2	4.507	3.810	4.023	3.325
23	 3	4.660	3.938	4.133	3.525
23	 4	4.766	4.350	4.291	3.954
23	 5	4.838	4.474	4.704	4.324
23	 6	5.254	4.479	5.072	4.315
23	 7	4.743	4.132	4.711	4.175
24	 0	3.507	3.441	2.830	2.759
24	 1	3.742	3.536	3.332	3.136
24	 2	4.303	3.952	3.755	3.368
24	 3	4.601	4.103	3.960	3.614
24	 4	4.722	4.221	4.049	3.606
24	 5	4.569	4.490	4.146	4.038
24	 6	5.103	4.735	4.619	4.260
24	 7	4.722	4.418	4.262	3.960
25	 0	2.887	2.849	2.370	2.347
25	 1	2.921	2.957	2.613	2.617
25	 2	2.941	2.943	2.671	2.659
25	 3	3.024	2.976	2.704	2.688
25	 4	3.166	3.171	2.876	2.874
25	 5	3.127	3.087	2.986	2.939
25	 6	3.423	3.329	3.224	3.179
25	 7	3.453	3.384	3.334	3.283
26	 0	2.893	2.912	2.391	2.393
26	 1	2.867	2.890	2.495	2.482
26	 2	2.916	2.920	2.591	2.565
26	 3	2.964	2.932	2.623	2.616
26	 4	3.017	2.975	2.684	2.656
26	 5	2.930	2.949	2.746	2.740
26	 6	3.042	3.011	2.869	2.878
26	 7	3.048	2.982	2.933	2.906
27	 0	2.916	2.878	2.393	2.365
27	 1	2.859	2.851	2.516	2.479
27	 2	2.776	2.785	2.496	2.500
27	 3	2.773	2.748	2.463	2.442
27	 4	2.908	2.875	2.581	2.564
27	 5	2.918	2.934	2.747	2.719
27	 6	3.030	3.005	2.825	2.783
27	 7	3.076	3.055	2.918	2.909
28	 0	3.489	3.328	2.868	2.720
28	 1	3.583	3.325	3.063	2.824
28	 2	3.781	3.571	3.183	2.993
28	 3	3.758	3.522	3.139	2.950
28	 4	3.891	3.661	3.274	3.095
28	 5	3.753	3.588	3.280	3.137
28	 6	3.846	3.781	3.338	3.235
28	 7	3.839	3.641	3.370	3.190
29	 0	3.380	3.178	2.786	2.623
29	 1	3.662	3.363	3.267	2.995
29	 2	3.814	3.635	3.436	3.242
29	 3	3.862	3.372	3.563	3.095
29	 4	4.177	3.732	3.842	3.430
29	 5	4.034	3.787	3.775	3.523
29	 6	4.139	3.611	3.854	3.356
29	 7	4.145	3.710	3.923	3.520
30	 0	3.954	3.867	3.216	3.135
30	 1	4.275	3.809	3.795	3.390
30	 2	4.475	4.159	4.063	3.761
30	 3	4.585	4.215	4.209	3.852
30	 4	4.844	4.390	4.458	4.065
30	 5	4.696	4.302	4.447	4.069
30	 6	4.759	4.229	4.440	3.946
30	 7	4.688	4.242	4.412	4.019
31	 0	3.878	3.542	3.200	2.921
31	 1	4.112	3.599	3.675	3.200
31	 2	4.474	4.071	3.985	3.594
31	 3	4.684	4.032	4.231	3.635
31	 4	4.804	4.279	4.347	3.878
31	 5	4.666	4.141	4.319	3.826
31	 6	4.920	4.311	4.567	3.994
31	 7	4.886	4.164	4.573	3.900
