INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
 0	 0	5.391	3.381	4.723	2.974
 0	 1	4.720	3.772	4.321	3.466
 0	 2	5.082	4.916	4.772	4.651
 0	 3	5.418	5.427	5.112	5.133
 0	 4	5.845	5.852	5.534	5.520
 0	 5	6.795	6.783	6.337	6.306
 0	 6	6.860	6.892	6.467	6.414
 0	 7	7.349	7.548	6.972	6.877
 1	 0	5.890	3.513	5.028	3.013
 1	 1	5.091	3.757	4.494	3.332
 1	 2	5.361	3.921	4.765	3.484
 1	 3	5.891	5.456	5.240	4.834
 1	 4	5.987	5.805	5.331	5.173
 1	 5	6.890	6.643	6.125	5.864
 1	 6	7.080	6.901	6.349	6.188
 1	 7	7.444	7.236	6.738	6.506
 2	 0	8.101	4.823	6.812	4.054
 2	 1	6.374	5.258	5.617	4.661
 2	 2	6.917	5.835	6.095	5.136
 2	 3	7.053	6.264	6.201	5.547
 2	 4	7.211	6.614	6.490	5.978
 2	 5	8.210	7.225	7.362	6.442
 2	 6	7.884	7.207	7.179	6.523
 2	 7	8.517	7.644	7.643	6.800
 3	 0	10.871	5.473	9.044	4.554
 3	 1	8.496	5.751	7.375	5.074
 3	 2	8.608	6.049	7.463	5.237
 3	 3	9.050	6.498	7.900	5.723
 3	 4	9.283	6.757	8.195	5.933
 3	 5	10.187	9.124	8.838	7.812
 3	 6	9.393	9.182	8.568	8.324
 3	 7	10.470	10.244	9.283	9.075
 4	 0	18.186	7.824	15.102	6.529
 4	 1	12.532	8.210	10.699	7.192
 4	 2	12.705	8.302	11.056	7.286
 4	 3	13.205	8.927	11.586	8.072
 4	 4	13.357	9.311	11.752	8.399
 4	 5	14.142	9.792	12.402	8.866
 4	 6	12.918	10.167	11.954	9.509
 4	 7	14.584	13.826	13.077	12.278
 5	 0	22.529	9.946	17.792	7.924
 5	 1	15.491	10.393	13.145	9.029
 5	 2	15.687	10.536	13.541	9.210
 5	 3	16.524	11.365	14.332	10.259
 5	 4	16.845	11.838	14.725	10.493
 5	 5	18.032	13.045	15.353	11.522
 5	 6	16.069	12.971	14.919	12.021
 5	 7	17.721	14.735	16.006	13.151
 6	 0	28.243	12.438	23.109	10.293
 6	 1	20.452	13.853	17.260	11.840
 6	 2	21.281	14.257	17.794	12.185
 6	 3	22.998	15.532	19.512	13.724
 6	 4	23.522	16.174	19.686	13.378
 6	 5	24.252	16.573	19.668	14.323
 6	 6	20.983	16.945	19.289	15.035
 6	 7	23.780	19.715	20.995	17.077
 7	 0	33.348	15.599	26.104	12.308
 7	 1	26.939	16.888	22.408	14.265
 7	 2	27.339	18.283	23.483	15.769
 7	 3	31.251	20.954	26.067	18.127
 7	 4	32.210	18.956	26.875	15.706
 7	 5	33.316	19.580	27.031	17.591
 7	 6	27.379	17.928	26.471	17.382
 7	 7	33.572	27.695	29.617	23.051
 8	 0	31.298	17.296	24.920	13.643
 8	 1	28.833	17.996	23.623	14.918
 8	 2	29.898	18.385	24.705	15.234
 8	 3	34.766	20.987	28.401	17.713
 8	 4	36.866	21.888	28.337	16.381
 8	 5	35.744	21.530	28.107	18.057
 8	 6	28.705	18.541	27.440	17.480
 8	 7	35.534	24.367	30.941	20.350
 9	 0	19.342	11.892	15.599	9.435
 9	 1	18.622	11.964	15.747	10.163
 9	 2	19.117	12.362	16.002	10.518
 9	 3	21.824	13.850	18.215	11.880
 9	 4	22.959	13.252	18.721	11.004
 9	 5	22.789	14.274	18.549	12.210
 9	 6	19.933	13.393	18.317	12.646
 9	 7	22.631	16.013	19.593	13.874
10	 0	18.210	9.631	15.018	7.953
10	 1	15.171	9.593	12.743	8.086
10	 2	14.966	9.481	12.880	8.204
10	 3	16.301	9.816	14.100	8.913
10	 4	17.362	10.109	14.731	8.676
10	 5	17.500	11.069	14.604	9.296
10	 6	15.772	11.668	14.347	10.619
10	 7	17.513	14.356	15.499	13.060
11	 0	18.424	9.075	15.426	7.585
