INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
11	 2	6.899	4.292	6.157	3.819
11	 3	7.270	4.866	6.458	4.334
11	 4	7.877	5.110	7.038	4.576
11	 5	8.017	5.490	7.264	4.970
11	 6	8.014	5.556	7.159	4.946
11	 7	7.526	5.556	6.864	5.072
12	 0	4.861	3.590	3.964	2.936
12	 1	5.457	3.935	4.730	3.421
12	 2	5.820	4.292	5.113	3.783
12	 3	6.181	4.790	5.540	4.287
12	 4	6.637	4.942	6.080	4.518
12	 5	6.469	5.195	5.978	4.823
12	 6	6.659	5.192	6.197	4.845
12	 7	6.308	5.215	5.990	4.965
13	 0	4.457	3.689	3.622	3.002
13	 1	4.914	3.959	4.294	3.456
13	 2	5.077	4.386	4.619	4.006
13	 3	5.613	4.760	5.071	4.313
13	 4	5.815	4.855	5.425	4.562
13	 5	5.921	5.174	5.610	4.884
13	 6	6.135	5.359	5.797	5.083
13	 7	5.789	5.328	5.644	5.196
14	 0	4.010	3.664	3.313	3.029
14	 1	4.315	2.797	3.826	2.494
14	 2	4.598	3.198	4.153	2.890
14	 3	4.895	4.536	4.439	4.114
14	 4	5.292	4.780	4.818	4.346
14	 5	5.412	5.047	5.044	4.710
14	 6	5.828	5.408	5.263	4.905
14	 7	5.709	5.438	5.274	5.032
15	 0	3.360	2.662	2.755	2.193
15	 1	3.934	3.005	3.337	2.557
15	 2	3.952	3.124	3.496	2.777
15	 3	4.569	3.451	4.116	3.105
15	 4	4.772	3.558	4.337	3.227
15	 5	5.078	4.821	4.692	4.445
15	 6	5.320	4.989	4.948	4.647
15	 7	5.251	5.065	5.031	4.839
16	 0	3.220	2.650	2.660	2.173
16	 1	3.725	2.823	3.274	2.467
16	 2	3.461	2.743	3.161	2.504
16	 3	3.961	3.083	3.627	2.824
16	 4	4.028	3.167	3.661	2.872
16	 5	4.196	3.251	3.894	3.011
16	 6	4.117	3.432	3.854	3.216
16	 7	3.981	3.462	3.777	3.291
17	 0	3.927	3.761	3.214	3.070
17	 1	4.148	2.818	3.594	2.433
17	 2	4.284	3.044	3.806	2.710
17	 3	4.692	3.280	4.200	2.941
17	 4	4.608	3.269	4.230	2.996
17	 5	4.787	3.330	4.425	3.071
17	 6	4.736	4.138	4.476	3.928
17	 7	4.570	4.484	4.439	4.355
18	 0	4.353	3.748	3.640	3.132
18	 1	5.143	4.007	4.519	3.530
18	 2	5.020	2.996	4.578	2.743
18	 3	5.358	3.096	4.925	2.860
18	 4	5.656	3.244	5.196	2.978
18	 5	5.949	4.907	5.510	4.531
18	 6	5.753	4.980	5.390	4.662
18	 7	5.595	5.000	5.352	4.781
19	 0	5.379	4.284	4.412	3.514
19	 1	6.038	4.482	5.286	3.946
19	 2	6.377	4.807	5.645	4.267
19	 3	6.893	5.378	6.116	4.781
19	 4	6.832	5.090	6.149	4.574
19	 5	7.280	5.550	6.573	5.067
19	 6	6.926	5.365	6.482	5.014
19	 7	6.595	5.437	6.280	5.170
20	 0	5.954	4.348	4.814	3.523
20	 1	6.520	3.186	5.593	2.726
20	 2	6.590	3.359	5.849	2.986
20	 3	7.265	3.295	6.496	2.949
20	 4	7.369	3.454	6.777	3.189
20	 5	7.565	3.461	7.125	3.277
20	 6	7.473	3.623	7.156	3.479
20	 7	7.018	3.638	6.859	3.558
21	 0	5.948	4.023	4.896	3.318
21	 1	6.916	4.039	6.184	3.620
21	 2	6.959	4.321	6.387	3.967
21	 3	7.605	4.450	7.149	4.206
21	 4	8.155	4.866	7.565	4.512
21	 5	8.269	5.097	7.777	4.799
21	 6	8.274	5.440	7.813	5.155
21	 7	7.856	5.352	7.521	5.114
22	 0	6.522	4.003	5.316	3.261
22	 1	7.379	3.987	6.575	3.570
22	 2	7.721	4.187	7.025	3.827
22	 3	8.484	4.620	7.798	4.256
22	 4	8.868	4.886	8.165	4.508
22	 5	9.346	5.117	8.702	4.750
22	 6	9.176	5.013	8.578	4.640
22	 7	8.565	5.413	8.375	5.293
23	 0	7.854	4.432	6.460	3.650
23	 1	9.269	4.692	8.197	4.182
23	 2	10.051	4.851	8.884	4.292
23	 3	10.982	5.271	9.594	4.582
23	 4	11.293	5.248	10.218	4.770
23	 5	11.711	5.486	10.706	4.998
23	 6	11.566	5.609	10.747	5.223
23	 7	11.039	6.161	10.262	5.729
24	 0	7.108	4.394	5.614	3.487
24	 1	8.071	4.394	7.048	3.851
24	 2	8.482	4.560	7.599	4.074
24	 3	9.288	4.810	8.282	4.317
24	 4	9.615	4.982	8.757	4.542
24	 5	9.826	5.214	8.868	4.713
24	 6	9.848	5.253	9.153	4.876
24	 7	9.351	5.375	8.708	5.038
25	 0	6.135	4.103	5.115	3.421
25	 1	7.250	4.286	6.356	3.771
25	 2	7.507	3.297	6.687	2.934
25	 3	8.151	4.734	7.297	4.243
25	 4	8.366	4.754	7.639	4.329
25	 5	8.894	5.172	8.106	4.720
25	 6	8.995	5.707	8.249	5.234
25	 7	8.329	5.581	7.807	5.239
26	 0	5.245	3.915	4.237	3.163
26	 1	5.913	4.067	5.144	3.538
26	 2	5.814	2.928	5.210	2.633
26	 3	6.432	3.074	5.661	2.709
26	 4	6.694	3.206	5.969	2.859
26	 5	6.661	3.282	6.003	2.962
26	 6	6.756	3.346	6.107	3.031
26	 7	6.238	3.392	5.709	3.103
27	 0	4.437	3.770	3.644	3.096
27	 1	5.116	3.010	4.541	2.666
27	 2	5.147	2.914	4.678	2.646
27	 3	5.823	3.195	5.232	2.867
27	 4	5.924	3.287	5.346	2.962
27	 5	6.081	3.271	5.558	2.992
27	 6	6.154	3.412	5.632	3.118
27	 7	5.821	3.498	5.414	3.254
28	 0	3.669	3.440	3.050	2.854
28	 1	4.156	2.909	3.670	2.566
28	 2	4.220	3.096	3.715	2.729
28	 3	4.709	3.302	4.159	2.924
28	 4	4.626	3.281	4.181	2.963
28	 5	4.923	3.443	4.460	3.126
28	 6	4.805	3.513	4.435	3.261
28	 7	4.803	3.618	4.463	3.352
29	 0	3.535	3.411	2.916	2.821
29	 1	3.743	3.621	3.290	3.186
29	 2	3.649	3.432	3.285	3.099
29	 3	3.918	3.846	3.637	3.587
29	 4	3.990	3.182	3.783	3.030
29	 5	4.181	4.096	3.982	3.906
29	 6	4.088	3.366	3.970	3.259
29	 7	4.070	3.433	3.994	3.361
30	 0	3.211	2.731	2.635	2.239
30	 1	3.375	2.814	2.944	2.442
30	 2	3.337	2.853	3.032	2.603
30	 3	3.336	2.910	3.110	2.708
30	 4	3.389	2.983	3.184	2.803
30	 5	3.665	3.152	3.495	3.014
30	 6	3.665	3.285	3.490	3.126
30	 7	3.743	3.294	3.603	3.168
31	 0	3.279	2.774	2.697	2.272
31	 1	3.384	2.792	3.000	2.482
31	 2	3.398	2.850	3.080	2.584
31	 3	3.369	2.932	3.092	2.692
31	 4	3.488	3.058	3.240	2.841
31	 5	3.590	3.120	3.363	2.922
31	 6	3.670	3.624	3.566	3.532
31	 7	3.638	3.096	3.541	3.022
