INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
 0	 0	3.611	3.022	3.082	2.570
 0	 1	4.226	3.292	3.942	3.070
 0	 2	4.490	3.483	4.281	3.328
 0	 3	5.141	3.909	5.019	3.835
 0	 4	5.317	4.425	5.137	4.229
 0	 5	5.409	4.388	5.337	4.270
 0	 6	5.628	4.927	5.640	4.958
 0	 7	5.441	4.573	5.478	4.605
 1	 0	3.463	3.053	2.848	2.517
 1	 1	4.008	3.563	3.499	3.112
 1	 2	4.375	3.560	3.821	3.098
 1	 3	4.735	4.089	4.278	3.687
 1	 4	4.813	4.271	4.367	3.836
 1	 5	5.026	4.193	4.591	3.822
 1	 6	5.115	4.477	4.681	4.059
 1	 7	5.040	4.491	4.752	4.270
 2	 0	3.349	3.187	2.708	2.579
 2	 1	3.591	3.239	3.119	2.825
 2	 2	3.742	3.476	3.358	3.150
 2	 3	3.797	3.589	3.598	3.425
 2	 4	3.983	3.591	3.729	3.336
 2	 5	4.181	3.668	3.996	3.505
 2	 6	4.297	4.145	4.037	3.903
 2	 7	4.228	3.911	4.059	3.772
 3	 0	2.829	2.753	2.286	2.222
 3	 1	2.890	2.876	2.502	2.452
 3	 2	2.971	2.917	2.617	2.580
 3	 3	3.100	3.012	2.818	2.713
 3	 4	3.280	3.195	2.971	2.871
 3	 5	3.382	3.275	3.135	3.001
 3	 6	3.478	3.284	3.163	2.984
 3	 7	3.405	3.301	3.280	3.174
 4	 0	2.926	2.876	2.326	2.307
 4	 1	2.600	2.564	2.278	2.235
 4	 2	2.474	2.426	2.163	2.120
 4	 3	2.591	2.505	2.330	2.252
 4	 4	2.596	2.560	2.320	2.281
 4	 5	2.741	2.739	2.516	2.440
 4	 6	2.785	2.789	2.540	2.500
 4	 7	2.902	2.842	2.730	2.696
 5	 0	2.949	2.822	2.275	2.185
 5	 1	2.694	2.610	2.334	2.268
 5	 2	2.677	2.626	2.386	2.351
 5	 3	2.728	2.718	2.501	2.463
 5	 4	2.760	2.746	2.491	2.488
 5	 5	2.805	2.722	2.652	2.533
 5	 6	2.982	2.943	2.676	2.599
 5	 7	2.999	2.834	2.819	2.690
 6	 0	3.819	3.531	2.936	2.794
 6	 1	3.685	3.352	3.224	2.981
 6	 2	3.766	3.453	3.303	2.999
 6	 3	3.886	3.419	3.620	3.190
 6	 4	4.039	3.715	3.629	3.407
 6	 5	4.072	3.821	3.849	3.573
 6	 6	4.144	3.826	3.661	3.365
 6	 7	4.283	3.951	4.054	3.784
 7	 0	4.648	3.447	3.585	2.730
 7	 1	5.044	3.563	4.354	3.119
 7	 2	5.142	3.744	4.528	3.325
 7	 3	5.682	4.128	5.281	3.763
 7	 4	5.991	4.380	5.544	3.979
 7	 5	6.155	4.441	5.925	4.234
 7	 6	6.600	5.258	6.031	4.792
 7	 7	6.390	4.995	6.324	5.026
 8	 0	6.269	4.150	4.882	3.326
 8	 1	7.048	4.414	6.120	3.811
 8	 2	7.704	4.805	6.782	4.257
 8	 3	8.047	5.185	7.611	4.795
 8	 4	8.433	5.730	7.628	5.288
 8	 5	8.538	6.002	8.092	5.734
 8	 6	9.153	7.187	8.067	6.306
 8	 7	8.707	6.816	8.372	6.444
 9	 0	4.139	3.384	3.273	2.721
 9	 1	4.585	3.735	3.989	3.257
 9	 2	4.483	3.730	4.018	3.327
 9	 3	4.667	3.986	4.505	3.798
 9	 4	4.959	4.380	4.633	4.141
 9	 5	4.979	4.407	4.893	4.307
 9	 6	5.370	4.730	4.903	4.302
 9	 7	5.171	4.614	5.207	4.673
10	 0	3.433	3.161	2.796	2.621
10	 1	3.508	3.297	3.054	2.906
10	 2	3.695	3.553	3.207	3.107
10	 3	3.922	3.726	3.539	3.308
10	 4	3.964	3.875	3.574	3.491
10	 5	4.173	4.046	3.814	3.675
10	 6	4.336	4.193	3.868	3.742
10	 7	4.284	3.928	4.023	3.777
11	 0	3.101	2.855	2.472	2.316
11	 1	2.895	2.805	2.569	2.489
11	 2	3.034	2.944	2.724	2.661
11	 3	3.156	3.053	2.916	2.779
11	 4	3.029	2.844	2.787	2.656
11	 5	3.137	2.948	3.030	2.844
11	 6	3.393	3.284	3.048	2.919
11	 7	3.552	3.415	3.398	3.228
12	 0	2.427	2.352	1.912	1.847
12	 1	2.451	2.406	2.086	2.051
12	 2	2.421	2.336	2.089	2.052
12	 3	2.464	2.367	2.217	2.113
12	 4	2.658	2.640	2.346	2.339
12	 5	2.878	2.819	2.648	2.631
12	 6	3.189	3.152	2.825	2.789
12	 7	3.186	3.107	2.948	2.881
13	 0	2.740	2.621	2.233	2.164
13	 1	2.703	2.620	2.371	2.287
13	 2	2.737	2.694	2.449	2.439
13	 3	2.803	2.815	2.561	2.550
13	 4	3.208	3.210	2.931	2.885
13	 5	3.488	3.470	3.252	3.244
13	 6	3.659	3.632	3.345	3.335
13	 7	3.845	3.772	3.630	3.610
14	 0	3.401	3.306	2.702	2.636
14	 1	3.338	3.248	2.821	2.763
14	 2	3.392	3.340	2.972	2.940
14	 3	3.641	3.533	3.334	3.213
14	 4	3.748	3.761	3.429	3.420
14	 5	3.961	3.731	3.787	3.597
14	 6	4.426	4.374	4.073	4.023
14	 7	4.434	4.349	4.260	4.188
15	 0	3.024	2.989	2.495	2.473
15	 1	3.295	3.139	2.851	2.721
15	 2	3.458	3.372	3.098	3.026
15	 3	3.755	3.649	3.461	3.365
15	 4	4.119	3.971	3.745	3.624
15	 5	4.170	4.001	3.897	3.759
15	 6	4.907	4.730	4.320	4.151
15	 7	4.804	4.719	4.467	4.379
16	 0	3.537	3.207	2.905	2.634
16	 1	3.681	3.168	3.268	2.805
16	 2	3.722	3.271	3.378	2.990
16	 3	4.355	3.817	4.072	3.564
16	 4	4.400	3.839	4.086	3.556
16	 5	4.540	4.142	4.272	3.876
16	 6	4.543	4.315	4.272	4.057
16	 7	4.494	4.067	4.326	3.920
17	 0	3.418	3.013	2.745	2.424
17	 1	3.561	3.136	3.144	2.767
17	 2	3.619	3.370	3.253	3.049
17	 3	3.680	3.264	3.438	3.057
17	 4	3.697	3.278	3.439	3.047
17	 5	4.003	3.722	3.701	3.421
17	 6	3.933	3.776	3.640	3.509
17	 7	3.976	3.648	3.762	3.462
18	 0	3.013	2.834	2.405	2.283
18	 1	2.939	2.847	2.532	2.451
18	 2	2.722	2.698	2.374	2.324
18	 3	2.872	2.826	2.644	2.583
18	 4	2.815	2.734	2.629	2.541
18	 5	2.950	2.847	2.809	2.699
18	 6	2.989	2.917	2.868	2.800
18	 7	2.995	2.890	2.950	2.840
19	 0	2.895	2.799	2.341	2.268
19	 1	2.699	2.648	2.361	2.328
19	 2	2.696	2.647	2.358	2.328
19	 3	2.602	2.547	2.336	2.274
19	 4	2.649	2.655	2.336	2.322
19	 5	2.847	2.804	2.654	2.577
19	 6	2.819	2.826	2.605	2.592
19	 7	2.995	2.914	2.904	2.855
20	 0	2.963	2.841	2.371	2.283
20	 1	2.920	2.694	2.596	2.365
20	 2	2.820	2.697	2.516	2.472
20	 3	2.790	2.633	2.572	2.412
20	 4	2.782	2.699	2.506	2.449
20	 5	2.994	2.965	2.789	2.724
20	 6	2.932	2.858	2.632	2.546
20	 7	3.149	3.054	2.993	2.933
21	 0	2.601	2.468	2.059	1.983
21	 1	2.471	2.360	2.126	2.016
21	 2	2.451	2.262	2.146	1.994
21	 3	2.402	2.348	2.243	2.167
21	 4	2.458	2.397	2.268	2.200
21	 5	2.431	2.349	2.357	2.282
21	 6	2.518	2.466	2.384	2.309
21	 7	2.518	2.418	2.525	2.431
22	 0	3.615	3.396	2.874	2.754
22	 1	3.842	3.662	3.273	3.067
22	 2	4.143	3.780	3.536	3.238
22	 3	4.095	3.752	3.738	3.415
22	 4	4.316	3.995	3.835	3.544
22	 5	4.305	4.081	4.021	3.739
22	 6	4.563	4.137	4.229	3.830
22	 7	4.425	4.030	4.361	4.032
23	 0	5.000	4.193	3.868	3.299
23	 1	5.560	4.828	4.710	4.074
23	 2	6.000	4.799	5.077	4.064
23	 3	6.198	4.734	5.705	4.185
23	 4	6.747	5.467	5.984	4.790
23	 5	6.944	5.524	6.403	4.960
23	 6	7.026	5.761	6.312	5.153
23	 7	6.767	5.482	6.650	5.431
24	 0	3.759	3.436	2.868	2.669
24	 1	3.914	3.577	3.372	3.108
24	 2	3.999	3.531	3.455	3.065
24	 3	4.116	3.792	3.826	3.508
24	 4	4.554	4.072	4.143	3.678
24	 5	4.550	4.111	4.326	3.864
24	 6	4.771	4.245	4.406	3.853
24	 7	4.765	4.416	4.700	4.387
25	 0	3.197	3.107	2.420	2.366
25	 1	3.087	2.962	2.653	2.544
25	 2	2.960	2.830	2.627	2.535
25	 3	3.000	2.933	2.731	2.670
25	 4	3.185	3.125	2.868	2.795
25	 5	3.138	3.014	2.969	2.777
25	 6	3.393	3.255	3.099	2.968
25	 7	3.199	3.094	3.109	2.997
26	 0	2.619	2.564	2.033	2.008
26	 1	2.597	2.520	2.232	2.180
26	 2	2.418	2.390	2.130	2.131
26	 3	2.437	2.348	2.270	2.192
26	 4	2.426	2.441	2.246	2.251
26	 5	2.524	2.514	2.385	2.359
26	 6	2.630	2.598	2.410	2.365
26	 7	2.709	2.638	2.565	2.494
27	 0	2.852	2.786	2.289	2.266
27	 1	2.627	2.551	2.309	2.241
27	 2	2.609	2.571	2.331	2.292
27	 3	2.685	2.707	2.468	2.469
27	 4	2.816	2.815	2.556	2.547
27	 5	2.869	2.914	2.646	2.614
27	 6	2.996	2.971	2.765	2.733
27	 7	3.077	2.998	2.951	2.926
28	 0	2.909	2.769	2.350	2.243
28	 1	3.065	3.002	2.621	2.561
28	 2	3.100	2.938	2.704	2.567
28	 3	3.228	3.078	2.962	2.820
28	 4	3.342	3.230	3.126	3.015
28	 5	3.302	3.212	3.135	3.014
28	 6	3.555	3.461	3.375	3.313
