INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
 0	 0	2.617	2.496	2.142	2.045
 0	 1	2.539	2.494	2.229	2.202
 0	 2	2.392	2.397	2.174	2.172
 0	 3	2.447	2.450	2.304	2.304
 0	 4	2.424	2.425	2.334	2.330
 0	 5	2.439	2.423	2.361	2.344
 0	 6	2.456	2.454	2.452	2.454
 0	 7	2.463	2.447	2.441	2.426
 1	 0	2.505	2.372	2.084	1.978
 1	 1	2.434	2.444	2.179	2.184
 1	 2	2.283	2.267	2.071	2.057
 1	 3	2.474	2.419	2.270	2.222
 1	 4	2.248	2.227	2.071	2.053
 1	 5	2.426	2.385	2.236	2.199
 1	 6	2.484	2.471	2.292	2.284
 1	 7	2.546	2.545	2.414	2.414
 2	 0	2.836	2.697	2.243	2.130
 2	 1	2.811	2.689	2.439	2.329
 2	 2	2.777	2.702	2.448	2.386
 2	 3	2.639	2.587	2.365	2.319
 2	 4	2.643	2.550	2.477	2.386
 2	 5	2.761	2.725	2.591	2.555
 2	 6	2.800	2.785	2.653	2.643
 2	 7	2.809	2.768	2.728	2.687
 3	 0	2.969	2.554	2.416	2.099
 3	 1	2.807	2.560	2.470	2.269
 3	 2	2.811	2.678	2.496	2.376
 3	 3	2.831	2.742	2.483	2.406
 3	 4	2.862	2.778	2.565	2.487
 3	 5	2.910	2.846	2.612	2.559
 3	 6	3.007	2.862	2.722	2.595
 3	 7	2.917	2.823	2.681	2.594
 4	 0	2.685	2.561	2.185	2.095
 4	 1	2.917	2.886	2.430	2.405
 4	 2	2.650	2.619	2.301	2.269
 4	 3	2.660	2.650	2.327	2.318
 4	 4	2.740	2.678	2.406	2.352
 4	 5	2.720	2.706	2.421	2.409
 4	 6	2.888	2.836	2.578	2.538
 4	 7	2.829	2.788	2.572	2.543
 5	 0	2.707	2.502	2.180	2.024
 5	 1	2.799	2.700	2.349	2.278
 5	 2	2.810	2.753	2.434	2.388
 5	 3	2.864	2.789	2.490	2.423
 5	 4	2.876	2.805	2.608	2.545
