INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
 0	 0	1.975	1.863	1.779	1.673
 0	 1	1.983	1.943	1.872	1.835
 0	 2	2.009	2.008	1.961	1.962
 0	 3	2.062	2.062	2.047	2.047
 0	 4	2.054	2.034	2.054	2.037
 0	 5	2.026	2.029	2.076	2.080
 0	 6	2.169	2.148	2.245	2.223
 0	 7	2.366	2.324	2.491	2.448
 1	 0	2.765	2.587	2.349	2.217
 1	 1	2.671	2.540	2.440	2.322
 1	 2	2.696	2.645	2.478	2.430
 1	 3	2.922	2.892	2.758	2.730
 1	 4	2.866	2.805	2.747	2.697
 1	 5	2.882	2.841	2.809	2.778
 1	 6	3.139	3.097	3.047	3.005
 1	 7	3.198	3.117	3.113	3.047
 2	 0	2.686	2.604	2.172	2.101
 2	 1	2.579	2.534	2.236	2.192
 2	 2	2.367	2.349	2.141	2.130
 2	 3	2.529	2.476	2.313	2.264
 2	 4	2.557	2.579	2.373	2.383
 2	 5	2.566	2.501	2.414	2.358
 2	 6	2.632	2.617	2.493	2.478
 2	 7	2.629	2.616	2.543	2.529
 3	 0	2.800	2.510	2.214	1.981
 3	 1	2.733	2.605	2.340	2.230
 3	 2	2.634	2.507	2.309	2.207
 3	 3	2.605	2.528	2.373	2.307
 3	 4	2.655	2.617	2.438	2.409
 3	 5	2.517	2.507	2.363	2.352
 3	 6	2.696	2.581	2.556	2.451
 3	 7	2.699	2.642	2.581	2.524
 4	 0	2.799	2.607	2.231	2.091
 4	 1	2.822	2.686	2.407	2.301
 4	 2	2.628	2.571	2.383	2.342
 4	 3	2.687	2.647	2.474	2.439
 4	 4	2.725	2.678	2.529	2.494
 4	 5	2.624	2.587	2.469	2.441
 4	 6	2.716	2.689	2.579	2.557
 4	 7	2.723	2.710	2.690	2.669
 5	 0	3.030	2.420	2.384	1.911
 5	 1	2.825	2.624	2.446	2.269
 5	 2	2.521	2.372	2.245	2.115
 5	 3	2.667	2.481	2.407	2.238
 5	 4	2.513	2.417	2.294	2.209
 5	 5	2.659	2.635	2.433	2.414
 5	 6	2.697	2.565	2.460	2.339
 5	 7	2.801	2.627	2.558	2.401
 6	 0	2.996	2.347	2.404	1.893
 6	 1	2.610	2.514	2.217	2.130
 6	 2	2.590	2.485	2.370	2.281
 6	 3	2.560	2.484	2.371	2.309
 6	 4	2.711	2.482	2.543	2.340
 6	 5	2.565	2.500	2.446	2.389
 6	 6	2.709	2.575	2.631	2.504
 6	 7	2.677	2.571	2.666	2.561
 7	 0	3.484	2.666	2.707	2.089
 7	 1	3.345	3.340	2.805	2.802
 7	 2	2.984	2.772	2.608	2.422
 7	 3	2.990	2.800	2.679	2.518
 7	 4	2.880	2.826	2.611	2.560
 7	 5	3.013	2.981	2.819	2.789
 7	 6	3.054	2.968	2.886	2.804
 7	 7	3.056	3.009	2.962	2.913
 8	 0	3.812	3.542	3.025	2.806
 8	 1	3.448	2.964	2.897	2.482
 8	 2	3.277	3.028	2.884	2.665
 8	 3	3.133	2.989	2.841	2.705
 8	 4	3.306	3.061	3.076	2.864
 8	 5	3.608	3.253	3.370	3.044
 8	 6	3.863	3.371	3.669	3.202
 8	 7	3.881	3.493	3.725	3.351
 9	 0	3.095	2.715	2.501	2.218
 9	 1	3.067	2.871	2.642	2.470
 9	 2	3.104	2.937	2.769	2.617
 9	 3	3.155	3.022	2.874	2.749
 9	 4	3.272	3.105	3.078	2.916
 9	 5	3.489	3.259	3.196	2.997
 9	 6	3.798	3.507	3.509	3.239
 9	 7	3.938	3.576	3.752	3.404
10	 0	2.769	2.539	2.265	2.086
10	 1	2.823	2.686	2.443	2.323
10	 2	2.794	2.739	2.499	2.447
10	 3	2.939	2.835	2.669	2.573
10	 4	3.046	2.937	2.866	2.754
10	 5	3.331	3.332	3.180	3.188
10	 6	3.714	3.744	3.575	3.578
10	 7	3.614	3.618	3.480	3.456
11	 0	2.972	2.697	2.398	2.185
11	 1	2.639	2.498	2.260	2.151
11	 2	2.831	2.752	2.484	2.420
11	 3	2.893	2.770	2.591	2.488
11	 4	3.101	2.873	2.860	2.655
11	 5	3.067	2.901	2.899	2.745
11	 6	3.538	3.245	3.354	3.066
11	 7	3.529	3.265	3.366	3.114
12	 0	3.019	2.743	2.461	2.237
12	 1	2.883	2.754	2.488	2.375
12	 2	2.962	2.898	2.600	2.547
12	 3	3.063	2.948	2.710	2.608
12	 4	3.216	2.968	2.988	2.770
12	 5	3.416	3.223	3.229	3.041
12	 6	3.636	3.412	3.420	3.201
12	 7	3.727	3.701	3.617	3.584
13	 0	2.452	2.339	2.035	1.940
13	 1	2.602	2.467	2.232	2.113
13	 2	2.588	2.521	2.274	2.213
13	 3	2.791	2.659	2.486	2.369
13	 4	3.009	2.817	2.712	2.537
13	 5	3.439	3.120	3.147	2.858
13	 6	3.706	3.654	3.414	3.396
13	 7	3.935	3.491	3.629	3.233
14	 0	2.580	2.366	2.073	1.899
14	 1	2.640	2.472	2.275	2.135
14	 2	2.726	2.516	2.431	2.243
14	 3	2.921	2.657	2.674	2.429
14	 4	3.164	2.863	2.940	2.650
14	 5	3.613	3.116	3.392	2.912
14	 6	3.832	3.830	3.635	3.637
14	 7	4.075	4.102	3.837	3.835
15	 0	2.638	2.479	2.135	2.005
15	 1	2.740	2.664	2.347	2.283
15	 2	2.799	2.616	2.486	2.327
15	 3	2.846	2.781	2.587	2.523
15	 4	3.273	3.078	3.022	2.832
15	 5	3.745	3.263	3.474	3.022
15	 6	4.117	3.590	3.866	3.366
15	 7	4.385	4.412	4.191	4.193
16	 0	2.690	2.521	2.175	2.037
16	 1	2.741	2.633	2.374	2.280
16	 2	2.523	2.514	2.263	2.253
16	 3	2.511	2.429	2.320	2.255
16	 4	2.679	2.631	2.547	2.501
16	 5	2.775	2.720	2.717	2.674
16	 6	2.810	2.754	2.780	2.725
16	 7	2.905	2.844	2.880	2.837
17	 0	2.960	2.765	2.376	2.214
17	 1	2.980	2.873	2.551	2.458
17	 2	2.982	2.871	2.641	2.547
17	 3	2.992	2.919	2.657	2.593
17	 4	2.981	2.908	2.654	2.592
17	 5	3.144	3.011	2.929	2.817
17	 6	2.992	2.946	2.800	2.762
17	 7	3.266	3.201	3.083	3.022
