ch	pt	fine_thr	a_fit	b_fit
 1	 7	 5	217.290	0.300
 1	 7	 6	216.361	0.279
 1	 7	 7	215.289	0.231
 2	 0	 0	217.178	0.347
 2	 0	 1	216.132	0.338
 2	 0	 2	215.076	0.371
 2	 0	 3	214.029	0.355
 2	 0	 4	213.095	0.352
 2	 0	 5	211.960	0.358
 2	 0	 6	210.962	0.368
 2	 0	 7	209.814	0.350
 2	 1	 0	217.177	0.328
 2	 1	 1	216.089	0.300
 2	 1	 2	215.085	0.300
 2	 1	 3	213.964	0.327
 2	 1	 4	213.101	0.296
 2	 1	 5	211.940	0.313
 2	 1	 6	210.932	0.323
 2	 1	 7	209.844	0.274
 2	 2	 0	217.182	0.298
 2	 2	 1	216.030	0.282
 2	 2	 2	215.085	0.300
 2	 2	 3	214.003	0.307
 2	 2	 4	213.108	0.294
 2	 2	 5	211.991	0.340
 2	 2	 6	210.960	0.288
 2	 2	 7	209.853	0.296
 2	 3	 0	217.125	0.319
 2	 3	 1	216.062	0.275
 2	 3	 2	215.074	0.260
 2	 3	 3	213.947	0.285
 2	 3	 4	213.079	0.271
 2	 3	 5	211.982	0.267
 2	 3	 6	210.952	0.283
 2	 3	 7	209.875	0.284
 2	 4	 0	217.179	0.267
 2	 4	 1	216.056	0.276
 2	 4	 2	215.117	0.249
 2	 4	 3	213.937	0.310
 2	 4	 4	213.075	0.272
 2	 4	 5	211.964	0.265
 2	 4	 6	210.943	0.303
 2	 4	 7	209.848	0.243
 2	 5	 0	217.141	0.279
 2	 5	 1	216.024	0.283
 2	 5	 2	215.108	0.289
 2	 5	 3	213.956	0.275
 2	 5	 4	213.061	0.305
 2	 5	 5	211.965	0.265
 2	 5	 6	210.931	0.261
 2	 5	 7	209.866	0.249
 2	 6	 0	217.143	0.278
 2	 6	 1	215.991	0.306
 2	 6	 2	215.027	0.271
 2	 6	 3	213.989	0.279
 2	 6	 4	213.057	0.276
 2	 6	 5	211.978	0.267
 2	 6	 6	210.931	0.261
 2	 6	 7	209.827	0.269
 2	 7	 0	217.159	0.292
 2	 7	 1	216.066	0.274
 2	 7	 2	215.061	0.263
 2	 7	 3	214.014	0.303
 2	 7	 4	213.096	0.295
 2	 7	 5	211.929	0.304
 2	 7	 6	210.956	0.285
 2	 7	 7	209.824	0.287
 3	 0	 0	231.327	0.369
 3	 0	 1	230.250	0.372
 3	 0	 2	229.321	0.346
 3	 0	 3	228.224	0.348
 3	 0	 4	227.348	0.362
 3	 0	 5	226.259	0.371
 3	 0	 6	225.273	0.346
 3	 0	 7	224.144	0.340
 3	 1	 0	231.307	0.298
 3	 1	 1	230.269	0.319
 3	 1	 2	229.298	0.306
 3	 1	 3	228.255	0.309
 3	 1	 4	227.377	0.309
 3	 1	 5	226.197	0.327
 3	 1	 6	225.233	0.318
 3	 1	 7	224.136	0.335
 3	 2	 0	231.369	0.307
 3	 2	 1	230.224	0.316
 3	 2	 2	229.311	0.305
 3	 2	 3	228.231	0.281
 3	 2	 4	227.372	0.289
 3	 2	 5	226.221	0.294
 3	 2	 6	225.241	0.276
 3	 2	 7	224.154	0.309
 3	 3	 0	231.335	0.286
 3	 3	 1	230.239	0.310
 3	 3	 2	229.304	0.283
 3	 3	 3	228.192	0.229
 3	 3	 4	227.392	0.290
 3	 3	 5	226.151	0.277
 3	 3	 6	225.234	0.279
 3	 3	 7	224.100	0.329
 3	 4	 0	231.358	0.316
 3	 4	 1	230.268	0.304
 3	 4	 2	229.263	0.351
 3	 4	 3	228.246	0.300
 3	 4	 4	227.394	0.322
 3	 4	 5	226.236	0.328
 3	 4	 6	225.264	0.321
 3	 4	 7	224.117	0.334
 3	 5	 0	231.307	0.293
 3	 5	 1	230.247	0.313
 3	 5	 2	229.275	0.295
 3	 5	 3	228.216	0.286
 3	 5	 4	227.343	0.303
 3	 5	 5	226.230	0.290
 3	 5	 6	225.196	0.292
 3	 5	 7	224.067	0.276
 3	 6	 0	231.309	0.292
 3	 6	 1	230.227	0.269
 3	 6	 2	229.269	0.254
 3	 6	 3	228.182	0.309
 3	 6	 4	227.297	0.280
 3	 6	 5	226.220	0.272
 3	 6	 6	225.249	0.299
 3	 6	 7	224.070	0.275
 3	 7	 0	231.323	0.291
 3	 7	 1	230.250	0.291
 3	 7	 2	229.277	0.273
 3	 7	 3	228.208	0.277
 3	 7	 4	227.273	0.265
 3	 7	 5	226.216	0.285
 3	 7	 6	225.237	0.288
 3	 7	 7	224.089	0.298
 4	 0	 0	220.971	0.408
 4	 0	 1	219.964	0.405
 4	 0	 2	219.037	0.360
 4	 0	 3	218.087	0.317
 4	 0	 4	217.238	0.371
 4	 0	 5	216.243	0.349
 4	 0	 6	215.319	0.365
 4	 0	 7	214.216	0.370
 4	 1	 0	220.973	0.332
 4	 1	 1	220.024	0.301
 4	 1	 2	219.038	0.328
 4	 1	 3	218.049	0.340
 4	 1	 4	217.206	0.308
 4	 1	 5	216.186	0.307
 4	 1	 6	215.289	0.335
 4	 1	 7	214.235	0.298
 4	 2	 0	220.944	0.339
 4	 2	 1	220.018	0.334
 4	 2	 2	219.032	0.299
 4	 2	 3	218.116	0.286
 4	 2	 4	217.207	0.308
 4	 2	 5	216.226	0.300
 4	 2	 6	215.273	0.307
 4	 2	 7	214.235	0.289
 4	 3	 0	220.942	0.278
 4	 3	 1	219.979	0.337
 4	 3	 2	219.070	0.308
 4	 3	 3	218.055	0.263
 4	 3	 4	217.197	0.292
 4	 3	 5	216.169	0.271
 4	 3	 6	215.279	0.310
 4	 3	 7	214.237	0.288
 4	 4	 0	220.972	0.301
 4	 4	 1	219.924	0.320
 4	 4	 2	219.055	0.339
 4	 4	 3	218.065	0.306
 4	 4	 4	217.260	0.332
 4	 4	 5	216.192	0.314
 4	 4	 6	215.337	0.320
 4	 4	 7	214.242	0.326
 4	 5	 0	220.927	0.302
 4	 5	 1	219.910	0.297
 4	 5	 2	218.988	0.286
 4	 5	 3	218.022	0.297
 4	 5	 4	217.158	0.273
 4	 5	 5	216.136	0.300
 4	 5	 6	215.243	0.286
 4	 5	 7	214.118	0.255
 4	 6	 0	220.913	0.298
 4	 6	 1	219.894	0.311
 4	 6	 2	218.944	0.279
 4	 6	 3	217.993	0.312
 4	 6	 4	217.130	0.282
 4	 6	 5	216.127	0.318
 4	 6	 6	215.159	0.307
 4	 6	 7	214.157	0.245
 4	 7	 0	220.848	0.278
 4	 7	 1	219.845	0.277
 4	 7	 2	218.928	0.255
 4	 7	 3	217.951	0.265
 4	 7	 4	217.104	0.256
 4	 7	 5	216.168	0.303
 4	 7	 6	215.161	0.272
 4	 7	 7	214.098	0.313
 5	 0	 0	213.449	0.394
 5	 0	 1	212.314	0.395
 5	 0	 2	211.428	0.405
 5	 0	 3	210.321	0.400
 5	 0	 4	209.468	0.424
 5	 0	 5	208.369	0.386
 5	 0	 6	207.469	0.384
 5	 0	 7	206.306	0.402
 5	 1	 0	213.387	0.331
 5	 1	 1	212.364	0.327
 5	 1	 2	211.411	0.366
 5	 1	 3	210.310	0.355
 5	 1	 4	209.443	0.350
 5	 1	 5	208.290	0.346
 5	 1	 6	207.391	0.329
 5	 1	 7	206.308	0.344
 5	 2	 0	213.390	0.325
 5	 2	 1	212.375	0.324
 5	 2	 2	211.422	0.326
 5	 2	 3	210.315	0.337
 5	 2	 4	209.401	0.344
 5	 2	 5	208.334	0.346
 5	 2	 6	207.365	0.335
 5	 2	 7	206.291	0.318
 5	 3	 0	213.382	0.339
 5	 3	 1	212.368	0.317
 5	 3	 2	211.397	0.328
 5	 3	 3	210.291	0.314
 5	 3	 4	209.422	0.295
 5	 3	 5	208.310	0.310
 5	 3	 6	207.391	0.311
 5	 3	 7	206.345	0.325
 5	 4	 0	213.380	0.316
 5	 4	 1	212.329	0.301
 5	 4	 2	211.427	0.307
 5	 4	 3	210.325	0.311
 5	 4	 4	209.377	0.329
 5	 4	 5	208.230	0.326
 5	 4	 6	207.253	0.304
 5	 4	 7	206.344	0.303
 5	 5	 0	213.388	0.295
 5	 5	 1	212.349	0.307
 5	 5	 2	211.413	0.326
 5	 5	 3	210.298	0.315
 5	 5	 4	209.392	0.302
 5	 5	 5	208.331	0.309
 5	 5	 6	207.386	0.293
 5	 5	 7	206.330	0.313
 5	 6	 0	213.360	0.324
 5	 6	 1	212.323	0.276
 5	 6	 2	211.392	0.296
 5	 6	 3	210.272	0.313
 5	 6	 4	209.399	0.299
 5	 6	 5	208.253	0.316
 5	 6	 6	207.377	0.290
 5	 6	 7	206.323	0.275
 5	 7	 0	213.403	0.299
 5	 7	 1	212.321	0.297
 5	 7	 2	211.395	0.306
 5	 7	 3	210.342	0.303
 5	 7	 4	209.406	0.318
 5	 7	 5	208.326	0.303
 5	 7	 6	207.359	0.303
 5	 7	 7	206.323	0.281
 6	 0	 0	219.130	0.440
 6	 0	 1	218.108	0.444
 6	 0	 2	217.201	0.434
 6	 0	 3	216.155	0.458
 6	 0	 4	215.265	0.414
 6	 0	 5	214.197	0.449
 6	 0	 6	213.301	0.435
 6	 0	 7	212.259	0.429
 6	 1	 0	219.087	0.363
 6	 1	 1	218.096	0.358
 6	 1	 2	217.228	0.368
 6	 1	 3	216.125	0.376
 6	 1	 4	215.251	0.386
 6	 1	 5	214.184	0.371
 6	 1	 6	213.216	0.374
 6	 1	 7	212.197	0.383
 6	 2	 0	219.058	0.324
 6	 2	 1	218.086	0.343
 6	 2	 2	217.172	0.313
 6	 2	 3	216.191	0.322
 6	 2	 4	215.214	0.348
 6	 2	 5	214.180	0.334
 6	 2	 6	213.193	0.294
 6	 2	 7	212.218	0.304
 6	 3	 0	219.078	0.305
 6	 3	 1	218.061	0.307
 6	 3	 2	217.170	0.331
 6	 3	 3	216.157	0.318
 6	 3	 4	215.228	0.320
 6	 3	 5	214.180	0.327
 6	 3	 6	213.182	0.298
 6	 3	 7	212.204	0.309
 6	 4	 0	219.085	0.317
 6	 4	 1	218.061	0.307
 6	 4	 2	217.145	0.297
 6	 4	 3	216.112	0.290
 6	 4	 4	215.218	0.285
 6	 4	 5	214.131	0.316
 6	 4	 6	213.205	0.289
 6	 4	 7	212.214	0.338
 6	 5	 0	219.051	0.332
 6	 5	 1	218.079	0.333
 6	 5	 2	217.202	0.318
 6	 5	 3	216.127	0.317
 6	 5	 4	215.221	0.317
 6	 5	 5	214.101	0.326
 6	 5	 6	213.261	0.294
 6	 5	 7	212.201	0.302
 6	 6	 0	219.102	0.247
 6	 6	 1	218.112	0.310
 6	 6	 2	217.094	0.294
 6	 6	 3	216.112	0.263
 6	 6	 4	215.202	0.291
 6	 6	 5	214.085	0.264
 6	 6	 6	213.219	0.272
 6	 6	 7	212.198	0.280
 6	 7	 0	219.047	0.308
 6	 7	 1	218.046	0.283
 6	 7	 2	217.156	0.293
 6	 7	 3	216.101	0.326
 6	 7	 4	215.212	0.314
 6	 7	 5	214.102	0.312
 6	 7	 6	213.216	0.286
 6	 7	 7	212.249	0.305
 7	 0	 0	219.247	0.500
 7	 0	 1	218.298	0.516
 7	 0	 2	217.343	0.504
 7	 0	 3	216.333	0.521
 7	 0	 4	215.339	0.478
 7	 0	 5	214.338	0.483
 7	 0	 6	213.355	0.506
 7	 0	 7	212.278	0.499
 7	 1	 0	219.253	0.368
 7	 1	 1	218.266	0.414
 7	 1	 2	217.293	0.415
 7	 1	 3	216.284	0.428
 7	 1	 4	215.351	0.422
 7	 1	 5	214.340	0.436
 7	 1	 6	213.344	0.408
 7	 1	 7	212.313	0.439
 7	 2	 0	219.278	0.368
 7	 2	 1	218.250	0.386
 7	 2	 2	217.292	0.382
 7	 2	 3	216.242	0.380
 7	 2	 4	215.382	0.376
 7	 2	 5	214.308	0.379
 7	 2	 6	213.307	0.350
 7	 2	 7	212.313	0.371
 7	 3	 0	219.270	0.352
 7	 3	 1	218.238	0.356
 7	 3	 2	217.279	0.358
 7	 3	 3	216.240	0.337
 7	 3	 4	215.403	0.363
 7	 3	 5	214.310	0.373
 7	 3	 6	213.334	0.351
 7	 3	 7	212.244	0.364
 7	 4	 0	219.289	0.335
 7	 4	 1	218.297	0.328
 7	 4	 2	217.269	0.345
 7	 4	 3	216.258	0.365
 7	 4	 4	215.378	0.333
 7	 4	 5	214.261	0.336
 7	 4	 6	213.292	0.305
 7	 4	 7	212.252	0.336
 7	 5	 0	219.266	0.330
 7	 5	 1	218.287	0.336
 7	 5	 2	217.323	0.346
 7	 5	 3	216.188	0.374
 7	 5	 4	215.360	0.356
 7	 5	 5	214.285	0.358
 7	 5	 6	213.305	0.321
 7	 5	 7	212.233	0.354
 7	 6	 0	219.252	0.304
 7	 6	 1	218.246	0.329
 7	 6	 2	217.296	0.332
 7	 6	 3	216.224	0.316
 7	 6	 4	215.360	0.338
 7	 6	 5	214.291	0.342
 7	 6	 6	213.303	0.317
 7	 6	 7	212.334	0.349
 7	 7	 0	219.270	0.324
 7	 7	 1	218.254	0.315
 7	 7	 2	217.321	0.331
 7	 7	 3	216.218	0.336
 7	 7	 4	215.430	0.308
 7	 7	 5	214.226	0.343
 7	 7	 6	213.314	0.331
 7	 7	 7	212.276	0.325
 8	 0	 0	223.126	0.489
 8	 0	 1	222.048	0.489
 8	 0	 2	221.087	0.456
 8	 0	 3	220.002	0.458
 8	 0	 4	219.142	0.480
 8	 0	 5	218.101	0.468
 8	 0	 6	217.166	0.486
 8	 0	 7	216.074	0.513
 8	 1	 0	223.014	0.437
 8	 1	 1	221.955	0.427
 8	 1	 2	221.042	0.428
 8	 1	 3	219.934	0.433
 8	 1	 4	219.108	0.410
 8	 1	 5	218.057	0.401
 8	 1	 6	217.161	0.406
 8	 1	 7	216.086	0.420
 8	 2	 0	223.036	0.436
 8	 2	 1	221.892	0.390
 8	 2	 2	220.987	0.413
 8	 2	 3	219.943	0.404
 8	 2	 4	219.027	0.381
 8	 2	 5	218.022	0.400
 8	 2	 6	217.151	0.396
 8	 2	 7	216.077	0.436
 8	 3	 0	222.960	0.424
 8	 3	 1	221.934	0.437
 8	 3	 2	220.977	0.399
 8	 3	 3	219.963	0.418
 8	 3	 4	219.087	0.419
 8	 3	 5	218.029	0.426
 8	 3	 6	217.099	0.409
 8	 3	 7	216.018	0.453
 8	 4	 0	222.945	0.461
 8	 4	 1	221.899	0.492
 8	 4	 2	220.985	0.430
 8	 4	 3	219.929	0.411
 8	 4	 4	218.973	0.419
 8	 4	 5	218.029	0.391
 8	 4	 6	217.122	0.425
 8	 4	 7	216.047	0.431
 8	 5	 0	222.937	0.464
 8	 5	 1	221.898	0.508
 8	 5	 2	220.965	0.459
 8	 5	 3	219.895	0.444
 8	 5	 4	218.935	0.439
 8	 5	 5	217.972	0.464
 8	 5	 6	217.039	0.459
 8	 5	 7	216.029	0.478
 8	 6	 0	222.990	0.509
 8	 6	 1	221.844	0.482
 8	 6	 2	220.948	0.519
 8	 6	 3	219.904	0.460
 8	 6	 4	218.946	0.428
 8	 6	 5	218.000	0.479
 8	 6	 6	217.002	0.510
 8	 6	 7	216.033	0.498
 8	 7	 0	222.959	0.501
 8	 7	 1	221.874	0.529
 8	 7	 2	220.888	0.527
 8	 7	 3	219.898	0.470
 8	 7	 4	218.968	0.493
 8	 7	 5	217.934	0.518
 8	 7	 6	216.991	0.507
 8	 7	 7	216.030	0.476
 9	 0	 0	220.291	0.394
 9	 0	 1	219.277	0.418
 9	 0	 2	218.283	0.433
 9	 0	 3	217.233	0.418
 9	 0	 4	216.323	0.440
 9	 0	 5	215.301	0.461
 9	 0	 6	214.231	0.434
 9	 0	 7	213.252	0.398
 9	 1	 0	220.222	0.404
 9	 1	 1	219.272	0.381
 9	 1	 2	218.230	0.359
 9	 1	 3	217.182	0.409
 9	 1	 4	216.227	0.394
 9	 1	 5	215.238	0.421
 9	 1	 6	214.248	0.418
 9	 1	 7	213.165	0.359
 9	 2	 0	220.226	0.377
 9	 2	 1	219.258	0.354
 9	 2	 2	218.224	0.382
 9	 2	 3	217.162	0.355
 9	 2	 4	216.243	0.389
 9	 2	 5	215.194	0.371
 9	 2	 6	214.224	0.353
 9	 2	 7	213.167	0.352
 9	 3	 0	220.276	0.388
 9	 3	 1	219.176	0.380
 9	 3	 2	218.218	0.361
 9	 3	 3	217.144	0.393
 9	 3	 4	216.191	0.348
 9	 3	 5	215.174	0.399
 9	 3	 6	214.226	0.395
 9	 3	 7	213.182	0.377
 9	 4	 0	220.241	0.416
 9	 4	 1	219.199	0.418
 9	 4	 2	218.263	0.401
 9	 4	 3	217.162	0.373
 9	 4	 4	216.229	0.400
 9	 4	 5	215.187	0.403
 9	 4	 6	214.251	0.439
 9	 4	 7	213.155	0.364
 9	 5	 0	220.271	0.432
 9	 5	 1	219.180	0.425
 9	 5	 2	218.234	0.410
 9	 5	 3	217.153	0.410
 9	 5	 4	216.268	0.440
 9	 5	 5	215.174	0.423
 9	 5	 6	214.218	0.465
 9	 5	 7	213.133	0.415
 9	 6	 0	220.241	0.490
 9	 6	 1	219.158	0.454
 9	 6	 2	218.172	0.439
 9	 6	 3	217.094	0.447
 9	 6	 4	216.259	0.483
 9	 6	 5	215.128	0.445
 9	 6	 6	214.230	0.467
 9	 6	 7	213.191	0.419
 9	 7	 0	220.199	0.472
 9	 7	 1	219.121	0.475
 9	 7	 2	218.232	0.442
 9	 7	 3	217.122	0.463
 9	 7	 4	216.238	0.507
 9	 7	 5	215.150	0.480
 9	 7	 6	214.245	0.475
 9	 7	 7	213.111	0.431
10	 0	 0	226.184	0.413
10	 0	 1	225.032	0.421
10	 0	 2	223.995	0.411
10	 0	 3	222.876	0.410
10	 0	 4	222.016	0.412
10	 0	 5	220.827	0.405
10	 0	 6	219.865	0.391
10	 0	 7	218.776	0.410
10	 1	 0	226.123	0.398
10	 1	 1	225.019	0.388
10	 1	 2	223.978	0.391
10	 1	 3	222.857	0.349
10	 1	 4	221.981	0.374
10	 1	 5	220.843	0.343
10	 1	 6	219.809	0.342
10	 1	 7	218.805	0.346
10	 2	 0	226.138	0.351
10	 2	 1	224.976	0.349
10	 2	 2	223.911	0.388
10	 2	 3	222.900	0.340
10	 2	 4	221.912	0.368
10	 2	 5	220.799	0.381
10	 2	 6	219.791	0.346
10	 2	 7	218.729	0.344
10	 3	 0	226.147	0.396
10	 3	 1	224.957	0.370
10	 3	 2	223.903	0.375
10	 3	 3	222.828	0.378
10	 3	 4	221.948	0.345
10	 3	 5	220.763	0.386
10	 3	 6	219.818	0.409
10	 3	 7	218.706	0.372
10	 4	 0	226.104	0.392
10	 4	 1	224.956	0.405
10	 4	 2	223.941	0.390
10	 4	 3	222.826	0.398
10	 4	 4	221.956	0.383
10	 4	 5	220.776	0.396
10	 4	 6	219.806	0.392
10	 4	 7	218.682	0.376
10	 5	 0	226.080	0.442
10	 5	 1	224.958	0.452
10	 5	 2	223.914	0.429
10	 5	 3	222.838	0.439
10	 5	 4	221.878	0.428
10	 5	 5	220.791	0.437
10	 5	 6	219.784	0.393
10	 5	 7	218.708	0.412
10	 6	 0	226.039	0.481
10	 6	 1	224.979	0.455
10	 6	 2	223.923	0.474
10	 6	 3	222.807	0.453
10	 6	 4	221.934	0.487
10	 6	 5	220.824	0.428
10	 6	 6	219.768	0.428
10	 6	 7	218.712	0.443
10	 7	 0	226.091	0.475
10	 7	 1	224.983	0.515
10	 7	 2	223.941	0.484
10	 7	 3	222.818	0.501
10	 7	 4	221.922	0.516
10	 7	 5	220.752	0.503
10	 7	 6	219.776	0.455
10	 7	 7	218.703	0.509
11	 0	 0	226.509	0.404
11	 0	 1	225.309	0.387
11	 0	 2	224.380	0.390
11	 0	 3	223.237	0.368
11	 0	 4	222.247	0.415
11	 0	 5	221.113	0.403
11	 0	 6	220.203	0.403
11	 0	 7	219.210	0.355
11	 1	 0	226.514	0.371
11	 1	 1	225.316	0.358
11	 1	 2	224.339	0.360
11	 1	 3	223.168	0.352
11	 1	 4	222.290	0.356
11	 1	 5	221.081	0.347
11	 1	 6	220.159	0.356
11	 1	 7	219.226	0.333
11	 2	 0	226.485	0.345
11	 2	 1	225.347	0.360
11	 2	 2	224.328	0.371
11	 2	 3	223.112	0.368
11	 2	 4	222.303	0.343
11	 2	 5	221.096	0.331
11	 2	 6	220.150	0.360
11	 2	 7	219.232	0.354
11	 3	 0	226.471	0.382
11	 3	 1	225.268	0.373
11	 3	 2	224.322	0.363
11	 3	 3	223.105	0.362
11	 3	 4	222.222	0.379
11	 3	 5	221.033	0.348
11	 3	 6	220.096	0.358
11	 3	 7	219.167	0.339
11	 4	 0	226.469	0.411
11	 4	 1	225.287	0.397
11	 4	 2	224.284	0.386
11	 4	 3	223.139	0.358
11	 4	 4	222.438	0.384
11	 4	 5	221.068	0.412
11	 4	 6	220.096	0.367
11	 4	 7	219.150	0.408
11	 5	 0	226.413	0.410
11	 5	 1	225.264	0.412
11	 5	 2	224.267	0.390
11	 5	 3	223.132	0.425
11	 5	 4	222.417	0.409
11	 5	 5	221.006	0.407
11	 5	 6	220.077	0.392
11	 5	 7	219.127	0.387
11	 6	 0	226.435	0.456
11	 6	 1	225.197	0.433
11	 6	 2	224.263	0.451
11	 6	 3	223.123	0.437
11	 6	 4	222.146	0.447
11	 6	 5	220.990	0.418
11	 6	 6	220.294	0.429
11	 6	 7	219.149	0.368
11	 7	 0	226.520	0.459
11	 7	 1	225.294	0.466
11	 7	 2	224.236	0.450
11	 7	 3	223.107	0.489
11	 7	 4	222.230	0.423
11	 7	 5	221.051	0.438
11	 7	 6	220.298	0.446
11	 7	 7	219.127	0.446
12	 0	 0	220.334	0.397
12	 0	 1	219.244	0.357
12	 0	 2	218.251	0.372
12	 0	 3	217.190	0.369
12	 0	 4	216.278	0.384
12	 0	 5	215.097	0.396
12	 0	 6	214.086	0.420
12	 0	 7	213.000	0.388
12	 1	 0	220.343	0.344
12	 1	 1	219.180	0.269
12	 1	 2	218.260	0.328
12	 1	 3	217.225	0.374
12	 1	 4	216.261	0.349
12	 1	 5	215.096	0.390
12	 1	 6	214.065	0.337
12	 1	 7	212.986	0.338
12	 2	 0	220.295	0.332
12	 2	 1	219.188	0.365
12	 2	 2	218.264	0.347
12	 2	 3	217.144	0.326
12	 2	 4	216.273	0.381
12	 2	 5	215.034	0.307
12	 2	 6	214.060	0.359
12	 2	 7	213.014	0.335
12	 3	 0	220.347	0.363
12	 3	 1	219.174	0.343
12	 3	 2	218.259	0.349
12	 3	 3	217.150	0.371
12	 3	 4	216.237	0.375
12	 3	 5	215.047	0.383
12	 3	 6	214.048	0.326
12	 3	 7	212.953	0.373
12	 4	 0	220.304	0.384
12	 4	 1	219.150	0.381
12	 4	 2	218.262	0.348
12	 4	 3	217.174	0.386
12	 4	 4	216.153	0.389
12	 4	 5	215.060	0.418
12	 4	 6	214.025	0.356
12	 4	 7	212.932	0.374
12	 5	 0	220.304	0.406
12	 5	 1	219.141	0.424
12	 5	 2	218.208	0.408
12	 5	 3	217.167	0.424
12	 5	 4	216.201	0.385
12	 5	 5	215.033	0.391
12	 5	 6	214.025	0.399
12	 5	 7	212.934	0.366
12	 6	 0	220.257	0.457
12	 6	 1	219.119	0.438
12	 6	 2	218.273	0.431
12	 6	 3	217.091	0.459
12	 6	 4	216.208	0.418
12	 6	 5	215.022	0.383
12	 6	 6	214.028	0.427
12	 6	 7	212.941	0.438
12	 7	 0	220.223	0.445
12	 7	 1	219.113	0.435
12	 7	 2	218.238	0.415
12	 7	 3	217.135	0.454
12	 7	 4	216.143	0.457
12	 7	 5	214.974	0.468
12	 7	 6	214.038	0.429
12	 7	 7	212.931	0.467
