INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
 7	 3	3.241	2.902	2.942	2.711
 7	 4	3.500	3.215	2.990	2.852
 7	 5	3.597	3.437	3.219	3.121
 7	 6	3.595	3.493	3.387	3.317
 7	 7	3.831	3.679	3.500	3.488
 8	 0	3.133	3.059	2.621	2.556
 8	 1	3.114	2.994	2.779	2.699
 8	 2	3.344	3.296	2.916	2.855
 8	 3	3.254	3.019	2.970	2.850
 8	 4	3.729	3.616	3.169	3.183
 8	 5	3.634	3.471	3.272	3.147
 8	 6	3.546	3.555	3.337	3.290
 8	 7	3.908	3.873	3.430	3.454
 9	 0	3.711	3.568	3.023	2.906
 9	 1	3.636	3.541	3.145	3.058
 9	 2	3.752	3.648	3.152	3.055
 9	 3	3.582	3.331	3.150	2.961
 9	 4	3.688	3.490	3.065	2.969
 9	 5	3.576	3.518	3.123	3.023
 9	 6	3.776	3.739	3.394	3.259
 9	 7	4.005	3.774	3.492	3.352
10	 0	3.039	2.990	2.500	2.452
10	 1	2.800	2.741	2.485	2.433
10	 2	2.797	2.819	2.483	2.463
10	 3	2.879	2.806	2.651	2.582
10	 4	3.255	3.152	2.848	2.850
10	 5	3.408	3.407	3.064	3.033
10	 6	3.300	3.347	3.048	3.010
10	 7	3.490	3.359	3.115	2.994
11	 0	3.043	2.912	2.484	2.376
11	 1	2.658	2.544	2.385	2.291
11	 2	2.896	2.832	2.565	2.513
11	 3	2.825	2.719	2.622	2.533
11	 4	3.011	2.801	2.710	2.591
11	 5	3.007	2.960	2.747	2.711
11	 6	3.348	3.357	3.082	3.066
11	 7	3.259	3.223	2.976	2.958
12	 0	2.915	2.850	2.456	2.407
12	 1	2.819	2.771	2.481	2.409
12	 2	2.956	2.874	2.594	2.492
12	 3	2.922	2.883	2.620	2.573
12	 4	3.212	3.149	2.838	2.797
12	 5	3.247	3.150	2.960	2.868
12	 6	3.398	3.381	3.187	3.142
12	 7	3.812	3.744	3.397	3.351
13	 0	2.841	2.764	2.341	2.277
13	 1	3.051	2.996	2.655	2.613
13	 2	3.177	3.184	2.778	2.748
13	 3	3.198	3.126	2.918	2.842
13	 4	3.437	3.275	3.104	3.037
13	 5	3.637	3.590	3.338	3.307
13	 6	4.115	4.103	3.919	3.864
13	 7	4.349	4.358	4.083	4.073
14	 0	3.835	3.599	3.174	2.989
14	 1	3.489	3.330	3.091	2.959
14	 2	3.625	3.500	3.272	3.125
14	 3	3.634	3.477	3.376	3.228
14	 4	3.906	3.735	3.617	3.504
14	 5	4.708	4.570	4.411	4.287
14	 6	4.916	4.756	4.744	4.590
14	 7	5.392	5.183	4.979	4.782
15	 0	3.767	3.459	3.023	2.768
15	 1	3.332	3.218	2.950	2.847
15	 2	3.327	3.141	3.021	2.850
15	 3	3.579	3.475	3.313	3.206
15	 4	3.809	3.667	3.519	3.407
15	 5	4.590	4.326	4.286	4.059
15	 6	5.151	4.959	4.875	4.713
15	 7	5.808	5.516	5.300	5.027
16	 0	4.824	3.969	3.876	3.177
16	 1	4.015	3.487	3.463	3.007
16	 2	4.149	3.938	3.570	3.363
16	 3	3.791	3.554	3.342	3.111
16	 4	3.575	3.405	3.161	2.990
16	 5	3.796	3.436	3.460	3.121
16	 6	3.754	3.593	3.386	3.248
16	 7	3.992	3.898	3.623	3.539
17	 0	4.663	4.084	3.751	3.271
17	 1	4.094	3.789	3.479	3.219
17	 2	3.657	3.631	3.294	3.271
17	 3	3.598	3.461	3.256	3.116
17	 4	3.519	3.408	3.192	3.103
17	 5	3.427	3.373	3.248	3.201
17	 6	3.544	3.450	3.457	3.364
17	 7	3.502	3.260	3.411	3.177
18	 0	3.819	3.160	3.212	2.667
18	 1	3.380	3.153	3.002	2.806
18	 2	3.382	3.323	2.952	2.890
18	 3	3.407	3.283	2.982	2.887
18	 4	3.315	3.210	2.870	2.803
18	 5	3.351	3.367	3.014	2.990
18	 6	3.378	3.355	3.052	3.025
18	 7	3.625	3.594	3.277	3.258
19	 0	2.836	2.577	2.379	2.177
19	 1	2.631	2.542	2.330	2.235
19	 2	2.769	2.721	2.438	2.373
19	 3	2.724	2.586	2.523	2.408
19	 4	2.803	2.744	2.516	2.485
19	 5	2.723	2.668	2.570	2.471
19	 6	2.727	2.754	2.618	2.592
19	 7	3.005	2.929	2.892	2.822
20	 0	3.068	2.857	2.620	2.433
20	 1	2.617	2.554	2.327	2.253
20	 2	2.508	2.474	2.268	2.202
20	 3	2.553	2.449	2.368	2.277
20	 4	2.715	2.572	2.479	2.425
20	 5	2.707	2.609	2.566	2.484
20	 6	2.706	2.676	2.647	2.595
20	 7	2.997	2.938	2.927	2.849
21	 0	2.884	2.790	2.408	2.339
21	 1	2.805	2.757	2.418	2.376
21	 2	2.789	2.723	2.434	2.397
21	 3	2.679	2.629	2.412	2.407
21	 4	2.839	2.792	2.454	2.415
21	 5	2.920	2.922	2.629	2.608
21	 6	3.003	3.030	2.717	2.714
21	 7	2.956	2.914	2.704	2.640
22	 0	2.948	2.951	2.401	2.392
22	 1	2.698	2.653	2.385	2.355
22	 2	2.624	2.554	2.333	2.255
22	 3	2.684	2.528	2.423	2.375
22	 4	2.766	2.663	2.374	2.351
22	 5	2.805	2.752	2.502	2.435
22	 6	2.950	2.897	2.695	2.632
22	 7	2.995	2.949	2.688	2.634
23	 0	2.420	2.330	2.016	1.916
23	 1	2.481	2.442	2.192	2.151
23	 2	2.584	2.427	2.330	2.164
23	 3	2.490	2.270	2.301	2.167
23	 4	2.892	2.780	2.541	2.528
23	 5	2.830	2.711	2.705	2.594
23	 6	2.954	2.954	2.826	2.759
23	 7	3.147	3.068	2.945	2.896
24	 0	3.007	2.931	2.416	2.330
24	 1	2.779	2.680	2.388	2.310
24	 2	2.866	2.788	2.479	2.401
24	 3	2.707	2.601	2.437	2.406
24	 4	2.876	2.729	2.435	2.406
24	 5	2.950	2.882	2.625	2.535
24	 6	3.027	3.061	2.740	2.722
24	 7	3.322	3.230	2.944	2.895
25	 0	3.485	3.415	2.816	2.754
25	 1	2.974	2.906	2.541	2.463
25	 2	3.052	3.058	2.622	2.615
25	 3	2.979	2.865	2.638	2.533
25	 4	3.207	3.063	2.703	2.623
25	 5	3.192	3.191	2.800	2.778
25	 6	3.224	3.229	2.932	2.884
25	 7	3.317	3.229	3.019	2.999
26	 0	3.133	3.029	2.514	2.428
26	 1	2.674	2.635	2.347	2.321
26	 2	2.667	2.622	2.359	2.354
26	 3	2.604	2.475	2.335	2.223
26	 4	2.740	2.741	2.367	2.352
26	 5	2.708	2.676	2.392	2.340
26	 6	2.811	2.809	2.534	2.528
26	 7	2.840	2.798	2.545	2.495
27	 0	2.771	2.571	2.337	2.164
27	 1	2.550	2.497	2.337	2.289
27	 2	2.507	2.489	2.364	2.345
27	 3	2.560	2.456	2.494	2.417
27	 4	2.832	2.787	2.689	2.646
27	 5	2.858	2.817	2.833	2.766
27	 6	2.806	2.728	2.859	2.786
27	 7	2.995	2.898	3.043	2.935
28	 0	3.470	3.152	2.840	2.589
28	 1	2.918	2.764	2.590	2.453
28	 2	2.985	2.894	2.702	2.616
28	 3	2.739	2.651	2.530	2.456
28	 4	2.961	2.879	2.688	2.587
28	 5	2.822	2.729	2.662	2.606
28	 6	3.040	2.940	2.907	2.815
28	 7	3.322	3.231	3.126	3.057
29	 0	4.644	3.944	3.786	3.212
29	 1	3.853	3.610	3.323	3.114
29	 2	3.688	3.544	3.224	3.099
29	 3	3.715	3.445	3.317	3.095
29	 4	3.505	3.399	3.078	2.999
29	 5	3.754	3.647	3.392	3.286
29	 6	3.936	3.893	3.684	3.657
29	 7	3.905	3.774	3.677	3.541
30	 0	5.111	4.006	4.200	3.287
30	 1	4.267	3.594	3.585	3.015
30	 2	3.823	3.619	3.351	3.177
30	 3	3.800	3.529	3.374	3.157
30	 4	3.793	3.666	3.345	3.224
30	 5	3.665	3.536	3.385	3.248
30	 6	3.733	3.657	3.501	3.427
30	 7	3.742	3.599	3.619	3.494
31	 0	4.806	3.760	3.967	3.104
31	 1	4.169	3.475	3.706	3.101
31	 2	4.280	3.825	3.976	3.555
31	 3	3.749	3.581	3.475	3.328
31	 4	3.652	3.409	3.375	3.171
31	 5	3.683	3.409	3.473	3.218
31	 6	3.987	3.697	3.747	3.422
31	 7	4.044	3.802	3.846	3.622
