INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
 0	 0	4.243	3.844	3.486	3.171
 0	 1	5.483	3.940	4.666	3.313
 0	 2	8.140	5.780	7.451	5.075
 0	 3	6.948	4.546	6.031	3.943
 0	 4	6.495	4.463	5.446	3.789
 0	 5	8.715	5.049	8.030	4.376
 0	 6	5.479	3.925	5.227	3.642
 0	 7	5.107	4.045	4.733	3.725
 1	 0	3.627	3.275	3.124	2.819
 1	 1	4.775	3.771	4.097	3.167
 1	 2	7.884	5.341	7.181	4.718
 1	 3	6.087	3.962	5.368	3.464
 1	 4	5.964	4.455	5.004	3.754
 1	 5	7.725	5.090	7.010	4.566
 1	 6	4.674	3.646	4.476	3.501
 1	 7	4.850	4.012	4.484	3.645
 2	 0	4.210	3.551	3.531	2.955
 2	 1	6.203	4.206	5.246	3.542
 2	 2	9.197	5.957	8.533	5.288
 2	 3	8.037	4.505	7.091	3.822
 2	 4	7.379	4.592	6.101	3.861
 2	 5	10.002	5.656	8.984	4.970
 2	 6	6.134	4.073	5.868	3.860
 2	 7	6.126	4.481	5.588	4.010
 3	 0	5.011	3.820	4.187	3.240
 3	 1	6.935	4.501	5.975	3.797
 3	 2	11.944	7.069	11.538	6.467
 3	 3	9.735	5.002	8.589	4.330
 3	 4	9.734	5.674	7.679	4.480
 3	 5	13.015	6.856	11.288	5.921
 3	 6	7.311	4.622	7.115	4.400
 3	 7	7.398	4.591	6.992	4.388
 4	 0	6.339	4.093	5.241	3.321
 4	 1	10.968	5.960	9.120	4.583
 4	 2	16.733	9.221	16.678	8.198
 4	 3	15.498	6.394	13.779	5.395
 4	 4	15.744	8.140	11.981	5.955
 4	 5	21.164	8.872	18.436	7.929
 4	 6	12.611	6.466	12.986	6.765
 4	 7	13.531	6.590	13.188	6.253
 5	 0	4.995	4.220	4.231	3.541
 5	 1	7.118	5.012	5.942	3.899
 5	 2	10.902	6.834	11.272	6.159
 5	 3	8.200	5.184	6.737	4.097
 5	 4	10.053	5.959	7.345	4.282
 5	 5	10.224	6.239	8.699	5.474
 5	 6	6.267	4.318	6.516	4.326
 5	 7	6.334	4.192	6.234	3.838
 6	 0	5.991	5.022	5.176	4.215
 6	 1	9.210	5.804	8.221	4.588
 6	 2	12.794	7.873	14.162	7.613
 6	 3	12.417	5.868	10.549	4.601
 6	 4	12.165	6.774	8.942	4.845
 6	 5	14.412	7.134	11.827	6.206
 6	 6	7.852	4.719	8.510	4.881
 6	 7	9.797	5.266	10.215	5.128
 7	 0	11.129	5.663	9.519	4.720
 7	 1	18.459	7.045	16.835	5.332
 7	 2	17.069	9.115	20.331	9.034
 7	 3	25.303	7.107	21.629	5.388
 7	 4	24.632	9.279	17.629	6.136
 7	 5	26.347	9.341	21.708	7.090
 7	 6	15.784	6.050	18.131	6.874
 7	 7	25.532	6.750	27.225	6.787
 8	 0	20.129	6.449	19.574	5.417
 8	 1	38.362	8.863	34.598	6.776
 8	 2	35.121	9.634	42.576	9.367
 8	 3	37.410	9.773	37.301	7.706
 8	 4	67.616	14.645	41.820	8.497
 8	 5	56.916	11.337	41.693	7.049
 8	 6	34.506	8.182	37.836	8.180
 8	 7	50.555	10.398	53.160	9.343
 9	 0	7.097	5.322	6.047	4.448
 9	 1	9.738	6.699	8.545	5.043
 9	 2	12.456	8.839	14.014	8.558
 9	 3	12.671	6.601	10.897	5.688
 9	 4	13.420	7.996	9.596	5.667
 9	 5	14.455	7.849	11.803	7.148
 9	 6	8.900	5.761	9.750	6.337
 9	 7	10.870	6.951	11.475	6.986
10	 0	6.521	4.923	5.600	4.172
10	 1	10.012	6.807	8.383	5.318
10	 2	15.507	9.990	16.076	9.346
10	 3	15.501	7.521	13.074	6.376
10	 4	13.585	7.950	9.807	5.955
10	 5	18.821	8.855	14.989	8.188
10	 6	9.690	5.960	10.242	6.272
10	 7	12.272	6.930	11.804	6.537
11	 0	5.199	4.554	4.412	3.807
11	 1	7.213	5.392	6.097	4.394
11	 2	10.000	7.007	10.294	6.363
11	 3	8.348	5.382	6.897	4.442
11	 4	9.296	6.336	6.736	4.565
11	 5	11.147	6.929	8.877	6.035
11	 6	6.205	5.066	6.336	4.953
11	 7	6.574	5.252	6.228	4.866
12	 0	4.439	4.146	3.724	3.404
12	 1	6.456	4.854	5.420	3.838
12	 2	9.361	6.874	9.138	6.015
