INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
 0	 0	2.422	2.347	2.207	2.137
 0	 1	2.431	2.430	2.301	2.303
 0	 2	2.491	2.481	2.400	2.395
 0	 3	2.613	2.551	2.581	2.520
 0	 4	2.517	2.505	2.514	2.509
 0	 5	2.549	2.528	2.597	2.584
 0	 6	2.757	2.734	2.848	2.830
 0	 7	2.812	2.812	2.877	2.883
 1	 0	2.709	2.579	2.257	2.145
 1	 1	2.533	2.437	2.211	2.131
 1	 2	2.539	2.472	2.315	2.252
 1	 3	2.268	2.205	2.112	2.059
 1	 4	2.421	2.357	2.310	2.254
 1	 5	2.410	2.335	2.317	2.244
 1	 6	2.476	2.408	2.410	2.348
 1	 7	2.569	2.497	2.511	2.434
 2	 0	2.689	2.586	2.248	2.154
 2	 1	2.569	2.478	2.295	2.212
 2	 2	2.538	2.457	2.310	2.233
 2	 3	2.540	2.406	2.366	2.245
 2	 4	2.646	2.528	2.434	2.320
 2	 5	2.522	2.345	2.358	2.198
 2	 6	2.684	2.622	2.559	2.498
 2	 7	2.831	2.721	2.685	2.584
 3	 0	2.554	2.513	2.098	2.066
 3	 1	2.460	2.410	2.190	2.142
 3	 2	2.445	2.423	2.224	2.218
 3	 3	2.443	2.371	2.263	2.192
 3	 4	2.458	2.434	2.320	2.303
 3	 5	2.574	2.523	2.425	2.384
 3	 6	2.553	2.475	2.427	2.345
 3	 7	2.887	2.713	2.761	2.592
 4	 0	2.661	2.631	2.169	2.142
 4	 1	2.527	2.488	2.204	2.166
 4	 2	2.542	2.481	2.298	2.251
 4	 3	2.521	2.407	2.369	2.271
 4	 4	2.498	2.437	2.331	2.280
 4	 5	2.641	2.569	2.554	2.478
 4	 6	2.753	2.700	2.688	2.636
 4	 7	2.852	2.798	2.790	2.737
 5	 0	2.653	2.645	2.162	2.144
 5	 1	2.541	2.534	2.239	2.223
 5	 2	2.589	2.579	2.304	2.297
 5	 3	2.489	2.471	2.292	2.279
 5	 4	2.516	2.500	2.348	2.353
 5	 5	2.667	2.689	2.462	2.471
 5	 6	2.696	2.659	2.474	2.446
 5	 7	2.904	2.871	2.680	2.647
 6	 0	2.846	2.796	2.305	2.255
 6	 1	2.681	2.634	2.345	2.307
 6	 2	2.630	2.618	2.374	2.363
 6	 3	2.701	2.669	2.442	2.412
 6	 4	2.560	2.533	2.342	2.315
 6	 5	2.771	2.751	2.520	2.511
 6	 6	2.698	2.661	2.515	2.477
 6	 7	2.779	2.733	2.559	2.515
 7	 0	2.896	2.750	2.403	2.268
 7	 1	2.699	2.503	2.370	2.209
 7	 2	2.608	2.507	2.278	2.181
 7	 3	2.681	2.465	2.421	2.221
 7	 4	2.701	2.671	2.460	2.432
 7	 5	2.706	2.639	2.466	2.414
 7	 6	2.726	2.646	2.534	2.467
 7	 7	3.077	2.955	2.856	2.755
 8	 0	3.279	3.117	2.702	2.573
 8	 1	3.327	3.241	2.865	2.758
 8	 2	3.204	3.149	2.788	2.743
 8	 3	3.116	3.058	2.835	2.773
 8	 4	3.261	3.191	3.015	2.950
 8	 5	3.221	3.127	3.058	2.968
 8	 6	3.635	3.595	3.512	3.477
 8	 7	3.905	3.870	3.751	3.719
 9	 0	2.743	2.723	2.266	2.242
 9	 1	2.689	2.655	2.375	2.343
 9	 2	2.824	2.819	2.555	2.539
 9	 3	2.843	2.818	2.605	2.587
 9	 4	2.887	2.830	2.615	2.574
 9	 5	3.027	3.006	2.763	2.744
 9	 6	3.251	3.259	2.995	2.966
 9	 7	3.468	3.424	3.218	3.188
10	 0	2.777	2.654	2.320	2.217
10	 1	2.525	2.421	2.252	2.155
10	 2	2.558	2.463	2.304	2.221
10	 3	2.705	2.619	2.481	2.404
10	 4	2.802	2.693	2.595	2.491
10	 5	3.023	2.925	2.795	2.692
10	 6	3.092	3.049	2.912	2.883
10	 7	3.334	3.270	3.168	3.090
11	 0	2.556	2.530	2.103	2.072
11	 1	2.646	2.573	2.300	2.246
11	 2	2.487	2.425	2.274	2.222
11	 3	2.617	2.560	2.360	2.303
11	 4	2.686	2.566	2.451	2.334
11	 5	2.649	2.577	2.468	2.388
11	 6	2.855	2.759	2.669	2.596
11	 7	3.109	3.005	2.933	2.829
12	 0	2.659	2.605	2.231	2.191
12	 1	2.735	2.688	2.446	2.404
12	 2	2.804	2.759	2.530	2.497
12	 3	2.910	2.872	2.670	2.650
12	 4	3.106	3.032	2.846	2.787
12	 5	3.320	3.324	3.094	3.083
12	 6	3.478	3.494	3.267	3.267
12	 7	3.772	3.736	3.587	3.548
13	 0	2.931	2.925	2.393	2.387
13	 1	2.935	2.861	2.513	2.444
13	 2	3.070	3.063	2.659	2.634
13	 3	3.220	3.121	2.849	2.768
13	 4	3.285	3.225	2.939	2.875
13	 5	3.347	3.308	3.085	3.052
13	 6	3.662	3.605	3.364	3.320
13	 7	4.020	3.864	3.734	3.597
14	 0	2.684	2.630	2.210	2.184
14	 1	2.678	2.597	2.351	2.280
14	 2	2.615	2.583	2.366	2.344
14	 3	2.907	2.836	2.692	2.643
14	 4	2.909	2.813	2.729	2.646
14	 5	3.181	3.141	3.044	2.998
14	 6	3.509	3.306	3.368	3.197
14	 7	3.838	3.710	3.665	3.531
15	 0	2.931	2.813	2.374	2.269
15	 1	2.821	2.761	2.447	2.398
15	 2	2.762	2.675	2.408	2.325
15	 3	3.046	2.999	2.765	2.732
15	 4	3.129	3.076	2.908	2.879
15	 5	3.441	3.327	3.258	3.140
15	 6	3.594	3.445	3.419	3.277
15	 7	4.082	3.987	3.901	3.834
16	 0	2.958	2.829	2.470	2.375
16	 1	2.994	2.932	2.634	2.581
16	 2	2.886	2.844	2.529	2.499
16	 3	2.961	2.854	2.611	2.513
16	 4	2.979	2.909	2.699	2.661
16	 5	3.058	3.010	2.820	2.768
16	 6	3.230	3.192	2.972	2.934
16	 7	3.235	3.110	2.984	2.919
17	 0	2.555	2.454	2.167	2.079
17	 1	2.532	2.489	2.237	2.194
17	 2	2.480	2.372	2.294	2.193
17	 3	2.433	2.352	2.273	2.198
17	 4	2.531	2.492	2.458	2.421
17	 5	2.465	2.412	2.408	2.358
17	 6	2.687	2.616	2.647	2.576
17	 7	2.875	2.796	2.790	2.727
18	 0	3.030	3.028	2.542	2.540
18	 1	3.063	3.041	2.625	2.609
18	 2	2.906	2.890	2.563	2.554
18	 3	3.120	3.090	2.788	2.767
18	 4	3.048	3.046	2.728	2.734
18	 5	3.081	3.058	2.827	2.818
18	 6	3.236	3.248	2.960	2.962
18	 7	3.156	3.112	2.972	2.953
19	 0	2.641	2.537	2.199	2.122
19	 1	2.476	2.412	2.207	2.159
19	 2	2.393	2.283	2.207	2.124
19	 3	2.596	2.539	2.433	2.385
19	 4	2.566	2.454	2.450	2.343
19	 5	2.666	2.550	2.500	2.399
19	 6	2.704	2.558	2.605	2.466
19	 7	2.910	2.864	2.812	2.790
20	 0	2.718	2.643	2.287	2.220
20	 1	2.553	2.480	2.248	2.189
20	 2	2.429	2.301	2.225	2.097
20	 3	3.003	2.864	2.827	2.689
20	 4	2.572	2.439	2.475	2.345
20	 5	2.672	2.568	2.655	2.543
20	 6	2.614	2.541	2.643	2.572
20	 7	2.905	2.808	3.004	2.915
21	 0	3.107	3.038	2.536	2.479
21	 1	3.184	3.175	2.684	2.649
21	 2	2.936	2.879	2.592	2.545
21	 3	3.027	2.962	2.748	2.692
21	 4	2.919	2.800	2.682	2.580
21	 5	2.914	2.868	2.784	2.731
21	 6	3.035	2.863	2.909	2.749
21	 7	3.020	2.951	2.949	2.880
22	 0	3.448	3.350	2.842	2.740
22	 1	2.943	2.894	2.584	2.542
22	 2	2.930	2.921	2.516	2.493
22	 3	2.870	2.852	2.574	2.552
22	 4	3.016	2.945	2.671	2.620
22	 5	2.993	2.957	2.751	2.728
22	 6	3.016	2.850	2.742	2.600
22	 7	3.162	3.084	2.897	2.822
23	 0	3.327	3.197	2.712	2.604
23	 1	3.301	3.199	2.764	2.634
