ch	pt	fine_thr	a_fit	b_fit
 1	 7	 3	219.474	0.261
 1	 7	 4	218.671	0.253
 1	 7	 5	217.599	0.265
 1	 7	 6	216.705	0.245
 1	 7	 7	215.616	0.322
 2	 0	 0	218.024	0.534
 2	 0	 1	216.889	0.513
 2	 0	 2	215.933	0.522
 2	 0	 3	214.839	0.377
 2	 0	 4	213.975	0.298
 2	 0	 5	212.826	0.371
 2	 0	 6	211.979	0.346
 2	 0	 7	210.855	0.389
 2	 1	 0	217.902	0.498
 2	 1	 1	216.880	0.557
 2	 1	 2	215.868	0.473
 2	 1	 3	214.809	0.315
 2	 1	 4	213.962	0.318
 2	 1	 5	212.838	0.334
 2	 1	 6	211.984	0.311
 2	 1	 7	210.868	0.303
 2	 2	 0	217.972	0.589
 2	 2	 1	216.861	0.529
 2	 2	 2	215.950	0.596
 2	 2	 3	214.809	0.281
 2	 2	 4	213.922	0.274
 2	 2	 5	212.848	0.320
 2	 2	 6	211.932	0.305
 2	 2	 7	210.863	0.280
 2	 3	 0	217.996	0.543
 2	 3	 1	216.849	0.597
 2	 3	 2	215.960	0.578
 2	 3	 3	214.792	0.315
 2	 3	 4	213.899	0.292
 2	 3	 5	212.885	0.308
 2	 3	 6	211.958	0.263
 2	 3	 7	210.831	0.270
 2	 4	 0	217.935	0.534
 2	 4	 1	216.854	0.550
 2	 4	 2	215.929	0.591
 2	 4	 3	214.823	0.311
 2	 4	 4	213.923	0.334
 2	 4	 5	212.876	0.287
 2	 4	 6	211.961	0.264
 2	 4	 7	210.774	0.315
 2	 5	 0	217.905	0.562
 2	 5	 1	216.863	0.577
 2	 5	 2	215.935	0.304
 2	 5	 3	214.785	0.313
 2	 5	 4	213.968	0.310
 2	 5	 5	212.872	0.240
 2	 5	 6	211.958	0.263
 2	 5	 7	210.802	0.293
 2	 6	 0	217.947	0.586
 2	 6	 1	216.848	0.573
 2	 6	 2	215.958	0.309
 2	 6	 3	214.811	0.282
 2	 6	 4	213.945	0.285
 2	 6	 5	212.856	0.280
 2	 6	 6	211.967	0.311
 2	 6	 7	210.853	0.241
 2	 7	 0	218.000	0.556
 2	 7	 1	216.869	0.532
 2	 7	 2	215.966	0.310
 2	 7	 3	214.868	0.317
 2	 7	 4	213.957	0.275
 2	 7	 5	212.879	0.306
 2	 7	 6	212.032	0.330
 2	 7	 7	210.812	0.307
 3	 0	 0	227.273	0.570
 3	 0	 1	226.193	0.602
 3	 0	 2	225.194	0.563
 3	 0	 3	224.142	0.400
 3	 0	 4	223.155	0.379
 3	 0	 5	222.051	0.372
 3	 0	 6	221.219	0.395
 3	 0	 7	220.051	0.386
 3	 1	 0	227.331	0.566
 3	 1	 1	226.160	0.605
 3	 1	 2	225.208	0.589
 3	 1	 3	224.142	0.349
 3	 1	 4	223.111	0.380
 3	 1	 5	222.081	0.370
 3	 1	 6	221.126	0.349
 3	 1	 7	220.020	0.358
 3	 2	 0	227.237	0.643
 3	 2	 1	226.068	0.642
 3	 2	 2	225.224	0.592
 3	 2	 3	224.059	0.330
 3	 2	 4	223.116	0.321
 3	 2	 5	222.022	0.270
 3	 2	 6	221.124	0.330
 3	 2	 7	219.988	0.305
 3	 3	 0	227.272	0.597
 3	 3	 1	226.115	0.637
 3	 3	 2	225.187	0.624
 3	 3	 3	224.165	0.340
 3	 3	 4	223.152	0.358
 3	 3	 5	222.037	0.341
 3	 3	 6	221.113	0.334
 3	 3	 7	220.046	0.308
 3	 4	 0	227.213	0.651
 3	 4	 1	226.149	0.692
 3	 4	 2	225.189	0.678
 3	 4	 3	224.075	0.320
 3	 4	 4	223.092	0.295
 3	 4	 5	221.976	0.296
 3	 4	 6	221.104	0.339
 3	 4	 7	219.966	0.297
 3	 5	 0	227.156	0.672
 3	 5	 1	226.022	0.685
 3	 5	 2	225.194	0.341
 3	 5	 3	224.087	0.317
 3	 5	 4	223.078	0.319
 3	 5	 5	221.997	0.325
 3	 5	 6	221.043	0.361
 3	 5	 7	219.964	0.309
 3	 6	 0	227.225	0.622
 3	 6	 1	226.143	0.654
 3	 6	 2	225.136	0.315
 3	 6	 3	224.031	0.328
 3	 6	 4	223.104	0.291
 3	 6	 5	222.008	0.271
 3	 6	 6	221.094	0.315
 3	 6	 7	219.886	0.308
 3	 7	 0	227.260	0.574
 3	 7	 1	226.123	0.608
 3	 7	 2	225.221	0.317
 3	 7	 3	224.070	0.336
 3	 7	 4	223.119	0.255
 3	 7	 5	222.052	0.340
 3	 7	 6	221.110	0.324
 3	 7	 7	219.931	0.314
 4	 0	 0	219.785	0.594
 4	 0	 1	218.719	0.586
 4	 0	 2	217.777	0.576
 4	 0	 3	216.661	0.393
 4	 0	 4	215.833	0.390
 4	 0	 5	214.687	0.398
 4	 0	 6	213.615	0.385
 4	 0	 7	212.574	0.395
 4	 1	 0	219.798	0.627
 4	 1	 1	218.676	0.576
 4	 1	 2	217.754	0.634
 4	 1	 3	216.683	0.355
 4	 1	 4	215.783	0.365
 4	 1	 5	214.659	0.356
 4	 1	 6	213.658	0.355
 4	 1	 7	212.512	0.345
 4	 2	 0	219.772	0.659
 4	 2	 1	218.721	0.621
 4	 2	 2	217.746	0.638
 4	 2	 3	216.701	0.351
 4	 2	 4	215.804	0.340
 4	 2	 5	214.661	0.328
 4	 2	 6	213.598	0.313
 4	 2	 7	212.523	0.333
 4	 3	 0	219.747	0.684
 4	 3	 1	218.720	0.628
 4	 3	 2	217.754	0.655
 4	 3	 3	216.633	0.323
 4	 3	 4	215.763	0.338
 4	 3	 5	214.566	0.328
 4	 3	 6	213.609	0.326
 4	 3	 7	212.536	0.310
 4	 4	 0	219.770	0.712
 4	 4	 1	218.683	0.658
 4	 4	 2	217.714	0.709
 4	 4	 3	216.680	0.331
 4	 4	 4	215.757	0.320
 4	 4	 5	214.605	0.322
 4	 4	 6	213.579	0.313
 4	 4	 7	212.551	0.317
 4	 5	 0	219.747	0.673
 4	 5	 1	218.663	0.677
 4	 5	 2	217.733	0.310
 4	 5	 3	216.626	0.322
 4	 5	 4	215.737	0.322
 4	 5	 5	214.584	0.322
 4	 5	 6	213.577	0.294
 4	 5	 7	212.504	0.305
 4	 6	 0	219.708	0.705
 4	 6	 1	218.673	0.656
 4	 6	 2	217.726	0.317
 4	 6	 3	216.630	0.335
 4	 6	 4	215.760	0.303
 4	 6	 5	214.578	0.317
 4	 6	 6	213.579	0.301
 4	 6	 7	212.500	0.318
 4	 7	 0	219.780	0.670
 4	 7	 1	218.652	0.669
 4	 7	 2	217.725	0.312
 4	 7	 3	216.632	0.317
 4	 7	 4	215.757	0.308
 4	 7	 5	214.559	0.317
 4	 7	 6	213.593	0.310
 4	 7	 7	212.552	0.296
 5	 0	 0	219.805	0.671
 5	 0	 1	218.680	0.635
 5	 0	 2	217.761	0.604
 5	 0	 3	216.653	0.427
 5	 0	 4	215.837	0.435
 5	 0	 5	214.639	0.422
 5	 0	 6	213.668	0.406
 5	 0	 7	212.675	0.425
 5	 1	 0	219.696	0.591
 5	 1	 1	218.660	0.608
 5	 1	 2	217.788	0.726
 5	 1	 3	216.614	0.374
 5	 1	 4	215.805	0.387
 5	 1	 5	214.676	0.368
 5	 1	 6	213.713	0.354
 5	 1	 7	212.611	0.356
 5	 2	 0	219.719	0.677
 5	 2	 1	218.640	0.610
 5	 2	 2	217.803	0.756
 5	 2	 3	216.659	0.361
 5	 2	 4	215.770	0.351
 5	 2	 5	214.678	0.369
 5	 2	 6	213.656	0.357
 5	 2	 7	212.570	0.336
 5	 3	 0	219.719	0.774
 5	 3	 1	218.673	0.707
 5	 3	 2	217.728	0.732
 5	 3	 3	216.625	0.350
 5	 3	 4	215.763	0.338
 5	 3	 5	214.605	0.346
 5	 3	 6	213.706	0.333
 5	 3	 7	212.633	0.347
 5	 4	 0	219.754	0.761
 5	 4	 1	218.609	0.683
 5	 4	 2	217.718	0.780
 5	 4	 3	216.628	0.323
 5	 4	 4	215.779	0.317
 5	 4	 5	214.646	0.327
 5	 4	 6	213.671	0.330
 5	 4	 7	212.572	0.318
 5	 5	 0	219.722	0.837
 5	 5	 1	218.632	0.771
 5	 5	 2	217.721	0.324
 5	 5	 3	216.639	0.348
 5	 5	 4	215.737	0.326
 5	 5	 5	214.613	0.331
 5	 5	 6	213.704	0.298
 5	 5	 7	212.578	0.328
 5	 6	 0	219.671	0.790
 5	 6	 1	218.614	0.744
 5	 6	 2	217.759	0.309
 5	 6	 3	216.581	0.339
 5	 6	 4	215.720	0.319
 5	 6	 5	214.635	0.343
 5	 6	 6	213.680	0.305
 5	 6	 7	212.534	0.313
 5	 7	 0	219.656	0.660
 5	 7	 1	218.629	0.733
 5	 7	 2	217.659	0.324
 5	 7	 3	216.572	0.329
 5	 7	 4	215.720	0.328
 5	 7	 5	214.585	0.338
 5	 7	 6	213.697	0.304
 5	 7	 7	212.530	0.330
 6	 0	 0	216.555	0.721
 6	 0	 1	215.487	0.738
 6	 0	 2	214.508	0.734
 6	 0	 3	213.463	0.413
 6	 0	 4	212.602	0.410
 6	 0	 5	211.503	0.410
 6	 0	 6	210.515	0.418
 6	 0	 7	209.439	0.436
 6	 1	 0	216.524	0.836
 6	 1	 1	215.464	0.764
 6	 1	 2	214.532	0.799
 6	 1	 3	213.383	0.375
 6	 1	 4	212.594	0.392
 6	 1	 5	211.498	0.388
 6	 1	 6	210.561	0.382
 6	 1	 7	209.402	0.389
 6	 2	 0	216.568	0.919
 6	 2	 1	215.473	0.821
 6	 2	 2	214.515	0.896
 6	 2	 3	213.349	0.357
 6	 2	 4	212.606	0.355
 6	 2	 5	211.499	0.369
 6	 2	 6	210.535	0.364
 6	 2	 7	209.436	0.359
 6	 3	 0	216.566	0.942
 6	 3	 1	215.447	0.977
 6	 3	 2	214.464	0.945
 6	 3	 3	213.407	0.325
 6	 3	 4	212.615	0.349
 6	 3	 5	211.460	0.334
 6	 3	 6	210.517	0.325
 6	 3	 7	209.430	0.345
 6	 4	 0	216.544	0.972
 6	 4	 1	215.431	1.026
 6	 4	 2	214.487	1.052
 6	 4	 3	213.404	0.334
 6	 4	 4	212.550	0.318
 6	 4	 5	211.467	0.341
 6	 4	 6	210.496	0.324
 6	 4	 7	209.412	0.317
 6	 5	 0	216.561	1.020
 6	 5	 1	215.454	1.077
 6	 5	 2	214.501	0.341
 6	 5	 3	213.391	0.316
 6	 5	 4	212.561	0.341
 6	 5	 5	211.486	0.329
 6	 5	 6	210.522	0.350
 6	 5	 7	209.473	0.335
 6	 6	 0	216.561	1.006
 6	 6	 1	215.439	0.924
 6	 6	 2	214.472	0.367
 6	 6	 3	213.370	0.316
 6	 6	 4	212.585	0.337
 6	 6	 5	211.486	0.341
 6	 6	 6	210.507	0.347
 6	 6	 7	209.375	0.298
 6	 7	 0	216.525	0.956
 6	 7	 1	215.382	1.028
 6	 7	 2	214.471	0.337
 6	 7	 3	213.425	0.330
 6	 7	 4	212.578	0.326
 6	 7	 5	211.480	0.340
 6	 7	 6	210.448	0.334
 6	 7	 7	209.388	0.330
 7	 0	 0	222.871	0.931
 7	 0	 1	221.724	0.877
 7	 0	 2	220.788	0.898
 7	 0	 3	219.680	0.441
 7	 0	 4	218.820	0.446
 7	 0	 5	217.840	0.453
 7	 0	 6	216.864	0.477
 7	 0	 7	215.729	0.462
 7	 1	 0	222.855	1.124
 7	 1	 1	221.648	0.955
 7	 1	 2	220.802	1.047
 7	 1	 3	219.645	0.404
 7	 1	 4	218.753	0.397
 7	 1	 5	217.747	0.412
 7	 1	 6	216.811	0.452
 7	 1	 7	215.695	0.428
 7	 2	 0	222.836	1.253
 7	 2	 1	221.687	1.039
 7	 2	 2	220.810	1.189
 7	 2	 3	219.655	0.386
 7	 2	 4	218.754	0.385
 7	 2	 5	217.707	0.344
 7	 2	 6	216.794	0.386
 7	 2	 7	215.632	0.413
 7	 3	 0	222.821	1.341
 7	 3	 1	221.618	1.295
 7	 3	 2	220.710	1.247
 7	 3	 3	219.651	0.375
 7	 3	 4	218.758	0.326
 7	 3	 5	217.694	0.369
 7	 3	 6	216.826	0.385
 7	 3	 7	215.657	0.406
 7	 4	 0	222.744	1.417
 7	 4	 1	221.674	1.385
 7	 4	 2	220.723	1.370
 7	 4	 3	219.619	0.356
 7	 4	 4	218.759	0.331
 7	 4	 5	217.657	0.380
 7	 4	 6	216.806	0.376
 7	 4	 7	215.675	0.356
 7	 5	 0	222.787	1.375
 7	 5	 1	221.673	1.475
 7	 5	 2	220.734	0.361
 7	 5	 3	219.627	0.363
 7	 5	 4	218.775	0.343
 7	 5	 5	217.649	0.373
 7	 5	 6	216.820	0.368
 7	 5	 7	215.659	0.414
 7	 6	 0	222.719	1.308
 7	 6	 1	221.668	1.388
 7	 6	 2	220.707	0.354
 7	 6	 3	219.590	0.375
 7	 6	 4	218.748	0.327
 7	 6	 5	217.650	0.361
 7	 6	 6	216.730	0.382
 7	 6	 7	215.609	0.362
 7	 7	 0	222.791	1.323
 7	 7	 1	221.677	1.256
 7	 7	 2	220.717	0.363
 7	 7	 3	219.567	0.356
 7	 7	 4	218.746	0.344
 7	 7	 5	217.685	0.359
 7	 7	 6	216.764	0.379
 7	 7	 7	215.617	0.377
 8	 0	 0	215.622	1.012
 8	 0	 1	214.521	1.123
 8	 0	 2	213.619	1.033
 8	 0	 3	212.561	0.458
 8	 0	 4	211.749	0.487
 8	 0	 5	210.689	0.501
 8	 0	 6	209.754	0.493
 8	 0	 7	208.723	0.534
 8	 1	 0	215.554	1.195
 8	 1	 1	214.511	1.107
 8	 1	 2	213.625	1.202
 8	 1	 3	212.575	0.437
 8	 1	 4	211.722	0.447
 8	 1	 5	210.656	0.429
 8	 1	 6	209.772	0.475
 8	 1	 7	208.705	0.489
 8	 2	 0	215.697	1.419
 8	 2	 1	214.525	1.406
 8	 2	 2	213.598	1.316
 8	 2	 3	212.572	0.448
 8	 2	 4	211.718	0.437
 8	 2	 5	210.613	0.417
 8	 2	 6	209.725	0.453
 8	 2	 7	208.655	0.428
 8	 3	 0	215.609	1.519
 8	 3	 1	214.501	1.626
 8	 3	 2	213.612	1.482
 8	 3	 3	212.543	0.433
 8	 3	 4	211.718	0.503
 8	 3	 5	210.588	0.481
 8	 3	 6	209.667	0.453
 8	 3	 7	208.641	0.461
 8	 4	 0	215.577	1.551
 8	 4	 1	214.464	1.619
 8	 4	 2	213.633	1.500
 8	 4	 3	212.496	0.476
 8	 4	 4	211.669	0.481
 8	 4	 5	210.613	0.468
 8	 4	 6	209.669	0.460
 8	 4	 7	208.621	0.452
 8	 5	 0	215.617	1.626
 8	 5	 1	214.516	1.560
 8	 5	 2	213.651	0.493
 8	 5	 3	212.514	0.467
 8	 5	 4	211.691	0.504
 8	 5	 5	210.659	0.494
 8	 5	 6	209.713	0.487
 8	 5	 7	208.631	0.506
 8	 6	 0	215.585	1.600
 8	 6	 1	214.514	1.556
 8	 6	 2	213.613	0.529
 8	 6	 3	212.536	0.522
 8	 6	 4	211.717	0.553
 8	 6	 5	210.598	0.514
 8	 6	 6	209.674	0.517
 8	 6	 7	208.698	0.556
 8	 7	 0	215.631	1.513
 8	 7	 1	214.477	1.531
 8	 7	 2	213.609	0.580
 8	 7	 3	212.510	0.571
 8	 7	 4	211.729	0.533
 8	 7	 5	210.638	0.576
 8	 7	 6	209.693	0.554
 8	 7	 7	208.647	0.552
 9	 0	 0	228.676	0.974
 9	 0	 1	227.540	0.791
 9	 0	 2	226.548	0.868
 9	 0	 3	225.461	0.445
 9	 0	 4	224.605	0.462
 9	 0	 5	223.420	0.446
 9	 0	 6	222.473	0.402
 9	 0	 7	221.381	0.443
 9	 1	 0	228.593	0.927
 9	 1	 1	227.431	1.042
 9	 1	 2	226.459	0.931
 9	 1	 3	225.449	0.394
 9	 1	 4	224.597	0.407
 9	 1	 5	223.430	0.411
 9	 1	 6	222.501	0.393
 9	 1	 7	221.376	0.430
 9	 2	 0	228.582	1.030
 9	 2	 1	227.405	1.094
 9	 2	 2	226.375	1.168
 9	 2	 3	225.418	0.408
 9	 2	 4	224.557	0.379
 9	 2	 5	223.415	0.390
 9	 2	 6	222.479	0.387
 9	 2	 7	221.409	0.427
 9	 3	 0	228.516	1.271
 9	 3	 1	227.313	1.185
 9	 3	 2	226.382	1.087
 9	 3	 3	225.441	0.440
 9	 3	 4	224.559	0.411
 9	 3	 5	223.446	0.404
 9	 3	 6	222.473	0.434
 9	 3	 7	221.311	0.409
 9	 4	 0	228.463	1.373
 9	 4	 1	227.302	1.286
 9	 4	 2	226.392	1.303
 9	 4	 3	225.381	0.447
 9	 4	 4	224.494	0.440
 9	 4	 5	223.425	0.402
 9	 4	 6	222.461	0.441
 9	 4	 7	221.318	0.455
 9	 5	 0	228.546	1.402
 9	 5	 1	227.236	1.315
 9	 5	 2	226.565	0.475
 9	 5	 3	225.426	0.497
 9	 5	 4	224.449	0.465
 9	 5	 5	223.402	0.458
 9	 5	 6	222.442	0.441
 9	 5	 7	221.334	0.452
 9	 6	 0	228.463	1.276
 9	 6	 1	227.370	1.240
 9	 6	 2	226.510	0.559
 9	 6	 3	225.425	0.521
 9	 6	 4	224.491	0.510
 9	 6	 5	223.394	0.464
 9	 6	 6	222.472	0.491
 9	 6	 7	221.383	0.471
 9	 7	 0	228.480	1.195
 9	 7	 1	227.394	1.238
 9	 7	 2	226.549	0.563
 9	 7	 3	225.375	0.576
 9	 7	 4	224.525	0.519
 9	 7	 5	223.450	0.532
 9	 7	 6	222.470	0.546
 9	 7	 7	221.360	0.542
10	 0	 0	225.403	0.869
10	 0	 1	224.260	0.762
10	 0	 2	223.317	0.791
10	 0	 3	222.189	0.422
10	 0	 4	221.170	0.445
10	 0	 5	220.018	0.427
10	 0	 6	219.068	0.407
10	 0	 7	218.016	0.433
10	 1	 0	225.402	0.819
10	 1	 1	224.221	0.939
10	 1	 2	223.310	0.873
10	 1	 3	222.129	0.411
10	 1	 4	221.161	0.402
10	 1	 5	219.950	0.386
10	 1	 6	219.070	0.394
10	 1	 7	217.927	0.399
10	 2	 0	225.432	0.975
10	 2	 1	224.217	0.965
10	 2	 2	223.264	0.974
10	 2	 3	222.084	0.397
10	 2	 4	221.120	0.394
10	 2	 5	219.938	0.376
10	 2	 6	219.019	0.351
10	 2	 7	217.978	0.385
10	 3	 0	225.390	1.054
10	 3	 1	224.206	1.099
10	 3	 2	223.216	1.058
10	 3	 3	222.131	0.413
10	 3	 4	221.091	0.402
10	 3	 5	219.954	0.392
10	 3	 6	218.971	0.378
10	 3	 7	217.945	0.404
10	 4	 0	225.304	1.129
10	 4	 1	224.232	1.178
10	 4	 2	223.249	1.096
10	 4	 3	222.078	0.406
10	 4	 4	221.080	0.448
10	 4	 5	219.893	0.389
10	 4	 6	219.048	0.383
10	 4	 7	217.941	0.427
10	 5	 0	225.367	1.097
10	 5	 1	224.171	1.117
10	 5	 2	223.194	0.467
10	 5	 3	222.026	0.445
10	 5	 4	221.056	0.449
10	 5	 5	219.914	0.441
10	 5	 6	218.986	0.408
10	 5	 7	217.908	0.440
10	 6	 0	225.334	1.209
10	 6	 1	224.202	1.059
10	 6	 2	223.198	0.498
10	 6	 3	222.100	0.443
10	 6	 4	221.019	0.483
10	 6	 5	219.861	0.446
10	 6	 6	219.003	0.472
10	 6	 7	217.899	0.491
10	 7	 0	225.352	1.063
10	 7	 1	224.219	1.054
10	 7	 2	223.183	0.513
10	 7	 3	222.103	0.501
10	 7	 4	221.014	0.531
10	 7	 5	219.860	0.446
10	 7	 6	218.963	0.478
10	 7	 7	217.946	0.466
11	 0	 0	231.638	0.651
11	 0	 1	230.575	0.694
11	 0	 2	229.638	0.623
11	 0	 3	228.607	0.390
11	 0	 4	227.762	0.385
11	 0	 5	226.633	0.347
11	 0	 6	225.711	0.395
11	 0	 7	224.569	0.378
11	 1	 0	231.601	0.726
11	 1	 1	230.577	0.747
11	 1	 2	229.631	0.735
11	 1	 3	228.571	0.357
11	 1	 4	227.689	0.329
11	 1	 5	226.622	0.357
11	 1	 6	225.665	0.357
11	 1	 7	224.583	0.373
11	 2	 0	231.583	0.819
11	 2	 1	230.562	0.764
11	 2	 2	229.618	0.857
11	 2	 3	228.556	0.354
11	 2	 4	227.776	0.348
11	 2	 5	226.596	0.347
11	 2	 6	225.643	0.342
11	 2	 7	224.519	0.341
11	 3	 0	231.604	0.874
11	 3	 1	230.525	0.892
11	 3	 2	229.599	0.862
11	 3	 3	228.537	0.349
11	 3	 4	227.745	0.359
11	 3	 5	226.573	0.365
11	 3	 6	225.647	0.349
11	 3	 7	224.517	0.370
11	 4	 0	231.624	0.929
11	 4	 1	230.553	0.852
11	 4	 2	229.598	0.832
11	 4	 3	228.555	0.399
11	 4	 4	227.629	0.367
11	 4	 5	226.581	0.375
11	 4	 6	225.663	0.371
11	 4	 7	224.524	0.378
11	 5	 0	231.619	0.905
11	 5	 1	230.551	0.910
11	 5	 2	229.567	0.365
11	 5	 3	228.482	0.385
11	 5	 4	227.661	0.375
11	 5	 5	226.618	0.393
11	 5	 6	225.594	0.410
11	 5	 7	224.484	0.379
11	 6	 0	231.627	0.922
11	 6	 1	230.537	0.880
11	 6	 2	229.609	0.415
11	 6	 3	228.534	0.430
11	 6	 4	227.681	0.402
11	 6	 5	226.517	0.422
11	 6	 6	225.551	0.394
11	 6	 7	224.535	0.420
11	 7	 0	231.619	0.780
11	 7	 1	230.502	0.840
11	 7	 2	229.577	0.434
11	 7	 3	228.480	0.456
11	 7	 4	227.607	0.438
11	 7	 5	226.532	0.437
11	 7	 6	225.551	0.422
11	 7	 7	224.429	0.418
12	 0	 0	220.374	0.544
12	 0	 1	219.362	0.514
12	 0	 2	218.457	0.476
12	 0	 3	217.455	0.350
12	 0	 4	216.628	0.349
12	 0	 5	215.532	0.349
12	 0	 6	214.657	0.347
12	 0	 7	213.592	0.312
12	 1	 0	220.372	0.520
12	 1	 1	219.391	0.480
12	 1	 2	218.484	0.473
12	 1	 3	217.500	0.316
12	 1	 4	216.596	0.327
12	 1	 5	215.504	0.307
12	 1	 6	214.647	0.318
12	 1	 7	213.593	0.305
12	 2	 0	220.376	0.553
12	 2	 1	219.334	0.519
12	 2	 2	218.475	0.470
12	 2	 3	217.428	0.318
12	 2	 4	216.583	0.331
12	 2	 5	215.553	0.330
12	 2	 6	214.659	0.317
12	 2	 7	213.522	0.302
12	 3	 0	220.357	0.651
12	 3	 1	219.337	0.552
12	 3	 2	218.436	0.550
12	 3	 3	217.467	0.326
12	 3	 4	216.615	0.325
12	 3	 5	215.518	0.318
12	 3	 6	214.601	0.348
12	 3	 7	213.611	0.314
12	 4	 0	220.361	0.552
12	 4	 1	219.335	0.601
12	 4	 2	218.439	0.548
12	 4	 3	217.448	0.317
12	 4	 4	216.582	0.328
12	 4	 5	215.477	0.338
12	 4	 6	214.587	0.348
12	 4	 7	213.550	0.320
12	 5	 0	220.394	0.639
12	 5	 1	219.273	0.652
12	 5	 2	218.477	0.310
12	 5	 3	217.450	0.334
12	 5	 4	216.560	0.364
12	 5	 5	215.477	0.359
12	 5	 6	214.589	0.334
12	 5	 7	213.571	0.343
12	 6	 0	220.342	0.712
12	 6	 1	219.319	0.594
12	 6	 2	218.471	0.331
12	 6	 3	217.395	0.359
12	 6	 4	216.585	0.352
12	 6	 5	215.471	0.384
12	 6	 6	214.551	0.375
12	 6	 7	213.525	0.352
12	 7	 0	220.343	0.630
12	 7	 1	219.311	0.636
12	 7	 2	218.477	0.351
12	 7	 3	217.400	0.378
12	 7	 4	216.565	0.391
12	 7	 5	215.434	0.364
12	 7	 6	214.597	0.380
12	 7	 7	213.519	0.367
