# ASIC configuration for the measurements:
# ------------------------------------------------------------------------------
# Mode = 010 
# Bias = 0101 
# CSArefs = 1011 
# Shaper = 100 
# Leakage mask = 00000000000000000000000000000000 
# Discr. enable mask = 00000000000000000000010000000000 
# Calibration mask = 00000000000000000000010000000000 
# Threshold = 200 
# FineTHR[0] = 011 
# FineTHR[1] = 011 
# FineTHR[2] = 011 
# FineTHR[3] = 011 
# FineTHR[4] = 011 
# FineTHR[5] = 011 
# FineTHR[6] = 011 
# FineTHR[7] = 011 
# FineTHR[8] = 011 
# FineTHR[9] = 011 
# FineTHR[10] = 011 
# FineTHR[11] = 011 
# FineTHR[12] = 011 
# FineTHR[13] = 011 
# FineTHR[14] = 011 
# FineTHR[15] = 011 
# FineTHR[16] = 011 
# FineTHR[17] = 011 
# FineTHR[18] = 011 
# FineTHR[19] = 011 
# FineTHR[20] = 011 
# FineTHR[21] = 011 
# FineTHR[22] = 011 
# FineTHR[23] = 011 
# FineTHR[24] = 011 
# FineTHR[25] = 011 
# FineTHR[26] = 011 
# FineTHR[27] = 011 
# FineTHR[28] = 011 
# FineTHR[29] = 011 
# FineTHR[30] = 011 
# FineTHR[31] = 011 
# ------------------------------------------------------------------------------
# Event data block #1
# Delay	DAC	Type	CH#	Value
ST	1000	11	0	0
ST	1000	10	10	590
ST	1000	10	10	301
ST	1000	10	10	575
ST	1000	10	10	577
ST	1000	10	10	344
ST	1000	10	10	592
ST	1000	10	10	595
ST	1000	10	10	578
ST	1000	10	10	580
ST	1000	10	10	248
ST	1000	10	10	582
ST	1000	10	10	312
ST	1000	10	10	573
ST	1000	10	10	592
ST	1000	10	10	237
ST	1000	10	10	586
ST	1000	10	10	588
ST	1000	10	10	591
ST	1000	10	10	589
ST	1000	10	10	274
ST	1000	10	10	580
ST	1000	10	10	575
ST	1000	10	10	581
ST	1000	10	10	588
ST	1000	10	10	596
ST	1000	10	10	235
ST	1000	10	10	589
ST	1000	10	10	244
ST	1000	10	10	585
ST	1000	10	10	586
ST	1000	10	10	262
ST	1000	10	10	597
ST	1000	10	10	248
ST	1000	10	10	562
ST	1000	10	10	573
ST	1000	10	10	234
ST	1000	10	10	586
ST	1000	10	10	245
ST	1000	10	10	567
ST	1000	10	10	594
ST	1000	10	10	240
ST	1000	10	10	589
ST	1000	10	10	557
ST	1000	10	10	592
ST	1000	10	10	589
ST	1000	10	10	237
ST	1000	10	10	577
ST	1000	10	10	260
ST	1000	10	10	581
ST	1000	10	10	593
ST	1000	10	10	523
ST	1000	10	10	253
ST	1000	10	10	542
ST	1000	10	10	245
ST	1000	10	10	586
ST	1000	10	10	581
ST	1000	10	10	234
ST	1000	10	10	589
ST	1000	10	10	257
ST	1000	10	10	583
ST	1000	10	10	576
ST	1000	10	10	239
ST	1000	10	10	592
ST	1000	10	10	254
ST	1000	10	10	578
ST	1000	10	10	585
ST	1000	10	10	580
ST	1000	10	10	585
ST	1000	10	10	243
ST	1000	10	10	583
ST	1000	10	10	582
ST	1000	10	10	604
ST	1000	10	10	584
ST	1000	10	10	242
ST	1000	10	10	238
ST	1000	10	10	596
ST	1000	10	10	588
ST	1000	10	10	247
ST	1000	10	10	572
ST	1000	10	10	251
ST	1000	10	10	589
ST	1000	11	0	0
ST	1000	10	10	582
ST	1000	10	10	581
ST	1000	10	10	246
ST	1000	10	10	242
ST	1000	10	10	248
ST	1000	10	10	236
ST	1000	10	10	596
ST	1000	10	10	549
ST	1000	10	10	258
ST	1000	10	10	637
ST	1000	10	10	587
ST	1000	10	10	577
ST	1000	10	10	583
ST	1000	10	10	264
ST	1000	10	10	587
ST	1000	10	10	245
ST	1000	10	10	584
