ch	pt	tc	mean	std	median	outliers	mean_w/o_out	std_w/o_out	samples
 0	 0	  0	 161.62	 7.705	161.0	 16	 161.14	 2.072	 100
 0	 0	  1	 179.54	 8.305	179.0	 17	 179.17	 2.731	 100
 0	 0	  2	 226.11	11.692	228.0	 14	 227.86	 2.727	 100
 0	 0	  3	 310.17	 9.248	311.0	 10	 311.47	 4.520	 100
 0	 0	  4	 383.38	 7.135	384.0	 10	 384.14	 3.114	 100
 0	 0	  5	 454.86	 9.350	455.0	 10	 454.48	 3.907	 100
 0	 0	  6	 511.32	 7.407	510.0	  4	 510.88	 5.518	 100
 0	 0	  7	 557.32	 5.592	558.0	  3	 557.40	 4.490	 100
 0	 0	  8	 595.85	 7.348	596.0	 10	 595.01	 4.551	 100
 0	 0	  9	 627.08	 7.135	627.0	  7	 626.89	 4.208	 100
 0	 0	 10	 647.59	10.167	648.0	  9	 647.57	 4.960	 100
 0	 0	 11	 664.34	 7.199	665.0	 10	 664.52	 4.525	 100
 0	 0	 12	 674.02	 7.977	674.0	  8	 673.92	 5.288	 100
 0	 0	 13	 679.34	 7.069	679.0	  8	 678.88	 4.327	 100
 0	 0	 14	 677.76	 8.057	678.0	 18	 678.56	 2.986	 100
 0	 0	 15	 672.83	 7.398	673.0	  8	 673.03	 4.361	 100
 0	 0	 16	 665.86	 5.976	666.0	 11	 665.37	 3.422	 100
 0	 0	 17	 654.35	 7.255	654.0	 15	 653.96	 3.061	 100
 0	 0	 18	 640.07	 7.859	640.0	 11	 640.15	 3.416	 100
 0	 0	 19	 626.24	 7.571	626.5	 12	 626.47	 3.329	 100
 0	 0	 20	 609.76	 7.078	609.0	  5	 609.21	 4.633	 100
 0	 0	 21	 591.14	 7.238	592.0	  5	 591.00	 4.552	 100
 0	 0	 22	 574.00	 7.650	573.0	 12	 572.80	 3.381	 100
 0	 0	 23	 553.82	 6.905	553.0	 12	 552.89	 3.030	 100
 0	 0	 24	 532.97	 7.224	533.0	 14	 532.78	 3.119	 100
 0	 0	 25	 513.41	 7.394	513.0	  7	 512.65	 4.393	 100
 0	 0	 26	 492.12	 6.869	492.0	 14	 491.90	 2.862	 100
 0	 0	 27	 472.86	 5.619	474.0	 10	 473.30	 2.920	 100
 0	 0	 28	 454.10	 6.196	454.0	 10	 453.88	 3.172	 100
 0	 0	 29	 435.04	 5.423	434.0	  8	 434.11	 3.256	 100
 0	 0	 30	 416.68	 5.523	416.0	 10	 416.26	 2.823	 100
 0	 0	 31	 399.26	 4.521	399.5	 10	 398.99	 2.586	 100
