# ASIC configuration for the measurements:
# ------------------------------------------------------------------------------
# Mode = 000 
# Bias = 0101 
# CSArefs = 1011 
# Shaper = 000 
# Leakage mask = 00000000000000000000000000000000 
# Discr. enable mask = 11111111111111111111111111111111 
# Calibration mask = 00000000000000000000000000000000 
# Threshold = 255 
# FineTHR[0] = 100 
# FineTHR[1] = 100 
# FineTHR[2] = 100 
# FineTHR[3] = 100 
# FineTHR[4] = 100 
# FineTHR[5] = 100 
# FineTHR[6] = 100 
# FineTHR[7] = 100 
# FineTHR[8] = 100 
# FineTHR[9] = 100 
# FineTHR[10] = 100 
# FineTHR[11] = 100 
# FineTHR[12] = 100 
# FineTHR[13] = 100 
# FineTHR[14] = 100 
# FineTHR[15] = 100 
# FineTHR[16] = 100 
# FineTHR[17] = 100 
# FineTHR[18] = 100 
# FineTHR[19] = 100 
# FineTHR[20] = 100 
# FineTHR[21] = 100 
# FineTHR[22] = 100 
# FineTHR[23] = 100 
# FineTHR[24] = 100 
# FineTHR[25] = 100 
# FineTHR[26] = 100 
# FineTHR[27] = 100 
# FineTHR[28] = 100 
# FineTHR[29] = 100 
# FineTHR[30] = 100 
# FineTHR[31] = 100 
# ------------------------------------------------------------------------------
# Event data block #1
# Threshold	DAC	Events	Triggered	CH#
200	0	1000	0	0
200	0	1000	0	1
200	0	1000	1	2
200	0	1000	1	3
200	0	1000	5	4
200	0	1000	14	5
200	0	1000	35	6
200	0	1000	67	7
200	0	1000	53	8
200	0	1000	20	9
200	0	1000	58	10
200	0	1000	6	11
200	0	1000	5	12
200	0	1000	2	13
200	0	1000	0	14
200	0	1000	1	15
200	0	1000	1	16
200	0	1000	1	17
200	0	1000	2	18
200	0	1000	3	19
200	0	1000	11	20
200	0	1000	15	21
200	0	1000	69	22
200	0	1000	47	23
200	0	1000	64	24
200	0	1000	74	25
200	0	1000	73	26
200	0	1000	2	27
200	0	1000	1	28
200	0	1000	2	29
200	0	1000	0	30
200	0	1000	0	31
# Event data block #2
# Threshold	DAC	Events	Triggered	CH#
201	0	1000	0	0
201	0	1000	0	1
201	0	1000	0	2
201	0	1000	0	3
201	0	1000	4	4
201	0	1000	16	5
201	0	1000	37	6
201	0	1000	84	7
201	0	1000	66	8
201	0	1000	24	9
201	0	1000	79	10
201	0	1000	11	11
201	0	1000	3	12
201	0	1000	2	13
201	0	1000	0	14
201	0	1000	0	15
201	0	1000	0	16
201	0	1000	0	17
201	0	1000	0	18
201	0	1000	1	19
201	0	1000	14	20
201	0	1000	16	21
201	0	1000	86	22
201	0	1000	59	23
201	0	1000	83	24
201	0	1000	98	25
201	0	1000	93	26
201	0	1000	1	27
201	0	1000	0	28
201	0	1000	1	29
201	0	1000	0	30
201	0	1000	0	31
# Event data block #3
# Threshold	DAC	Events	Triggered	CH#
202	0	1000	0	0
202	0	1000	0	1
202	0	1000	0	2
202	0	1000	0	3
202	0	1000	5	4
202	0	1000	17	5
202	0	1000	45	6
202	0	1000	81	7
202	0	1000	64	8
202	0	1000	27	9
202	0	1000	79	10
202	0	1000	8	11
202	0	1000	5	12
202	0	1000	4	13
202	0	1000	0	14
202	0	1000	0	15
202	0	1000	0	16
202	0	1000	0	17
202	0	1000	1	18
202	0	1000	3	19
202	0	1000	16	20
202	0	1000	20	21
202	0	1000	86	22
202	0	1000	60	23
202	0	1000	83	24
202	0	1000	95	25
202	0	1000	91	26
202	0	1000	3	27
202	0	1000	0	28
202	0	1000	4	29
202	0	1000	0	30
202	0	1000	0	31
# Event data block #4
# Threshold	DAC	Events	Triggered	CH#
203	0	1000	0	0
203	0	1000	0	1
203	0	1000	1	2
203	0	1000	0	3
203	0	1000	6	4
203	0	1000	17	5
203	0	1000	33	6
203	0	1000	65	7
203	0	1000	52	8
203	0	1000	21	9
203	0	1000	67	10
203	0	1000	11	11
203	0	1000	6	12
203	0	1000	1	13
203	0	1000	0	14
203	0	1000	1	15
203	0	1000	0	16
203	0	1000	0	17
203	0	1000	1	18
203	0	1000	1	19
203	0	1000	15	20
203	0	1000	16	21
203	0	1000	70	22
203	0	1000	44	23
203	0	1000	61	24
203	0	1000	88	25
203	0	1000	89	26
203	0	1000	1	27
203	0	1000	1	28
203	0	1000	2	29
203	0	1000	0	30
203	0	1000	0	31
# Event data block #5
# Threshold	DAC	Events	Triggered	CH#
204	0	1000	1	0
204	0	1000	0	1
204	0	1000	2	2
204	0	1000	1	3
204	0	1000	13	4
204	0	1000	27	5
204	0	1000	41	6
204	0	1000	79	7
204	0	1000	56	8
204	0	1000	29	9
204	0	1000	86	10
204	0	1000	17	11
204	0	1000	13	12
204	0	1000	5	13
204	0	1000	1	14
204	0	1000	1	15
204	0	1000	2	16
204	0	1000	1	17
204	0	1000	3	18
204	0	1000	3	19
204	0	1000	23	20
204	0	1000	24	21
204	0	1000	89	22
204	0	1000	50	23
204	0	1000	77	24
204	0	1000	102	25
204	0	1000	114	26
204	0	1000	3	27
204	0	1000	2	28
204	0	1000	14	29
204	0	1000	1	30
204	0	1000	1	31
# Event data block #6
# Threshold	DAC	Events	Triggered	CH#
205	0	1000	0	0
205	0	1000	0	1
205	0	1000	6	2
205	0	1000	0	3
205	0	1000	17	4
205	0	1000	34	5
205	0	1000	46	6
205	0	1000	88	7
205	0	1000	70	8
205	0	1000	36	9
205	0	1000	104	10
205	0	1000	21	11
205	0	1000	16	12
205	0	1000	10	13
205	0	1000	0	14
205	0	1000	0	15
205	0	1000	2	16
205	0	1000	0	17
205	0	1000	5	18
205	0	1000	6	19
205	0	1000	24	20
205	0	1000	27	21
205	0	1000	97	22
205	0	1000	53	23
205	0	1000	84	24
205	0	1000	122	25
205	0	1000	148	26
205	0	1000	5	27
205	0	1000	1	28
205	0	1000	26	29
205	0	1000	0	30
205	0	1000	0	31
# Event data block #7
# Threshold	DAC	Events	Triggered	CH#
206	0	1000	0	0
206	0	1000	0	1
206	0	1000	6	2
206	0	1000	1	3
206	0	1000	20	4
206	0	1000	34	5
206	0	1000	58	6
206	0	1000	106	7
206	0	1000	72	8
206	0	1000	35	9
206	0	1000	128	10
206	0	1000	26	11
206	0	1000	18	12
206	0	1000	10	13
206	0	1000	0	14
206	0	1000	1	15
206	0	1000	2	16
206	0	1000	1	17
206	0	1000	2	18
206	0	1000	4	19
206	0	1000	30	20
206	0	1000	30	21
206	0	1000	126	22
206	0	1000	58	23
206	0	1000	98	24
206	0	1000	148	25
206	0	1000	214	26
206	0	1000	2	27
206	0	1000	1	28
206	0	1000	36	29
206	0	1000	0	30
206	0	1000	0	31
# Event data block #8
# Threshold	DAC	Events	Triggered	CH#
207	0	1000	1	0
207	0	1000	0	1
207	0	1000	9	2
207	0	1000	1	3
