GAIN AT LOW ENERGIES
-----------------------------------------------------------------
Linear Fit in range [50 - 100] DAC_inj code
Cubic Fit in range [0 - 500] DAC_inj code
-----------------------------------------------------------------
INDEX
l_g_m: Gain obtained with linear fit and mean values
l_i_m: Intercept obtained with linear fit and mean values
l_r2_m: R^2 obtained with linear fit and mean values
l_rs_m: Residuals obtained with linear fit and mean values
l_g_mwo: Gain obtained with linear fit and mean values without outliers
l_i_mwo: Intercept obtained with linear fit and mean values without outliers
l_r2_mwo: R^2 obtained with linear fit and mean values without outliers
l_rs_mwo: Residuals obtained with linear fit and mean values without outliers
3_g_m: Gain obtained in x=0 with cubic fit and mean values
3_i_m: Intercept obtained with cubic fit and mean values
3_r2_m: Adjusted R^2 (adjusted for cubic fit) obtained with cubic fit and mean values
3_rs_m: Residuals obtained with cubic fit and mean values
3_g_mwo: Gain obtained in x=0 with cubic fit and mean values without outliers
3_i_mwo: Intercept obtained with cubic fit and mean values without outliers
3_r2_mwo: Adjusted R^2 (adjusted for cubic fit) obtained with cubic fit and mean values without outliers
3_rs_mwo: Residuals obtained with cubic fit and mean values without outliers
-----------------------------------------------------------------
ch	pt	l_g_m	l_i_m	l_r2_m	l_rs_m	l_g_mwo	l_i_mwo	l_r2_mwo	l_rs_mwo	3_g_m	3_i_m	3_r2_m	3_rs_m	3_g_mwo	3_i_mwo	3_r2_mwo	3_rs_mwo
 1	 2	1.219	153.690	1.0000	0.147	1.220	153.601	1.0000	0.125	1.327	150.588	0.9968	0.915	1.329	150.495	0.9968	0.933
 1	 3	1.190	151.320	0.9999	0.269	1.191	151.199	0.9999	0.275	1.264	149.823	0.9971	0.934	1.261	149.862	0.9971	0.960
 1	 4	1.149	150.970	0.9999	0.218	1.149	150.970	0.9999	0.218	1.218	149.247	0.9973	0.720	1.215	149.320	0.9975	0.746
 1	 5	1.095	151.045	1.0000	0.072	1.101	150.608	1.0000	0.123	1.151	149.027	0.9976	0.847	1.155	148.881	0.9977	0.797
 1	 6	1.073	149.415	0.9998	0.297	1.073	149.461	0.9998	0.302	1.109	148.520	0.9978	0.967	1.109	148.484	0.9979	0.971
 1	 7	1.040	149.055	0.9998	0.365	1.038	149.221	0.9998	0.335	1.070	148.153	0.9981	0.893	1.069	148.127	0.9982	0.924
 2	 0	1.336	184.785	1.0000	0.145	1.334	185.010	1.0000	0.056	1.654	172.607	1.0000	1.639	1.652	172.683	1.0000	1.612
 2	 1	1.224	178.650	0.9995	0.598	1.232	178.014	0.9993	0.708	1.381	173.423	0.9958	1.271	1.382	173.329	0.9961	1.261
 2	 2	1.166	177.205	0.9996	0.548	1.165	177.231	0.9996	0.519	1.314	171.576	0.9965	1.223	1.311	171.638	0.9966	1.239
 2	 3	1.142	174.885	0.9998	0.376	1.142	174.885	0.9998	0.376	1.257	170.874	0.9970	1.030	1.257	170.868	0.9971	1.031
 2	 4	1.138	172.115	0.9999	0.232	1.139	171.998	0.9999	0.241	1.217	170.132	0.9970	1.246	1.216	170.140	0.9972	1.337
 2	 5	1.099	171.840	0.9995	0.535	1.101	171.617	0.9995	0.559	1.164	169.922	0.9972	1.225	1.164	169.842	0.9973	1.388
 2	 6	1.083	170.200	0.9995	0.521	1.083	170.200	0.9995	0.521	1.135	169.029	0.9974	0.894	1.134	169.052	0.9974	0.968
 2	 7	1.067	168.905	0.9995	0.516	1.066	169.016	0.9996	0.465	1.108	168.368	0.9977	1.203	1.107	168.368	0.9977	1.142
 3	 0	1.334	121.695	1.0000	0.105	1.339	121.334	1.0000	0.124	1.658	109.634	0.9999	1.331	1.658	109.631	1.0000	1.363
 3	 1	1.187	119.155	1.0000	0.187	1.190	118.988	1.0000	0.139	1.387	111.592	0.9956	0.946	1.390	111.423	0.9958	1.139
 3	 2	1.158	115.695	0.9995	0.602	1.159	115.603	0.9995	0.578	1.314	110.190	0.9964	1.254	1.312	110.270	0.9968	1.123
 3	 3	1.139	113.620	0.9996	0.529	1.137	113.769	0.9995	0.581	1.266	109.684	0.9967	1.311	1.264	109.717	0.9969	1.421
 3	 4	1.110	112.640	0.9995	0.560	1.107	112.850	0.9995	0.529	1.213	109.470	0.9969	1.488	1.214	109.439	0.9969	1.585
 3	 5	1.095	110.565	0.9997	0.455	1.093	110.668	0.9996	0.482	1.169	108.840	0.9971	1.388	1.171	108.767	0.9976	1.470
 3	 6	1.069	109.795	0.9990	0.767	1.066	109.961	0.9990	0.763	1.129	108.402	0.9973	1.553	1.128	108.412	0.9973	1.578
 3	 7	1.050	109.320	0.9995	0.521	1.050	109.346	0.9995	0.548	1.099	108.420	0.9976	1.401	1.100	108.373	0.9977	1.428
 4	 0	1.498	161.775	0.9999	0.297	1.504	161.421	0.9999	0.299	1.801	151.215	1.0000	1.247	1.801	151.254	1.0000	1.353
 4	 1	1.309	159.690	0.9997	0.482	1.309	159.692	0.9997	0.481	1.493	153.324	0.9960	1.447	1.494	153.283	0.9963	1.434
 4	 2	1.259	155.660	0.9995	0.625	1.255	156.003	0.9995	0.623	1.388	151.473	0.9968	1.178	1.388	151.486	0.9968	1.176
 4	 3	1.224	152.745	1.0000	0.180	1.223	152.902	1.0000	0.181	1.306	150.932	0.9973	1.003	1.310	150.729	0.9972	0.927
 4	 4	1.193	151.215	0.9999	0.216	1.188	151.559	0.9999	0.254	1.246	150.500	0.9974	1.041	1.246	150.513	0.9974	1.088
 4	 5	1.148	149.905	0.9999	0.216	1.150	149.771	0.9999	0.240	1.177	150.023	0.9977	1.059	1.178	149.968	0.9977	1.138
 4	 6	1.097	150.255	1.0000	0.152	1.098	150.132	1.0000	0.131	1.120	149.696	0.9981	0.841	1.119	149.735	0.9982	0.827
 4	 7	1.074	148.645	0.9999	0.268	1.071	148.833	0.9999	0.189	1.076	149.204	0.9982	1.049	1.072	149.308	0.9983	1.117
 5	 0	1.468	200.170	0.9999	0.236	1.473	199.753	0.9999	0.351	1.768	190.078	1.0000	0.781	1.763	190.311	1.0000	0.765
 5	 1	1.256	199.500	0.9999	0.340	1.260	199.146	0.9998	0.420	1.458	191.441	0.9961	0.968	1.457	191.449	0.9966	0.851
 5	 2	1.219	194.640	0.9999	0.205	1.218	194.748	0.9999	0.235	1.348	190.109	0.9970	0.929	1.345	190.200	0.9972	0.986
 5	 3	1.167	193.860	1.0000	0.119	1.167	193.939	1.0000	0.138	1.279	189.611	0.9974	0.906	1.279	189.650	0.9974	0.884
 5	 4	1.128	193.015	0.9994	0.595	1.128	193.023	0.9995	0.552	1.229	188.540	0.9974	0.967	1.228	188.586	0.9974	0.947
 5	 5	1.080	192.400	1.0000	0.159	1.081	192.283	1.0000	0.155	1.167	187.977	0.9977	1.098	1.167	187.972	0.9978	1.049
 5	 6	1.063	190.130	1.0000	0.152	1.064	190.104	1.0000	0.115	1.121	187.288	0.9977	0.698	1.120	187.337	0.9978	0.679
 5	 7	1.041	188.635	0.9999	0.275	1.043	188.498	0.9999	0.250	1.078	186.912	0.9981	0.805	1.077	186.873	0.9981	0.860
 6	 0	1.442	172.910	0.9997	0.577	1.444	172.976	0.9996	0.681	1.754	161.213	1.0000	1.488	1.755	161.242	1.0000	1.761
 6	 1	1.260	170.005	0.9993	0.719	1.252	170.432	0.9990	0.879	1.454	162.396	0.9960	1.602	1.453	162.365	0.9961	1.439
 6	 2	1.221	165.425	0.9992	0.796	1.218	165.632	0.9991	0.802	1.358	160.393	0.9967	1.366	1.358	160.393	0.9967	1.244
 6	 3	1.199	162.025	0.9995	0.618	1.196	162.280	0.9995	0.600	1.286	159.721	0.9972	0.936	1.283	159.810	0.9972	0.875
 6	 4	1.165	160.950	0.9998	0.329	1.167	160.841	0.9998	0.410	1.230	159.230	0.9974	0.938	1.230	159.207	0.9977	1.010
 6	 5	1.126	159.710	0.9996	0.531	1.124	159.902	0.9996	0.532	1.167	158.844	0.9978	1.182	1.166	158.912	0.9979	1.124
 6	 6	1.113	157.375	0.9999	0.279	1.113	157.375	0.9999	0.279	1.125	158.008	0.9978	0.896	1.123	158.044	0.9979	0.969
 6	 7	1.082	156.615	1.0000	0.094	1.083	156.541	1.0000	0.149	1.080	157.752	0.9982	0.838	1.077	157.857	0.9983	0.875
 7	 0	1.321	179.660	0.9999	0.320	1.327	179.387	0.9998	0.367	1.689	165.312	1.0000	1.659	1.690	165.310	1.0000	2.036
 7	 1	1.191	173.055	0.9989	0.869	1.201	172.347	0.9989	0.895	1.397	165.374	0.9955	1.290	1.402	165.208	0.9954	1.280
 7	 2	1.160	169.590	0.9998	0.355	1.158	169.744	0.9998	0.390	1.334	163.258	0.9964	1.396	1.333	163.203	0.9964	1.473
 7	 3	1.157	166.030	0.9995	0.592	1.155	166.182	0.9994	0.607	1.273	162.814	0.9968	0.970	1.276	162.706	0.9967	0.867
 7	 4	1.125	165.380	0.9997	0.430	1.124	165.451	0.9998	0.387	1.234	162.235	0.9969	0.955	1.233	162.208	0.9970	1.031
 7	 5	1.101	164.105	0.9996	0.511	1.103	163.958	0.9995	0.529	1.196	161.428	0.9970	1.164	1.200	161.279	0.9971	1.208
 7	 6	1.075	163.490	0.9994	0.608	1.075	163.406	0.9993	0.640	1.159	161.003	0.9974	0.991	1.153	161.194	0.9975	1.028
 7	 7	1.071	161.480	0.9998	0.320	1.071	161.536	0.9999	0.243	1.125	160.815	0.9978	1.041	1.125	160.810	0.9978	1.070
 8	 0	1.425	152.465	0.9993	0.854	1.425	152.643	0.9993	0.827	1.733	141.730	1.0000	1.247	1.728	142.002	1.0000	1.695
 8	 1	1.267	149.395	0.9999	0.310	1.271	149.106	0.9999	0.282	1.450	143.190	0.9958	0.752	1.454	143.159	0.9961	0.687
 8	 2	1.213	147.025	0.9999	0.260	1.210	147.302	0.9999	0.320	1.362	141.816	0.9967	0.968	1.360	141.880	0.9969	0.926
 8	 3	1.172	145.770	0.9999	0.263	1.172	145.711	0.9999	0.224	1.297	141.452	0.9970	0.702	1.292	141.577	0.9973	0.739
 8	 4	1.140	145.065	0.9999	0.310	1.144	144.738	0.9998	0.333	1.256	140.741	0.9972	1.011	1.256	140.680	0.9972	1.328
 8	 5	1.116	143.260	0.9998	0.355	1.117	143.132	0.9997	0.459	1.201	140.559	0.9975	0.917	1.199	140.585	0.9977	0.939
 8	 6	1.070	143.805	0.9991	0.704	1.070	143.805	0.9991	0.704	1.171	139.615	0.9974	1.274	1.173	139.581	0.9975	1.295
 8	 7	1.073	141.120	0.9998	0.330	1.075	140.960	0.9998	0.298	1.118	140.075	0.9980	1.049	1.115	140.172	0.9981	1.201
 9	 0	1.356	160.460	0.9993	0.806	1.360	160.260	0.9994	0.718	1.669	149.224	1.0000	1.287	1.672	149.103	1.0000	1.454
 9	 1	1.227	156.120	0.9999	0.238	1.233	155.614	0.9998	0.364	1.400	150.309	0.9959	0.656	1.401	150.251	0.9962	0.625
 9	 2	1.190	153.275	1.0000	0.174	1.194	152.914	0.9997	0.447	1.342	148.254	0.9965	0.965	1.342	148.211	0.9966	1.078
 9	 3	1.186	150.080	0.9999	0.304	1.193	149.486	0.9999	0.226	1.283	148.051	0.9969	1.060	1.283	147.966	0.9969	1.156
 9	 4	1.151	150.170	1.0000	0.139	1.160	149.496	0.9999	0.192	1.254	147.286	0.9971	1.002	1.257	147.170	0.9970	1.093
 9	 5	1.112	149.900	0.9999	0.196	1.119	149.462	1.0000	0.117	1.205	147.256	0.9974	0.891	1.206	147.245	0.9975	1.058
 9	 6	1.075	150.380	0.9996	0.474	1.075	150.381	0.9996	0.475	1.169	146.952	0.9975	0.856	1.166	147.073	0.9977	1.164
 9	 7	1.071	148.360	0.9993	0.613	1.071	148.431	0.9994	0.603	1.142	146.442	0.9976	1.321	1.142	146.449	0.9977	1.274
10	 0	1.352	150.555	0.9991	0.885	1.355	150.288	0.9992	0.853	1.662	139.138	1.0000	1.794	1.663	139.079	1.0000	1.874
10	 1	1.220	146.520	0.9998	0.352	1.230	145.806	0.9999	0.271	1.412	139.676	0.9958	0.702	1.414	139.581	0.9963	0.732
10	 2	1.186	143.180	0.9998	0.413	1.188	143.020	0.9998	0.404	1.343	137.840	0.9965	1.084	1.343	137.819	0.9967	1.287
10	 3	1.154	142.210	0.9999	0.297	1.151	142.450	0.9999	0.298	1.291	137.621	0.9969	1.111	1.288	137.716	0.9969	1.174
10	 4	1.116	142.310	0.9999	0.183	1.113	142.493	0.9999	0.203	1.254	137.149	0.9970	1.108	1.251	137.256	0.9971	1.108
10	 5	1.091	141.065	0.9992	0.685	1.093	140.895	0.9994	0.605	1.210	136.402	0.9971	0.838	1.209	136.425	0.9973	0.731
10	 6	1.074	140.040	0.9993	0.615	1.067	140.457	0.9996	0.505	1.173	136.431	0.9974	0.966	1.169	136.556	0.9977	1.061
10	 7	1.042	140.385	0.9997	0.427	1.045	140.108	0.9997	0.381	1.142	136.082	0.9976	0.769	1.138	136.294	0.9977	0.636
11	 0	1.444	144.065	0.9996	0.609	1.453	143.423	0.9996	0.663	1.737	134.462	1.0000	1.275	1.738	134.455	1.0000	1.398
11	 1	1.291	141.435	0.9997	0.528	1.299	140.902	0.9997	0.511	1.463	136.245	0.9961	1.010	1.462	136.273	0.9966	1.184
11	 2	1.227	139.730	0.9999	0.284	1.224	139.945	0.9999	0.243	1.383	134.375	0.9966	0.960	1.386	134.295	0.9968	0.894
11	 3	1.173	139.705	0.9999	0.203	1.174	139.584	0.9998	0.374	1.311	134.468	0.9970	1.263	1.311	134.455	0.9970	1.242
11	 4	1.147	138.305	0.9997	0.414	1.149	138.208	0.9997	0.439	1.260	134.206	0.9972	1.223	1.257	134.321	0.9972	1.406
11	 5	1.115	136.970	0.9998	0.382	1.112	137.182	0.9997	0.397	1.212	133.296	0.9975	0.901	1.214	133.227	0.9976	0.942
11	 6	1.083	136.790	0.9992	0.705	1.079	137.104	0.9987	0.863	1.171	133.224	0.9976	1.033	1.170	133.240	0.9976	1.218
11	 7	1.054	136.580	0.9995	0.514	1.053	136.626	0.9994	0.592	1.131	133.006	0.9978	1.125	1.131	132.999	0.9979	1.051
12	 0	1.342	169.910	0.9996	0.594	1.341	170.040	0.9995	0.691	1.667	157.281	1.0000	1.567	1.668	157.151	1.0000	1.736
12	 1	1.241	163.705	0.9994	0.667	1.244	163.487	0.9995	0.616	1.406	158.222	0.9956	1.156	1.404	158.318	0.9957	1.101
12	 2	1.207	160.535	1.0000	0.165	1.206	160.700	0.9999	0.311	1.346	156.265	0.9965	1.063	1.344	156.321	0.9965	1.049
12	 3	1.163	160.235	0.9999	0.233	1.163	160.172	0.9999	0.233	1.281	156.207	0.9970	1.149	1.279	156.283	0.9970	1.053
12	 4	1.146	158.450	1.0000	0.169	1.146	158.429	1.0000	0.171	1.247	155.368	0.9971	0.752	1.244	155.485	0.9972	0.814
12	 5	1.125	157.090	0.9998	0.351	1.125	157.090	0.9998	0.351	1.194	155.378	0.9973	0.808	1.193	155.411	0.9975	0.777
12	 6	1.099	156.865	0.9998	0.333	1.098	156.972	0.9998	0.331	1.161	155.214	0.9975	0.750	1.161	155.226	0.9977	0.708
12	 7	1.077	156.445	0.9998	0.309	1.081	156.192	0.9999	0.257	1.143	154.458	0.9977	1.007	1.148	154.229	0.9977	0.886
13	 0	1.370	184.610	0.9997	0.555	1.367	184.828	0.9998	0.467	1.667	174.026	1.0000	1.782	1.669	174.003	1.0000	1.734
13	 1	1.209	183.250	0.9996	0.569	1.212	183.106	0.9995	0.576	1.411	174.897	0.9957	1.504	1.409	174.990	0.9960	1.589
13	 2	1.215	176.710	0.9997	0.461	1.214	176.828	0.9997	0.446	1.339	173.109	0.9965	1.479	1.337	173.179	0.9966	1.509
13	 3	1.155	177.790	0.9991	0.793	1.164	177.058	0.9987	0.925	1.282	172.917	0.9970	1.508	1.282	172.879	0.9970	1.419
13	 4	1.138	176.060	0.9995	0.570	1.136	176.273	0.9990	0.809	1.241	172.404	0.9972	1.180	1.239	172.576	0.9974	1.138
13	 5	1.126	174.060	0.9998	0.380	1.128	173.995	0.9996	0.484	1.196	172.218	0.9973	1.068	1.198	172.160	0.9975	1.122
13	 6	1.108	172.960	1.0000	0.064	1.114	172.514	0.9999	0.256	1.159	171.918	0.9974	1.129	1.158	171.991	0.9979	1.170
13	 7	1.094	172.050	0.9999	0.205	1.095	171.989	0.9999	0.297	1.136	171.282	0.9977	0.966	1.134	171.385	0.9977	1.195
14	 0	1.417	169.435	0.9997	0.557	1.421	169.118	0.9998	0.436	1.707	158.589	1.0000	1.207	1.708	158.574	1.0000	1.205
14	 1	1.268	166.340	0.9995	0.622	1.267	166.459	0.9996	0.598	1.448	159.462	0.9960	1.152	1.449	159.435	0.9960	1.113
14	 2	1.247	161.200	0.9992	0.784	1.248	161.056	0.9992	0.781	1.367	157.693	0.9967	1.086	1.362	157.846	0.9968	1.080
14	 3	1.194	160.765	0.9997	0.491	1.193	160.883	0.9996	0.519	1.288	157.709	0.9972	1.243	1.287	157.736	0.9972	1.384
14	 4	1.175	158.715	0.9999	0.230	1.177	158.506	0.9999	0.261	1.245	157.050	0.9974	0.753	1.243	157.111	0.9975	0.831
14	 5	1.151	156.910	0.9999	0.255	1.148	157.002	0.9999	0.251	1.191	156.583	0.9976	0.973	1.187	156.684	0.9978	0.847
14	 6	1.116	156.390	0.9999	0.278	1.120	156.144	0.9998	0.327	1.141	156.514	0.9978	0.976	1.137	156.668	0.9980	1.028
14	 7	1.089	155.870	0.9996	0.508	1.099	155.016	0.9998	0.343	1.110	155.963	0.9981	1.287	1.108	155.974	0.9982	1.352
15	 0	1.472	181.840	0.9998	0.509	1.470	181.944	0.9998	0.497	1.775	170.928	1.0000	0.825	1.772	171.013	1.0000	0.832
15	 1	1.281	181.385	0.9997	0.512	1.276	181.825	0.9996	0.602	1.483	172.947	0.9961	1.698	1.484	172.886	0.9963	1.746
15	 2	1.232	177.810	0.9998	0.418	1.237	177.464	0.9997	0.450	1.378	171.950	0.9969	1.614	1.381	171.821	0.9971	1.477
15	 3	1.197	175.860	0.9993	0.707	1.191	176.258	0.9992	0.745	1.311	171.231	0.9972	1.652	1.310	171.159	0.9972	1.606
15	 4	1.177	173.570	0.9993	0.694	1.175	173.807	0.9990	0.825	1.255	170.773	0.9974	1.296	1.255	170.769	0.9975	1.346
15	 5	1.160	171.290	0.9992	0.722	1.167	170.715	0.9992	0.729	1.191	170.869	0.9977	1.341	1.193	170.728	0.9978	1.457
15	 6	1.120	171.065	0.9997	0.445	1.117	171.288	0.9995	0.550	1.147	170.466	0.9978	0.954	1.145	170.523	0.9979	0.939
15	 7	1.116	168.905	0.9999	0.232	1.113	169.155	0.9999	0.254	1.117	169.925	0.9981	1.176	1.114	170.047	0.9981	1.123
16	 0	1.402	141.160	0.9996	0.657	1.403	141.059	0.9996	0.630	1.688	131.989	1.0000	0.979	1.685	132.128	1.0000	1.253
16	 1	1.236	139.280	1.0000	0.139	1.236	139.202	1.0000	0.193	1.412	133.212	0.9958	1.119	1.410	133.264	0.9958	1.073
16	 2	1.185	136.905	0.9995	0.565	1.186	136.853	0.9995	0.567	1.345	131.338	0.9965	1.197	1.345	131.329	0.9965	1.155
16	 3	1.152	134.995	0.9999	0.226	1.152	134.957	0.9999	0.255	1.290	130.279	0.9969	1.059	1.290	130.272	0.9970	1.219
16	 4	1.106	135.690	1.0000	0.169	1.105	135.787	0.9999	0.189	1.240	130.073	0.9971	0.957	1.242	129.986	0.9973	1.048
16	 5	1.096	132.995	0.9996	0.497	1.096	133.013	0.9995	0.536	1.188	129.603	0.9973	1.035	1.189	129.564	0.9973	1.095
16	 6	1.055	133.360	0.9998	0.302	1.058	133.179	0.9999	0.261	1.153	129.026	0.9975	1.024	1.153	129.031	0.9975	1.035
16	 7	1.030	132.800	0.9994	0.543	1.029	132.886	0.9994	0.580	1.109	129.070	0.9979	1.190	1.110	129.038	0.9979	1.283
17	 0	1.386	158.665	0.9980	1.378	1.386	158.624	0.9979	1.411	1.688	147.752	1.0000	1.565	1.689	147.661	1.0000	1.609
17	 1	1.263	153.395	0.9999	0.332	1.261	153.549	0.9998	0.385	1.414	148.846	0.9960	0.959	1.415	148.811	0.9963	0.931
17	 2	1.208	151.310	0.9995	0.582	1.208	151.333	0.9995	0.603	1.335	147.272	0.9967	1.148	1.334	147.309	0.9968	1.130
17	 3	1.181	148.665	0.9998	0.349	1.182	148.648	0.9999	0.271	1.279	145.983	0.9971	0.896	1.279	145.977	0.9971	0.850
17	 4	1.143	148.190	1.0000	0.175	1.144	148.092	1.0000	0.106	1.220	146.119	0.9974	0.744	1.219	146.132	0.9976	0.723
17	 5	1.102	148.015	0.9999	0.209	1.105	147.737	0.9999	0.215	1.178	145.270	0.9975	0.990	1.179	145.226	0.9975	0.968
17	 6	1.076	146.685	1.0000	0.117	1.074	146.802	0.9999	0.228	1.133	144.687	0.9977	0.774	1.129	144.781	0.9977	0.854
17	 7	1.044	146.375	0.9999	0.170	1.043	146.394	0.9999	0.180	1.091	144.593	0.9981	0.923	1.088	144.676	0.9982	1.081
18	 0	1.376	159.155	0.9992	0.871	1.381	158.784	0.9991	0.940	1.667	148.750	1.0000	1.738	1.668	148.657	1.0000	1.835
18	 1	1.246	154.880	0.9998	0.380	1.247	154.716	0.9997	0.442	1.403	149.707	0.9959	0.882	1.400	149.814	0.9961	0.951
18	 2	1.222	150.230	0.9999	0.291	1.223	150.175	0.9998	0.369	1.335	147.379	0.9966	1.031	1.334	147.452	0.9966	1.119
18	 3	1.177	149.245	1.0000	0.164	1.180	149.066	0.9999	0.191	1.276	146.784	0.9971	1.052	1.276	146.752	0.9971	1.098
18	 4	1.135	149.145	0.9999	0.299	1.135	149.183	0.9999	0.272	1.221	146.578	0.9974	0.708	1.220	146.567	0.9975	0.682
18	 5	1.095	148.470	0.9999	0.283	1.094	148.525	0.9999	0.287	1.183	145.424	0.9974	1.007	1.183	145.413	0.9975	1.196
18	 6	1.071	147.095	0.9999	0.260	1.073	146.981	0.9999	0.270	1.131	145.277	0.9977	0.858	1.130	145.296	0.9978	0.944
18	 7	1.042	146.775	0.9999	0.252	1.040	146.933	0.9999	0.242	1.100	144.662	0.9980	0.928	1.096	144.725	0.9980	0.890
19	 0	1.411	217.185	0.9997	0.510	1.411	217.122	0.9997	0.502	1.684	207.913	1.0000	1.210	1.680	208.016	1.0000	1.281
19	 1	1.265	213.285	1.0000	0.102	1.259	213.751	1.0000	0.154	1.433	207.717	0.9957	0.907	1.431	207.756	0.9960	0.918
19	 2	1.231	209.470	0.9999	0.230	1.244	208.472	0.9999	0.251	1.346	206.345	0.9967	0.868	1.349	206.258	0.9967	1.073
19	 3	1.189	208.100	1.0000	0.172	1.188	208.238	0.9999	0.248	1.293	205.281	0.9970	1.135	1.291	205.361	0.9971	1.018
19	 4	1.140	208.985	0.9999	0.266	1.138	209.144	0.9999	0.255	1.248	204.864	0.9972	1.156	1.248	204.866	0.9974	1.138
19	 5	1.100	208.200	0.9998	0.327	1.101	208.133	0.9999	0.297	1.188	204.644	0.9975	1.305	1.187	204.665	0.9976	1.297
19	 6	1.083	206.555	0.9999	0.223	1.084	206.487	1.0000	0.086	1.146	204.179	0.9976	0.560	1.144	204.237	0.9976	0.545
19	 7	1.054	206.165	0.9999	0.199	1.053	206.188	0.9999	0.198	1.107	203.846	0.9980	0.719	1.105	203.882	0.9980	0.774
20	 0	1.425	199.310	0.9999	0.260	1.425	199.314	0.9999	0.294	1.713	189.549	1.0000	0.899	1.712	189.568	1.0000	0.877
20	 1	1.252	196.925	0.9996	0.534	1.255	196.736	0.9996	0.543	1.426	190.574	0.9961	1.562	1.431	190.409	0.9962	1.485
20	 2	1.198	194.285	0.9998	0.372	1.198	194.267	0.9998	0.349	1.344	188.393	0.9966	1.280	1.341	188.446	0.9967	1.362
20	 3	1.164	192.095	1.0000	0.048	1.165	191.932	0.9999	0.216	1.276	188.028	0.9972	0.931	1.274	188.063	0.9973	1.012
20	 4	1.126	191.690	1.0000	0.175	1.127	191.590	1.0000	0.167	1.229	187.500	0.9974	1.085	1.229	187.452	0.9976	1.120
20	 5	1.091	190.730	0.9998	0.362	1.090	190.776	0.9998	0.305	1.173	187.057	0.9975	0.881	1.175	186.940	0.9976	1.043
20	 6	1.063	189.770	0.9999	0.251	1.062	189.853	0.9999	0.228	1.133	186.348	0.9978	0.855	1.131	186.409	0.9978	0.899
20	 7	1.056	187.400	0.9998	0.346	1.052	187.705	0.9997	0.380	1.091	186.053	0.9980	0.857	1.090	186.018	0.9981	0.819
21	 0	1.442	171.465	1.0000	0.215	1.442	171.552	0.9999	0.297	1.747	159.945	1.0000	0.977	1.748	159.934	1.0000	1.089
21	 1	1.279	168.665	0.9992	0.808	1.267	169.473	0.9990	0.880	1.480	160.851	0.9959	1.224	1.478	160.914	0.9959	1.299
21	 2	1.242	164.080	0.9999	0.300	1.244	163.947	0.9999	0.277	1.373	159.539	0.9969	1.215	1.372	159.532	0.9971	1.283
