GAIN AT LOW ENERGIES
-----------------------------------------------------------------
Linear Fit in range [50 - 100] DAC_inj code
Cubic Fit in range [0 - 500] DAC_inj code
-----------------------------------------------------------------
INDEX
l_g_m: Gain obtained with linear fit and mean values
l_i_m: Intercept obtained with linear fit and mean values
l_r2_m: R^2 obtained with linear fit and mean values
l_rs_m: Residuals obtained with linear fit and mean values
l_g_mwo: Gain obtained with linear fit and mean values without outliers
l_i_mwo: Intercept obtained with linear fit and mean values without outliers
l_r2_mwo: R^2 obtained with linear fit and mean values without outliers
l_rs_mwo: Residuals obtained with linear fit and mean values without outliers
3_g_m: Gain obtained in x=0 with cubic fit and mean values
3_i_m: Intercept obtained with cubic fit and mean values
3_r2_m: Adjusted R^2 (adjusted for cubic fit) obtained with cubic fit and mean values
3_rs_m: Residuals obtained with cubic fit and mean values
3_g_mwo: Gain obtained in x=0 with cubic fit and mean values without outliers
3_i_mwo: Intercept obtained with cubic fit and mean values without outliers
3_r2_mwo: Adjusted R^2 (adjusted for cubic fit) obtained with cubic fit and mean values without outliers
3_rs_mwo: Residuals obtained with cubic fit and mean values without outliers
-----------------------------------------------------------------
ch	pt	l_g_m	l_i_m	l_r2_m	l_rs_m	l_g_mwo	l_i_mwo	l_r2_mwo	l_rs_mwo	3_g_m	3_i_m	3_r2_m	3_rs_m	3_g_mwo	3_i_mwo	3_r2_mwo	3_rs_mwo
 9	 5	1.047	119.700	0.9993	0.640	1.037	120.466	0.9992	0.670	1.167	115.929	0.9972	1.186	1.167	115.905	0.9972	1.157
 9	 6	1.025	119.510	0.9991	0.679	1.021	119.846	0.9993	0.612	1.140	115.591	0.9973	1.023	1.141	115.531	0.9973	1.055
 9	 7	1.031	117.060	0.9992	0.655	1.038	116.593	0.9993	0.614	1.118	115.041	0.9976	1.357	1.118	115.017	0.9977	1.424
10	 0	1.298	169.235	0.9998	0.403	1.305	168.723	0.9999	0.241	1.597	157.971	1.0000	1.124	1.596	158.042	1.0000	1.054
10	 1	1.194	163.790	0.9998	0.360	1.200	163.399	0.9997	0.469	1.359	158.136	0.9966	0.944	1.359	158.182	0.9966	1.014
10	 2	1.151	162.210	0.9993	0.662	1.153	162.127	0.9992	0.726	1.306	156.580	0.9973	0.885	1.308	156.495	0.9975	0.918
10	 3	1.129	160.075	0.9998	0.356	1.126	160.216	0.9999	0.301	1.255	155.792	0.9973	0.750	1.254	155.809	0.9975	0.565
10	 4	1.113	158.575	0.9999	0.219	1.114	158.492	0.9999	0.220	1.213	155.701	0.9978	0.752	1.208	155.823	0.9978	0.780
10	 5	1.079	158.340	0.9998	0.320	1.073	158.867	0.9998	0.327	1.186	154.591	0.9977	0.609	1.193	154.377	0.9977	0.528
10	 6	1.067	156.840	0.9999	0.265	1.069	156.740	0.9998	0.312	1.158	154.075	0.9976	0.818	1.157	154.093	0.9976	0.768
10	 7	1.055	155.045	0.9990	0.735	1.060	154.597	0.9992	0.691	1.127	153.306	0.9981	1.045	1.127	153.283	0.9981	1.088
11	 0	1.264	165.055	0.9995	0.616	1.259	165.473	0.9997	0.513	1.592	151.747	1.0000	1.426	1.593	151.700	1.0000	1.514
11	 1	1.171	159.765	1.0000	0.173	1.167	160.084	0.9999	0.279	1.369	152.122	0.9965	1.162	1.371	151.952	0.9965	0.979
11	 2	1.168	154.790	1.0000	0.100	1.166	154.931	1.0000	0.180	1.311	150.328	0.9972	0.911	1.312	150.290	0.9975	0.723
11	 3	1.138	153.585	1.0000	0.098	1.136	153.761	1.0000	0.116	1.268	149.714	0.9972	0.861	1.270	149.614	0.9973	0.731
11	 4	1.100	153.855	0.9998	0.370	1.101	153.824	0.9997	0.445	1.228	149.464	0.9976	0.491	1.229	149.379	0.9976	0.624
11	 5	1.088	152.445	0.9998	0.302	1.081	153.083	0.9998	0.353	1.194	149.048	0.9977	0.733	1.193	149.130	0.9977	0.792
11	 6	1.057	151.930	0.9998	0.291	1.057	151.984	0.9998	0.305	1.154	148.695	0.9977	0.776	1.153	148.712	0.9977	0.780
11	 7	1.032	151.820	0.9989	0.775	1.040	151.271	0.9988	0.791	1.135	148.091	0.9979	1.276	1.136	148.143	0.9979	1.743
12	 0	1.308	136.195	0.9996	0.605	1.321	135.209	0.9996	0.607	1.617	124.811	1.0000	1.886	1.617	124.832	1.0000	1.628
12	 1	1.180	133.820	1.0000	0.065	1.182	133.690	1.0000	0.141	1.390	126.025	0.9963	1.230	1.386	126.206	0.9964	1.347
12	 2	1.148	131.815	0.9999	0.249	1.146	132.003	0.9999	0.261	1.342	124.377	0.9971	1.322	1.341	124.386	0.9973	1.161
12	 3	1.095	132.285	0.9998	0.342	1.094	132.357	0.9999	0.281	1.276	124.564	0.9972	1.028	1.274	124.624	0.9973	1.004
12	 4	1.080	130.640	1.0000	0.074	1.076	131.019	0.9999	0.188	1.234	124.289	0.9976	0.789	1.230	124.395	0.9976	0.995
12	 5	1.068	129.060	0.9999	0.201	1.069	128.984	0.9999	0.187	1.197	124.025	0.9976	0.765	1.195	123.994	0.9976	0.723
12	 6	1.049	128.360	0.9999	0.249	1.046	128.532	0.9999	0.284	1.171	123.434	0.9975	0.963	1.170	123.398	0.9975	1.071
12	 7	1.045	126.350	0.9996	0.480	1.050	125.862	0.9993	0.601	1.142	122.897	0.9979	1.108	1.140	122.918	0.9979	1.168
13	 0	1.359	166.790	0.9999	0.355	1.361	166.634	0.9998	0.374	1.671	154.247	1.0000	1.628	1.672	154.176	1.0000	1.465
13	 1	1.233	162.370	1.0000	0.183	1.234	162.315	1.0000	0.150	1.409	155.739	0.9968	0.940	1.408	155.754	0.9968	0.901
13	 2	1.201	158.645	0.9996	0.527	1.201	158.624	0.9995	0.599	1.328	154.275	0.9976	0.600	1.327	154.235	0.9978	0.621
13	 3	1.166	156.865	0.9999	0.224	1.164	157.009	0.9999	0.217	1.274	153.208	0.9976	0.533	1.274	153.165	0.9978	0.505
13	 4	1.155	154.450	0.9999	0.218	1.158	154.339	0.9999	0.280	1.228	152.594	0.9979	1.021	1.230	152.493	0.9979	0.867
13	 5	1.108	154.685	0.9999	0.180	1.108	154.685	0.9999	0.180	1.186	151.994	0.9980	0.964	1.187	151.908	0.9980	0.836
13	 6	1.079	153.675	0.9996	0.501	1.082	153.544	0.9996	0.481	1.144	151.371	0.9979	1.212	1.138	151.642	0.9981	1.091
13	 7	1.085	150.650	0.9995	0.531	1.083	150.651	0.9995	0.534	1.116	150.746	0.9983	1.114	1.115	150.706	0.9983	1.114
14	 0	1.287	179.960	1.0000	0.136	1.288	179.854	1.0000	0.156	1.573	168.886	1.0000	1.157	1.571	169.030	1.0000	1.185
14	 1	1.167	176.125	0.9998	0.353	1.165	176.301	0.9998	0.335	1.335	169.452	0.9966	1.234	1.337	169.387	0.9966	1.326
14	 2	1.126	174.445	0.9992	0.730	1.124	174.608	0.9992	0.713	1.289	167.747	0.9973	1.181	1.287	167.771	0.9975	1.413
14	 3	1.130	170.285	0.9998	0.380	1.129	170.392	0.9997	0.467	1.227	167.313	0.9974	0.923	1.229	167.257	0.9974	0.902
14	 4	1.090	170.455	0.9996	0.499	1.093	170.289	0.9996	0.462	1.186	166.987	0.9978	0.883	1.187	166.956	0.9978	1.009
14	 5	1.068	169.525	0.9995	0.535	1.075	168.914	0.9993	0.649	1.154	166.348	0.9976	0.721	1.154	166.265	0.9976	0.697
14	 6	1.062	167.660	0.9997	0.406	1.062	167.660	0.9997	0.406	1.127	165.752	0.9977	0.823	1.128	165.716	0.9977	0.810
14	 7	1.043	166.530	0.9996	0.479	1.054	165.658	0.9997	0.393	1.087	165.687	0.9982	1.075	1.090	165.540	0.9981	1.139
15	 0	1.388	144.105	0.9992	0.889	1.387	144.213	0.9991	0.946	1.699	132.901	1.0000	1.428	1.701	132.808	1.0000	1.376
15	 1	1.247	140.925	0.9999	0.261	1.246	140.907	0.9999	0.248	1.427	134.750	0.9966	1.521	1.428	134.677	0.9968	1.416
15	 2	1.189	139.420	0.9999	0.216	1.188	139.482	0.9998	0.353	1.356	133.141	0.9974	1.086	1.354	133.153	0.9975	0.824
15	 3	1.162	137.440	0.9999	0.257	1.161	137.445	0.9999	0.258	1.291	132.849	0.9974	1.323	1.287	133.000	0.9975	1.414
15	 4	1.137	136.110	0.9998	0.354	1.137	136.112	0.9999	0.254	1.250	132.277	0.9977	1.105	1.255	132.082	0.9977	1.113
15	 5	1.094	136.370	0.9995	0.543	1.095	136.307	0.9992	0.677	1.199	132.125	0.9978	0.817	1.199	132.099	0.9978	0.821
15	 6	1.064	135.640	0.9999	0.261	1.063	135.747	1.0000	0.152	1.160	131.683	0.9978	0.417	1.164	131.510	0.9978	0.454
15	 7	1.038	135.120	0.9998	0.361	1.035	135.298	0.9998	0.310	1.124	131.158	0.9981	0.884	1.124	131.156	0.9981	0.876
16	 0	1.247	163.860	0.9992	0.802	1.252	163.455	0.9992	0.781	1.493	156.072	1.0000	1.237	1.491	156.142	1.0000	1.158
16	 1	1.123	162.000	0.9996	0.477	1.124	161.903	0.9997	0.451	1.313	155.186	0.9961	1.216	1.316	155.052	0.9961	0.963
16	 2	1.103	159.130	1.0000	0.059	1.103	159.130	1.0000	0.059	1.255	154.291	0.9971	1.282	1.255	154.216	0.9972	1.004
16	 3	1.076	158.140	1.0000	0.128	1.075	158.157	1.0000	0.124	1.225	153.205	0.9969	0.931	1.223	153.230	0.9970	0.871
16	 4	1.050	157.575	0.9998	0.350	1.052	157.459	0.9997	0.375	1.179	153.348	0.9974	0.470	1.177	153.382	0.9975	0.439
16	 5	1.034	156.425	0.9999	0.282	1.032	156.563	0.9999	0.282	1.145	152.876	0.9974	1.109	1.142	152.924	0.9974	1.066
16	 6	1.006	156.680	0.9996	0.472	1.007	156.596	0.9995	0.520	1.121	152.376	0.9977	1.447	1.120	152.425	0.9979	1.340
16	 7	0.988	155.855	0.9999	0.245	0.992	155.639	0.9999	0.223	1.111	151.354	0.9976	1.175	1.110	151.379	0.9976	1.165
17	 0	1.370	172.915	0.9999	0.244	1.380	172.228	0.9999	0.258	1.636	162.861	1.0000	1.091	1.636	162.938	1.0000	1.086
17	 1	1.240	169.340	0.9996	0.541	1.245	169.053	0.9996	0.550	1.402	163.344	0.9968	0.888	1.401	163.453	0.9969	0.709
17	 2	1.202	166.030	0.9994	0.663	1.202	166.030	0.9994	0.663	1.331	161.480	0.9975	0.746	1.329	161.550	0.9975	0.691
17	 3	1.151	164.955	0.9998	0.348	1.153	164.846	0.9998	0.323	1.253	160.983	0.9977	0.925	1.253	160.971	0.9977	1.034
17	 4	1.129	162.740	0.9995	0.567	1.128	162.788	0.9994	0.599	1.191	160.768	0.9981	0.763	1.188	160.853	0.9981	0.860
17	 5	1.091	161.945	1.0000	0.137	1.089	162.150	0.9999	0.200	1.144	159.992	0.9981	0.745	1.147	159.835	0.9981	0.767
17	 6	1.066	160.715	0.9998	0.356	1.063	160.908	0.9996	0.475	1.109	159.075	0.9980	0.833	1.106	159.116	0.9980	0.862
17	 7	1.073	157.235	0.9999	0.173	1.075	157.074	0.9999	0.194	1.085	157.982	0.9984	0.861	1.087	157.899	0.9986	0.851
18	 0	1.278	126.350	0.9998	0.396	1.276	126.490	0.9997	0.493	1.567	116.009	1.0000	1.871	1.563	116.165	1.0000	1.764
18	 1	1.135	125.695	1.0000	0.170	1.133	125.930	0.9999	0.251	1.348	116.905	0.9963	1.312	1.352	116.716	0.9966	1.508
18	 2	1.144	119.935	0.9998	0.335	1.152	119.311	0.9997	0.435	1.299	114.722	0.9969	1.329	1.300	114.674	0.9969	1.350
18	 3	1.100	119.780	0.9999	0.245	1.097	119.977	0.9999	0.284	1.232	115.135	0.9971	1.359	1.231	115.152	0.9973	1.388
18	 4	1.068	119.645	0.9990	0.740	1.067	119.695	0.9989	0.779	1.199	114.549	0.9973	1.196	1.198	114.552	0.9973	1.264
18	 5	1.069	116.315	0.9987	0.855	1.068	116.414	0.9986	0.901	1.141	114.698	0.9976	1.667	1.142	114.635	0.9976	1.630
18	 6	1.047	115.815	0.9993	0.630	1.047	115.768	0.9993	0.609	1.123	113.634	0.9975	1.087	1.123	113.619	0.9975	1.060
18	 7	1.022	115.260	0.9996	0.435	1.020	115.384	0.9996	0.436	1.084	113.550	0.9980	1.392	1.082	113.553	0.9980	1.366
19	 0	1.335	146.160	0.9993	0.775	1.336	146.149	0.9995	0.669	1.650	134.446	1.0000	1.803	1.654	134.264	1.0000	1.754
19	 1	1.227	141.035	0.9999	0.318	1.222	141.542	0.9998	0.344	1.387	136.201	0.9964	1.547	1.393	136.018	0.9965	1.398
19	 2	1.165	140.135	1.0000	0.152	1.168	139.887	0.9999	0.207	1.339	133.855	0.9973	1.014	1.340	133.835	0.9974	0.885
19	 3	1.132	138.635	0.9998	0.392	1.130	138.755	0.9997	0.418	1.254	134.552	0.9974	1.169	1.254	134.558	0.9976	1.176
19	 4	1.077	139.320	0.9999	0.223	1.076	139.395	0.9999	0.279	1.215	133.461	0.9977	1.021	1.215	133.405	0.9977	1.077
19	 5	1.067	136.935	0.9999	0.192	1.064	137.067	0.9999	0.211	1.175	132.602	0.9977	0.637	1.174	132.546	0.9977	0.682
19	 6	1.025	137.700	0.9997	0.380	1.025	137.700	0.9997	0.380	1.147	132.012	0.9976	0.836	1.148	131.944	0.9978	0.876
19	 7	1.019	135.630	1.0000	0.049	1.018	135.724	1.0000	0.034	1.105	131.871	0.9981	0.693	1.096	132.235	0.9983	0.619
20	 0	1.337	186.505	0.9997	0.515	1.345	185.863	0.9996	0.591	1.629	175.719	1.0000	1.954	1.631	175.630	1.0000	1.707
20	 1	1.198	183.255	0.9997	0.437	1.193	183.651	0.9997	0.479	1.376	176.435	0.9967	1.168	1.376	176.482	0.9969	1.267
20	 2	1.161	180.395	0.9996	0.534	1.162	180.393	0.9996	0.533	1.313	174.478	0.9975	0.891	1.315	174.415	0.9976	0.846
20	 3	1.131	178.675	0.9998	0.395	1.129	178.782	0.9998	0.396	1.259	173.630	0.9973	0.873	1.258	173.659	0.9974	0.895
20	 4	1.106	177.050	0.9996	0.484	1.108	176.928	0.9996	0.510	1.205	173.422	0.9978	0.765	1.203	173.489	0.9981	0.889
20	 5	1.087	175.555	0.9998	0.310	1.084	175.713	0.9999	0.271	1.150	173.456	0.9979	0.935	1.146	173.514	0.9981	1.001
20	 6	1.059	174.885	0.9996	0.484	1.057	175.040	0.9995	0.529	1.129	172.255	0.9979	0.809	1.129	172.202	0.9979	0.893
20	 7	1.047	173.075	0.9997	0.430	1.050	172.839	0.9997	0.423	1.089	171.993	0.9982	0.992	1.090	171.943	0.9982	1.054
21	 0	1.298	132.760	1.0000	0.082	1.303	132.487	1.0000	0.130	1.603	121.660	1.0000	2.132	1.601	121.806	1.0000	2.173
21	 1	1.166	130.135	1.0000	0.158	1.167	130.073	0.9998	0.339	1.365	122.571	0.9965	1.102	1.365	122.576	0.9965	0.942
21	 2	1.128	128.250	0.9999	0.286	1.127	128.335	0.9998	0.358	1.324	120.516	0.9970	0.890	1.326	120.432	0.9971	0.868
