ch	pt	tc	mean	std	median	outliers	mean_w/o_out	std_w/o_out	samples
 0	 0	  0	 179.88	 3.270	180.0	  3	 179.97	 2.848	 100
 0	 0	  1	 199.51	 5.748	200.0	 12	 199.99	 2.887	 100
 0	 0	  2	 262.86	11.251	264.0	 20	 263.81	 2.824	 100
 0	 0	  3	 371.11	 4.230	372.0	  7	 371.68	 2.699	 100
 0	 0	  4	 469.63	 5.144	469.0	 10	 469.21	 2.850	 100
 0	 0	  5	 557.81	 4.437	557.0	  5	 557.35	 2.665	 100
 0	 0	  6	 628.29	 2.524	628.0	  8	 627.88	 1.772	 100
 0	 0	  7	 687.31	 2.177	687.0	  1	 687.38	 2.059	 100
 0	 0	  8	 734.58	 2.248	734.0	  7	 734.43	 1.826	 100
 0	 0	  9	 774.81	 2.282	774.0	  0	 774.81	 2.282	 100
 0	 0	 10	 805.00	 2.425	805.0	  5	 805.06	 2.123	 100
 0	 0	 11	 826.26	 2.321	826.0	  4	 826.14	 2.050	 100
 0	 0	 12	 839.66	 2.056	840.0	  0	 839.66	 2.056	 100
 0	 0	 13	 846.62	 2.126	846.5	  0	 846.62	 2.126	 100
 0	 0	 14	 847.78	 2.501	848.0	  0	 847.78	 2.501	 100
 0	 0	 15	 843.44	 1.839	843.0	  1	 843.51	 1.728	 100
 0	 0	 16	 835.71	 2.275	836.0	  0	 835.71	 2.275	 100
 0	 0	 17	 822.80	 2.305	822.5	  1	 822.73	 2.198	 100
 0	 0	 18	 805.96	 2.030	806.0	  1	 805.91	 1.975	 100
 0	 0	 19	 789.97	 2.181	790.0	  6	 789.96	 1.825	 100
 0	 0	 20	 770.49	 2.209	770.0	  4	 770.44	 1.918	 100
 0	 0	 21	 748.82	 2.236	749.0	  5	 748.77	 1.949	 100
 0	 0	 22	 727.13	 2.058	727.0	  1	 727.06	 1.947	 100
 0	 0	 23	 704.13	 2.159	704.0	  0	 704.13	 2.159	 100
 0	 0	 24	 680.30	 1.992	680.0	  0	 680.30	 1.992	 100
 0	 0	 25	 656.79	 1.748	657.0	  1	 656.74	 1.676	 100
 0	 0	 26	 633.17	 2.243	633.0	  2	 633.16	 2.064	 100
 0	 0	 27	 608.82	 1.914	609.0	  2	 608.93	 1.772	 100
 0	 0	 28	 585.58	 1.695	586.0	  1	 585.63	 1.639	 100
 0	 0	 29	 561.77	 1.948	562.0	  2	 561.87	 1.842	 100
 0	 0	 30	 539.19	 1.549	539.0	  3	 539.14	 1.307	 100
 0	 0	 31	 517.52	 1.850	517.5	  0	 517.52	 1.850	 100
 0	 0	 32	 494.89	 1.808	495.0	  0	 494.89	 1.808	 100
 0	 0	 33	 475.14	 1.826	475.0	  3	 474.97	 1.558	 100
 0	 0	 34	 455.87	 1.750	456.0	  1	 455.92	 1.688	 100
 0	 0	 35	 437.47	 1.636	437.0	  1	 437.42	 1.578	 100
 0	 0	 36	 419.54	 1.732	420.0	  2	 419.42	 1.519	 100
 0	 0	 37	 403.55	 1.553	404.0	  1	 403.60	 1.491	 100
 0	 0	 38	 388.25	 1.714	388.0	  1	 388.31	 1.601	 100
 0	 0	 39	 373.85	 1.743	374.0	  0	 373.85	 1.743	 100
 0	 0	 40	 360.22	 1.727	360.0	  1	 360.28	 1.616	 100
 0	 0	 41	 347.80	 1.570	348.0	  0	 347.80	 1.570	 100
 0	 0	 42	 336.45	 1.290	336.0	  0	 336.45	 1.290	 100
 0	 0	 43	 325.20	 1.287	325.0	  0	 325.20	 1.287	 100
 0	 0	 44	 315.34	 1.565	315.0	  1	 315.29	 1.500	 100
 0	 0	 45	 305.49	 1.337	306.0	  0	 305.49	 1.337	 100
 0	 0	 46	 296.49	 1.307	296.5	 13	 296.60	 0.933	 100
 0	 0	 47	 288.52	 1.514	288.0	  0	 288.52	 1.514	 100
 0	 0	 48	 280.51	 1.322	281.0	  0	 280.51	 1.322	 100
 0	 0	 49	 273.36	 1.382	273.0	  0	 273.36	 1.382	 100
 0	 0	 50	 266.80	 1.255	267.0	  0	 266.80	 1.255	 100
 0	 0	 51	 261.30	 1.210	261.0	  0	 261.30	 1.210	 100
 0	 0	 52	 255.32	 1.847	256.0	  0	 255.32	 1.847	 100
 0	 0	 53	 249.38	 1.229	249.5	 13	 249.52	 0.861	 100
 0	 0	 54	 244.53	 1.132	245.0	  1	 244.58	 1.041	 100
 0	 0	 55	 240.15	 1.344	240.0	  0	 240.15	 1.344	 100
 0	 0	 56	 235.61	 1.399	235.5	  0	 235.61	 1.399	 100
 0	 0	 57	 232.35	 1.321	232.0	  0	 232.35	 1.321	 100
 0	 0	 58	 228.36	 1.219	228.0	  0	 228.36	 1.219	 100
 0	 0	 59	 225.01	 1.096	225.0	  0	 225.01	 1.096	 100
 0	 0	 60	 221.74	 1.203	222.0	  0	 221.74	 1.203	 100
 0	 0	 61	 218.94	 1.293	219.0	  0	 218.94	 1.293	 100
 0	 0	 62	 216.42	 1.182	217.0	  0	 216.42	 1.182	 100
 0	 0	 63	 214.02	 1.271	214.0	  0	 214.02	 1.271	 100
 0	 0	 64	 211.59	 1.296	212.0	  0	 211.59	 1.296	 100
 0	 0	 65	 209.79	 0.988	210.0	  0	 209.79	 0.988	 100
 0	 0	 66	 207.48	 1.322	208.0	  0	 207.48	 1.322	 100
 0	 0	 67	 205.55	 1.344	205.0	  0	 205.55	 1.344	 100
 0	 0	 68	 203.92	 1.125	204.0	  0	 203.92	 1.125	 100
 0	 0	 69	 202.61	 1.188	202.0	  0	 202.61	 1.188	 100
 0	 0	 70	 201.26	 0.991	201.0	  0	 201.26	 0.991	 100
 0	 0	 71	 200.00	 1.371	200.0	  0	 200.00	 1.371	 100
 0	 0	 72	 198.97	 1.410	199.0	  0	 198.97	 1.410	 100
 0	 0	 73	 197.83	 1.146	198.0	  0	 197.83	 1.146	 100
 0	 0	 74	 196.64	 1.133	197.0	  0	 196.64	 1.133	 100
 0	 0	 75	 195.67	 1.248	196.0	  0	 195.67	 1.248	 100
 0	 0	 76	 194.98	 1.189	195.0	  0	 194.98	 1.189	 100
 0	 0	 77	 194.51	 1.235	194.0	  0	 194.51	 1.235	 100
 0	 0	 78	 193.56	 1.282	194.0	  0	 193.56	 1.282	 100
 0	 0	 79	 193.11	 1.270	193.0	  0	 193.11	 1.270	 100
 0	 0	 80	 192.16	 1.441	192.5	  0	 192.16	 1.441	 100
 0	 0	 81	 191.45	 1.480	191.0	  0	 191.45	 1.480	 100
 0	 0	 82	 190.96	 1.325	191.0	  0	 190.96	 1.325	 100
 0	 0	 83	 190.27	 1.399	190.0	  0	 190.27	 1.399	 100
 0	 0	 84	 189.77	 1.188	190.0	  0	 189.77	 1.188	 100
 0	 0	 85	 189.47	 1.306	190.0	  0	 189.47	 1.306	 100
 0	 0	 86	 189.12	 1.157	189.0	  4	 189.26	 0.943	 100
 0	 0	 87	 188.46	 1.329	189.0	  0	 188.46	 1.329	 100
 0	 0	 88	 188.57	 1.289	189.0	  0	 188.57	 1.289	 100
 0	 0	 89	 187.95	 1.313	188.0	  0	 187.95	 1.313	 100
 0	 0	 90	 187.70	 1.337	188.0	  0	 187.70	 1.337	 100
 0	 0	 91	 187.12	 1.289	187.0	  0	 187.12	 1.289	 100
 0	 0	 92	 187.32	 1.332	187.0	  0	 187.32	 1.332	 100
 0	 0	 93	 187.39	 1.399	187.0	  0	 187.39	 1.399	 100
 0	 0	 94	 187.34	 1.165	187.0	  0	 187.34	 1.165	 100
 0	 0	 95	 187.11	 1.254	187.0	  0	 187.11	 1.254	 100
 0	 0	 96	 186.72	 1.356	187.0	  0	 186.72	 1.356	 100
 0	 0	 97	 186.69	 1.316	187.0	  0	 186.69	 1.316	 100
 0	 0	 98	 186.51	 1.115	186.0	  0	 186.51	 1.115	 100
 0	 0	 99	 186.27	 1.213	186.0	  0	 186.27	 1.213	 100
 0	 0	100	 185.97	 1.123	186.0	  0	 185.97	 1.123	 100
 0	 0	101	 186.01	 1.202	186.0	  0	 186.01	 1.202	 100
 0	 0	102	 186.24	 1.120	186.0	  0	 186.24	 1.120	 100
 0	 0	103	 185.88	 1.104	186.0	  0	 185.88	 1.104	 100
 0	 0	104	 185.72	 1.240	186.0	  0	 185.72	 1.240	 100
 0	 0	105	 185.96	 1.118	186.0	  0	 185.96	 1.118	 100
 0	 0	106	 185.94	 1.229	186.0	  0	 185.94	 1.229	 100
 0	 0	107	 185.90	 1.059	186.0	  0	 185.90	 1.059	 100
 0	 0	108	 185.90	 1.168	186.0	  0	 185.90	 1.168	 100
 0	 0	109	 185.72	 1.443	186.0	  0	 185.72	 1.443	 100
 0	 0	110	 185.92	 1.125	186.0	  0	 185.92	 1.125	 100
 0	 0	111	 185.57	 1.320	186.0	  0	 185.57	 1.320	 100
 0	 0	112	 185.50	 1.159	186.0	  0	 185.50	 1.159	 100
 0	 0	113	 185.32	 1.294	185.0	  0	 185.32	 1.294	 100
 0	 0	114	 185.48	 1.168	186.0	  1	 185.53	 1.082	 100
 0	 0	115	 185.31	 1.169	185.0	  0	 185.31	 1.169	 100
 0	 0	116	 185.29	 1.313	185.0	  0	 185.29	 1.313	 100
 0	 0	117	 185.45	 1.038	186.0	  0	 185.45	 1.038	 100
 0	 0	118	 185.34	 1.327	185.0	  0	 185.34	 1.327	 100
 0	 0	119	 185.24	 1.224	185.0	  0	 185.24	 1.224	 100
 0	 1	  0	 180.81	 1.868	181.0	  3	 180.76	 1.638	 100
 0	 1	  1	 186.74	 2.513	186.5	  4	 186.74	 2.012	 100
 0	 1	  2	 214.26	 2.068	214.0	  1	 214.21	 2.022	 100
 0	 1	  3	 258.37	 2.330	258.0	  0	 258.37	 2.330	 100
 0	 1	  4	 316.14	 2.340	316.0	  0	 316.14	 2.340	 100
 0	 1	  5	 374.42	 2.041	374.0	  2	 374.53	 1.906	 100
 0	 1	  6	 431.99	 2.397	432.0	  1	 431.90	 2.229	 100
 0	 1	  7	 486.29	 2.051	486.0	  1	 486.22	 1.946	 100
 0	 1	  8	 537.20	 1.815	538.0	  3	 537.35	 1.620	 100
 0	 1	  9	 582.29	 1.610	582.0	  0	 582.29	 1.610	 100
 0	 1	 10	 621.88	 1.940	622.0	  3	 621.80	 1.611	 100
 0	 1	 11	 657.53	 1.925	658.0	  1	 657.58	 1.879	 100
 0	 1	 12	 689.07	 2.011	689.0	  3	 688.91	 1.809	 100
 0	 1	 13	 716.57	 1.725	717.0	  1	 716.52	 1.644	 100
 0	 1	 14	 740.43	 1.742	741.0	  1	 740.47	 1.692	 100
 0	 1	 15	 759.88	 2.147	760.0	  0	 759.88	 2.147	 100
 0	 1	 16	 777.06	 1.774	777.0	  1	 777.01	 1.711	 100
 0	 1	 17	 790.35	 1.811	790.0	  1	 790.30	 1.758	 100
 0	 1	 18	 800.40	 1.990	800.5	  0	 800.40	 1.990	 100
