ch	pt	CAL_V	mean	std	median	outliers	mean_w/o_out	std_w/o_out	samples
 0	 0	   10	 209.49	 2.294	210.0	  0	 209.49	 2.294	 100
 0	 0	   20	 222.95	 2.451	223.0	  7	 222.89	 1.947	 100
 0	 0	   30	 237.98	 2.229	238.0	  0	 237.98	 2.229	 100
 0	 0	   40	 252.37	 2.465	252.5	  0	 252.37	 2.465	 100
 0	 0	   50	 266.74	 2.106	267.0	  7	 266.90	 1.568	 100
 0	 0	   60	 279.93	 2.133	280.0	  0	 279.93	 2.133	 100
 0	 0	   70	 294.09	 2.323	294.0	  0	 294.09	 2.323	 100
 0	 0	   80	 307.09	 2.383	307.0	  8	 307.05	 1.860	 100
 0	 0	   90	 320.76	 2.165	321.0	  5	 320.91	 1.913	 100
 0	 0	  100	 332.52	 2.236	333.0	  8	 332.58	 1.787	 100
 0	 0	  200	 443.56	 3.138	444.0	  3	 443.94	 2.281	 100
 0	 0	  300	 532.55	 2.668	533.0	  0	 532.55	 2.668	 100
 0	 0	  400	 604.50	 2.619	605.0	  8	 605.05	 1.836	 100
 0	 0	  500	 663.31	 2.428	664.0	  5	 663.64	 1.924	 100
 0	 0	  600	 712.88	 2.524	713.0	  6	 712.90	 2.064	 100
 0	 0	  700	 754.23	 2.093	754.0	  3	 754.44	 1.714	 100
 0	 0	  800	 790.39	 2.132	790.0	  4	 790.39	 1.855	 100
 0	 0	  900	 821.82	 2.245	822.0	  3	 821.87	 2.050	 100
 0	 0	 1000	 849.31	 2.154	849.0	  2	 849.19	 2.014	 100
 0	 0	 1200	 894.91	 2.483	895.0	  0	 894.91	 2.483	 100
 0	 0	 1400	 932.78	 2.431	933.0	  8	 932.57	 1.883	 100
 0	 0	 1600	 965.81	 2.766	965.0	  1	 965.73	 2.653	 100
 0	 0	 1800	 993.19	 2.436	994.0	  0	 993.19	 2.436	 100
 0	 0	 2000	1018.82	 2.504	1019.0	  1	1018.91	 2.352	 100
 0	 0	 4000	1179.21	 3.809	1179.0	  3	1179.61	 3.098	 100
 0	 0	 6000	1275.61	 3.094	1276.0	  1	1275.71	 2.953	 100
 0	 0	 8000	1348.73	 2.715	1349.0	 13	1349.06	 1.888	 100
 0	 0	10000	1407.56	 3.086	1407.5	  0	1407.56	 3.086	 100
 0	 0	12000	1458.80	 2.909	1459.0	  0	1458.80	 2.909	 100
 0	 0	14000	1503.79	 3.059	1504.0	  1	1503.88	 2.943	 100
 0	 0	16000	1547.08	 3.034	1547.0	  0	1547.08	 3.034	 100
 0	 0	18000	1584.87	 3.087	1585.0	  0	1584.87	 3.087	 100
 0	 0	20000	1621.43	 2.516	1621.0	  8	1621.22	 2.059	 100
 0	 0	22000	1655.11	 2.752	1655.0	  0	1655.11	 2.752	 100
 0	 0	24000	1687.77	 2.689	1688.0	  0	1687.77	 2.689	 100
 0	 0	26000	1717.63	 3.001	1718.0	  1	1717.73	 2.853	 100
 0	 0	28000	1747.23	 2.465	1747.0	  0	1747.23	 2.465	 100
 0	 0	30000	1775.52	 2.596	1775.0	  0	1775.52	 2.596	 100
 0	 0	32000	1801.43	 2.879	1802.0	  0	1801.43	 2.879	 100
 0	 0	34000	1827.17	 2.667	1827.0	  2	1827.37	 2.299	 100
 0	 0	36000	1850.27	 2.220	1850.0	  2	1850.26	 2.067	 100
 0	 0	38000	1873.64	 2.537	1874.0	  0	1873.64	 2.537	 100
 0	 0	40000	1894.50	 1.834	1894.0	  1	1894.56	 1.757	 100
 0	 0	42000	1913.32	 2.233	1914.0	  8	1913.60	 1.858	 100
 0	 0	44000	1932.18	 2.105	1932.5	  0	1932.18	 2.105	 100
 0	 0	46000	1949.73	 2.004	1950.0	  2	1949.71	 1.861	 100
 0	 0	48000	1965.38	 1.819	1965.0	  1	1965.43	 1.745	 100
 0	 0	50000	1978.72	 1.256	1979.0	  0	1978.72	 1.256	 100
 0	 0	52000	1990.66	 1.465	1990.5	  0	1990.66	 1.465	 100
 0	 0	54000	1999.94	 1.127	2000.0	  0	1999.94	 1.127	 100
 0	 0	56000	2006.74	 0.787	2007.0	 44	2007.00	 0.000	 100
 0	 0	58000	2012.50	 0.772	2013.0	 42	2013.00	 0.000	 100
 0	 0	60000	2015.83	 1.025	2015.0	 41	2015.00	 0.000	 100
 0	 0	62000	2019.34	 0.590	2019.0	 46	2019.00	 0.000	 100
 0	 0	64000	2021.17	 0.428	2021.0	 21	2021.00	 0.000	 100
 0	 1	   10	 226.59	 7.918	225.0	  2	 226.12	 7.273	 100
 0	 1	   20	 220.06	 2.083	220.0	  5	 220.12	 1.798	 100
 0	 1	   30	 232.29	 1.961	232.0	  2	 232.19	 1.859	 100
 0	 1	   40	 244.17	 2.323	244.0	  7	 244.15	 1.687	 100
 0	 1	   50	 257.37	 2.097	258.0	  7	 257.72	 1.709	 100
 0	 1	   60	 268.93	 2.021	269.0	  1	 268.98	 1.969	 100
 0	 1	   70	 280.85	 2.167	281.0	  2	 280.99	 1.950	 100
 0	 1	   80	 292.50	 1.946	292.0	  2	 292.41	 1.855	 100
 0	 1	   90	 304.10	 2.431	304.5	  1	 304.17	 2.334	 100
 0	 1	  100	 316.05	 1.940	316.0	  2	 316.07	 1.754	 100
 0	 1	  200	 418.69	 2.473	419.0	  4	 419.04	 1.747	 100
