GAIN AT LOW ENERGIES
-----------------------------------------------------------------
Linear Fit in range [50 - 100] DAC_inj code
Cubic Fit in range [0 - 500] DAC_inj code
-----------------------------------------------------------------
INDEX
l_g_m: Gain obtained with linear fit and mean values
l_i_m: Intercept obtained with linear fit and mean values
l_r2_m: R^2 obtained with linear fit and mean values
l_rs_m: Residuals obtained with linear fit and mean values
l_g_mwo: Gain obtained with linear fit and mean values without outliers
l_i_mwo: Intercept obtained with linear fit and mean values without outliers
l_r2_mwo: R^2 obtained with linear fit and mean values without outliers
l_rs_mwo: Residuals obtained with linear fit and mean values without outliers
3_g_m: Gain obtained in x=0 with cubic fit and mean values
3_i_m: Intercept obtained with cubic fit and mean values
3_r2_m: Adjusted R^2 (adjusted for cubic fit) obtained with cubic fit and mean values
3_rs_m: Residuals obtained with cubic fit and mean values
3_g_mwo: Gain obtained in x=0 with cubic fit and mean values without outliers
3_i_mwo: Intercept obtained with cubic fit and mean values without outliers
3_r2_mwo: Adjusted R^2 (adjusted for cubic fit) obtained with cubic fit and mean values without outliers
3_rs_mwo: Residuals obtained with cubic fit and mean values without outliers
-----------------------------------------------------------------
ch	pt	l_g_m	l_i_m	l_r2_m	l_rs_m	l_g_mwo	l_i_mwo	l_r2_mwo	l_rs_mwo	3_g_m	3_i_m	3_r2_m	3_rs_m	3_g_mwo	3_i_mwo	3_r2_mwo	3_rs_mwo
 2	 1	1.221	171.400	0.9999	0.294	1.217	171.749	0.9999	0.291	1.421	163.660	0.9959	0.998	1.417	163.877	0.9960	0.931
 2	 2	1.194	167.350	0.9997	0.439	1.202	166.813	0.9999	0.309	1.336	162.511	0.9972	0.875	1.331	162.621	0.9972	0.931
 2	 3	1.153	166.180	0.9992	0.737	1.160	165.680	0.9995	0.553	1.276	161.677	0.9972	0.947	1.275	161.776	0.9975	0.762
 2	 4	1.160	162.845	0.9987	0.945	1.148	163.818	0.9987	0.920	1.243	160.920	0.9973	1.442	1.244	160.832	0.9973	1.370
 2	 5	1.111	162.960	1.0000	0.169	1.130	161.522	1.0000	0.155	1.195	160.206	0.9975	0.754	1.196	160.103	0.9978	1.054
 2	 6	1.085	162.785	0.9999	0.227	1.085	162.692	0.9996	0.478	1.178	159.270	0.9978	0.895	1.170	159.510	0.9978	0.964
 2	 7	1.083	160.135	0.9999	0.195	1.075	160.663	0.9998	0.369	1.132	159.196	0.9978	0.855	1.120	159.618	0.9980	0.790
 3	 0	1.413	128.355	0.9994	0.776	1.399	129.471	0.9995	0.683	1.723	118.690	0.9999	1.961	1.724	118.732	1.0000	1.749
 3	 1	1.228	129.340	0.9996	0.516	1.232	128.972	0.9996	0.534	1.436	122.022	0.9957	1.467	1.438	121.928	0.9957	1.396
 3	 2	1.173	127.880	0.9998	0.347	1.177	127.575	0.9999	0.311	1.349	121.389	0.9969	1.613	1.351	121.256	0.9970	1.352
 3	 3	1.127	127.820	1.0000	0.084	1.118	128.517	0.9999	0.207	1.300	120.681	0.9971	0.701	1.297	120.818	0.9974	1.037
 3	 4	1.136	124.145	0.9999	0.255	1.131	124.529	0.9999	0.234	1.264	119.984	0.9970	1.398	1.255	120.293	0.9970	1.108
 3	 5	1.078	125.715	0.9995	0.542	1.093	124.645	0.9994	0.580	1.214	119.721	0.9973	1.332	1.216	119.657	0.9975	1.476
 3	 6	1.039	126.455	0.9999	0.193	1.045	126.091	0.9999	0.192	1.208	118.336	0.9974	1.474	1.207	118.443	0.9977	1.270
 3	 7	1.051	123.070	0.9998	0.290	1.045	123.491	0.9999	0.184	1.160	118.454	0.9975	0.646	1.159	118.458	0.9976	0.799
 4	 0	1.481	147.495	0.9980	1.499	1.464	148.997	0.9980	1.473	1.786	137.940	1.0000	2.124	1.787	138.066	1.0000	1.780
 4	 1	1.291	147.670	0.9995	0.628	1.295	147.200	0.9995	0.657	1.477	141.630	0.9958	1.346	1.475	141.592	0.9958	1.166
 4	 2	1.256	143.310	0.9999	0.306	1.267	142.766	0.9999	0.301	1.367	141.089	0.9971	1.666	1.383	140.476	0.9970	1.313
 4	 3	1.175	144.385	1.0000	0.145	1.172	144.444	0.9999	0.300	1.296	140.086	0.9973	1.399	1.290	140.297	0.9974	1.135
 4	 4	1.177	140.900	0.9994	0.644	1.163	141.709	0.9998	0.375	1.256	139.312	0.9973	1.652	1.242	139.761	0.9974	1.578
 4	 5	1.100	141.165	0.9994	0.590	1.115	140.105	0.9986	0.940	1.184	137.728	0.9978	1.213	1.181	137.852	0.9981	1.546
 4	 6	1.056	142.035	0.9991	0.694	1.053	142.032	0.9983	0.967	1.175	136.189	0.9979	1.672	1.163	136.584	0.9982	1.635
 4	 7	1.070	137.645	0.9995	0.538	1.072	137.177	0.9990	0.746	1.122	135.904	0.9979	0.920	1.115	135.903	0.9979	0.908
 5	 0	1.436	162.655	0.9994	0.790	1.414	164.538	0.9995	0.725	1.744	152.638	1.0000	1.807	1.735	153.136	1.0000	1.238
 5	 1	1.221	163.655	0.9996	0.575	1.232	162.682	0.9997	0.457	1.440	154.983	0.9959	1.177	1.436	155.001	0.9959	0.964
 5	 2	1.219	157.320	0.9999	0.217	1.215	157.670	0.9999	0.302	1.347	153.824	0.9970	1.933	1.350	153.678	0.9970	1.523
 5	 3	1.158	157.485	0.9993	0.661	1.173	156.481	0.9989	0.884	1.292	152.363	0.9972	1.015	1.290	152.408	0.9974	1.218
 5	 4	1.175	153.050	0.9995	0.593	1.158	154.095	0.9992	0.729	1.247	152.151	0.9971	1.463	1.234	152.471	0.9972	1.364
 5	 5	1.119	153.860	0.9991	0.748	1.126	153.105	0.9985	0.975	1.211	150.679	0.9975	1.135	1.202	150.976	0.9977	1.610
 5	 6	1.065	155.685	0.9991	0.714	1.063	155.600	0.9971	1.271	1.186	150.383	0.9978	1.858	1.175	150.676	0.9980	1.737
 5	 7	1.075	151.895	0.9997	0.382	1.069	152.016	0.9986	0.887	1.148	149.527	0.9977	1.037	1.141	149.589	0.9979	1.223
 6	 0	1.399	129.075	0.9969	1.749	1.363	132.166	0.9986	1.133	1.722	119.433	0.9999	2.818	1.721	119.751	0.9999	1.778
 6	 1	1.172	133.710	0.9988	0.902	1.180	133.187	0.9996	0.556	1.423	123.649	0.9954	2.125	1.415	124.045	0.9956	1.241
 6	 2	1.178	127.990	0.9995	0.561	1.185	127.655	0.9997	0.485	1.342	123.093	0.9965	2.514	1.358	122.431	0.9965	1.843
 6	 3	1.097	131.455	0.9999	0.260	1.111	130.514	0.9995	0.561	1.295	122.670	0.9968	1.315	1.302	122.612	0.9971	0.996
 6	 4	1.134	126.110	0.9971	1.364	1.113	127.480	0.9985	0.964	1.275	121.748	0.9965	2.571	1.255	122.378	0.9967	2.173
 6	 5	1.073	127.910	0.9995	0.551	1.108	125.246	0.9992	0.696	1.221	121.497	0.9972	1.642	1.217	121.768	0.9974	2.044
 6	 6	1.011	130.680	0.9984	0.914	0.983	132.224	0.9955	1.477	1.238	119.275	0.9974	2.447	1.211	120.173	0.9978	2.882
 6	 7	1.062	124.590	0.9988	0.820	1.070	123.633	0.9975	1.194	1.184	119.908	0.9972	0.830	1.180	119.769	0.9974	1.488
 7	 0	1.425	169.365	0.9984	1.292	1.381	172.976	0.9991	0.941	1.773	157.805	0.9999	3.033	1.760	158.731	1.0000	2.118
 7	 1	1.191	171.455	0.9986	0.990	1.193	171.183	0.9990	0.847	1.450	160.779	0.9955	2.399	1.439	161.106	0.9957	1.829
 7	 2	1.223	163.630	0.9985	1.068	1.228	163.503	0.9979	1.250	1.362	160.224	0.9968	2.809	1.371	159.854	0.9968	2.319
 7	 3	1.144	165.625	0.9990	0.822	1.142	165.746	0.9974	1.296	1.312	158.856	0.9971	1.693	1.301	159.314	0.9974	1.436
 7	 4	1.199	158.585	0.9972	1.433	1.193	158.803	0.9985	1.048	1.283	158.356	0.9966	2.938	1.270	158.745	0.9967	2.406
 7	 5	1.110	162.220	0.9987	0.888	1.152	159.067	0.9979	1.170	1.229	157.542	0.9971	1.795	1.220	157.941	0.9974	2.684
 7	 6	1.042	165.590	0.9968	1.326	1.057	163.703	0.9934	1.923	1.247	155.764	0.9977	2.659	1.214	156.598	0.9980	2.313
 7	 7	1.088	159.240	0.9986	0.904	1.083	159.347	0.9994	0.576	1.187	155.942	0.9974	1.526	1.186	155.721	0.9976	1.778
 8	 0	1.368	131.620	0.9966	1.792	1.342	133.890	0.9994	0.726	1.655	123.361	0.9999	3.418	1.656	123.588	0.9999	2.248
 8	 1	1.136	136.645	0.9982	1.090	1.158	135.000	0.9993	0.692	1.364	127.382	0.9957	2.433	1.364	127.273	0.9959	1.360
 8	 2	1.143	131.085	0.9992	0.720	1.142	131.688	0.9998	0.386	1.282	127.009	0.9968	3.107	1.309	125.892	0.9969	2.184
 8	 3	1.064	134.515	0.9984	0.944	1.076	133.899	0.9978	1.135	1.247	126.037	0.9970	1.899	1.271	125.291	0.9969	1.587
 8	 4	1.140	126.375	0.9956	1.685	1.099	129.414	0.9972	1.307	1.231	125.341	0.9965	3.306	1.214	125.981	0.9968	2.615
 8	 5	1.044	131.545	0.9982	0.978	1.088	128.191	0.9983	0.997	1.190	124.746	0.9970	2.114	1.186	125.078	0.9974	2.146
 8	 6	0.979	135.045	0.9976	1.070	0.962	135.717	0.9934	1.759	1.221	122.575	0.9975	3.257	1.195	123.454	0.9977	3.425
 8	 7	1.006	130.800	0.9987	0.804	0.994	131.470	0.9978	1.041	1.165	123.213	0.9973	1.835	1.165	123.006	0.9976	1.586
 9	 0	1.322	119.845	0.9947	2.158	1.279	123.528	0.9969	1.591	1.616	110.401	0.9999	2.740	1.614	110.721	0.9999	1.914
 9	 1	1.129	123.905	0.9989	0.826	1.120	124.570	0.9994	0.610	1.365	113.999	0.9955	2.130	1.359	114.215	0.9957	1.742
 9	 2	1.140	118.930	0.9992	0.705	1.146	118.897	0.9992	0.708	1.296	114.005	0.9966	2.252	1.310	113.384	0.9966	1.789
 9	 3	1.073	121.685	0.9984	0.966	1.086	120.957	0.9983	1.002	1.258	113.487	0.9968	1.487	1.266	113.319	0.9970	1.330
 9	 4	1.123	115.990	0.9971	1.354	1.098	117.789	0.9989	0.807	1.249	112.731	0.9963	2.593	1.246	112.815	0.9963	2.117
 9	 5	1.072	117.920	0.9993	0.633	1.115	114.705	0.9997	0.446	1.214	112.131	0.9969	1.597	1.199	112.812	0.9972	2.293
 9	 6	1.009	121.375	0.9990	0.721	1.011	120.911	0.9961	1.421	1.243	110.071	0.9972	2.675	1.230	110.519	0.9976	2.834
 9	 7	1.050	116.360	0.9988	0.830	1.047	116.214	0.9972	1.250	1.184	111.051	0.9972	1.065	1.176	111.048	0.9974	1.400
10	 0	1.363	181.675	0.9987	1.108	1.343	183.275	0.9996	0.571	1.656	171.419	0.9999	2.779	1.644	172.100	1.0000	1.876
10	 1	1.172	183.125	0.9995	0.584	1.186	181.968	0.9999	0.256	1.392	173.552	0.9959	1.898	1.387	173.778	0.9960	1.397
10	 2	1.177	176.845	0.9993	0.683	1.173	177.585	0.9989	0.876	1.304	172.969	0.9971	2.126	1.326	172.054	0.9969	1.872
10	 3	1.104	178.905	0.9996	0.502	1.115	178.334	0.9993	0.650	1.250	172.247	0.9972	1.258	1.261	171.983	0.9973	1.356
10	 4	1.135	173.900	0.9972	1.344	1.129	174.287	0.9986	0.950	1.228	171.397	0.9971	2.066	1.221	171.678	0.9972	1.816
10	 5	1.092	174.220	0.9998	0.371	1.113	172.677	0.9998	0.335	1.184	170.530	0.9972	1.528	1.186	170.506	0.9976	1.650
10	 6	1.033	176.815	0.9993	0.623	1.040	176.355	0.9995	0.494	1.185	169.417	0.9978	1.875	1.182	169.507	0.9978	2.068
10	 7	1.055	172.500	0.9983	0.982	1.044	173.192	0.9972	1.232	1.130	169.596	0.9977	1.362	1.123	169.795	0.9978	1.568
11	 0	1.397	139.115	0.9988	1.074	1.374	141.296	0.9998	0.410	1.677	130.583	0.9999	2.101	1.671	131.162	1.0000	1.292
11	 1	1.221	139.715	0.9995	0.597	1.230	138.920	0.9995	0.623	1.411	133.277	0.9957	1.856	1.417	133.005	0.9957	1.888
11	 2	1.193	136.620	0.9998	0.351	1.202	135.993	0.9999	0.325	1.325	133.018	0.9970	1.684	1.331	132.695	0.9969	1.423
11	 3	1.127	137.965	0.9995	0.577	1.149	136.351	0.9995	0.584	1.279	131.851	0.9970	1.008	1.280	131.886	0.9973	0.884
11	 4	1.144	134.285	0.9993	0.699	1.121	136.041	0.9993	0.683	1.252	131.327	0.9969	2.363	1.247	131.625	0.9970	2.399
11	 5	1.089	135.895	0.9994	0.586	1.130	132.706	0.9998	0.320	1.212	130.718	0.9972	1.377	1.207	130.857	0.9974	1.202
11	 6	1.034	138.385	0.9993	0.603	1.039	137.886	0.9982	0.985	1.224	129.064	0.9975	2.255	1.212	129.457	0.9977	2.081
11	 7	1.056	134.085	0.9996	0.463	1.030	135.947	0.9998	0.343	1.159	129.696	0.9977	0.923	1.150	129.949	0.9978	1.100
12	 0	1.424	152.620	0.9985	1.249	1.402	154.488	0.9990	0.998	1.688	144.308	1.0000	1.423	1.690	144.345	1.0000	0.768
12	 1	1.266	151.790	0.9994	0.684	1.266	151.701	0.9991	0.865	1.428	146.746	0.9961	1.382	1.420	147.008	0.9962	1.436
12	 2	1.218	149.165	0.9997	0.487	1.222	149.102	0.9997	0.469	1.334	146.037	0.9971	1.539	1.349	145.426	0.9970	1.273
12	 3	1.159	149.650	0.9994	0.639	1.179	148.282	0.9992	0.743	1.266	145.740	0.9974	1.016	1.272	145.652	0.9974	1.212
12	 4	1.166	146.190	0.9984	1.053	1.160	146.417	0.9993	0.677	1.223	145.502	0.9976	2.026	1.218	145.636	0.9976	1.822
12	 5	1.100	147.945	0.9994	0.587	1.108	147.076	0.9991	0.728	1.174	145.012	0.9977	1.030	1.168	145.061	0.9978	1.143
12	 6	1.054	149.275	0.9998	0.335	1.055	149.107	0.9995	0.500	1.166	143.855	0.9980	1.721	1.158	144.156	0.9980	1.644
12	 7	1.064	145.925	0.9999	0.243	1.051	146.790	0.9999	0.275	1.119	143.899	0.9981	0.792	1.119	143.787	0.9980	0.745
13	 0	1.361	156.465	0.9985	1.166	1.343	157.869	0.9991	0.921	1.616	148.438	1.0000	1.562	1.615	148.569	1.0000	1.106
13	 1	1.206	156.100	0.9999	0.322	1.208	155.832	0.9999	0.267	1.390	149.428	0.9960	1.067	1.389	149.350	0.9959	1.159
13	 2	1.186	151.855	1.0000	0.085	1.191	151.586	1.0000	0.065	1.306	148.686	0.9970	1.374	1.317	148.228	0.9970	1.150
13	 3	1.136	151.925	0.9996	0.496	1.149	151.064	0.9997	0.428	1.243	148.348	0.9973	1.099	1.253	147.963	0.9973	1.091
13	 4	1.143	148.805	0.9996	0.531	1.131	149.763	0.9996	0.506	1.220	147.523	0.9972	1.744	1.217	147.629	0.9972	1.771
13	 5	1.090	149.830	0.9995	0.563	1.090	149.683	0.9997	0.430	1.178	146.982	0.9975	1.061	1.175	147.017	0.9977	1.309
13	 6	1.044	151.310	0.9994	0.569	1.044	151.210	0.9994	0.570	1.178	145.394	0.9977	1.560	1.167	145.833	0.9980	1.383
13	 7	1.048	148.615	0.9993	0.610	1.035	149.481	0.9985	0.891	1.117	146.215	0.9979	1.268	1.114	146.264	0.9979	1.400
14	 0	1.344	176.655	0.9997	0.516	1.344	176.844	1.0000	0.140	1.634	165.478	1.0000	1.721	1.635	165.452	1.0000	1.714
14	 1	1.215	174.030	0.9998	0.342	1.212	174.395	0.9999	0.257	1.406	166.569	0.9961	0.837	1.407	166.533	0.9961	0.994
14	 2	1.189	170.525	0.9997	0.484	1.194	170.217	0.9997	0.483	1.329	165.648	0.9970	1.303	1.332	165.544	0.9969	1.289
14	 3	1.138	170.475	0.9991	0.750	1.141	170.172	0.9991	0.776	1.263	165.302	0.9972	1.112	1.268	165.006	0.9974	1.114
14	 4	1.151	166.675	0.9991	0.770	1.159	166.088	0.9986	0.983	1.229	164.819	0.9974	1.321	1.227	164.956	0.9974	1.570
14	 5	1.117	166.300	0.9998	0.355	1.117	166.418	0.9999	0.211	1.187	164.098	0.9974	1.098	1.189	164.052	0.9977	1.141
14	 6	1.084	166.600	0.9995	0.564	1.083	166.726	0.9993	0.647	1.183	162.758	0.9976	1.346	1.175	163.114	0.9978	1.368
14	 7	1.074	164.735	0.9997	0.441	1.068	165.161	0.9997	0.396	1.130	163.084	0.9979	0.928	1.128	163.157	0.9980	0.708
15	 0	1.303	172.535	0.9993	0.749	1.298	172.895	0.9995	0.636	1.595	162.134	1.0000	1.777	1.597	162.017	1.0000	1.684
15	 1	1.192	169.030	0.9999	0.246	1.187	169.377	0.9998	0.414	1.363	163.280	0.9960	0.943	1.359	163.471	0.9960	1.097
15	 2	1.147	167.345	0.9997	0.412	1.147	167.345	0.9997	0.412	1.292	162.323	0.9969	0.816	1.293	162.308	0.9969	0.773
15	 3	1.113	166.565	0.9989	0.811	1.114	166.435	0.9982	1.049	1.243	161.735	0.9971	0.848	1.243	161.646	0.9973	1.095
15	 4	1.140	162.385	0.9995	0.580	1.139	162.490	0.9997	0.465	1.240	160.188	0.9969	1.578	1.242	160.070	0.9969	1.529
15	 5	1.080	164.120	0.9998	0.351	1.074	164.563	0.9998	0.336	1.181	160.559	0.9973	1.127	1.182	160.519	0.9973	0.932
15	 6	1.061	163.850	0.9997	0.407	1.054	164.315	0.9996	0.462	1.183	159.187	0.9974	1.155	1.178	159.376	0.9974	1.240
15	 7	1.061	161.505	0.9999	0.205	1.059	161.595	0.9999	0.280	1.134	159.636	0.9977	0.924	1.131	159.725	0.9977	0.896
16	 0	1.346	197.250	1.0000	0.164	1.340	197.717	0.9999	0.260	1.609	188.469	1.0000	1.508	1.609	188.438	1.0000	1.415
16	 1	1.187	195.740	0.9997	0.460	1.193	195.223	0.9997	0.437	1.374	188.730	0.9961	1.271	1.375	188.612	0.9961	1.196
16	 2	1.126	194.570	0.9998	0.349	1.129	194.323	0.9999	0.221	1.286	187.750	0.9973	1.065	1.288	187.675	0.9973	1.040
16	 3	1.070	194.235	1.0000	0.078	1.071	194.062	1.0000	0.143	1.224	186.791	0.9972	1.199	1.217	187.016	0.9974	1.192
16	 4	1.112	188.235	0.9998	0.393	1.110	188.298	0.9999	0.179	1.200	185.655	0.9975	1.294	1.199	185.657	0.9975	1.229
16	 5	1.030	190.785	0.9999	0.218	1.041	189.949	0.9998	0.347	1.136	185.564	0.9977	0.920	1.135	185.557	0.9979	0.748
16	 6	0.995	191.110	0.9991	0.664	0.990	191.362	0.9987	0.809	1.117	184.726	0.9978	1.380	1.109	184.933	0.9979	1.505
16	 7	1.009	186.860	0.9991	0.662	1.007	186.995	0.9992	0.639	1.071	184.278	0.9978	0.712	1.067	184.418	0.9979	0.663
17	 0	1.373	155.535	0.9989	1.034	1.364	156.228	0.9991	0.930	1.630	147.107	1.0000	1.137	1.630	147.103	1.0000	0.767
17	 1	1.238	151.980	0.9998	0.344	1.244	151.508	0.9998	0.396	1.379	147.852	0.9962	1.097	1.376	148.018	0.9962	1.068
17	 2	1.201	148.785	0.9998	0.331	1.201	148.809	0.9998	0.380	1.296	146.854	0.9971	1.191	1.295	146.870	0.9971	1.099
17	 3	1.128	149.300	0.9996	0.484	1.134	148.744	0.9996	0.512	1.204	146.904	0.9976	1.078	1.199	147.038	0.9979	1.226
17	 4	1.114	147.260	1.0000	0.145	1.107	147.745	0.9999	0.283	1.165	146.425	0.9977	0.959	1.158	146.735	0.9978	1.152
17	 5	1.057	147.565	0.9994	0.595	1.067	146.744	0.9996	0.479	1.113	145.505	0.9979	1.021	1.113	145.406	0.9980	1.024
17	 6	1.012	147.940	0.9989	0.768	1.012	147.882	0.9983	0.927	1.097	143.865	0.9980	1.481	1.092	143.987	0.9980	1.497
17	 7	0.996	145.910	1.0000	0.152	1.003	145.337	0.9998	0.312	1.049	143.344	0.9980	0.496	1.046	143.406	0.9980	0.508
18	 0	1.382	147.805	0.9995	0.721	1.373	148.523	0.9996	0.593	1.636	140.052	1.0000	1.544	1.644	139.673	1.0000	1.116
18	 1	1.215	147.430	0.9995	0.615	1.233	145.901	0.9996	0.533	1.387	141.534	0.9961	1.319	1.378	141.873	0.9962	1.316
18	 2	1.179	143.965	0.9995	0.562	1.189	143.210	0.9994	0.668	1.294	140.815	0.9971	1.591	1.298	140.542	0.9970	1.492
18	 3	1.118	143.965	1.0000	0.075	1.118	143.791	1.0000	0.135	1.221	140.323	0.9974	0.619	1.215	140.575	0.9975	0.903
18	 4	1.127	140.170	0.9988	0.856	1.127	140.119	0.9984	1.012	1.190	139.283	0.9973	1.754	1.184	139.460	0.9974	1.778
18	 5	1.049	142.015	0.9996	0.478	1.055	141.524	0.9997	0.439	1.114	139.358	0.9979	0.666	1.110	139.452	0.9981	0.656
18	 6	1.019	142.265	0.9999	0.251	1.014	142.617	1.0000	0.151	1.119	137.606	0.9979	1.212	1.114	137.797	0.9981	1.211
18	 7	1.021	138.825	0.9999	0.177	1.021	138.710	0.9999	0.169	1.054	137.976	0.9980	0.827	1.052	137.970	0.9980	0.603
19	 0	1.296	162.495	0.9978	1.365	1.270	164.543	0.9979	1.295	1.573	153.279	1.0000	1.719	1.570	153.556	1.0000	1.436
19	 1	1.149	161.300	0.9999	0.293	1.153	161.047	1.0000	0.055	1.324	154.810	0.9959	1.125	1.320	155.048	0.9960	0.812
19	 2	1.147	156.100	0.9994	0.617	1.152	155.937	0.9990	0.813	1.250	153.971	0.9970	1.753	1.265	153.346	0.9969	1.429
19	 3	1.088	156.835	0.9999	0.181	1.098	156.061	0.9997	0.436	1.210	152.597	0.9970	0.926	1.203	152.873	0.9972	1.252
19	 4	1.113	152.450	0.9995	0.580	1.110	152.556	0.9999	0.288	1.183	152.013	0.9970	1.761	1.177	152.094	0.9970	1.647
19	 5	1.036	155.150	0.9989	0.766	1.064	152.980	0.9995	0.552	1.133	151.503	0.9975	1.111	1.133	151.459	0.9976	1.331
19	 6	0.997	156.085	0.9994	0.562	1.001	155.596	0.9984	0.908	1.128	150.350	0.9975	1.656	1.121	150.518	0.9977	1.574
19	 7	1.014	152.035	0.9993	0.589	0.998	152.960	0.9995	0.509	1.083	150.161	0.9976	1.034	1.073	150.345	0.9978	1.169
20	 0	1.389	201.595	0.9983	1.300	1.361	203.779	0.9991	0.916	1.665	192.801	1.0000	2.246	1.652	193.503	1.0000	1.461
20	 1	1.176	203.495	0.9998	0.405	1.184	202.845	0.9998	0.348	1.386	194.647	0.9961	2.009	1.385	194.665	0.9961	1.786
20	 2	1.176	197.150	0.9995	0.587	1.178	197.173	0.9998	0.389	1.300	193.457	0.9972	1.899	1.313	192.916	0.9971	1.415
20	 3	1.087	199.630	0.9995	0.532	1.086	199.756	0.9996	0.507	1.231	192.751	0.9974	1.424	1.226	192.950	0.9974	1.403
20	 4	1.113	194.310	0.9992	0.715	1.073	197.123	0.9999	0.228	1.197	191.885	0.9973	1.898	1.194	191.947	0.9973	2.004
20	 5	1.043	195.760	0.9992	0.657	1.035	196.208	0.9979	1.067	1.139	191.114	0.9977	1.308	1.133	191.319	0.9980	1.685
20	 6	0.996	196.740	0.9994	0.549	0.975	198.087	0.9994	0.536	1.128	189.882	0.9979	1.506	1.111	190.465	0.9983	1.651
20	 7	1.006	192.730	0.9996	0.471	0.996	193.246	0.9985	0.875	1.071	189.877	0.9979	0.951	1.062	190.089	0.9982	1.040
21	 0	1.404	178.955	0.9989	1.045	1.384	180.700	0.9993	0.829	1.654	171.662	1.0000	2.010	1.653	171.906	1.0000	1.260
21	 1	1.183	181.965	0.9996	0.543	1.193	181.378	0.9999	0.295	1.381	173.709	0.9961	1.460	1.386	173.575	0.9961	1.028
21	 2	1.167	176.675	0.9997	0.447	1.175	176.111	0.9997	0.437	1.274	173.306	0.9973	1.602	1.282	172.899	0.9973	1.204
