INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
 0	 0	13.559	7.708	11.140	6.358
 0	 1	18.892	8.464	16.079	7.117
 0	 2	26.465	10.251	24.226	9.001
 0	 3	24.428	9.576	21.204	8.306
 0	 4	26.161	10.071	21.934	8.551
 0	 5	30.010	11.370	27.650	9.853
 0	 6	23.102	10.214	22.038	9.477
 0	 7	24.405	10.876	22.619	10.015
 1	 0	13.057	5.198	11.246	4.474
 1	 1	18.574	5.948	15.937	4.995
 1	 2	26.299	9.604	23.953	8.484
 1	 3	23.895	9.427	21.070	8.242
 1	 4	26.251	7.146	22.028	6.021
 1	 5	30.236	10.697	27.437	9.595
 1	 6	22.816	9.708	21.847	9.324
 1	 7	24.427	10.496	22.584	9.535
 2	 0	17.238	5.619	14.458	4.676
 2	 1	25.160	8.477	21.281	7.140
 2	 2	33.677	11.904	31.243	10.567
 2	 3	31.248	9.652	27.570	8.188
 2	 4	34.658	10.289	28.657	8.652
 2	 5	39.888	13.147	35.826	11.552
 2	 6	30.091	11.833	28.786	11.216
 2	 7	32.831	10.424	29.948	9.329
 3	 0	24.924	9.502	20.826	8.060
 3	 1	36.125	11.351	31.121	9.576
 3	 2	46.644	16.994	45.056	15.546
 3	 3	44.916	13.077	39.628	11.322
 3	 4	52.310	17.026	41.269	13.445
 3	 5	57.944	19.714	50.254	17.026
 3	 6	42.923	15.711	41.777	14.956
 3	 7	48.097	16.474	45.453	15.746
 4	 0	35.217	12.268	29.118	9.955
 4	 1	54.419	17.792	45.247	13.683
 4	 2	65.475	26.006	65.257	23.121
 4	 3	64.702	21.908	57.528	18.485
 4	 4	79.577	25.996	60.560	19.018
 4	 5	83.488	29.111	72.728	26.017
 4	 6	59.720	20.285	61.493	21.225
 4	 7	72.400	21.966	70.562	20.841
 5	 0	41.106	14.191	34.815	11.907
 5	 1	61.727	21.966	51.535	17.088
 5	 2	70.263	29.408	72.650	26.503
 5	 3	79.075	26.150	64.971	20.667
 5	 4	91.215	29.852	66.646	21.451
