GAIN AT LOW ENERGIES
-----------------------------------------------------------------
Linear Fit in range [50 - 100] DAC_inj code
Cubic Fit in range [0 - 500] DAC_inj code
-----------------------------------------------------------------
INDEX
l_g_m: Gain obtained with linear fit and mean values
l_i_m: Intercept obtained with linear fit and mean values
l_r2_m: R^2 obtained with linear fit and mean values
l_rs_m: Residuals obtained with linear fit and mean values
l_g_mwo: Gain obtained with linear fit and mean values without outliers
l_i_mwo: Intercept obtained with linear fit and mean values without outliers
l_r2_mwo: R^2 obtained with linear fit and mean values without outliers
l_rs_mwo: Residuals obtained with linear fit and mean values without outliers
3_g_m: Gain obtained in x=0 with cubic fit and mean values
3_i_m: Intercept obtained with cubic fit and mean values
3_r2_m: Adjusted R^2 (adjusted for cubic fit) obtained with cubic fit and mean values
3_rs_m: Residuals obtained with cubic fit and mean values
3_g_mwo: Gain obtained in x=0 with cubic fit and mean values without outliers
3_i_mwo: Intercept obtained with cubic fit and mean values without outliers
3_r2_mwo: Adjusted R^2 (adjusted for cubic fit) obtained with cubic fit and mean values without outliers
3_rs_mwo: Residuals obtained with cubic fit and mean values without outliers
-----------------------------------------------------------------
ch	pt	l_g_m	l_i_m	l_r2_m	l_rs_m	l_g_mwo	l_i_mwo	l_r2_mwo	l_rs_mwo	3_g_m	3_i_m	3_r2_m	3_rs_m	3_g_mwo	3_i_mwo	3_r2_mwo	3_rs_mwo
 1	 2	1.215	181.040	0.9999	0.297	1.221	180.548	0.9998	0.400	1.361	175.925	0.9968	1.156	1.362	175.866	0.9968	1.082
 1	 3	1.175	179.725	0.9989	0.861	1.174	179.824	0.9989	0.885	1.287	175.786	0.9971	1.207	1.286	175.791	0.9974	1.160
 1	 4	1.164	177.130	0.9995	0.581	1.164	177.178	0.9995	0.593	1.241	175.049	0.9972	1.592	1.241	175.022	0.9975	1.557
 1	 5	1.129	176.460	0.9991	0.750	1.125	176.664	0.9989	0.845	1.188	174.816	0.9975	1.542	1.185	174.871	0.9975	1.612
 1	 6	1.124	173.675	0.9999	0.295	1.126	173.538	0.9998	0.392	1.149	174.165	0.9977	1.316	1.148	174.188	0.9980	1.364
 1	 7	1.088	174.080	0.9996	0.504	1.088	174.080	0.9996	0.504	1.111	173.989	0.9980	1.344	1.112	173.962	0.9980	1.360
 2	 0	1.435	147.190	0.9985	1.230	1.442	146.597	0.9985	1.235	1.740	137.194	1.0000	1.474	1.739	137.256	1.0000	1.476
 2	 1	1.296	142.370	0.9998	0.391	1.300	142.067	0.9998	0.363	1.440	139.331	0.9959	1.864	1.438	139.383	0.9961	1.844
 2	 2	1.214	141.855	0.9998	0.334	1.212	141.929	0.9999	0.282	1.337	138.492	0.9968	1.562	1.337	138.485	0.9968	1.486
 2	 3	1.167	141.005	1.0000	0.153	1.166	141.033	1.0000	0.156	1.274	137.830	0.9970	1.412	1.275	137.794	0.9974	1.362
 2	 4	1.143	139.575	0.9999	0.221	1.144	139.529	0.9999	0.252	1.231	137.037	0.9972	1.111	1.230	137.043	0.9973	1.064
 2	 5	1.093	139.945	0.9998	0.308	1.093	139.945	0.9998	0.308	1.184	136.376	0.9974	1.062	1.185	136.336	0.9978	1.107
 2	 6	1.078	138.005	1.0000	0.127	1.078	138.005	1.0000	0.127	1.130	136.403	0.9977	0.662	1.128	136.445	0.9977	0.762
 2	 7	1.049	137.465	0.9999	0.240	1.050	137.383	0.9999	0.284	1.091	135.931	0.9981	0.771	1.091	135.928	0.9981	0.806
 3	 0	1.437	150.955	0.9986	1.222	1.437	150.908	0.9986	1.215	1.741	140.948	1.0000	1.686	1.741	140.903	1.0000	1.768
 3	 1	1.257	149.395	1.0000	0.135	1.255	149.518	1.0000	0.144	1.451	142.622	0.9960	1.014	1.452	142.576	0.9960	0.976
 3	 2	1.236	144.345	0.9999	0.261	1.241	143.982	0.9998	0.376	1.360	141.364	0.9968	1.332	1.361	141.323	0.9968	1.402
 3	 3	1.175	144.465	1.0000	0.108	1.173	144.584	1.0000	0.118	1.289	141.079	0.9971	0.966	1.288	141.088	0.9971	1.030
 3	 4	1.145	143.375	0.9999	0.184	1.144	143.467	0.9999	0.205	1.242	140.393	0.9974	1.216	1.241	140.388	0.9975	1.187
 3	 5	1.122	141.610	1.0000	0.056	1.122	141.671	1.0000	0.080	1.196	139.613	0.9975	0.895	1.194	139.679	0.9975	1.015
 3	 6	1.066	143.120	0.9997	0.426	1.066	143.084	0.9997	0.426	1.142	140.041	0.9978	0.782	1.143	139.913	0.9979	0.929
 3	 7	1.062	140.705	0.9999	0.217	1.065	140.484	0.9999	0.245	1.105	139.365	0.9980	0.743	1.106	139.339	0.9982	0.869
 4	 0	1.538	128.790	0.9995	0.803	1.538	128.737	0.9994	0.808	1.834	119.877	1.0000	1.522	1.839	119.554	1.0000	1.427
 4	 1	1.294	130.805	0.9999	0.272	1.291	131.080	0.9999	0.295	1.501	123.509	0.9961	1.414	1.499	123.539	0.9961	1.370
 4	 2	1.229	128.080	0.9999	0.275	1.230	128.005	0.9999	0.231	1.377	122.551	0.9969	0.806	1.376	122.546	0.9969	0.638
 4	 3	1.177	127.085	0.9999	0.190	1.175	127.228	0.9999	0.188	1.316	121.472	0.9971	0.601	1.315	121.528	0.9971	0.640
 4	 4	1.141	126.175	0.9999	0.247	1.141	126.131	0.9999	0.287	1.253	121.339	0.9975	0.855	1.253	121.293	0.9976	0.780
 4	 5	1.105	124.565	1.0000	0.013	1.106	124.464	1.0000	0.015	1.194	120.485	0.9976	1.083	1.193	120.503	0.9979	1.073
 4	 6	1.089	122.065	0.9999	0.276	1.091	121.941	0.9999	0.294	1.145	119.865	0.9977	0.891	1.144	119.857	0.9977	0.927
 4	 7	1.055	121.745	0.9994	0.586	1.055	121.745	0.9994	0.586	1.090	120.060	0.9982	1.117	1.089	120.051	0.9982	1.167
 5	 0	1.391	143.870	0.9991	0.933	1.391	143.869	0.9990	0.988	1.720	132.632	1.0000	1.344	1.717	132.682	1.0000	1.455
 5	 1	1.204	142.515	0.9999	0.238	1.204	142.513	0.9999	0.218	1.409	135.004	0.9959	1.297	1.407	135.050	0.9961	1.162
 5	 2	1.182	138.305	1.0000	0.105	1.184	138.165	1.0000	0.166	1.356	132.392	0.9963	1.710	1.359	132.328	0.9963	1.711
 5	 3	1.152	136.675	0.9999	0.284	1.154	136.541	0.9999	0.303	1.294	131.904	0.9966	0.686	1.292	131.922	0.9966	0.673
 5	 4	1.108	137.235	0.9999	0.279	1.109	137.158	0.9998	0.304	1.246	131.647	0.9970	0.536	1.247	131.603	0.9970	0.516
 5	 5	1.107	134.355	0.9999	0.260	1.107	134.330	0.9999	0.281	1.212	130.834	0.9972	0.423	1.213	130.779	0.9972	0.508
 5	 6	1.072	134.095	1.0000	0.166	1.070	134.186	0.9999	0.183	1.174	130.343	0.9973	0.876	1.173	130.356	0.9973	0.921
 5	 7	1.053	133.345	0.9998	0.336	1.053	133.345	0.9998	0.336	1.142	129.966	0.9978	0.938	1.143	129.938	0.9978	0.979
 6	 0	1.480	143.580	0.9994	0.812	1.483	143.340	0.9996	0.624	1.805	133.147	1.0000	1.505	1.808	133.014	1.0000	1.434
 6	 1	1.292	140.900	1.0000	0.166	1.304	140.036	0.9999	0.330	1.476	135.457	0.9960	1.315	1.479	135.326	0.9959	1.536
 6	 2	1.192	140.835	0.9998	0.351	1.195	140.549	0.9998	0.377	1.362	134.319	0.9968	1.172	1.359	134.384	0.9969	1.111
 6	 3	1.175	137.810	0.9997	0.459	1.174	137.856	0.9998	0.383	1.310	133.086	0.9970	0.984	1.308	133.169	0.9971	0.935
 6	 4	1.150	135.455	0.9998	0.343	1.153	135.200	0.9998	0.384	1.241	132.762	0.9973	0.968	1.240	132.751	0.9973	0.908
 6	 5	1.095	135.790	1.0000	0.169	1.093	135.934	0.9999	0.227	1.183	132.291	0.9975	0.537	1.183	132.266	0.9976	0.587
 6	 6	1.071	134.300	0.9998	0.314	1.071	134.288	0.9997	0.403	1.142	131.653	0.9975	0.600	1.141	131.678	0.9977	0.673
 6	 7	1.032	134.595	0.9999	0.234	1.034	134.403	1.0000	0.144	1.103	131.213	0.9980	0.775	1.102	131.231	0.9980	0.822
 7	 0	1.501	155.735	0.9977	1.602	1.504	155.516	0.9979	1.535	1.837	143.996	0.9999	1.874	1.839	143.886	0.9999	1.785
 7	 1	1.302	153.090	0.9997	0.507	1.297	153.581	0.9992	0.798	1.478	147.530	0.9962	1.705	1.481	147.409	0.9962	1.738
 7	 2	1.248	149.930	0.9997	0.516	1.248	149.937	0.9995	0.592	1.385	145.763	0.9968	1.431	1.385	145.703	0.9971	1.452
 7	 3	1.227	146.525	0.9998	0.401	1.234	146.067	0.9998	0.374	1.310	145.418	0.9972	1.390	1.314	145.306	0.9974	1.456
 7	 4	1.170	146.880	0.9999	0.294	1.168	147.055	0.9999	0.274	1.244	145.194	0.9975	1.085	1.244	145.180	0.9975	1.069
 7	 5	1.120	146.635	0.9996	0.479	1.125	146.272	0.9994	0.605	1.185	144.666	0.9977	1.506	1.186	144.643	0.9979	1.571
 7	 6	1.080	146.130	1.0000	0.152	1.080	146.130	1.0000	0.152	1.128	144.526	0.9979	1.152	1.128	144.488	0.9979	1.177
 7	 7	1.063	144.600	0.9999	0.228	1.066	144.391	0.9999	0.281	1.085	144.260	0.9983	0.715	1.084	144.262	0.9983	0.826
 8	 0	1.413	144.460	0.9985	1.237	1.412	144.528	0.9984	1.250	1.720	134.731	1.0000	1.862	1.721	134.706	1.0000	1.784
 8	 1	1.230	143.685	1.0000	0.183	1.213	145.098	0.9999	0.274	1.417	137.568	0.9960	1.026	1.420	137.540	0.9960	1.028
 8	 2	1.179	141.775	0.9997	0.475	1.177	142.062	0.9992	0.728	1.346	136.172	0.9966	1.491	1.347	136.172	0.9966	1.401
 8	 3	1.157	140.120	0.9999	0.234	1.146	140.976	0.9999	0.254	1.294	135.801	0.9969	0.785	1.289	135.966	0.9970	0.777
 8	 4	1.124	139.945	0.9997	0.438	1.121	140.198	0.9997	0.423	1.258	134.918	0.9969	0.811	1.256	134.879	0.9972	0.927
 8	 5	1.093	139.530	0.9999	0.175	1.097	139.307	0.9999	0.271	1.211	135.076	0.9972	1.082	1.214	134.981	0.9972	1.098
 8	 6	1.075	138.610	0.9998	0.365	1.073	138.731	0.9998	0.339	1.182	134.598	0.9973	0.725	1.182	134.618	0.9973	0.707
 8	 7	1.060	137.420	0.9996	0.453	1.057	137.616	0.9997	0.423	1.141	134.531	0.9978	1.239	1.141	134.521	0.9978	1.340
 9	 0	1.418	186.035	0.9998	0.485	1.423	185.645	0.9997	0.511	1.750	173.667	1.0000	1.756	1.752	173.588	1.0000	1.645
 9	 1	1.230	185.475	0.9998	0.345	1.224	185.942	0.9999	0.244	1.454	176.006	0.9961	1.601	1.456	175.951	0.9962	1.743
 9	 2	1.221	179.840	0.9996	0.521	1.226	179.433	0.9995	0.584	1.375	174.374	0.9967	0.995	1.376	174.286	0.9967	0.986
 9	 3	1.178	179.120	0.9996	0.517	1.171	179.678	0.9996	0.549	1.317	173.959	0.9971	0.987	1.318	173.957	0.9971	0.970
 9	 4	1.162	177.235	0.9986	0.989	1.163	177.120	0.9985	1.016	1.267	173.577	0.9972	1.766	1.268	173.537	0.9972	1.772
 9	 5	1.150	174.970	0.9999	0.282	1.147	175.167	0.9999	0.239	1.223	173.100	0.9974	1.185	1.223	173.100	0.9974	1.159
 9	 6	1.115	174.805	0.9997	0.395	1.118	174.558	0.9995	0.571	1.194	172.194	0.9973	1.089	1.192	172.200	0.9975	1.236
 9	 7	1.128	171.460	0.9995	0.588	1.131	171.270	0.9995	0.559	1.147	172.494	0.9979	1.749	1.144	172.644	0.9979	1.863
10	 0	1.435	200.625	0.9993	0.860	1.435	200.674	0.9993	0.866	1.741	190.086	1.0000	1.413	1.739	190.205	1.0000	1.446
10	 1	1.274	197.570	0.9999	0.304	1.276	197.482	0.9998	0.357	1.462	190.965	0.9961	1.724	1.466	190.775	0.9963	1.738
10	 2	1.227	194.615	1.0000	0.062	1.230	194.393	1.0000	0.167	1.368	189.976	0.9968	1.731	1.365	190.002	0.9969	1.771
10	 3	1.174	194.665	1.0000	0.092	1.179	194.294	1.0000	0.132	1.318	189.087	0.9972	0.602	1.319	188.962	0.9971	0.697
10	 4	1.136	194.270	0.9999	0.200	1.143	193.809	0.9999	0.270	1.277	188.071	0.9972	1.299	1.281	187.921	0.9973	1.269
10	 5	1.101	193.395	0.9999	0.291	1.099	193.632	0.9998	0.369	1.222	187.814	0.9974	1.226	1.227	187.614	0.9973	1.340
10	 6	1.084	191.990	1.0000	0.131	1.076	192.453	1.0000	0.164	1.183	187.380	0.9975	1.240	1.182	187.376	0.9975	1.267
10	 7	1.092	188.540	0.9995	0.530	1.093	188.432	0.9998	0.352	1.140	187.171	0.9980	1.082	1.137	187.282	0.9981	0.811
11	 0	1.435	138.025	0.9993	0.842	1.432	138.138	0.9993	0.877	1.739	128.003	1.0000	0.837	1.737	128.068	1.0000	0.819
11	 1	1.265	136.455	0.9998	0.401	1.265	136.500	0.9997	0.451	1.444	130.678	0.9961	0.891	1.444	130.658	0.9963	0.864
11	 2	1.210	134.345	1.0000	0.190	1.213	134.192	1.0000	0.170	1.363	129.145	0.9967	1.168	1.364	129.067	0.9967	1.123
11	 3	1.177	133.175	0.9998	0.362	1.173	133.511	0.9998	0.330	1.316	128.551	0.9969	1.024	1.313	128.610	0.9969	0.909
11	 4	1.142	132.950	1.0000	0.172	1.141	133.051	0.9999	0.303	1.262	128.413	0.9972	0.548	1.263	128.375	0.9973	0.624
11	 5	1.124	130.970	0.9999	0.230	1.128	130.620	0.9999	0.209	1.211	127.972	0.9974	0.841	1.209	127.993	0.9974	0.867
11	 6	1.085	131.355	0.9999	0.210	1.088	131.110	0.9999	0.253	1.180	127.426	0.9975	0.709	1.183	127.244	0.9978	0.818
11	 7	1.080	129.365	0.9996	0.485	1.078	129.500	0.9996	0.456	1.140	127.306	0.9979	1.176	1.140	127.229	0.9979	1.161
12	 0	1.496	144.550	0.9993	0.863	1.496	144.550	0.9993	0.863	1.789	135.450	0.9999	1.540	1.788	135.447	1.0000	1.354
12	 1	1.324	144.030	0.9998	0.393	1.324	144.053	0.9999	0.272	1.499	138.980	0.9960	1.290	1.501	138.918	0.9960	1.121
12	 2	1.282	140.965	0.9998	0.356	1.284	140.838	0.9998	0.449	1.398	138.623	0.9967	1.392	1.398	138.617	0.9968	1.466
12	 3	1.211	141.780	1.0000	0.033	1.212	141.664	1.0000	0.045	1.328	138.378	0.9972	0.841	1.325	138.433	0.9972	0.755
12	 4	1.173	141.260	1.0000	0.100	1.173	141.284	1.0000	0.097	1.280	137.765	0.9972	0.916	1.280	137.717	0.9972	0.932
12	 5	1.146	139.725	0.9999	0.257	1.146	139.743	0.9999	0.309	1.217	137.756	0.9976	0.806	1.218	137.709	0.9976	0.932
12	 6	1.120	138.745	1.0000	0.099	1.128	138.249	1.0000	0.165	1.172	137.501	0.9976	0.913	1.174	137.444	0.9977	1.067
12	 7	1.091	138.340	0.9999	0.245	1.092	138.172	0.9998	0.377	1.117	138.125	0.9980	1.303	1.117	138.125	0.9980	1.432
13	 0	1.413	193.155	0.9999	0.249	1.412	193.234	1.0000	0.119	1.701	183.339	1.0000	1.226	1.700	183.399	1.0000	1.257
13	 1	1.228	193.020	0.9999	0.280	1.227	193.070	0.9999	0.278	1.425	184.943	0.9961	1.246	1.423	184.984	0.9965	1.323
13	 2	1.180	190.675	1.0000	0.140	1.184	190.390	0.9999	0.210	1.350	183.647	0.9969	1.071	1.349	183.624	0.9971	1.100
13	 3	1.176	187.150	1.0000	0.179	1.168	187.720	0.9999	0.218	1.294	182.910	0.9971	0.941	1.292	183.003	0.9971	0.854
13	 4	1.126	187.505	0.9999	0.207	1.128	187.337	0.9998	0.319	1.252	182.035	0.9972	1.053	1.248	182.134	0.9973	1.110
13	 5	1.131	184.430	0.9993	0.669	1.138	183.909	0.9990	0.790	1.212	181.585	0.9975	1.481	1.213	181.547	0.9975	1.494
13	 6	1.095	184.535	0.9988	0.854	1.095	184.483	0.9988	0.865	1.181	181.010	0.9974	1.080	1.178	180.999	0.9974	1.266
13	 7	1.088	182.750	0.9996	0.493	1.088	182.750	0.9996	0.493	1.130	181.586	0.9980	1.188	1.131	181.547	0.9980	1.266
14	 0	1.360	126.680	0.9997	0.528	1.362	126.575	0.9994	0.715	1.639	117.765	0.9999	2.069	1.637	117.814	0.9999	2.145
14	 1	1.154	130.020	0.9991	0.774	1.156	129.900	0.9991	0.796	1.381	120.269	0.9959	1.471	1.382	120.220	0.9963	1.456
14	 2	1.136	126.110	0.9994	0.618	1.136	126.133	0.9994	0.614	1.316	118.845	0.9966	1.395	1.314	118.881	0.9968	1.412
14	 3	1.117	124.360	0.9999	0.294	1.118	124.260	0.9999	0.289	1.266	118.250	0.9968	1.432	1.265	118.267	0.9968	1.498
14	 4	1.090	123.465	0.9999	0.282	1.093	123.293	0.9999	0.261	1.231	117.554	0.9970	1.008	1.231	117.479	0.9970	0.952
14	 5	1.054	123.755	0.9997	0.432	1.054	123.798	0.9996	0.477	1.181	117.831	0.9973	1.668	1.180	117.877	0.9974	1.671
14	 6	1.037	122.840	0.9998	0.327	1.032	123.242	0.9996	0.462	1.158	117.252	0.9973	1.204	1.156	117.262	0.9973	1.535
14	 7	1.050	119.885	0.9999	0.247	1.049	119.913	0.9999	0.243	1.133	116.633	0.9978	1.293	1.135	116.548	0.9977	1.668
15	 0	1.436	160.090	0.9978	1.520	1.440	159.686	0.9977	1.548	1.747	149.050	1.0000	2.053	1.745	149.116	1.0000	1.990
15	 1	1.296	156.260	0.9995	0.662	1.295	156.365	0.9992	0.805	1.465	151.239	0.9960	1.260	1.464	151.240	0.9960	1.259
15	 2	1.279	151.715	0.9999	0.249	1.279	151.786	1.0000	0.144	1.396	149.679	0.9966	1.502	1.397	149.611	0.9966	1.489
15	 3	1.230	151.015	0.9997	0.510	1.231	150.940	0.9997	0.463	1.319	149.741	0.9970	1.508	1.318	149.740	0.9970	1.484
15	 4	1.197	150.520	0.9999	0.240	1.202	150.182	0.9998	0.357	1.277	149.084	0.9971	1.150	1.276	149.078	0.9974	1.240
15	 5	1.155	150.340	0.9997	0.466	1.158	150.136	0.9997	0.423	1.231	148.614	0.9974	1.409	1.237	148.330	0.9973	1.297
15	 6	1.124	149.960	0.9998	0.333	1.129	149.545	0.9998	0.366	1.198	147.971	0.9975	0.922	1.195	148.007	0.9976	0.941
15	 7	1.106	149.060	1.0000	0.136	1.106	149.060	1.0000	0.136	1.154	148.166	0.9980	1.079	1.153	148.253	0.9980	1.426
16	 0	1.437	154.885	0.9992	0.917	1.435	155.039	0.9993	0.852	1.720	145.705	1.0000	1.610	1.722	145.575	1.0000	1.337
16	 1	1.266	153.570	0.9997	0.454	1.266	153.603	0.9998	0.443	1.437	148.052	0.9959	1.181	1.436	148.032	0.9959	1.181
16	 2	1.231	149.490	0.9993	0.740	1.231	149.442	0.9992	0.770	1.350	146.526	0.9968	1.390	1.349	146.543	0.9971	1.382
16	 3	1.192	147.960	1.0000	0.158	1.194	147.756	1.0000	0.103	1.281	146.226	0.9970	1.140	1.282	146.155	0.9970	1.168
16	 4	1.118	149.840	1.0000	0.108	1.118	149.823	1.0000	0.144	1.226	145.775	0.9972	1.167	1.229	145.651	0.9973	1.251
16	 5	1.114	146.600	1.0000	0.140	1.116	146.435	1.0000	0.117	1.180	144.948	0.9975	1.265	1.180	144.945	0.9975	1.322
16	 6	1.074	146.185	0.9997	0.406	1.075	146.135	0.9997	0.446	1.133	144.379	0.9977	1.027	1.132	144.393	0.9977	1.054
16	 7	1.033	146.875	1.0000	0.130	1.035	146.724	1.0000	0.104	1.076	145.129	0.9983	0.611	1.075	145.173	0.9983	0.706
17	 0	1.423	163.040	0.9993	0.829	1.425	162.812	0.9993	0.856	1.683	154.519	1.0000	1.454	1.685	154.371	1.0000	1.437
17	 1	1.272	160.300	0.9997	0.513	1.274	160.141	0.9997	0.517	1.408	156.568	0.9963	1.265	1.403	156.727	0.9965	1.362
17	 2	1.226	157.090	0.9998	0.412	1.225	157.173	0.9997	0.463	1.327	154.807	0.9968	1.205	1.325	154.848	0.9968	1.265
17	 3	1.193	155.030	0.9999	0.193	1.195	154.895	1.0000	0.181	1.261	154.272	0.9972	1.319	1.261	154.218	0.9972	1.369
17	 4	1.156	154.480	0.9998	0.363	1.156	154.503	0.9999	0.309	1.210	153.700	0.9974	1.007	1.213	153.575	0.9975	0.949
17	 5	1.120	153.635	1.0000	0.113	1.121	153.599	1.0000	0.104	1.152	153.584	0.9977	1.014	1.152	153.598	0.9977	1.004
17	 6	1.080	152.850	1.0000	0.082	1.078	152.992	1.0000	0.098	1.109	152.589	0.9978	1.491	1.109	152.563	0.9978	1.481
17	 7	1.054	152.425	1.0000	0.152	1.056	152.211	1.0000	0.088	1.081	151.973	0.9982	1.221	1.078	152.013	0.9982	1.217
18	 0	1.372	138.310	1.0000	0.194	1.372	138.252	1.0000	0.152	1.658	129.037	1.0000	1.145	1.661	128.899	1.0000	0.936
18	 1	1.187	138.375	0.9998	0.343	1.180	138.892	0.9999	0.271	1.386	130.614	0.9961	1.091	1.388	130.489	0.9961	1.204
18	 2	1.163	134.445	1.0000	0.083	1.161	134.544	1.0000	0.096	1.314	129.165	0.9967	0.696	1.315	129.040	0.9967	0.601
18	 3	1.124	133.605	0.9997	0.427	1.120	133.880	0.9996	0.497	1.255	128.721	0.9970	0.566	1.253	128.792	0.9971	0.649
18	 4	1.093	132.720	0.9998	0.300	1.093	132.720	0.9998	0.300	1.210	128.093	0.9971	0.636	1.207	128.173	0.9971	0.719
18	 5	1.075	131.165	0.9998	0.349	1.075	131.165	0.9998	0.349	1.168	127.595	0.9975	1.153	1.169	127.562	0.9976	1.203
18	 6	1.044	130.740	0.9999	0.193	1.043	130.828	1.0000	0.134	1.133	126.917	0.9975	0.475	1.131	126.952	0.9975	0.443
18	 7	1.021	130.185	0.9998	0.326	1.021	130.185	0.9998	0.326	1.095	126.806	0.9979	0.858	1.094	126.911	0.9980	0.817
19	 0	1.401	143.635	0.9993	0.843	1.406	143.275	0.9988	1.106	1.671	135.882	1.0000	1.585	1.668	136.018	1.0000	1.845
19	 1	1.248	142.400	0.9999	0.225	1.248	142.414	0.9999	0.260	1.422	137.409	0.9957	1.249	1.421	137.384	0.9957	1.232
19	 2	1.185	141.585	0.9999	0.279	1.181	141.848	0.9999	0.321	1.352	136.137	0.9964	1.364	1.353	136.089	0.9967	1.288
19	 3	1.148	140.780	0.9999	0.284	1.142	141.264	0.9998	0.315	1.297	135.744	0.9967	0.968	1.296	135.811	0.9967	0.980
19	 4	1.110	140.920	0.9999	0.194	1.108	141.058	0.9999	0.218	1.239	136.061	0.9971	0.685	1.236	136.183	0.9974	0.646
19	 5	1.105	138.145	0.9998	0.343	1.103	138.289	0.9998	0.353	1.199	135.356	0.9972	1.023	1.199	135.354	0.9973	1.136
19	 6	1.081	137.560	0.9999	0.210	1.081	137.560	0.9999	0.233	1.167	134.883	0.9974	0.564	1.166	134.893	0.9975	0.632
19	 7	1.054	137.480	0.9997	0.382	1.052	137.632	0.9997	0.427	1.121	135.200	0.9980	0.708	1.123	135.124	0.9980	0.827
20	 0	1.482	176.805	0.9997	0.538	1.485	176.620	0.9998	0.506	1.790	165.824	0.9999	1.618	1.792	165.739	0.9999	1.519
20	 1	1.275	177.880	0.9994	0.703	1.280	177.569	0.9995	0.660	1.472	169.716	0.9963	1.988	1.474	169.656	0.9964	1.824
20	 2	1.236	173.810	0.9993	0.720	1.238	173.660	0.9993	0.733	1.377	168.652	0.9970	1.398	1.378	168.587	0.9971	1.402
20	 3	1.187	172.990	0.9983	1.107	1.185	173.113	0.9981	1.166	1.313	168.147	0.9972	1.363	1.313	168.130	0.9973	1.407
20	 4	1.179	169.305	0.9997	0.469	1.179	169.283	0.9997	0.431	1.248	167.420	0.9974	1.308	1.246	167.464	0.9974	1.269
20	 5	1.156	167.020	0.9995	0.567	1.154	167.092	0.9994	0.606	1.198	166.448	0.9977	1.428	1.194	166.566	0.9977	1.415
20	 6	1.110	167.370	0.9998	0.387	1.109	167.452	0.9997	0.422	1.146	166.446	0.9978	1.329	1.146	166.397	0.9978	1.159
20	 7	1.104	164.780	1.0000	0.163	1.103	164.800	1.0000	0.168	1.097	166.406	0.9981	1.528	1.095	166.449	0.9981	1.512
21	 0	1.436	174.755	0.9995	0.696	1.439	174.489	0.9995	0.718	1.732	164.101	1.0000	1.226	1.730	164.119	1.0000	1.120
21	 1	1.271	172.340	0.9997	0.526	1.272	172.239	0.9996	0.535	1.451	165.937	0.9961	1.421	1.451	165.862	0.9963	1.392
21	 2	1.227	169.025	0.9989	0.924	1.230	168.831	0.9989	0.902	1.370	164.019	0.9967	1.840	1.369	164.005	0.9968	1.891
