INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
 0	 0	6.706	6.005	6.079	5.441
 0	 1	7.237	6.821	6.926	6.522
 0	 2	6.814	6.650	6.625	6.491
 0	 3	6.035	5.935	6.029	5.936
 0	 4	6.684	6.591	6.850	6.754
 0	 5	7.154	7.049	7.494	7.411
 0	 6	6.570	6.565	6.975	6.959
 0	 7	9.244	8.942	9.927	9.606
 1	 0	8.037	7.339	6.674	6.121
 1	 1	8.321	7.877	7.139	6.758
 1	 2	6.701	6.566	5.982	5.890
 1	 3	6.891	6.775	6.294	6.183
 1	 4	6.930	6.839	6.503	6.415
 1	 5	7.941	7.852	7.549	7.458
 1	 6	6.740	6.697	6.595	6.569
 1	 7	7.149	7.000	7.001	6.852
 2	 0	7.585	6.842	6.254	5.675
 2	 1	7.535	7.195	6.783	6.505
 2	 2	7.279	7.253	6.605	6.578
 2	 3	6.509	6.346	5.961	5.807
 2	 4	7.326	7.258	6.804	6.749
 2	 5	8.604	8.466	7.942	7.808
 2	 6	7.900	7.812	7.541	7.471
 2	 7	6.460	6.318	6.211	6.080
 3	 0	6.460	5.872	5.329	4.847
 3	 1	6.820	6.447	5.907	5.574
 3	 2	7.645	7.516	6.947	6.852
 3	 3	6.024	5.950	5.494	5.422
 3	 4	7.956	7.934	7.336	7.310
 3	 5	7.344	7.285	6.893	6.847
 3	 6	6.261	6.172	5.847	5.756
 3	 7	7.220	6.853	6.935	6.599
 4	 0	5.516	4.999	4.623	4.183
 4	 1	5.795	5.501	4.996	4.735
 4	 2	5.651	5.589	5.044	4.995
 4	 3	5.966	5.829	5.336	5.209
 4	 4	6.932	6.899	6.311	6.281
 4	 5	5.995	5.870	5.548	5.442
 4	 6	6.836	6.786	6.503	6.469
 4	 7	9.181	8.936	8.889	8.654
 5	 0	4.976	4.665	4.025	3.778
 5	 1	5.240	5.006	4.477	4.284
 5	 2	6.767	6.691	5.896	5.832
 5	 3	4.853	4.756	4.321	4.248
 5	 4	6.061	6.009	5.390	5.346
 5	 5	5.903	5.807	5.393	5.304
 5	 6	7.219	7.163	6.591	6.537
 5	 7	6.763	6.592	6.238	6.077
 6	 0	4.115	3.826	3.373	3.138
 6	 1	5.252	5.011	4.597	4.418
 6	 2	5.089	5.076	4.454	4.463
 6	 3	5.697	5.564	5.108	4.995
 6	 4	6.402	6.329	5.933	5.888
 6	 5	5.816	5.793	5.384	5.353
 6	 6	6.319	6.207	5.928	5.827
 6	 7	7.052	6.893	6.598	6.468
 7	 0	4.076	3.838	3.329	3.138
 7	 1	4.898	4.748	4.317	4.159
 7	 2	4.600	4.580	4.145	4.125
 7	 3	4.529	4.477	4.243	4.207
 7	 4	5.180	5.075	4.871	4.765
 7	 5	5.532	5.356	5.226	5.080
 7	 6	5.788	5.788	5.546	5.545
 7	 7	6.851	6.647	6.718	6.535
 8	 0	4.301	4.055	3.533	3.327
 8	 1	5.145	5.060	4.466	4.323
 8	 2	5.034	5.045	4.412	4.407
 8	 3	5.485	5.484	4.906	4.875
 8	 4	4.595	4.562	4.108	4.071
 8	 5	4.886	4.870	4.410	4.399
 8	 6	5.053	5.012	4.593	4.552
 8	 7	4.785	4.703	4.446	4.359
 9	 0	4.894	4.564	3.965	3.707
 9	 1	5.759	5.528	4.870	4.648
 9	 2	5.323	5.182	4.727	4.619
 9	 3	5.112	5.078	4.575	4.513
 9	 4	5.079	5.019	4.655	4.604
 9	 5	4.947	4.874	4.652	4.572
 9	 6	4.367	4.274	4.078	4.008
 9	 7	4.518	4.403	4.442	4.352
10	 0	5.460	5.185	4.501	4.278
10	 1	6.435	6.233	5.606	5.427
10	 2	5.560	5.470	4.988	4.926
10	 3	5.285	5.216	4.710	4.662
10	 4	5.190	5.090	4.620	4.543
10	 5	5.175	5.108	4.665	4.575
10	 6	5.365	5.276	4.912	4.804
10	 7	4.964	4.881	4.756	4.691
11	 0	5.278	4.795	4.354	3.955
11	 1	5.461	5.221	4.787	4.575
11	 2	5.177	5.113	4.599	4.546
11	 3	4.453	4.403	3.985	3.934
11	 4	4.930	4.869	4.460	4.398
11	 5	4.548	4.428	4.222	4.133
11	 6	4.416	4.383	4.059	4.032
11	 7	4.452	4.294	4.219	4.058
12	 0	5.504	4.964	4.604	4.154
12	 1	5.742	5.434	5.070	4.793
12	 2	5.643	5.604	5.175	5.147
12	 3	5.534	5.478	5.049	5.011
12	 4	5.804	5.711	5.322	5.232
12	 5	4.905	4.782	4.620	4.500
12	 6	4.893	4.756	4.675	4.567
12	 7	4.578	4.515	4.470	4.415
13	 0	6.234	5.604	5.178	4.657
13	 1	6.744	6.283	5.810	5.418
13	 2	6.398	6.375	5.591	5.593
13	 3	5.863	5.900	5.325	5.333
13	 4	6.463	6.355	5.814	5.741
13	 5	5.468	5.355	5.103	5.021
13	 6	5.271	5.174	4.887	4.809
13	 7	5.121	5.025	4.931	4.833
14	 0	8.270	7.504	6.863	6.243
14	 1	7.323	7.024	6.122	5.878
14	 2	7.235	7.162	6.250	6.192
14	 3	6.316	6.284	5.572	5.551
14	 4	6.296	6.204	5.578	5.505
14	 5	5.356	5.280	4.781	4.715
14	 6	5.906	5.866	5.288	5.237
14	 7	5.274	5.188	4.890	4.798
15	 0	6.668	5.989	5.478	4.944
15	 1	6.617	6.298	5.854	5.570
15	 2	6.189	6.158	5.672	5.639
15	 3	5.854	5.820	5.459	5.436
15	 4	5.843	5.766	5.477	5.429
15	 5	5.111	4.911	4.795	4.598
15	 6	5.725	5.639	5.372	5.329
15	 7	5.189	5.091	4.977	4.885
16	 0	7.361	6.567	6.149	5.472
16	 1	6.479	6.146	5.710	5.417
16	 2	6.217	6.133	5.668	5.596
16	 3	5.145	5.039	4.786	4.691
16	 4	5.831	5.688	5.318	5.175
16	 5	5.974	5.898	5.642	5.580
16	 6	5.901	5.867	5.594	5.572
16	 7	5.942	5.817	5.706	5.602
17	 0	6.671	5.981	5.637	5.059
17	 1	7.300	6.951	6.595	6.314
17	 2	6.737	6.611	6.226	6.110
17	 3	5.769	5.731	5.460	5.429
17	 4	5.915	5.832	5.652	5.560
17	 5	6.083	5.932	5.915	5.772
17	 6	6.906	6.918	6.727	6.728
17	 7	6.478	6.394	6.317	6.265
18	 0	5.854	5.436	4.843	4.490
18	 1	6.344	6.031	5.433	5.127
18	 2	6.184	6.154	5.475	5.434
18	 3	5.302	5.241	4.748	4.684
18	 4	5.348	5.265	4.832	4.766
18	 5	6.103	6.022	5.618	5.540
18	 6	6.887	6.790	6.350	6.261
18	 7	5.904	5.753	5.507	5.371
19	 0	4.988	4.605	4.182	3.882
19	 1	5.917	5.673	5.196	4.984
19	 2	5.530	5.438	4.846	4.750
19	 3	5.175	5.178	4.580	4.564
19	 4	4.928	4.860	4.415	4.358
19	 5	5.478	5.436	5.052	5.004
19	 6	5.789	5.684	5.364	5.269
19	 7	6.108	6.025	5.744	5.647
20	 0	5.568	4.962	4.610	4.111
20	 1	5.494	5.191	4.759	4.508
20	 2	5.268	5.139	4.728	4.619
20	 3	4.892	4.850	4.424	4.381
20	 4	5.039	4.959	4.761	4.693
20	 5	4.891	4.821	4.718	4.660
20	 6	5.349	5.293	5.182	5.124
20	 7	5.920	5.807	5.959	5.850
21	 0	5.212	4.789	4.321	3.983
21	 1	5.172	4.910	4.532	4.307
21	 2	5.235	5.143	4.689	4.619
21	 3	4.580	4.548	4.285	4.266
21	 4	5.099	5.045	4.858	4.816
21	 5	5.479	5.367	5.399	5.286
21	 6	5.189	5.191	5.058	5.045
21	 7	5.338	5.162	5.390	5.217
22	 0	4.906	4.697	4.061	3.889
22	 1	5.828	5.689	4.966	4.839
22	 2	5.706	5.651	4.994	4.964
22	 3	5.362	5.249	4.838	4.751
22	 4	5.829	5.669	5.327	5.189
22	 5	5.762	5.664	5.366	5.282
22	 6	5.793	5.730	5.524	5.467
22	 7	5.734	5.657	5.621	5.550
23	 0	4.329	4.181	3.595	3.498
23	 1	4.730	4.634	4.102	3.997
23	 2	4.886	4.873	4.376	4.351
23	 3	4.537	4.536	4.208	4.189
23	 4	4.899	4.880	4.643	4.620
23	 5	5.506	5.430	5.351	5.288
23	 6	5.986	5.978	5.833	5.815
23	 7	5.919	5.748	5.888	5.710
24	 0	4.516	4.378	3.629	3.521
24	 1	5.355	5.314	4.603	4.559
24	 2	5.275	5.155	4.658	4.565
24	 3	4.749	4.658	4.309	4.174
24	 4	5.613	5.492	5.172	5.074
