ch	pt	fine_thr	a_fit	b_fit
 1	 0	 5	217.065	0.366
 1	 0	 6	216.082	0.418
 1	 0	 7	215.037	0.425
 1	 1	 0	222.142	0.356
 1	 1	 1	221.061	0.305
 1	 1	 2	220.045	0.340
 1	 1	 3	218.955	0.340
 1	 1	 4	218.090	0.302
 1	 1	 5	217.056	0.375
 1	 1	 6	216.144	0.373
 1	 1	 7	214.978	0.375
 1	 2	 0	222.183	0.284
 1	 2	 1	221.046	0.333
 1	 2	 2	220.009	0.284
 1	 2	 3	218.950	0.308
 1	 2	 4	218.137	0.301
 1	 2	 5	217.085	0.317
 1	 2	 6	216.093	0.270
 1	 2	 7	215.089	0.362
 1	 3	 0	222.169	0.303
 1	 3	 1	221.046	0.293
 1	 3	 2	220.042	0.308
 1	 3	 3	218.940	0.278
 1	 3	 4	218.117	0.249
 1	 3	 5	217.063	0.277
 1	 3	 6	216.110	0.311
 1	 3	 7	215.018	0.308
 1	 4	 0	222.133	0.303
 1	 4	 1	221.029	0.310
 1	 4	 2	220.086	0.269
 1	 4	 3	218.910	0.250
 1	 4	 4	218.106	0.253
 1	 4	 5	217.058	0.268
 1	 4	 6	216.045	0.279
 1	 4	 7	215.037	0.307
 1	 5	 0	222.113	0.287
 1	 5	 1	221.076	0.302
 1	 5	 2	219.970	0.321
 1	 5	 3	218.947	0.280
 1	 5	 4	218.050	0.309
 1	 5	 5	216.977	0.275
 1	 5	 6	216.111	0.309
 1	 5	 7	214.980	0.272
 1	 6	 0	222.131	0.245
 1	 6	 1	221.104	0.293
 1	 6	 2	219.944	0.306
 1	 6	 3	218.918	0.252
 1	 6	 4	218.094	0.253
 1	 6	 5	216.995	0.305
 1	 6	 6	216.099	0.294
 1	 6	 7	214.940	0.278
 1	 7	 0	222.100	0.257
 1	 7	 1	221.066	0.256
 1	 7	 2	219.979	0.283
 1	 7	 3	218.910	0.250
 1	 7	 4	218.123	0.284
 1	 7	 5	216.983	0.276
 1	 7	 6	216.115	0.289
 1	 7	 7	215.071	0.270
 2	 0	 0	229.460	0.379
 2	 0	 1	228.289	0.350
 2	 0	 2	227.302	0.343
 2	 0	 3	226.129	0.387
 2	 0	 4	225.297	0.352
 2	 0	 5	224.166	0.365
 2	 0	 6	223.168	0.405
 2	 0	 7	222.014	0.416
 2	 1	 0	229.420	0.306
 2	 1	 1	228.291	0.330
 2	 1	 2	227.283	0.349
 2	 1	 3	226.144	0.312
 2	 1	 4	225.315	0.327
 2	 1	 5	224.149	0.330
 2	 1	 6	223.127	0.330
 2	 1	 7	222.024	0.362
 2	 2	 0	229.396	0.285
 2	 2	 1	228.298	0.311
 2	 2	 2	227.289	0.324
 2	 2	 3	226.168	0.303
 2	 2	 4	225.277	0.337
 2	 2	 5	224.129	0.304
 2	 2	 6	223.146	0.311
 2	 2	 7	222.029	0.313
 2	 3	 0	229.370	0.275
 2	 3	 1	228.259	0.288
 2	 3	 2	227.239	0.295
 2	 3	 3	226.116	0.263
 2	 3	 4	225.226	0.282
 2	 3	 5	224.123	0.287
 2	 3	 6	223.129	0.283
 2	 3	 7	221.997	0.271
 2	 4	 0	229.365	0.299
 2	 4	 1	228.222	0.272
 2	 4	 2	227.260	0.279
 2	 4	 3	226.159	0.306
 2	 4	 4	225.236	0.278
 2	 4	 5	224.105	0.247
 2	 4	 6	223.101	0.292
 2	 4	 7	221.969	0.329
 2	 5	 0	229.400	0.270
 2	 5	 1	228.217	0.274
 2	 5	 2	227.253	0.290
 2	 5	 3	226.137	0.314
 2	 5	 4	225.246	0.293
 2	 5	 5	224.142	0.299
 2	 5	 6	223.059	0.270
 2	 5	 7	222.041	0.311
 2	 6	 0	229.402	0.275
 2	 6	 1	228.201	0.259
 2	 6	 2	227.239	0.287
 2	 6	 3	226.125	0.304
 2	 6	 4	225.239	0.265
 2	 6	 5	224.128	0.304
 2	 6	 6	223.093	0.295
 2	 6	 7	222.018	0.270
 2	 7	 0	229.362	0.286
 2	 7	 1	228.258	0.271
 2	 7	 2	227.255	0.297
 2	 7	 3	226.102	0.262
 2	 7	 4	225.238	0.296
 2	 7	 5	224.126	0.306
 2	 7	 6	223.061	0.269
 2	 7	 7	221.973	0.294
 3	 0	 0	209.687	0.400
 3	 0	 1	208.622	0.393
 3	 0	 2	207.602	0.389
 3	 0	 3	206.463	0.371
 3	 0	 4	205.641	0.385
 3	 0	 5	204.508	0.391
 3	 0	 6	203.467	0.401
 3	 0	 7	202.411	0.422
 3	 1	 0	209.689	0.332
 3	 1	 1	208.595	0.358
 3	 1	 2	207.612	0.347
 3	 1	 3	206.501	0.333
 3	 1	 4	205.632	0.339
 3	 1	 5	204.491	0.336
 3	 1	 6	203.527	0.379
 3	 1	 7	202.410	0.350
 3	 2	 0	209.738	0.312
 3	 2	 1	208.589	0.352
 3	 2	 2	207.609	0.329
 3	 2	 3	206.465	0.331
 3	 2	 4	205.624	0.324
 3	 2	 5	204.489	0.321
 3	 2	 6	203.500	0.330
 3	 2	 7	202.434	0.334
 3	 3	 0	209.685	0.312
 3	 3	 1	208.615	0.314
 3	 3	 2	207.601	0.314
 3	 3	 3	206.526	0.298
 3	 3	 4	205.605	0.314
 3	 3	 5	204.478	0.321
 3	 3	 6	203.501	0.338
 3	 3	 7	202.387	0.318
 3	 4	 0	209.717	0.286
 3	 4	 1	208.554	0.308
 3	 4	 2	207.560	0.302
 3	 4	 3	206.467	0.310
 3	 4	 4	205.591	0.299
 3	 4	 5	204.460	0.298
 3	 4	 6	203.505	0.283
 3	 4	 7	202.407	0.308
 3	 5	 0	209.699	0.318
 3	 5	 1	208.614	0.305
 3	 5	 2	207.594	0.303
 3	 5	 3	206.488	0.284
 3	 5	 4	205.618	0.301
 3	 5	 5	204.465	0.315
 3	 5	 6	203.491	0.293
 3	 5	 7	202.404	0.287
 3	 6	 0	209.713	0.284
 3	 6	 1	208.592	0.305
 3	 6	 2	207.560	0.300
 3	 6	 3	206.446	0.285
 3	 6	 4	205.594	0.311
 3	 6	 5	204.448	0.302
 3	 6	 6	203.493	0.280
 3	 6	 7	202.442	0.277
 3	 7	 0	209.761	0.288
 3	 7	 1	208.548	0.319
 3	 7	 2	207.575	0.308
 3	 7	 3	206.474	0.320
 3	 7	 4	205.606	0.283
 3	 7	 5	204.431	0.298
 3	 7	 6	203.505	0.279
 3	 7	 7	202.393	0.296
 4	 0	 0	223.841	0.409
 4	 0	 1	222.704	0.410
 4	 0	 2	221.812	0.414
 4	 0	 3	220.684	0.401
 4	 0	 4	219.838	0.400
 4	 0	 5	218.717	0.369
 4	 0	 6	217.788	0.479
 4	 0	 7	216.758	0.482
 4	 1	 0	223.828	0.350
 4	 1	 1	222.777	0.358
 4	 1	 2	221.796	0.348
 4	 1	 3	220.616	0.338
 4	 1	 4	219.782	0.351
 4	 1	 5	218.721	0.332
 4	 1	 6	217.773	0.377
 4	 1	 7	216.683	0.398
 4	 2	 0	223.888	0.323
 4	 2	 1	222.653	0.327
 4	 2	 2	221.757	0.340
 4	 2	 3	220.622	0.326
 4	 2	 4	219.781	0.303
 4	 2	 5	218.626	0.322
 4	 2	 6	217.752	0.351
 4	 2	 7	216.687	0.338
 4	 3	 0	223.851	0.278
 4	 3	 1	222.664	0.323
 4	 3	 2	221.765	0.305
 4	 3	 3	220.669	0.316
 4	 3	 4	219.783	0.295
 4	 3	 5	218.714	0.302
 4	 3	 6	217.798	0.318
 4	 3	 7	216.668	0.338
 4	 4	 0	223.821	0.268
 4	 4	 1	222.787	0.313
 4	 4	 2	221.785	0.296
 4	 4	 3	220.572	0.302
 4	 4	 4	219.766	0.297
 4	 4	 5	218.735	0.285
 4	 4	 6	217.782	0.331
 4	 4	 7	216.701	0.327
 4	 5	 0	223.806	0.281
 4	 5	 1	222.710	0.300
 4	 5	 2	221.711	0.306
 4	 5	 3	220.678	0.308
 4	 5	 4	219.780	0.284
 4	 5	 5	218.652	0.317
 4	 5	 6	217.770	0.306
 4	 5	 7	216.690	0.333
 4	 6	 0	223.765	0.289
 4	 6	 1	222.754	0.300
 4	 6	 2	221.757	0.294
 4	 6	 3	220.654	0.308
 4	 6	 4	219.763	0.278
 4	 6	 5	218.704	0.292
 4	 6	 6	217.752	0.312
 4	 6	 7	216.678	0.312
 4	 7	 0	223.793	0.308
 4	 7	 1	222.721	0.280
 4	 7	 2	221.808	0.322
 4	 7	 3	220.611	0.314
 4	 7	 4	219.771	0.307
 4	 7	 5	218.618	0.281
 4	 7	 6	217.829	0.235
 4	 7	 7	216.618	0.301
 5	 0	 0	227.017	0.463
 5	 0	 1	225.943	0.430
 5	 0	 2	225.011	0.387
 5	 0	 3	223.909	0.436
 5	 0	 4	223.050	0.418
 5	 0	 5	221.899	0.402
 5	 0	 6	221.046	0.557
 5	 0	 7	219.843	0.479
 5	 1	 0	227.075	0.352
 5	 1	 1	225.885	0.362
 5	 1	 2	224.987	0.366
 5	 1	 3	223.895	0.342
 5	 1	 4	222.982	0.388
 5	 1	 5	221.862	0.382
 5	 1	 6	220.971	0.478
 5	 1	 7	219.792	0.418
 5	 2	 0	227.078	0.301
 5	 2	 1	225.919	0.318
 5	 2	 2	225.009	0.362
 5	 2	 3	223.870	0.338
 5	 2	 4	223.057	0.311
 5	 2	 5	221.916	0.343
 5	 2	 6	220.902	0.432
 5	 2	 7	219.813	0.379
 5	 3	 0	227.110	0.335
 5	 3	 1	225.875	0.285
 5	 3	 2	224.948	0.327
 5	 3	 3	223.880	0.306
 5	 3	 4	222.981	0.327
 5	 3	 5	221.854	0.311
 5	 3	 6	220.893	0.385
 5	 3	 7	219.893	0.314
 5	 4	 0	227.059	0.306
 5	 4	 1	225.902	0.293
 5	 4	 2	224.994	0.273
 5	 4	 3	223.837	0.291
 5	 4	 4	223.021	0.276
 5	 4	 5	221.870	0.337
 5	 4	 6	220.942	0.335
 5	 4	 7	219.893	0.294
 5	 5	 0	227.074	0.254
 5	 5	 1	225.920	0.299
 5	 5	 2	225.021	0.272
 5	 5	 3	223.860	0.281
 5	 5	 4	223.003	0.277
 5	 5	 5	221.880	0.320
 5	 5	 6	220.945	0.279
 5	 5	 7	219.801	0.292
 5	 6	 0	227.029	0.284
 5	 6	 1	225.845	0.307
 5	 6	 2	224.988	0.302
 5	 6	 3	223.895	0.263
 5	 6	 4	222.992	0.307
 5	 6	 5	221.889	0.310
 5	 6	 6	220.933	0.323
 5	 6	 7	219.878	0.287
 5	 7	 0	227.066	0.310
 5	 7	 1	225.922	0.299
 5	 7	 2	225.033	0.271
 5	 7	 3	223.914	0.274
 5	 7	 4	222.973	0.321
 5	 7	 5	221.879	0.307
 5	 7	 6	220.971	0.284
 5	 7	 7	219.909	0.268
 6	 0	 0	220.827	0.432
 6	 0	 1	219.713	0.434
 6	 0	 2	218.523	0.440
 6	 0	 3	217.433	0.435
 6	 0	 4	216.537	0.427
 6	 0	 5	215.450	0.462
 6	 0	 6	214.474	0.500
 6	 0	 7	213.360	0.521
 6	 1	 0	220.765	0.394
 6	 1	 1	219.672	0.363
 6	 1	 2	218.521	0.371
 6	 1	 3	217.487	0.374
 6	 1	 4	216.541	0.411
 6	 1	 5	215.581	0.467
 6	 1	 6	214.454	0.463
 6	 1	 7	213.390	0.443
 6	 2	 0	220.841	0.342
 6	 2	 1	219.455	0.349
 6	 2	 2	218.503	0.330
 6	 2	 3	217.406	0.350
 6	 2	 4	216.520	0.342
 6	 2	 5	215.613	0.355
 6	 2	 6	214.418	0.408
 6	 2	 7	213.306	0.400
 6	 3	 0	220.617	0.350
 6	 3	 1	219.449	0.323
 6	 3	 2	218.540	0.318
 6	 3	 3	217.426	0.321
 6	 3	 4	216.531	0.343
 6	 3	 5	215.628	0.334
 6	 3	 6	214.407	0.383
 6	 3	 7	213.328	0.363
 6	 4	 0	220.565	0.329
 6	 4	 1	219.443	0.318
 6	 4	 2	218.486	0.307
 6	 4	 3	217.459	0.323
 6	 4	 4	216.546	0.342
 6	 4	 5	215.590	0.323
 6	 4	 6	214.372	0.356
 6	 4	 7	213.284	0.345
 6	 5	 0	220.791	0.345
 6	 5	 1	219.441	0.323
 6	 5	 2	218.516	0.303
 6	 5	 3	217.395	0.311
 6	 5	 4	216.570	0.325
 6	 5	 5	215.395	0.329
 6	 5	 6	214.399	0.348
 6	 5	 7	213.287	0.347
 6	 6	 0	220.772	0.337
 6	 6	 1	219.455	0.307
 6	 6	 2	218.498	0.299
 6	 6	 3	217.437	0.313
 6	 6	 4	216.486	0.314
 6	 6	 5	215.357	0.331
 6	 6	 6	214.399	0.338
 6	 6	 7	213.259	0.319
 6	 7	 0	220.776	0.322
 6	 7	 1	219.448	0.322
 6	 7	 2	218.428	0.302
 6	 7	 3	217.372	0.299
 6	 7	 4	216.534	0.321
 6	 7	 5	215.385	0.337
 6	 7	 6	214.371	0.347
 6	 7	 7	213.282	0.331
 7	 0	 0	225.633	0.442
 7	 0	 1	224.492	0.444
 7	 0	 2	223.491	0.462
 7	 0	 3	222.390	0.478
 7	 0	 4	221.495	0.468
 7	 0	 5	220.342	0.448
 7	 0	 6	219.417	0.523
 7	 0	 7	218.300	0.553
 7	 1	 0	225.625	0.375
 7	 1	 1	224.476	0.382
 7	 1	 2	223.446	0.356
 7	 1	 3	222.346	0.358
 7	 1	 4	221.439	0.395
 7	 1	 5	220.370	0.365
 7	 1	 6	219.380	0.452
 7	 1	 7	218.323	0.457
 7	 2	 0	225.610	0.332
 7	 2	 1	224.533	0.361
 7	 2	 2	223.408	0.340
 7	 2	 3	222.319	0.350
 7	 2	 4	221.434	0.334
 7	 2	 5	220.358	0.341
 7	 2	 6	219.396	0.412
 7	 2	 7	218.301	0.418
 7	 3	 0	225.599	0.321
 7	 3	 1	224.440	0.328
 7	 3	 2	223.423	0.311
 7	 3	 3	222.340	0.331
 7	 3	 4	221.439	0.337
 7	 3	 5	220.306	0.348
 7	 3	 6	219.371	0.369
 7	 3	 7	218.307	0.369
 7	 4	 0	225.541	0.333
 7	 4	 1	224.404	0.317
 7	 4	 2	223.425	0.320
 7	 4	 3	222.322	0.330
 7	 4	 4	221.410	0.301
 7	 4	 5	220.358	0.341
 7	 4	 6	219.317	0.360
 7	 4	 7	218.270	0.366
 7	 5	 0	225.588	0.289
 7	 5	 1	224.460	0.304
 7	 5	 2	223.417	0.310
 7	 5	 3	222.274	0.326
 7	 5	 4	221.407	0.305
 7	 5	 5	220.317	0.336
 7	 5	 6	219.283	0.338
 7	 5	 7	218.270	0.309
 7	 6	 0	225.558	0.306
 7	 6	 1	224.416	0.310
 7	 6	 2	223.407	0.313
 7	 6	 3	222.290	0.314
 7	 6	 4	221.378	0.315
 7	 6	 5	220.296	0.321
 7	 6	 6	219.247	0.306
 7	 6	 7	218.256	0.325
 7	 7	 0	225.471	0.304
 7	 7	 1	224.451	0.301
 7	 7	 2	223.388	0.307
 7	 7	 3	222.264	0.293
 7	 7	 4	221.350	0.303
 7	 7	 5	220.273	0.331
 7	 7	 6	219.269	0.309
 7	 7	 7	218.155	0.328
 8	 0	 0	226.675	0.531
 8	 0	 1	225.621	0.494
 8	 0	 2	224.596	0.519
 8	 0	 3	223.517	0.520
 8	 0	 4	222.558	0.483
 8	 0	 5	221.455	0.512
 8	 0	 6	220.421	0.646
 8	 0	 7	219.242	0.712
 8	 1	 0	226.670	0.390
 8	 1	 1	225.582	0.414
 8	 1	 2	224.619	0.418
 8	 1	 3	223.494	0.424
 8	 1	 4	222.475	0.430
 8	 1	 5	221.369	0.417
 8	 1	 6	220.338	0.517
 8	 1	 7	219.294	0.569
 8	 2	 0	226.676	0.381
 8	 2	 1	225.550	0.406
 8	 2	 2	224.597	0.412
 8	 2	 3	223.476	0.395
 8	 2	 4	222.418	0.384
 8	 2	 5	221.381	0.391
 8	 2	 6	220.317	0.515
 8	 2	 7	219.227	0.483
 8	 3	 0	226.694	0.444
 8	 3	 1	225.580	0.409
 8	 3	 2	224.592	0.387
 8	 3	 3	223.502	0.399
 8	 3	 4	222.426	0.418
 8	 3	 5	221.375	0.428
 8	 3	 6	220.270	0.502
 8	 3	 7	219.212	0.472
 8	 4	 0	226.654	0.432
 8	 4	 1	225.567	0.413
 8	 4	 2	224.512	0.410
 8	 4	 3	223.441	0.438
 8	 4	 4	222.424	0.467
 8	 4	 5	221.303	0.431
 8	 4	 6	220.265	0.486
 8	 4	 7	219.181	0.439
 8	 5	 0	226.562	0.459
 8	 5	 1	225.531	0.464
 8	 5	 2	224.524	0.444
 8	 5	 3	223.462	0.480
 8	 5	 4	222.425	0.475
 8	 5	 5	221.323	0.485
 8	 5	 6	220.287	0.504
 8	 5	 7	219.197	0.454
 8	 6	 0	226.619	0.476
 8	 6	 1	225.479	0.519
 8	 6	 2	224.610	0.463
 8	 6	 3	223.409	0.490
 8	 6	 4	222.423	0.487
 8	 6	 5	221.290	0.474
 8	 6	 6	220.231	0.482
 8	 6	 7	219.163	0.476
 8	 7	 0	226.651	0.537
 8	 7	 1	225.488	0.503
 8	 7	 2	224.566	0.517
 8	 7	 3	223.432	0.498
 8	 7	 4	222.426	0.542
 8	 7	 5	221.219	0.524
 8	 7	 6	220.241	0.481
 8	 7	 7	219.132	0.523
 9	 0	 0	219.322	0.458
 9	 0	 1	218.309	0.457
 9	 0	 2	217.289	0.443
 9	 0	 3	216.227	0.483
 9	 0	 4	215.244	0.436
 9	 0	 5	214.162	0.462
 9	 0	 6	213.209	0.560
 9	 0	 7	212.189	0.585
 9	 1	 0	219.302	0.385
 9	 1	 1	218.236	0.396
 9	 1	 2	217.318	0.417
 9	 1	 3	216.188	0.418
 9	 1	 4	215.271	0.385
 9	 1	 5	214.020	0.430
 9	 1	 6	213.186	0.504
 9	 1	 7	212.135	0.534
 9	 2	 0	219.267	0.374
 9	 2	 1	218.233	0.373
 9	 2	 2	217.260	0.377
 9	 2	 3	216.195	0.366
 9	 2	 4	215.225	0.388
 9	 2	 5	214.105	0.358
 9	 2	 6	213.215	0.441
 9	 2	 7	212.095	0.509
 9	 3	 0	219.303	0.382
 9	 3	 1	218.285	0.389
 9	 3	 2	217.237	0.372
 9	 3	 3	216.191	0.406
 9	 3	 4	215.224	0.399
 9	 3	 5	214.133	0.385
 9	 3	 6	213.197	0.449
 9	 3	 7	212.009	0.462
 9	 4	 0	219.287	0.385
 9	 4	 1	218.227	0.391
 9	 4	 2	217.239	0.398
 9	 4	 3	216.174	0.417
 9	 4	 4	215.217	0.413
 9	 4	 5	214.041	0.412
 9	 4	 6	213.187	0.434
 9	 4	 7	212.023	0.445
 9	 5	 0	219.280	0.425
 9	 5	 1	218.235	0.410
 9	 5	 2	217.237	0.402
 9	 5	 3	216.156	0.442
 9	 5	 4	215.168	0.434
 9	 5	 5	214.142	0.432
 9	 5	 6	213.166	0.435
 9	 5	 7	212.083	0.475
 9	 6	 0	219.289	0.442
 9	 6	 1	218.172	0.412
 9	 6	 2	217.315	0.457
 9	 6	 3	216.158	0.463
 9	 6	 4	215.206	0.481
 9	 6	 5	214.105	0.448
 9	 6	 6	213.216	0.455
 9	 6	 7	212.099	0.439
 9	 7	 0	219.318	0.478
 9	 7	 1	218.233	0.465
 9	 7	 2	217.307	0.488
 9	 7	 3	216.195	0.459
 9	 7	 4	215.216	0.507
 9	 7	 5	214.071	0.480
 9	 7	 6	213.216	0.470
 9	 7	 7	212.115	0.521
10	 0	 0	228.899	0.420
10	 0	 1	227.763	0.422
10	 0	 2	226.777	0.458
10	 0	 3	225.676	0.418
10	 0	 4	224.682	0.434
10	 0	 5	223.567	0.413
10	 0	 6	222.562	0.513
10	 0	 7	221.426	0.507
10	 1	 0	228.907	0.398
10	 1	 1	227.742	0.401
10	 1	 2	226.721	0.374
10	 1	 3	225.596	0.381
10	 1	 4	224.660	0.404
10	 1	 5	223.544	0.369
10	 1	 6	222.530	0.463
10	 1	 7	221.421	0.424
10	 2	 0	228.895	0.430
10	 2	 1	227.747	0.375
10	 2	 2	226.711	0.356
10	 2	 3	225.566	0.372
10	 2	 4	224.622	0.357
10	 2	 5	223.440	0.389
10	 2	 6	222.523	0.404
10	 2	 7	221.469	0.431
10	 3	 0	228.866	0.410
10	 3	 1	227.694	0.404
10	 3	 2	226.682	0.368
10	 3	 3	225.533	0.390
10	 3	 4	224.573	0.404
10	 3	 5	223.483	0.342
10	 3	 6	222.517	0.440
10	 3	 7	221.404	0.392
10	 4	 0	228.800	0.386
10	 4	 1	227.667	0.396
10	 4	 2	226.703	0.404
10	 4	 3	225.506	0.391
10	 4	 4	224.575	0.411
10	 4	 5	223.441	0.390
10	 4	 6	222.531	0.396
10	 4	 7	221.451	0.392
10	 5	 0	228.830	0.448
10	 5	 1	227.705	0.461
10	 5	 2	226.718	0.416
10	 5	 3	225.532	0.428
10	 5	 4	224.558	0.404
10	 5	 5	223.427	0.435
10	 5	 6	222.470	0.451
10	 5	 7	221.367	0.451
10	 6	 0	228.815	0.485
10	 6	 1	227.645	0.454
10	 6	 2	226.637	0.460
10	 6	 3	225.491	0.471
10	 6	 4	224.531	0.436
10	 6	 5	223.449	0.446
10	 6	 6	222.472	0.453
10	 6	 7	221.344	0.431
10	 7	 0	228.821	0.488
10	 7	 1	227.693	0.507
10	 7	 2	226.667	0.486
10	 7	 3	225.505	0.475
10	 7	 4	224.595	0.475
10	 7	 5	223.437	0.461
10	 7	 6	222.432	0.463
10	 7	 7	221.304	0.459
11	 0	 0	217.501	0.389
11	 0	 1	216.267	0.432
11	 0	 2	215.331	0.425
11	 0	 3	214.228	0.423
11	 0	 4	213.387	0.443
11	 0	 5	212.242	0.449
11	 0	 6	211.193	0.506
11	 0	 7	210.073	0.559
11	 1	 0	217.434	0.352
11	 1	 1	216.341	0.379
11	 1	 2	215.341	0.345
11	 1	 3	214.183	0.362
11	 1	 4	213.352	0.370
11	 1	 5	212.170	0.351
11	 1	 6	211.184	0.435
11	 1	 7	210.094	0.468
11	 2	 0	217.394	0.357
11	 2	 1	216.331	0.364
11	 2	 2	215.324	0.370
11	 2	 3	214.155	0.379
11	 2	 4	213.296	0.346
11	 2	 5	212.188	0.355
11	 2	 6	211.184	0.398
11	 2	 7	210.086	0.411
11	 3	 0	217.396	0.345
11	 3	 1	216.317	0.355
11	 3	 2	215.315	0.350
11	 3	 3	214.202	0.388
11	 3	 4	213.282	0.356
11	 3	 5	212.175	0.365
11	 3	 6	211.180	0.364
11	 3	 7	209.969	0.385
11	 4	 0	217.414	0.360
11	 4	 1	216.268	0.363
11	 4	 2	215.303	0.382
11	 4	 3	214.127	0.362
11	 4	 4	213.303	0.362
11	 4	 5	212.167	0.400
11	 4	 6	211.101	0.401
11	 4	 7	210.000	0.388
11	 5	 0	217.400	0.407
11	 5	 1	216.287	0.347
11	 5	 2	215.332	0.386
11	 5	 3	214.189	0.402
11	 5	 4	213.310	0.383
11	 5	 5	212.133	0.403
11	 5	 6	211.185	0.380
11	 5	 7	210.032	0.417
11	 6	 0	217.384	0.443
11	 6	 1	216.298	0.398
11	 6	 2	215.321	0.434
11	 6	 3	214.180	0.411
11	 6	 4	213.340	0.399
11	 6	 5	212.122	0.400
11	 6	 6	211.118	0.434
11	 6	 7	210.043	0.424
11	 7	 0	217.392	0.425
11	 7	 1	216.281	0.458
11	 7	 2	215.317	0.437
11	 7	 3	214.156	0.446
11	 7	 4	213.301	0.422
11	 7	 5	212.149	0.425
11	 7	 6	211.185	0.420
11	 7	 7	209.992	0.446
12	 0	 0	220.297	0.404
12	 0	 1	219.309	0.376
12	 0	 2	218.303	0.362
12	 0	 3	217.209	0.417
12	 0	 4	216.276	0.394
12	 0	 5	215.217	0.396
12	 0	 6	214.272	0.474
12	 0	 7	213.171	0.474
12	 1	 0	220.302	0.329
12	 1	 1	219.211	0.384
12	 1	 2	218.289	0.336
12	 1	 3	217.260	0.337
12	 1	 4	216.265	0.358
12	 1	 5	215.204	0.342
12	 1	 6	214.210	0.405
12	 1	 7	213.189	0.407
12	 2	 0	220.266	0.342
12	 2	 1	219.257	0.346
12	 2	 2	218.224	0.322
12	 2	 3	217.238	0.356
12	 2	 4	216.291	0.327
12	 2	 5	215.166	0.359
12	 2	 6	214.236	0.420
12	 2	 7	213.147	0.379
12	 3	 0	220.288	0.381
12	 3	 1	219.195	0.362
12	 3	 2	218.286	0.341
12	 3	 3	217.174	0.329
12	 3	 4	216.286	0.364
12	 3	 5	215.266	0.354
12	 3	 6	214.172	0.395
12	 3	 7	213.156	0.380
12	 4	 0	220.230	0.382
12	 4	 1	219.214	0.387
12	 4	 2	218.290	0.381
12	 4	 3	217.124	0.349
12	 4	 4	216.285	0.386
12	 4	 5	215.185	0.381
12	 4	 6	214.247	0.410
12	 4	 7	213.099	0.368
12	 5	 0	220.259	0.415
12	 5	 1	219.190	0.398
12	 5	 2	218.237	0.389
12	 5	 3	217.219	0.398
12	 5	 4	216.297	0.425
12	 5	 5	215.221	0.439
12	 5	 6	214.203	0.436
12	 5	 7	213.147	0.407
12	 6	 0	220.231	0.483
12	 6	 1	219.173	0.453
12	 6	 2	218.277	0.445
12	 6	 3	217.220	0.462
12	 6	 4	216.310	0.456
12	 6	 5	215.183	0.448
12	 6	 6	214.160	0.441
12	 6	 7	213.093	0.459
12	 7	 0	220.293	0.474
12	 7	 1	219.239	0.462
12	 7	 2	218.295	0.426
12	 7	 3	217.247	0.445
12	 7	 4	216.289	0.425
12	 7	 5	215.228	0.479
12	 7	 6	214.261	0.465
12	 7	 7	213.151	0.473
