# Peaking times
# CH#	000	001	010	011	100	101	110	111
0	14	22	32	39	47	61	74	87
1	14	23	30	39	48	61	73	87
2	14	22	30	38	47	61	72	86
3	14	22	30	40	47	62	73	87
4	14	23	31	39	48	60	74	87
5	14	23	31	40	48	59	75	86
6	14	22	30	39	47	59	72	86
7	14	23	31	40	48	61	73	85
8	14	23	32	40	48	61	75	88
9	14	23	32	40	47	61	73	88
10	14	22	31	39	47	59	73	88
11	14	22	31	39	47	61	73	88
12	14	23	30	40	47	59	74	88
13	14	23	31	40	47	61	73	88
14	14	22	32	40	47	59	75	85
15	14	22	31	39	47	61	75	88
16	14	23	31	40	47	61	74	85
17	14	22	31	39	48	61	75	87
18	14	22	30	39	47	60	73	86
19	14	23	31	39	48	60	73	86
20	14	22	31	40	48	60	74	86
21	14	23	31	40	48	60	75	87
22	14	23	31	40	48	60	75	87
23	14	23	32	40	48	61	75	88
24	14	23	31	39	47	61	75	89
25	14	23	32	40	48	60	75	88
26	14	23	31	39	48	60	75	89
27	14	23	31	40	48	61	75	87
28	14	23	31	39	48	60	75	86
29	14	23	31	40	48	60	75	86
30	14	22	31	39	47	60	75	88
31	14	23	31	39	49	61	72	86
