GAIN AT LOW ENERGIES
-----------------------------------------------------------------
Linear Fit in range [50 - 100] DAC_inj code
Cubic Fit in range [0 - 500] DAC_inj code
-----------------------------------------------------------------
INDEX
l_g_m: Gain obtained with linear fit and mean values
l_i_m: Intercept obtained with linear fit and mean values
l_r2_m: R^2 obtained with linear fit and mean values
l_rs_m: Residuals obtained with linear fit and mean values
l_g_mwo: Gain obtained with linear fit and mean values without outliers
l_i_mwo: Intercept obtained with linear fit and mean values without outliers
l_r2_mwo: R^2 obtained with linear fit and mean values without outliers
l_rs_mwo: Residuals obtained with linear fit and mean values without outliers
3_g_m: Gain obtained in x=0 with cubic fit and mean values
3_i_m: Intercept obtained with cubic fit and mean values
3_r2_m: Adjusted R^2 (adjusted for cubic fit) obtained with cubic fit and mean values
3_rs_m: Residuals obtained with cubic fit and mean values
3_g_mwo: Gain obtained in x=0 with cubic fit and mean values without outliers
3_i_mwo: Intercept obtained with cubic fit and mean values without outliers
3_r2_mwo: Adjusted R^2 (adjusted for cubic fit) obtained with cubic fit and mean values without outliers
3_rs_mwo: Residuals obtained with cubic fit and mean values without outliers
-----------------------------------------------------------------
ch	pt	l_g_m	l_i_m	l_r2_m	l_rs_m	l_g_mwo	l_i_mwo	l_r2_mwo	l_rs_mwo	3_g_m	3_i_m	3_r2_m	3_rs_m	3_g_mwo	3_i_mwo	3_r2_mwo	3_rs_mwo
 1	 2	1.184	147.720	1.0000	0.110	1.183	147.767	1.0000	0.128	1.304	144.291	0.9968	0.985	1.303	144.291	0.9968	0.910
 1	 3	1.140	147.130	0.9999	0.294	1.139	147.205	0.9998	0.352	1.242	144.260	0.9972	0.978	1.240	144.331	0.9975	1.016
 1	 4	1.117	145.875	0.9999	0.243	1.117	145.875	0.9999	0.243	1.212	143.120	0.9972	1.254	1.212	143.111	0.9974	1.168
 1	 5	1.075	145.960	0.9999	0.216	1.075	145.960	0.9999	0.216	1.166	142.672	0.9974	0.637	1.166	142.653	0.9974	0.644
 1	 6	1.044	145.475	1.0000	0.062	1.044	145.485	1.0000	0.054	1.131	142.071	0.9976	0.973	1.129	142.123	0.9976	0.917
 1	 7	1.032	144.305	1.0000	0.123	1.032	144.281	1.0000	0.121	1.088	142.343	0.9980	0.841	1.088	142.335	0.9980	0.819
 2	 0	1.339	182.175	0.9998	0.461	1.335	182.470	0.9997	0.542	1.693	167.699	1.0000	1.778	1.690	167.762	1.0000	1.850
 2	 1	1.235	175.800	0.9996	0.554	1.234	175.931	0.9994	0.661	1.423	169.181	0.9963	1.173	1.425	169.144	0.9963	1.057
 2	 2	1.188	173.420	0.9993	0.719	1.189	173.353	0.9991	0.783	1.348	167.525	0.9968	1.443	1.347	167.558	0.9970	1.593
 2	 3	1.158	171.320	0.9998	0.393	1.158	171.320	0.9998	0.393	1.293	166.618	0.9969	0.996	1.292	166.634	0.9969	1.070
 2	 4	1.170	167.300	0.9996	0.531	1.169	167.344	0.9996	0.550	1.248	165.931	0.9971	1.449	1.250	165.849	0.9970	1.502
 2	 5	1.131	167.050	0.9987	0.902	1.131	167.050	0.9987	0.902	1.205	165.378	0.9974	1.352	1.206	165.324	0.9973	1.313
 2	 6	1.110	165.590	1.0000	0.131	1.112	165.499	1.0000	0.121	1.172	164.463	0.9974	1.042	1.171	164.472	0.9974	1.064
 2	 7	1.090	164.720	0.9998	0.304	1.089	164.747	0.9998	0.346	1.122	164.823	0.9979	1.040	1.122	164.811	0.9979	1.017
 3	 0	1.413	147.795	0.9998	0.426	1.430	146.581	1.0000	0.200	1.737	136.764	1.0000	1.206	1.740	136.638	1.0000	1.255
 3	 1	1.262	144.715	0.9998	0.445	1.268	144.216	0.9997	0.509	1.434	139.666	0.9962	1.296	1.431	139.792	0.9962	1.374
 3	 2	1.203	142.760	1.0000	0.102	1.201	142.834	1.0000	0.094	1.355	137.972	0.9967	1.138	1.354	137.959	0.9970	1.186
 3	 3	1.148	142.985	1.0000	0.107	1.149	142.961	1.0000	0.067	1.309	137.082	0.9968	1.096	1.309	137.046	0.9969	1.053
 3	 4	1.122	141.560	1.0000	0.124	1.123	141.511	1.0000	0.125	1.252	136.676	0.9972	0.799	1.254	136.564	0.9971	0.726
 3	 5	1.086	141.220	0.9999	0.212	1.086	141.170	0.9999	0.253	1.210	136.405	0.9974	0.891	1.208	136.420	0.9978	0.956
 3	 6	1.064	139.880	0.9998	0.314	1.063	139.878	0.9998	0.356	1.175	135.351	0.9975	0.903	1.173	135.408	0.9976	0.900
 3	 7	1.037	139.430	0.9999	0.201	1.037	139.430	0.9999	0.201	1.128	135.532	0.9980	0.663	1.128	135.504	0.9980	0.649
 4	 0	1.411	137.670	0.9999	0.332	1.415	137.364	0.9999	0.282	1.733	127.192	1.0000	1.446	1.730	127.334	1.0000	1.309
 4	 1	1.205	138.735	1.0000	0.176	1.206	138.708	1.0000	0.161	1.447	129.269	0.9962	1.820	1.447	129.201	0.9961	1.840
 4	 2	1.188	134.180	1.0000	0.083	1.187	134.270	1.0000	0.155	1.368	127.836	0.9966	1.025	1.370	127.742	0.9968	0.971
 4	 3	1.145	133.825	1.0000	0.085	1.144	133.878	1.0000	0.149	1.308	127.631	0.9968	0.823	1.308	127.603	0.9969	0.877
 4	 4	1.114	133.175	0.9999	0.304	1.114	133.128	0.9999	0.275	1.269	126.815	0.9970	0.957	1.269	126.794	0.9973	0.958
 4	 5	1.093	131.630	1.0000	0.131	1.093	131.600	1.0000	0.082	1.227	126.307	0.9973	1.124	1.228	126.253	0.9972	1.151
 4	 6	1.076	130.260	1.0000	0.121	1.076	130.214	1.0000	0.157	1.205	124.934	0.9974	1.099	1.203	124.979	0.9977	1.107
 4	 7	1.051	129.495	0.9998	0.315	1.051	129.495	0.9998	0.315	1.156	125.188	0.9978	0.711	1.152	125.341	0.9978	0.862
 5	 0	1.498	134.340	0.9997	0.558	1.504	133.862	0.9998	0.437	1.859	122.112	0.9999	1.482	1.860	122.143	0.9999	1.558
 5	 1	1.285	134.545	0.9997	0.514	1.292	134.031	0.9997	0.526	1.531	125.396	0.9960	1.502	1.532	125.335	0.9960	1.418
 5	 2	1.234	131.465	0.9999	0.311	1.234	131.402	0.9999	0.274	1.424	124.408	0.9967	1.610	1.423	124.439	0.9967	1.532
 5	 3	1.173	131.650	0.9998	0.398	1.170	131.844	0.9998	0.392	1.349	124.370	0.9969	1.040	1.347	124.384	0.9969	1.055
 5	 4	1.165	128.650	1.0000	0.139	1.166	128.590	1.0000	0.171	1.284	124.382	0.9973	0.816	1.285	124.339	0.9975	0.721
 5	 5	1.110	129.165	0.9999	0.243	1.107	129.383	0.9999	0.253	1.231	123.779	0.9975	1.134	1.228	123.848	0.9976	1.163
 5	 6	1.087	127.550	0.9999	0.209	1.084	127.786	0.9999	0.236	1.198	122.608	0.9976	0.783	1.197	122.613	0.9976	0.889
 5	 7	1.063	126.540	0.9999	0.174	1.065	126.397	1.0000	0.168	1.156	122.324	0.9978	0.813	1.155	122.299	0.9979	0.834
 6	 0	1.477	128.515	0.9997	0.590	1.469	129.099	0.9997	0.560	1.839	116.233	1.0000	1.489	1.839	116.261	1.0000	1.309
 6	 1	1.256	129.655	0.9997	0.498	1.254	129.756	0.9996	0.539	1.515	119.333	0.9961	1.908	1.509	119.480	0.9961	1.987
 6	 2	1.231	125.430	0.9998	0.418	1.233	125.236	0.9997	0.480	1.433	117.858	0.9966	1.295	1.433	117.810	0.9966	1.174
 6	 3	1.167	126.140	0.9999	0.265	1.164	126.376	0.9999	0.224	1.352	118.478	0.9969	0.952	1.350	118.526	0.9969	0.968
 6	 4	1.167	122.435	1.0000	0.127	1.164	122.701	1.0000	0.053	1.296	117.736	0.9970	1.126	1.293	117.865	0.9970	1.039
 6	 5	1.114	122.975	0.9999	0.274	1.115	122.890	0.9999	0.274	1.247	117.360	0.9973	1.099	1.246	117.350	0.9973	1.158
 6	 6	1.100	120.770	0.9998	0.338	1.102	120.676	0.9998	0.319	1.227	115.550	0.9973	0.974	1.224	115.637	0.9973	0.877
 6	 7	1.070	120.305	0.9994	0.566	1.070	120.305	0.9994	0.566	1.159	116.588	0.9978	0.924	1.159	116.574	0.9979	1.006
 7	 0	1.457	163.540	0.9979	1.500	1.459	163.395	0.9986	1.203	1.842	148.831	1.0000	2.341	1.842	148.812	1.0000	2.164
 7	 1	1.269	159.415	0.9998	0.363	1.287	158.147	0.9999	0.272	1.512	149.866	0.9964	1.677	1.508	150.117	0.9966	1.642
 7	 2	1.251	153.715	1.0000	0.184	1.253	153.589	1.0000	0.180	1.411	148.526	0.9967	0.707	1.415	148.334	0.9967	0.805
 7	 3	1.211	152.095	0.9999	0.211	1.210	152.153	1.0000	0.154	1.350	147.652	0.9969	0.872	1.351	147.614	0.9969	0.925
 7	 4	1.196	149.190	0.9997	0.495	1.198	149.058	0.9998	0.417	1.282	147.343	0.9973	1.277	1.281	147.349	0.9973	1.282
 7	 5	1.124	150.535	0.9998	0.377	1.127	150.352	0.9998	0.327	1.215	147.461	0.9977	1.309	1.213	147.502	0.9979	1.321
 7	 6	1.104	148.815	0.9999	0.192	1.103	148.893	1.0000	0.157	1.197	145.411	0.9977	0.945	1.194	145.525	0.9977	0.879
 7	 7	1.070	147.995	0.9999	0.187	1.070	148.045	1.0000	0.137	1.127	146.149	0.9981	0.824	1.127	146.132	0.9983	0.800
 8	 0	1.423	146.150	0.9984	1.285	1.429	145.698	0.9987	1.140	1.768	133.693	1.0000	1.993	1.770	133.669	1.0000	1.749
 8	 1	1.237	144.995	0.9999	0.309	1.248	144.328	0.9997	0.513	1.460	136.226	0.9963	2.095	1.461	136.213	0.9964	2.246
 8	 2	1.184	142.950	1.0000	0.136	1.199	141.994	1.0000	0.059	1.373	135.236	0.9968	1.561	1.378	135.091	0.9968	1.558
 8	 3	1.171	140.320	1.0000	0.136	1.160	141.135	0.9999	0.304	1.323	134.935	0.9970	1.471	1.325	134.895	0.9970	1.640
 8	 4	1.145	138.950	0.9999	0.236	1.147	138.733	1.0000	0.111	1.279	134.179	0.9970	0.982	1.278	134.161	0.9970	0.969
 8	 5	1.112	138.550	0.9998	0.360	1.112	138.550	0.9998	0.360	1.232	134.110	0.9974	0.875	1.233	134.093	0.9974	1.065
 8	 6	1.063	139.390	0.9999	0.270	1.064	139.336	0.9998	0.304	1.206	132.780	0.9975	1.348	1.203	132.831	0.9975	1.386
 8	 7	1.052	137.795	0.9995	0.507	1.037	139.048	0.9990	0.743	1.150	133.615	0.9978	1.192	1.145	133.795	0.9979	1.490
 9	 0	1.317	154.810	0.9980	1.324	1.330	153.897	0.9981	1.301	1.623	144.176	1.0000	1.730	1.627	143.990	1.0000	1.731
 9	 1	1.168	152.180	0.9996	0.493	1.172	151.958	0.9993	0.682	1.380	144.224	0.9961	1.628	1.379	144.263	0.9961	1.740
 9	 2	1.152	148.835	0.9996	0.493	1.157	148.467	0.9997	0.451	1.327	142.915	0.9966	1.383	1.325	142.978	0.9966	1.406
 9	 3	1.110	148.715	1.0000	0.129	1.112	148.484	1.0000	0.030	1.275	142.673	0.9967	0.747	1.272	142.847	0.9967	0.860
 9	 4	1.095	147.160	1.0000	0.080	1.094	147.189	0.9999	0.269	1.228	142.595	0.9969	1.110	1.226	142.610	0.9970	1.310
 9	 5	1.084	145.965	0.9997	0.430	1.085	145.852	0.9995	0.549	1.207	141.861	0.9972	0.806	1.204	141.943	0.9973	0.876
 9	 6	1.051	146.025	0.9999	0.217	1.054	145.810	0.9998	0.316	1.185	140.881	0.9974	1.169	1.187	140.788	0.9974	1.200
 9	 7	1.030	146.030	0.9998	0.358	1.026	146.417	0.9997	0.370	1.135	142.040	0.9977	1.036	1.139	141.907	0.9977	1.005
10	 0	1.409	130.925	0.9998	0.405	1.413	130.638	0.9998	0.429	1.708	121.253	1.0000	1.427	1.707	121.348	1.0000	1.379
10	 1	1.226	131.175	0.9997	0.450	1.226	131.160	0.9997	0.451	1.448	122.531	0.9963	1.242	1.448	122.548	0.9964	1.149
10	 2	1.182	128.975	0.9999	0.252	1.182	128.959	0.9998	0.401	1.359	122.068	0.9968	0.885	1.362	121.941	0.9968	0.808
10	 3	1.146	128.330	0.9999	0.305	1.149	128.062	0.9999	0.242	1.309	121.627	0.9969	1.325	1.310	121.610	0.9970	1.178
10	 4	1.125	127.025	0.9999	0.290	1.112	128.037	0.9999	0.264	1.274	120.688	0.9969	1.066	1.273	120.685	0.9969	1.430
10	 5	1.107	125.700	1.0000	0.136	1.099	126.383	0.9999	0.273	1.232	120.644	0.9975	1.103	1.231	120.763	0.9977	1.322
10	 6	1.080	125.460	0.9998	0.332	1.081	125.491	0.9996	0.454	1.210	119.557	0.9974	1.194	1.207	119.658	0.9975	1.319
10	 7	1.066	124.485	0.9996	0.453	1.066	124.485	0.9996	0.453	1.170	119.949	0.9977	1.319	1.171	119.915	0.9980	1.341
11	 0	1.373	191.675	0.9997	0.547	1.370	191.862	0.9997	0.515	1.695	179.781	1.0000	1.729	1.690	179.996	1.0000	1.724
11	 1	1.186	191.110	0.9997	0.450	1.187	191.065	0.9996	0.498	1.417	180.860	0.9966	1.896	1.415	180.922	0.9969	1.989
11	 2	1.165	187.000	1.0000	0.142	1.165	187.000	1.0000	0.142	1.348	179.180	0.9968	1.138	1.347	179.180	0.9968	1.145
11	 3	1.150	184.375	0.9999	0.218	1.153	184.047	0.9999	0.313	1.290	178.801	0.9971	1.041	1.287	178.865	0.9974	1.020
11	 4	1.133	182.395	0.9994	0.608	1.133	182.357	0.9995	0.550	1.249	177.881	0.9971	1.087	1.250	177.777	0.9971	1.086
11	 5	1.112	180.825	0.9990	0.798	1.113	180.790	0.9989	0.831	1.204	177.608	0.9975	1.252	1.207	177.481	0.9975	1.344
11	 6	1.087	179.800	0.9994	0.576	1.083	180.134	0.9994	0.575	1.175	176.590	0.9975	0.652	1.177	176.422	0.9975	0.577
11	 7	1.072	178.790	0.9998	0.368	1.072	178.833	0.9998	0.332	1.131	176.979	0.9978	1.025	1.134	176.830	0.9981	1.017
12	 0	1.373	160.440	0.9991	0.925	1.374	160.431	0.9986	1.142	1.686	148.763	1.0000	1.021	1.691	148.610	1.0000	1.159
12	 1	1.248	156.330	0.9997	0.450	1.250	156.199	0.9998	0.388	1.439	149.374	0.9964	1.085	1.439	149.355	0.9964	1.051
12	 2	1.234	151.795	0.9998	0.396	1.236	151.669	0.9998	0.376	1.358	148.623	0.9968	1.568	1.359	148.572	0.9969	1.479
12	 3	1.186	151.165	0.9999	0.302	1.191	150.775	0.9999	0.210	1.298	148.062	0.9970	1.141	1.298	148.060	0.9971	1.117
12	 4	1.154	150.295	1.0000	0.152	1.154	150.272	1.0000	0.150	1.253	147.274	0.9972	0.992	1.255	147.209	0.9972	0.954
12	 5	1.128	149.070	0.9999	0.201	1.125	149.283	0.9999	0.234	1.208	146.991	0.9975	0.848	1.208	146.989	0.9976	0.811
12	 6	1.072	150.605	1.0000	0.165	1.069	150.863	1.0000	0.051	1.176	146.345	0.9977	1.055	1.173	146.436	0.9977	0.864
12	 7	1.046	150.140	0.9994	0.568	1.051	149.692	0.9995	0.545	1.137	146.190	0.9979	1.208	1.135	146.239	0.9981	1.243
13	 0	1.369	158.630	0.9987	1.097	1.372	158.428	0.9988	1.054	1.673	148.031	1.0000	1.266	1.677	147.877	1.0000	1.264
13	 1	1.239	154.155	0.9998	0.420	1.238	154.167	0.9997	0.509	1.411	148.651	0.9963	1.145	1.408	148.723	0.9964	1.207
13	 2	1.201	151.290	0.9997	0.468	1.202	151.278	0.9996	0.516	1.341	147.029	0.9966	1.163	1.342	147.027	0.9966	1.126
13	 3	1.170	149.600	0.9998	0.388	1.170	149.643	0.9997	0.431	1.268	147.247	0.9973	1.122	1.267	147.233	0.9973	1.037
13	 4	1.129	149.770	0.9995	0.571	1.118	150.537	0.9997	0.436	1.230	146.489	0.9974	1.101	1.228	146.519	0.9976	0.995
13	 5	1.100	148.785	1.0000	0.127	1.100	148.785	1.0000	0.127	1.202	145.543	0.9974	1.085	1.202	145.562	0.9975	1.161
13	 6	1.069	148.405	1.0000	0.042	1.073	148.233	0.9999	0.186	1.155	145.351	0.9978	0.831	1.152	145.547	0.9978	0.791
13	 7	1.056	147.250	0.9997	0.393	1.058	147.066	0.9996	0.473	1.126	144.902	0.9979	1.108	1.126	144.894	0.9979	1.255
14	 0	1.438	167.165	0.9997	0.597	1.438	167.164	0.9997	0.597	1.712	157.400	1.0000	1.169	1.712	157.374	1.0000	1.068
14	 1	1.271	165.705	0.9996	0.553	1.266	166.068	0.9997	0.485	1.452	158.797	0.9967	1.516	1.448	158.922	0.9967	1.560
14	 2	1.256	160.030	0.9997	0.498	1.257	159.988	0.9997	0.454	1.360	157.574	0.9970	1.254	1.361	157.551	0.9971	1.296
14	 3	1.201	159.665	0.9999	0.325	1.197	159.897	0.9997	0.466	1.282	157.660	0.9973	0.936	1.279	157.722	0.9977	1.208
14	 4	1.179	157.625	1.0000	0.059	1.179	157.557	1.0000	0.128	1.233	156.947	0.9974	1.168	1.230	157.053	0.9975	1.306
14	 5	1.159	155.575	0.9998	0.351	1.157	155.747	0.9999	0.204	1.196	155.840	0.9977	1.297	1.195	155.871	0.9978	1.203
14	 6	1.117	155.685	0.9996	0.482	1.118	155.610	0.9997	0.439	1.142	155.844	0.9979	1.005	1.143	155.735	0.9979	0.936
14	 7	1.074	156.345	0.9998	0.372	1.073	156.416	0.9998	0.379	1.091	156.298	0.9982	1.147	1.092	156.261	0.9984	1.062
15	 0	1.431	162.160	0.9990	1.024	1.426	162.493	0.9989	1.079	1.743	150.591	1.0000	1.409	1.742	150.599	1.0000	1.438
15	 1	1.303	156.865	0.9995	0.657	1.298	157.211	0.9998	0.424	1.473	151.748	0.9965	1.296	1.470	151.799	0.9965	1.196
15	 2	1.244	154.690	0.9998	0.393	1.249	154.297	0.9997	0.445	1.380	150.448	0.9970	1.214	1.374	150.562	0.9970	1.189
15	 3	1.219	152.245	0.9999	0.257	1.213	152.663	0.9998	0.342	1.315	150.058	0.9971	1.174	1.314	150.086	0.9973	1.055
15	 4	1.191	150.975	0.9999	0.214	1.190	151.082	0.9999	0.215	1.267	149.377	0.9973	1.418	1.264	149.439	0.9973	1.325
15	 5	1.152	150.350	0.9997	0.480	1.153	150.222	0.9996	0.526	1.225	148.743	0.9976	1.158	1.225	148.761	0.9977	1.268
15	 6	1.103	151.130	0.9999	0.267	1.106	150.909	0.9999	0.298	1.179	148.427	0.9978	1.298	1.178	148.435	0.9978	1.271
15	 7	1.089	149.730	1.0000	0.101	1.090	149.645	0.9999	0.236	1.142	148.312	0.9981	1.575	1.141	148.350	0.9982	1.633
16	 0	1.447	159.435	0.9988	1.136	1.446	159.500	0.9990	1.030	1.726	149.814	1.0000	1.638	1.723	149.898	1.0000	1.635
16	 1	1.291	156.460	0.9998	0.455	1.293	156.372	0.9997	0.487	1.449	151.484	0.9966	1.332	1.451	151.423	0.9966	1.238
16	 2	1.256	152.090	0.9999	0.305	1.255	152.154	0.9999	0.276	1.357	150.073	0.9971	1.461	1.355	150.150	0.9971	1.474
16	 3	1.202	151.735	0.9997	0.451	1.194	152.259	0.9998	0.419	1.286	149.779	0.9973	1.229	1.284	149.810	0.9973	1.145
16	 4	1.185	149.085	0.9999	0.213	1.186	149.035	0.9999	0.222	1.230	148.963	0.9975	1.314	1.229	148.971	0.9975	1.296
16	 5	1.121	148.975	0.9997	0.397	1.121	148.947	0.9998	0.386	1.161	148.310	0.9979	1.045	1.160	148.346	0.9981	1.057
16	 6	1.078	148.965	0.9998	0.341	1.077	148.975	0.9998	0.359	1.120	147.545	0.9980	1.139	1.119	147.535	0.9980	1.095
16	 7	1.051	148.260	0.9999	0.220	1.051	148.216	0.9999	0.251	1.068	148.067	0.9983	0.891	1.067	148.103	0.9983	0.996
17	 0	1.372	131.530	0.9999	0.325	1.371	131.594	0.9998	0.421	1.662	121.343	1.0000	1.365	1.659	121.431	1.0000	1.463
17	 1	1.219	130.235	0.9997	0.486	1.222	129.955	0.9997	0.450	1.429	122.214	0.9964	1.451	1.425	122.313	0.9964	1.361
17	 2	1.157	128.820	1.0000	0.069	1.158	128.721	1.0000	0.065	1.328	121.750	0.9967	1.266	1.327	121.769	0.9967	1.206
17	 3	1.134	126.815	0.9995	0.568	1.132	126.913	0.9995	0.541	1.264	121.543	0.9971	1.356	1.262	121.600	0.9971	1.306
17	 4	1.106	125.830	0.9999	0.257	1.106	125.849	0.9998	0.321	1.222	120.900	0.9971	1.461	1.220	120.930	0.9973	1.482
17	 5	1.082	124.265	0.9992	0.674	1.085	124.058	0.9993	0.650	1.182	120.143	0.9973	1.178	1.184	120.049	0.9973	1.202
17	 6	1.044	124.275	0.9995	0.540	1.043	124.357	0.9994	0.572	1.142	119.927	0.9976	1.652	1.141	119.993	0.9976	1.748
17	 7	1.046	121.875	0.9992	0.671	1.042	122.184	0.9991	0.686	1.115	119.156	0.9978	1.053	1.116	119.117	0.9979	1.134
18	 0	1.393	145.460	0.9995	0.705	1.393	145.539	0.9994	0.736	1.674	135.936	1.0000	1.359	1.672	136.019	1.0000	1.528
18	 1	1.237	143.360	0.9999	0.255	1.236	143.361	0.9999	0.236	1.425	136.900	0.9963	0.801	1.425	136.878	0.9963	0.724
18	 2	1.179	141.285	0.9999	0.220	1.178	141.337	0.9999	0.299	1.321	136.287	0.9969	1.549	1.318	136.350	0.9969	1.609
18	 3	1.141	140.190	0.9999	0.190	1.141	140.190	0.9999	0.190	1.277	135.179	0.9971	0.823	1.277	135.149	0.9974	0.831
18	 4	1.119	138.680	0.9997	0.396	1.118	138.705	0.9997	0.428	1.219	135.120	0.9972	0.773	1.218	135.128	0.9972	0.820
18	 5	1.076	138.420	0.9997	0.382	1.081	138.026	0.9998	0.380	1.167	134.689	0.9976	0.823	1.167	134.692	0.9976	0.832
18	 6	1.043	138.070	1.0000	0.064	1.043	138.070	1.0000	0.064	1.146	133.406	0.9977	0.865	1.144	133.450	0.9977	0.878
18	 7	1.037	135.790	0.9999	0.170	1.037	135.790	0.9999	0.170	1.101	133.149	0.9980	0.788	1.105	133.017	0.9980	0.712
19	 0	1.363	153.020	0.9995	0.659	1.360	153.212	0.9995	0.706	1.681	141.393	1.0000	1.108	1.681	141.392	1.0000	0.942
19	 1	1.227	149.260	0.9997	0.511	1.228	149.134	0.9997	0.491	1.429	142.036	0.9961	1.640	1.428	141.996	0.9962	1.623
19	 2	1.212	144.545	0.9998	0.366	1.214	144.380	0.9998	0.371	1.348	140.929	0.9967	1.551	1.347	140.970	0.9967	1.576
19	 3	1.156	145.265	0.9999	0.265	1.155	145.344	0.9999	0.300	1.293	140.738	0.9969	0.834	1.293	140.755	0.9971	0.740
19	 4	1.132	143.885	0.9999	0.291	1.132	143.834	0.9999	0.186	1.259	139.594	0.9970	1.435	1.258	139.564	0.9972	1.463
19	 5	1.098	143.495	0.9998	0.361	1.097	143.588	0.9998	0.348	1.213	139.325	0.9973	1.014	1.213	139.303	0.9974	0.997
19	 6	1.067	143.180	1.0000	0.133	1.067	143.194	0.9999	0.224	1.176	138.655	0.9976	0.774	1.173	138.729	0.9976	0.827
19	 7	1.050	142.070	1.0000	0.162	1.050	142.095	0.9999	0.185	1.132	139.001	0.9980	0.911	1.131	139.052	0.9981	1.061
20	 0	1.427	129.790	1.0000	0.184	1.431	129.473	0.9999	0.233	1.738	119.656	1.0000	1.436	1.736	119.678	1.0000	1.506
20	 1	1.224	130.450	0.9999	0.278	1.231	129.836	0.9997	0.439	1.444	121.550	0.9963	1.510	1.441	121.556	0.9963	1.531
20	 2	1.202	125.950	0.9998	0.371	1.203	125.830	0.9998	0.347	1.359	120.491	0.9968	1.531	1.358	120.506	0.9971	1.495
20	 3	1.137	126.875	0.9998	0.372	1.136	126.949	0.9999	0.294	1.295	120.147	0.9970	0.969	1.296	120.074	0.9972	0.999
20	 4	1.134	123.755	1.0000	0.068	1.136	123.648	1.0000	0.070	1.247	119.451	0.9970	0.946	1.248	119.435	0.9970	0.983
20	 5	1.098	123.070	1.0000	0.099	1.101	122.818	1.0000	0.128	1.199	118.961	0.9972	1.164	1.198	118.955	0.9973	1.207
20	 6	1.074	122.060	0.9989	0.780	1.071	122.284	0.9989	0.779	1.162	118.329	0.9976	1.257	1.160	118.378	0.9976	1.284
20	 7	1.054	120.765	0.9998	0.334	1.058	120.517	0.9997	0.425	1.121	118.207	0.9979	1.004	1.123	118.121	0.9979	1.137
21	 0	1.419	139.120	1.0000	0.197	1.416	139.376	0.9999	0.266	1.718	128.669	1.0000	0.876	1.717	128.814	1.0000	0.755
21	 1	1.256	136.875	0.9997	0.446	1.258	136.652	0.9997	0.503	1.443	130.275	0.9966	1.634	1.442	130.266	0.9969	1.684
21	 2	1.209	133.835	0.9998	0.380	1.209	133.888	0.9998	0.339	1.352	129.097	0.9969	1.334	1.350	129.111	0.9970	1.396
