ch	pt	tc	mean	std	median	outliers	mean_w/o_out	std_w/o_out	samples
 0	 0	  0	 144.00	 1.815	144.0	  2	 144.13	 1.557	 100
 0	 0	  1	 155.33	 1.965	155.0	  5	 155.18	 1.644	 100
 0	 0	  2	 209.74	 2.827	210.0	  0	 209.74	 2.827	 100
 0	 0	  3	 316.86	 2.763	317.0	  0	 316.86	 2.763	 100
 0	 0	  4	 419.44	 2.720	420.0	  1	 419.34	 2.556	 100
 0	 0	  5	 514.10	 2.139	514.0	  3	 514.15	 1.981	 100
 0	 0	  6	 591.60	 1.803	592.0	  2	 591.48	 1.607	 100
 0	 0	  7	 654.43	 2.384	654.0	  0	 654.43	 2.384	 100
 0	 0	  8	 706.04	 2.160	706.0	  2	 706.16	 1.993	 100
 0	 0	  9	 746.47	 1.977	746.0	  3	 746.32	 1.806	 100
 0	 0	 10	 779.87	 2.033	780.0	  3	 779.81	 1.862	 100
 0	 0	 11	 802.87	 1.840	803.0	  3	 802.81	 1.641	 100
 0	 0	 12	 818.01	 2.241	818.0	  4	 818.10	 1.949	 100
 0	 0	 13	 826.37	 2.078	826.0	  1	 826.30	 1.977	 100
 0	 0	 14	 827.78	 1.967	828.0	  4	 827.67	 1.709	 100
 0	 0	 15	 824.10	 2.250	824.0	  0	 824.10	 2.250	 100
 0	 0	 16	 817.10	 2.338	817.0	  4	 817.22	 2.119	 100
 0	 0	 17	 803.86	 2.040	804.0	  4	 803.88	 1.743	 100
 0	 0	 18	 788.18	 1.893	788.0	  3	 788.02	 1.683	 100
 0	 0	 19	 771.59	 2.123	772.0	  5	 771.75	 1.744	 100
 0	 0	 20	 751.08	 2.347	751.0	  0	 751.08	 2.347	 100
 0	 0	 21	 729.72	 1.980	730.0	  3	 729.77	 1.782	 100
 0	 0	 22	 708.28	 1.793	709.0	  2	 708.40	 1.604	 100
 0	 0	 23	 684.50	 1.894	685.0	  0	 684.50	 1.894	 100
 0	 0	 24	 660.77	 1.651	661.0	  1	 660.82	 1.587	 100
 0	 0	 25	 636.67	 2.025	637.0	  4	 636.77	 1.714	 100
 0	 0	 26	 611.82	 1.866	612.0	  0	 611.82	 1.866	 100
 0	 0	 27	 587.43	 1.887	587.0	  3	 587.39	 1.711	 100
 0	 0	 28	 563.01	 1.667	563.0	  1	 563.06	 1.596	 100
 0	 0	 29	 539.09	 1.531	539.0	  0	 539.09	 1.531	 100
 0	 0	 30	 516.00	 1.902	516.0	  2	 516.02	 1.711	 100
 0	 0	 31	 492.87	 1.618	493.0	  1	 492.92	 1.550	 100
 0	 0	 32	 471.34	 1.950	471.0	  3	 471.39	 1.729	 100
 0	 0	 33	 450.67	 1.443	450.0	  1	 450.62	 1.345	 100
 0	 0	 34	 429.50	 1.761	429.0	  2	 429.41	 1.655	 100
 0	 0	 35	 410.78	 1.624	411.0	  1	 410.83	 1.559	 100
 0	 0	 36	 392.95	 1.553	393.0	  2	 392.95	 1.395	 100
 0	 0	 37	 376.01	 1.648	376.0	  1	 375.96	 1.577	 100
 0	 0	 38	 360.10	 1.749	360.0	  1	 360.05	 1.687	 100
