INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
 0	 0	33.966	13.990	27.046	11.530
 0	 1	46.313	17.277	38.072	14.084
 0	 2	47.056	18.822	41.871	16.499
 0	 3	71.131	53.014	64.799	46.603
 0	 4	71.838	54.401	63.754	48.213
 0	 5	58.985	43.201	53.840	38.754
 0	 6	52.022	28.740	46.460	25.755
 0	 7	51.506	27.554	47.720	26.132
 1	 0	28.797	12.644	22.682	10.291
 1	 1	38.727	14.570	31.792	12.095
 1	 2	38.726	15.904	34.979	14.702
 1	 3	59.130	46.094	54.539	40.440
 1	 4	59.840	45.050	52.725	40.536
 1	 5	48.606	36.177	45.180	33.237
 1	 6	44.473	26.412	38.510	22.979
 1	 7	43.753	22.992	40.553	22.095
 2	 0	24.229	11.024	18.725	8.890
 2	 1	33.694	13.604	27.083	11.282
 2	 2	32.414	14.647	28.613	12.983
 2	 3	49.982	36.266	45.664	30.590
 2	 4	52.692	37.106	44.936	31.869
 2	 5	40.177	29.249	35.955	25.399
 2	 6	37.449	21.996	31.535	18.465
 2	 7	36.506	21.746	32.469	20.009
 3	 0	16.591	8.667	12.799	7.138
 3	 1	22.721	10.640	18.171	8.536
 3	 2	20.641	11.504	18.425	10.271
 3	 3	32.097	26.619	30.608	23.161
 3	 4	32.856	27.236	28.862	23.597
 3	 5	24.166	20.714	22.322	17.657
 3	 6	23.066	17.810	19.022	14.603
 3	 7	23.403	15.948	20.758	15.074
 4	 0	6.790	4.246	5.449	3.414
 4	 1	10.716	4.840	8.076	3.674
 4	 2	8.715	3.802	7.796	3.808
 4	 3	15.195	9.826	15.571	8.927
 4	 4	17.142	10.096	16.984	8.615
 4	 5	11.661	6.517	11.819	5.906
 4	 6	12.638	6.950	10.034	5.438
 4	 7	15.263	6.276	13.740	5.851
 5	 0	10.227	4.193	8.495	3.559
 5	 1	18.356	5.621	13.633	4.237
 5	 2	13.783	4.546	12.348	4.598
 5	 3	17.658	7.013	18.442	6.223
 5	 4	19.316	7.919	20.471	6.691
 5	 5	15.427	6.512	15.873	5.732
 5	 6	18.638	7.636	14.994	6.183
 5	 7	22.604	7.022	20.623	6.607
 6	 0	21.828	8.187	17.056	6.308
 6	 1	37.143	11.161	26.145	8.210
 6	 2	32.115	9.513	27.551	10.014
 6	 3	33.643	16.908	37.407	15.751
 6	 4	37.005	22.675	40.684	18.389
 6	 5	30.813	20.199	31.731	18.050
 6	 6	41.899	19.624	31.533	15.790
 6	 7	45.996	18.985	42.129	19.220
 7	 0	38.673	17.325	32.073	13.820
 7	 1	72.653	27.492	45.461	18.759
 7	 2	54.879	23.259	51.632	24.473
 7	 3	61.995	54.462	74.063	43.509
 7	 4	67.393	55.187	82.092	42.306
 7	 5	56.259	46.578	61.363	40.958
 7	 6	79.916	56.141	58.291	40.438
 7	 7	83.331	42.933	100.702	46.679
 8	 0	41.923	15.373	33.162	12.879
 8	 1	73.501	27.673	46.922	18.724
 8	 2	57.629	21.963	51.794	22.556
 8	 3	61.279	49.438	71.422	40.583
 8	 4	66.162	58.431	81.749	42.919
 8	 5	55.540	51.889	58.666	40.937
 8	 6	75.663	45.041	56.871	37.118
 8	 7	79.744	42.749	91.186	45.178
 9	 0	25.440	9.653	20.273	7.741
 9	 1	44.729	14.818	31.554	11.301
 9	 2	36.673	13.129	32.644	13.904
 9	 3	40.787	26.833	44.869	23.566
 9	 4	43.899	32.821	48.682	29.683
 9	 5	35.427	28.698	37.867	25.504
 9	 6	47.614	28.607	36.564	21.979
 9	 7	52.293	24.390	50.581	26.650
10	 0	15.600	5.002	11.790	4.158
10	 1	25.335	6.872	18.577	5.479
10	 2	23.287	6.086	21.079	5.756
10	 3	26.575	8.924	28.830	7.555
10	 4	32.215	12.555	31.688	10.980
10	 5	25.146	10.159	24.618	9.660
10	 6	30.102	11.572	22.925	9.376
10	 7	31.934	11.074	28.658	11.204
11	 0	11.567	3.954	8.587	3.242
11	 1	17.651	4.614	13.335	3.619
11	 2	16.182	3.946	14.748	3.817
