GAIN AT LOW ENERGIES
-----------------------------------------------------------------
Linear Fit in range [50 - 100] DAC_inj code
Cubic Fit in range [0 - 500] DAC_inj code
-----------------------------------------------------------------
INDEX
l_g_m: Gain obtained with linear fit and mean values
l_i_m: Intercept obtained with linear fit and mean values
l_r2_m: R^2 obtained with linear fit and mean values
l_rs_m: Residuals obtained with linear fit and mean values
l_g_mwo: Gain obtained with linear fit and mean values without outliers
l_i_mwo: Intercept obtained with linear fit and mean values without outliers
l_r2_mwo: R^2 obtained with linear fit and mean values without outliers
l_rs_mwo: Residuals obtained with linear fit and mean values without outliers
3_g_m: Gain obtained in x=0 with cubic fit and mean values
3_i_m: Intercept obtained with cubic fit and mean values
3_r2_m: Adjusted R^2 (adjusted for cubic fit) obtained with cubic fit and mean values
3_rs_m: Residuals obtained with cubic fit and mean values
3_g_mwo: Gain obtained in x=0 with cubic fit and mean values without outliers
3_i_mwo: Intercept obtained with cubic fit and mean values without outliers
3_r2_mwo: Adjusted R^2 (adjusted for cubic fit) obtained with cubic fit and mean values without outliers
3_rs_mwo: Residuals obtained with cubic fit and mean values without outliers
-----------------------------------------------------------------
ch	pt	l_g_m	l_i_m	l_r2_m	l_rs_m	l_g_mwo	l_i_mwo	l_r2_mwo	l_rs_mwo	3_g_m	3_i_m	3_r2_m	3_rs_m	3_g_mwo	3_i_mwo	3_r2_mwo	3_rs_mwo
 1	 2	0.995	125.880	0.9998	0.282	0.991	126.212	0.9999	0.236	1.129	121.060	0.9961	0.848	1.127	121.149	0.9964	0.780
 1	 3	0.984	124.215	0.9996	0.459	0.986	124.081	0.9996	0.438	1.095	120.647	0.9995	1.522	1.098	120.552	0.9995	1.634
 1	 4	0.958	124.335	0.9999	0.233	0.956	124.539	0.9998	0.314	1.065	120.663	0.9963	0.851	1.064	120.690	0.9963	0.875
 1	 5	0.939	123.370	0.9996	0.439	0.941	123.275	0.9996	0.413	1.025	120.621	0.9966	1.081	1.026	120.582	0.9968	1.096
 1	 6	0.915	123.550	0.9997	0.349	0.915	123.550	0.9997	0.349	1.006	120.319	0.9970	1.043	1.005	120.384	0.9971	1.027
 1	 7	0.910	122.100	0.9997	0.332	0.908	122.265	0.9998	0.297	0.974	120.322	0.9996	1.032	0.972	120.361	0.9996	1.019
 2	 0	0.979	148.905	0.9992	0.633	0.975	149.271	0.9992	0.622	1.216	139.990	1.0000	1.017	1.219	139.906	1.0000	0.976
 2	 1	0.927	145.420	0.9998	0.258	0.923	145.694	0.9999	0.250	1.088	139.556	0.9951	0.850	1.085	139.592	0.9956	0.878
 2	 2	0.910	143.285	0.9995	0.443	0.909	143.385	0.9994	0.478	1.047	138.670	0.9958	0.440	1.045	138.747	0.9966	0.468
 2	 3	0.878	143.920	0.9999	0.197	0.878	143.905	0.9999	0.194	1.026	138.289	0.9996	0.608	1.028	138.242	0.9996	0.663
 2	 4	0.855	144.420	0.9999	0.231	0.853	144.609	0.9998	0.288	1.009	138.063	0.9957	0.760	1.009	138.053	0.9957	0.829
 2	 5	0.845	143.350	0.9988	0.650	0.844	143.452	0.9987	0.680	0.982	137.782	0.9963	0.738	0.983	137.785	0.9963	0.788
 2	 6	0.828	142.825	1.0000	0.127	0.828	142.872	1.0000	0.088	0.970	136.924	0.9965	0.860	0.972	136.865	0.9966	0.834
 2	 7	0.833	141.635	1.0000	0.062	0.832	141.659	1.0000	0.102	0.951	137.186	0.9996	0.482	0.951	137.195	0.9996	0.632
 3	 0	1.137	175.700	0.9976	1.245	1.143	175.344	0.9975	1.278	1.391	166.394	1.0000	1.335	1.400	166.083	1.0000	1.546
 3	 1	1.090	169.535	0.9993	0.623	1.096	169.236	0.9986	0.915	1.234	165.827	0.9950	1.580	1.239	165.709	0.9949	1.750
 3	 2	1.061	166.630	0.9998	0.365	1.067	166.069	0.9998	0.325	1.166	164.926	0.9960	1.552	1.169	164.751	0.9959	1.575
 3	 3	1.031	166.230	0.9991	0.700	1.033	166.089	0.9991	0.683	1.138	164.091	0.9996	1.635	1.134	164.258	0.9996	1.698
 3	 4	0.995	166.950	0.9997	0.400	0.997	166.834	0.9994	0.529	1.110	163.711	0.9960	1.086	1.106	163.842	0.9961	1.245
 3	 5	0.966	166.205	0.9998	0.342	0.960	166.747	0.9996	0.447	1.060	163.818	0.9965	1.379	1.062	163.769	0.9966	1.247
 3	 6	0.934	166.730	0.9999	0.230	0.933	166.746	1.0000	0.106	1.041	163.160	0.9969	1.369	1.039	163.223	0.9970	1.366
 3	 7	0.915	165.915	1.0000	0.086	0.911	166.141	0.9999	0.214	1.001	163.354	0.9998	1.130	1.001	163.276	0.9997	1.179
 4	 0	1.029	122.550	0.9988	0.784	1.023	123.052	0.9992	0.646	1.276	112.633	1.0000	1.255	1.279	112.593	1.0000	1.134
 4	 1	1.000	116.225	0.9991	0.653	0.999	116.283	0.9991	0.663	1.139	112.302	0.9948	1.702	1.135	112.464	0.9950	1.544
 4	 2	0.973	114.660	0.9990	0.696	0.975	114.506	0.9987	0.777	1.089	111.796	0.9959	1.492	1.090	111.795	0.9965	1.605
 4	 3	0.962	113.535	0.9996	0.413	0.965	113.311	0.9996	0.441	1.073	110.939	0.9995	1.353	1.074	110.803	0.9995	1.293
 4	 4	0.944	113.260	1.0000	0.141	0.951	112.764	0.9998	0.315	1.052	110.532	0.9955	1.201	1.054	110.387	0.9956	1.371
 4	 5	0.926	112.410	0.9996	0.425	0.920	113.046	0.9995	0.480	1.006	110.839	0.9962	1.965	1.011	110.687	0.9961	2.020
 4	 6	0.911	111.955	0.9991	0.621	0.910	112.100	0.9988	0.710	1.000	110.067	0.9965	1.691	1.000	110.074	0.9968	1.806
 4	 7	0.892	111.525	1.0000	0.124	0.888	111.857	0.9998	0.248	0.956	110.632	0.9997	1.380	0.958	110.531	0.9996	1.482
 5	 0	1.147	142.550	0.9991	0.782	1.152	142.308	0.9995	0.584	1.415	133.250	1.0000	1.819	1.425	132.999	1.0000	1.622
 5	 1	1.071	138.220	0.9997	0.442	1.067	138.428	0.9998	0.323	1.245	132.622	0.9949	1.309	1.235	133.056	0.9952	1.098
 5	 2	1.015	137.870	0.9992	0.652	1.016	137.752	0.9992	0.633	1.174	132.320	0.9961	0.830	1.175	132.222	0.9969	0.976
 5	 3	0.984	137.880	0.9997	0.385	0.997	136.930	0.9994	0.541	1.156	131.273	0.9997	0.814	1.157	131.249	0.9997	0.778
 5	 4	0.962	137.755	0.9998	0.336	0.966	137.374	0.9998	0.335	1.128	130.936	0.9957	1.072	1.123	131.127	0.9958	1.170
 5	 5	0.944	136.390	0.9984	0.841	0.944	136.355	0.9987	0.765	1.074	131.210	0.9965	1.057	1.075	131.133	0.9966	0.889
 5	 6	0.919	136.600	0.9999	0.227	0.924	136.234	1.0000	0.050	1.066	130.399	0.9971	1.115	1.064	130.523	0.9971	0.991
 5	 7	0.894	136.500	0.9995	0.443	0.891	136.749	0.9990	0.639	1.026	130.875	0.9997	0.826	1.024	131.025	0.9997	1.005
 6	 0	1.232	162.220	0.9988	0.935	1.231	162.651	0.9962	1.697	1.483	154.043	1.0000	1.607	1.504	153.562	1.0000	1.626
 6	 1	1.157	156.260	0.9997	0.476	1.155	156.449	0.9998	0.318	1.319	151.949	0.9946	1.920	1.301	152.875	0.9951	1.632
 6	 2	1.120	152.890	0.9981	1.107	1.122	152.684	0.9976	1.238	1.220	151.669	0.9963	2.195	1.221	151.659	0.9967	2.528
 6	 3	1.051	155.225	0.9974	1.190	1.061	154.584	0.9975	1.184	1.199	150.661	0.9996	2.283	1.200	150.780	0.9997	2.315
 6	 4	1.034	154.320	0.9998	0.318	1.038	154.037	0.9997	0.379	1.165	149.946	0.9960	0.828	1.161	150.086	0.9961	1.148
 6	 5	0.990	154.400	0.9988	0.781	0.984	154.871	0.9994	0.547	1.093	150.751	0.9967	1.328	1.095	150.719	0.9967	1.132
 6	 6	0.973	153.565	0.9986	0.829	0.973	153.592	0.9984	0.866	1.092	149.271	0.9971	1.285	1.091	149.372	0.9974	1.416
 6	 7	0.970	151.075	0.9998	0.324	0.969	151.210	0.9996	0.436	1.038	149.879	0.9998	1.225	1.034	150.000	0.9998	1.140
 7	 0	1.062	140.735	0.9995	0.508	1.061	141.212	0.9986	0.897	1.315	131.303	1.0000	1.850	1.338	130.804	1.0000	1.432
 7	 1	1.014	135.160	0.9996	0.437	1.000	136.249	0.9997	0.389	1.187	129.216	0.9943	2.006	1.177	129.958	0.9947	1.105
 7	 2	0.969	133.855	0.9963	1.317	0.978	133.158	0.9952	1.514	1.101	129.768	0.9965	1.770	1.106	129.650	0.9969	1.933
 7	 3	0.950	133.500	0.9975	1.061	0.951	133.521	0.9952	1.471	1.107	128.156	0.9996	1.640	1.106	128.213	0.9996	1.857
 7	 4	0.923	134.260	0.9997	0.375	0.932	133.620	0.9995	0.474	1.093	127.277	0.9954	1.634	1.090	127.451	0.9954	1.948
 7	 5	0.898	133.560	0.9961	1.261	0.877	135.305	0.9975	0.989	1.021	128.602	0.9963	1.896	1.027	128.459	0.9963	1.848
 7	 6	0.899	132.195	0.9994	0.484	0.895	132.486	0.9987	0.736	1.033	127.235	0.9970	1.699	1.028	127.521	0.9972	1.655
 7	 7	0.883	130.960	0.9990	0.627	0.879	131.345	0.9978	0.917	0.974	128.217	0.9997	0.789	0.973	128.257	0.9998	1.074
 8	 0	1.057	177.520	0.9983	0.975	1.058	178.049	0.9970	1.304	1.304	167.910	0.9999	1.910	1.326	167.617	1.0000	1.625
 8	 1	1.087	166.355	0.9996	0.471	1.053	169.144	0.9997	0.386	1.207	164.709	0.9944	2.818	1.191	165.768	0.9949	1.777
 8	 2	1.022	166.730	0.9942	1.746	1.017	167.169	0.9911	2.157	1.121	165.510	0.9963	2.715	1.123	165.682	0.9966	3.198
 8	 3	0.983	167.785	0.9950	1.560	1.000	166.589	0.9958	1.449	1.132	163.650	0.9995	2.665	1.137	163.405	0.9995	2.663
 8	 4	0.958	168.505	0.9993	0.586	0.968	167.744	0.9997	0.399	1.114	163.164	0.9952	1.798	1.104	163.526	0.9955	1.974
 8	 5	0.949	166.575	0.9991	0.645	0.940	167.348	0.9996	0.407	1.039	164.507	0.9964	1.647	1.040	164.507	0.9963	1.371
 8	 6	0.925	167.405	0.9980	0.931	0.941	166.343	0.9966	1.220	1.055	163.199	0.9970	2.126	1.050	163.534	0.9971	2.425
 8	 7	0.931	164.675	0.9992	0.597	0.929	164.941	0.9988	0.706	0.991	164.706	0.9998	1.761	0.990	164.799	0.9998	1.948
 9	 0	0.998	149.295	0.9990	0.709	0.993	149.957	0.9998	0.348	1.257	138.726	1.0000	1.589	1.276	138.219	1.0000	1.952
 9	 1	0.976	143.565	0.9997	0.404	0.954	145.247	0.9999	0.188	1.139	137.753	0.9949	1.225	1.124	138.569	0.9952	0.691
 9	 2	0.947	141.930	0.9977	1.023	0.949	141.726	0.9972	1.131	1.077	137.735	0.9962	1.274	1.081	137.565	0.9963	1.531
 9	 3	0.925	141.910	0.9989	0.682	0.943	140.583	0.9986	0.801	1.084	136.265	0.9996	1.528	1.088	136.102	0.9996	1.535
 9	 4	0.891	143.600	0.9993	0.540	0.894	143.342	0.9993	0.536	1.077	135.563	0.9954	1.499	1.071	135.850	0.9955	1.524
 9	 5	0.902	140.555	0.9996	0.396	0.898	141.093	0.9999	0.213	1.008	137.086	0.9965	1.145	1.013	137.012	0.9965	1.027
 9	 6	0.880	141.340	0.9989	0.643	0.879	141.510	0.9986	0.746	1.034	135.164	0.9968	1.445	1.033	135.248	0.9970	1.607
 9	 7	0.872	139.955	0.9999	0.186	0.869	140.408	0.9995	0.450	0.969	136.905	0.9998	0.478	0.970	136.989	0.9998	0.716
10	 0	1.100	180.095	0.9985	0.940	1.095	180.692	0.9993	0.631	1.345	170.966	1.0000	1.465	1.356	170.737	1.0000	0.980
10	 1	1.081	172.430	0.9996	0.485	1.083	172.235	0.9998	0.360	1.217	169.214	0.9948	2.100	1.208	169.703	0.9951	1.711
10	 2	1.045	170.655	0.9980	1.046	1.052	170.076	0.9968	1.339	1.141	169.387	0.9963	1.983	1.146	169.183	0.9968	2.375
10	 3	1.023	170.310	0.9989	0.762	1.029	169.858	0.9992	0.670	1.139	168.077	0.9996	2.077	1.136	168.164	0.9996	2.071
10	 4	0.999	170.565	0.9996	0.467	1.013	169.320	0.9997	0.411	1.121	167.322	0.9957	1.361	1.115	167.493	0.9958	1.613
10	 5	0.982	169.585	0.9998	0.284	0.984	169.499	1.0000	0.079	1.064	168.087	0.9964	1.683	1.069	167.896	0.9963	1.553
10	 6	0.969	169.255	0.9994	0.551	0.983	168.388	0.9987	0.785	1.068	166.998	0.9969	1.600	1.070	167.031	0.9972	1.948
10	 7	0.958	167.860	0.9991	0.644	0.958	167.974	0.9996	0.438	1.023	167.623	0.9997	1.795	1.027	167.524	0.9997	1.777
11	 0	1.210	174.010	0.9979	1.239	1.215	173.802	0.9972	1.439	1.488	163.525	1.0000	1.353	1.504	162.998	1.0000	1.261
11	 1	1.167	166.200	0.9999	0.296	1.154	167.259	0.9998	0.372	1.299	163.016	0.9952	2.018	1.290	163.486	0.9955	1.754
11	 2	1.131	163.085	0.9986	0.964	1.127	163.402	0.9985	0.975	1.217	162.476	0.9965	2.040	1.219	162.397	0.9969	2.087
11	 3	1.091	163.225	0.9987	0.867	1.104	162.259	0.9984	0.993	1.200	161.028	0.9996	1.995	1.199	161.080	0.9996	2.104
11	 4	1.065	163.040	0.9995	0.548	1.078	161.986	0.9995	0.561	1.172	160.313	0.9961	1.474	1.166	160.547	0.9963	1.771
11	 5	1.023	162.705	0.9997	0.373	1.017	163.138	0.9998	0.285	1.090	161.425	0.9970	1.545	1.091	161.372	0.9970	1.333
11	 6	1.000	162.280	0.9995	0.492	1.003	162.012	0.9996	0.464	1.078	160.490	0.9973	1.736	1.077	160.565	0.9975	1.817
11	 7	0.979	161.060	0.9995	0.483	0.973	161.655	0.9995	0.507	1.027	161.006	0.9998	1.631	1.029	161.027	0.9998	1.496
12	 0	1.123	118.480	0.9989	0.835	1.124	118.610	0.9993	0.655	1.365	109.139	1.0000	0.864	1.372	108.923	1.0000	0.962
12	 1	1.085	112.615	0.9995	0.543	1.080	113.088	0.9997	0.431	1.216	108.990	0.9951	2.049	1.211	109.303	0.9954	1.836
12	 2	1.064	109.800	0.9982	1.008	1.062	109.871	0.9979	1.082	1.143	108.958	0.9963	2.047	1.149	108.711	0.9967	2.113
12	 3	1.009	111.665	0.9998	0.339	1.009	111.647	0.9993	0.578	1.128	107.982	0.9995	1.521	1.127	108.024	0.9995	1.517
12	 4	0.994	110.975	1.0000	0.047	0.999	110.521	1.0000	0.086	1.096	107.788	0.9960	1.024	1.092	107.964	0.9963	1.103
12	 5	0.992	108.705	0.9998	0.293	0.992	108.708	0.9998	0.290	1.041	108.445	0.9967	1.855	1.042	108.378	0.9967	1.928
12	 6	0.974	108.455	0.9997	0.351	0.971	108.632	0.9998	0.316	1.043	107.254	0.9969	1.908	1.042	107.283	0.9969	2.037
12	 7	0.962	107.400	0.9998	0.332	0.961	107.442	0.9996	0.406	0.999	107.931	0.9996	1.414	0.995	108.145	0.9996	1.547
13	 0	1.100	140.070	0.9995	0.542	1.097	140.320	0.9996	0.490	1.352	130.437	1.0000	0.997	1.354	130.357	1.0000	0.933
13	 1	1.053	135.030	1.0000	0.041	1.050	135.247	1.0000	0.060	1.208	129.942	0.9952	1.175	1.205	130.087	0.9953	1.057
13	 2	1.003	134.540	0.9997	0.390	1.016	133.696	0.9998	0.359	1.154	129.128	0.9961	0.923	1.158	128.979	0.9965	0.867
13	 3	0.965	135.160	0.9999	0.172	0.964	135.211	0.9999	0.181	1.131	128.579	0.9997	0.759	1.129	128.686	0.9997	0.764
13	 4	0.950	134.635	1.0000	0.142	0.952	134.477	0.9999	0.167	1.099	128.431	0.9963	0.778	1.099	128.389	0.9965	0.915
13	 5	0.939	133.035	0.9990	0.650	0.939	133.025	0.9990	0.660	1.058	128.455	0.9966	0.850	1.057	128.464	0.9969	0.851
13	 6	0.922	132.685	0.9992	0.585	0.922	132.685	0.9992	0.585	1.048	127.624	0.9969	1.136	1.048	127.638	0.9970	1.231
13	 7	0.919	130.960	0.9992	0.571	0.922	130.734	0.9992	0.578	1.005	128.181	0.9998	0.701	1.002	128.336	0.9998	0.755
14	 0	1.110	151.500	0.9996	0.466	1.110	151.653	0.9994	0.606	1.335	144.013	1.0000	1.007	1.338	143.887	1.0000	1.011
14	 1	1.032	149.100	0.9998	0.330	1.028	149.416	0.9998	0.314	1.186	144.062	0.9952	0.751	1.180	144.233	0.9953	0.813
14	 2	0.991	148.240	0.9999	0.172	0.988	148.484	0.9999	0.226	1.129	143.607	0.9962	0.625	1.129	143.647	0.9965	0.810
14	 3	0.960	148.515	0.9999	0.163	0.965	148.095	1.0000	0.078	1.117	142.581	0.9996	0.824	1.115	142.613	0.9996	0.777
14	 4	0.948	147.985	0.9998	0.334	0.953	147.610	0.9998	0.296	1.097	142.237	0.9960	0.763	1.099	142.154	0.9962	0.822
14	 5	0.947	145.995	0.9998	0.306	0.940	146.407	0.9998	0.286	1.057	142.302	0.9965	0.914	1.054	142.382	0.9969	1.154
14	 6	0.915	146.915	0.9999	0.175	0.912	147.105	0.9999	0.184	1.047	141.726	0.9969	0.773	1.046	141.726	0.9969	1.014
14	 7	0.919	144.865	0.9997	0.372	0.919	144.865	0.9997	0.372	1.011	141.987	0.9998	0.568	1.008	142.115	0.9998	0.552
15	 0	1.064	126.395	0.9994	0.565	1.063	126.447	0.9994	0.597	1.319	116.419	1.0000	0.720	1.321	116.342	1.0000	0.723
15	 1	1.018	121.840	0.9996	0.471	1.010	122.472	0.9990	0.705	1.165	116.991	0.9951	1.413	1.163	117.051	0.9951	1.369
15	 2	0.994	119.805	0.9998	0.285	0.993	119.740	0.9996	0.441	1.112	116.304	0.9961	0.989	1.113	116.160	0.9966	0.923
15	 3	0.952	120.925	0.9999	0.160	0.954	120.799	0.9999	0.230	1.103	115.303	0.9995	1.021	1.105	115.263	0.9995	1.272
15	 4	0.942	120.300	0.9996	0.410	0.943	120.184	0.9996	0.403	1.077	115.319	0.9959	0.881	1.075	115.333	0.9961	0.993
15	 5	0.965	116.280	0.9996	0.450	0.965	116.224	0.9993	0.552	1.036	115.312	0.9965	1.571	1.038	115.132	0.9964	1.643
15	 6	0.920	118.565	0.9998	0.300	0.920	118.564	0.9998	0.300	1.029	114.891	0.9967	1.307	1.029	114.909	0.9968	1.273
15	 7	0.930	115.875	0.9999	0.148	0.933	115.703	1.0000	0.122	0.998	114.944	0.9996	1.125	0.998	114.992	0.9996	1.165
16	 0	1.226	140.065	0.9999	0.317	1.225	140.152	0.9998	0.350	1.475	131.962	1.0000	1.511	1.478	131.865	1.0000	1.566
16	 1	1.121	137.335	0.9999	0.291	1.119	137.520	0.9999	0.295	1.285	132.094	0.9951	0.761	1.287	132.014	0.9953	0.927
16	 2	1.063	136.550	0.9999	0.263	1.063	136.562	0.9999	0.262	1.218	130.822	0.9963	0.631	1.217	130.885	0.9969	0.615
16	 3	1.039	135.440	0.9997	0.395	1.045	134.865	0.9998	0.326	1.171	130.632	0.9997	0.679	1.170	130.640	0.9997	0.732
16	 4	0.999	135.985	1.0000	0.120	1.003	135.691	1.0000	0.103	1.144	129.975	0.9963	0.942	1.139	130.143	0.9964	0.726
16	 5	0.979	135.130	0.9999	0.213	0.974	135.544	0.9997	0.353	1.096	130.358	0.9969	0.825	1.098	130.349	0.9971	1.017
16	 6	0.965	133.750	0.9999	0.165	0.968	133.536	0.9999	0.209	1.072	129.363	0.9970	0.738	1.073	129.371	0.9971	0.851
16	 7	0.980	130.655	0.9999	0.197	0.974	131.178	0.9999	0.196	1.031	130.001	0.9997	0.924	1.032	130.018	0.9997	0.955
17	 0	1.123	130.885	0.9992	0.730	1.131	130.243	0.9989	0.827	1.387	120.342	1.0000	0.904	1.390	120.218	1.0000	0.814
17	 1	1.059	126.705	1.0000	0.096	1.060	126.638	1.0000	0.090	1.234	119.977	0.9950	1.103	1.234	120.025	0.9951	1.164
17	 2	1.037	123.650	0.9990	0.751	1.038	123.551	0.9991	0.707	1.177	119.030	0.9960	1.308	1.179	118.918	0.9966	1.310
17	 3	1.010	123.510	0.9997	0.408	1.013	123.241	0.9995	0.496	1.139	118.924	0.9996	1.070	1.139	118.883	0.9996	1.171
17	 4	1.007	121.215	0.9999	0.177	1.014	120.680	0.9999	0.221	1.112	118.101	0.9960	1.051	1.106	118.315	0.9962	1.159
17	 5	0.984	120.730	0.9992	0.622	0.981	121.003	0.9992	0.603	1.062	118.542	0.9966	1.409	1.061	118.575	0.9966	1.297
17	 6	0.952	121.245	0.9999	0.198	0.949	121.423	0.9999	0.175	1.058	117.335	0.9968	0.802	1.054	117.493	0.9972	0.822
17	 7	0.955	119.125	0.9999	0.206	0.945	119.954	0.9999	0.199	1.024	117.589	0.9996	0.827	1.026	117.509	0.9996	0.756
18	 0	1.141	151.970	0.9998	0.388	1.141	151.907	0.9999	0.308	1.364	144.809	1.0000	1.259	1.369	144.595	1.0000	1.332
18	 1	1.048	150.375	0.9998	0.351	1.046	150.601	0.9999	0.232	1.214	144.596	0.9951	0.881	1.214	144.653	0.9951	0.709
18	 2	1.025	147.540	0.9994	0.543	1.027	147.353	0.9992	0.661	1.154	143.742	0.9962	0.945	1.154	143.666	0.9967	1.177
18	 3	0.994	147.230	0.9999	0.210	0.994	147.270	0.9999	0.224	1.134	142.685	0.9996	1.023	1.139	142.538	0.9996	1.228
18	 4	0.975	146.915	0.9995	0.469	0.982	146.492	0.9996	0.418	1.102	142.675	0.9962	0.785	1.100	142.798	0.9963	0.811
18	 5	0.950	146.455	0.9992	0.585	0.949	146.532	0.9993	0.570	1.057	142.845	0.9966	1.206	1.058	142.836	0.9968	1.313
18	 6	0.919	146.920	0.9998	0.295	0.920	146.908	0.9997	0.385	1.039	142.067	0.9969	1.076	1.041	142.061	0.9971	1.198
18	 7	0.929	144.355	1.0000	0.143	0.920	145.065	0.9997	0.347	1.003	142.545	0.9998	1.099	1.006	142.484	0.9997	1.120
19	 0	1.005	145.870	0.9988	0.769	1.000	146.239	0.9986	0.833	1.230	137.248	1.0000	1.342	1.231	137.297	1.0000	1.300
19	 1	0.952	142.680	0.9996	0.406	0.948	142.947	0.9995	0.476	1.124	136.285	0.9949	0.846	1.120	136.447	0.9954	0.722
19	 2	0.918	141.340	0.9993	0.555	0.913	141.747	0.9993	0.557	1.075	135.372	0.9960	0.786	1.076	135.382	0.9965	1.025
19	 3	0.906	140.515	0.9989	0.682	0.908	140.385	0.9989	0.665	1.056	134.899	0.9997	1.051	1.054	134.982	0.9997	0.970
19	 4	0.895	139.930	0.9996	0.421	0.900	139.556	0.9994	0.485	1.040	134.274	0.9957	0.771	1.040	134.231	0.9957	0.894
19	 5	0.870	139.875	0.9994	0.486	0.869	139.980	0.9995	0.446	1.005	134.320	0.9962	1.108	1.006	134.279	0.9962	1.095
19	 6	0.863	138.725	1.0000	0.037	0.865	138.618	1.0000	0.107	0.994	133.667	0.9966	0.580	0.989	133.838	0.9969	0.629
19	 7	0.867	136.990	1.0000	0.061	0.858	137.644	0.9999	0.159	0.960	134.208	0.9997	0.675	0.957	134.252	0.9997	0.739
20	 0	1.121	176.320	0.9984	1.001	1.114	176.968	0.9979	1.148	1.338	169.372	1.0000	1.169	1.343	169.280	1.0000	1.243
20	 1	1.076	171.295	0.9996	0.464	1.073	171.475	0.9995	0.511	1.198	168.944	0.9948	2.139	1.195	169.150	0.9950	2.009
20	 2	1.022	171.045	0.9994	0.553	1.022	171.045	0.9994	0.553	1.142	168.040	0.9959	1.432	1.146	167.904	0.9967	1.471
20	 3	1.018	169.145	0.9998	0.355	1.023	168.902	0.9996	0.466	1.126	167.226	0.9995	1.650	1.123	167.433	0.9996	1.793
20	 4	0.989	169.645	0.9990	0.698	0.993	169.323	0.9990	0.686	1.106	166.632	0.9956	1.469	1.101	166.879	0.9957	1.571
20	 5	0.951	169.870	0.9991	0.631	0.951	169.915	0.9991	0.654	1.047	167.190	0.9964	1.349	1.048	167.183	0.9964	1.311
20	 6	0.946	168.735	0.9997	0.369	0.952	168.191	0.9998	0.291	1.042	166.383	0.9968	1.178	1.040	166.448	0.9970	1.178
20	 7	0.916	168.725	0.9999	0.166	0.903	169.738	0.9999	0.144	0.993	166.966	0.9997	1.293	0.995	166.975	0.9997	1.352
21	 0	1.141	121.000	0.9992	0.742	1.138	121.253	0.9995	0.577	1.392	111.761	1.0000	0.701	1.396	111.643	1.0000	0.769
21	 1	1.087	116.470	0.9999	0.265	1.085	116.586	0.9999	0.182	1.235	112.061	0.9948	1.978	1.237	112.015	0.9948	1.746
21	 2	1.031	116.145	0.9983	0.943	1.032	116.098	0.9981	1.020	1.168	111.679	0.9960	1.522	1.172	111.527	0.9965	1.729
