INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
 0	 0	2.823	2.721	2.434	2.345
 0	 1	2.803	2.713	2.498	2.417
 0	 2	2.733	2.600	2.448	2.330
 0	 3	4.739	3.340	4.312	3.015
 0	 4	2.774	2.572	2.602	2.402
 0	 5	2.746	2.593	2.564	2.424
 0	 6	2.706	2.629	2.561	2.502
 0	 7	2.831	2.707	2.764	2.649
 1	 0	2.680	2.555	2.258	2.137
 1	 1	2.907	2.690	2.555	2.356
 1	 2	2.778	2.609	2.505	2.357
 1	 3	4.577	3.257	4.177	2.961
 1	 4	2.995	2.576	2.718	2.344
 1	 5	2.868	2.728	2.647	2.525
 1	 6	2.920	2.716	2.691	2.485
 1	 7	2.990	2.751	2.821	2.596
 2	 0	3.111	2.945	2.541	2.405
 2	 1	2.956	2.904	2.600	2.557
 2	 2	2.790	2.717	2.511	2.442
 2	 3	5.529	3.644	5.024	3.297
 2	 4	2.922	2.640	2.687	2.424
 2	 5	2.713	2.562	2.536	2.420
 2	 6	2.815	2.698	2.623	2.530
 2	 7	2.853	2.842	2.696	2.680
 3	 0	3.035	2.934	2.463	2.367
 3	 1	2.835	2.727	2.454	2.353
 3	 2	2.792	2.696	2.549	2.469
 3	 3	5.165	3.390	4.724	3.101
 3	 4	3.017	2.792	2.814	2.563
 3	 5	2.575	2.552	2.439	2.413
 3	 6	2.767	2.722	2.703	2.650
 3	 7	2.801	2.774	2.719	2.687
 4	 0	2.894	2.780	2.428	2.321
 4	 1	2.821	2.795	2.435	2.366
 4	 2	2.734	2.720	2.376	2.350
 4	 3	5.939	3.441	5.214	2.997
 4	 4	3.048	2.811	2.735	2.493
 4	 5	2.721	2.683	2.439	2.398
 4	 6	2.997	2.928	2.654	2.602
 4	 7	2.907	2.930	2.638	2.643
 5	 0	2.767	2.708	2.338	2.274
 5	 1	2.998	2.995	2.594	2.548
 5	 2	2.830	2.706	2.487	2.368
 5	 3	5.303	3.197	4.787	2.926
 5	 4	3.117	2.714	2.848	2.427
 5	 5	2.902	2.789	2.630	2.541
 5	 6	3.079	3.014	2.851	2.769
 5	 7	2.865	2.849	2.761	2.744
 6	 0	3.552	3.133	2.969	2.576
 6	 1	3.781	3.305	3.268	2.806
 6	 2	3.576	3.287	3.085	2.819
 6	 3	6.192	3.880	5.566	3.491
 6	 4	3.272	3.012	3.048	2.730
 6	 5	3.238	3.116	2.864	2.794
 6	 6	3.368	3.376	3.104	3.077
 6	 7	3.267	3.214	3.047	3.001
 7	 0	5.145	3.275	4.329	2.706
 7	 1	4.481	3.456	3.909	2.935
 7	 2	3.928	3.251	3.470	2.859
 7	 3	17.843	4.365	16.110	3.905
 7	 4	7.340	3.321	6.769	2.904
 7	 5	3.527	3.036	3.187	2.781
 7	 6	5.264	3.902	4.767	3.518
 7	 7	3.602	3.472	3.391	3.259
 8	 0	3.916	3.053	3.401	2.559
 8	 1	4.584	3.397	4.045	2.919
 8	 2	5.537	3.385	4.935	3.026
 8	 3	14.753	4.876	13.551	4.398
 8	 4	6.996	3.510	6.715	3.242
 8	 5	3.983	3.299	3.695	3.092
 8	 6	6.319	4.240	5.827	3.829
 8	 7	3.640	3.522	3.536	3.447
 9	 0	4.027	2.878	3.465	2.433
 9	 1	3.269	2.993	2.823	2.484
 9	 2	3.591	3.325	3.092	2.852
 9	 3	13.785	4.580	12.244	4.042
 9	 4	5.513	3.758	5.017	3.246
 9	 5	3.819	3.530	3.408	3.166
 9	 6	4.739	4.139	4.230	3.651
 9	 7	3.776	3.615	3.466	3.320
10	 0	3.583	3.170	2.984	2.572
10	 1	3.718	3.229	3.311	2.807
10	 2	3.944	3.570	3.480	3.154
10	 3	6.375	4.062	5.790	3.677
10	 4	3.886	3.353	3.690	3.171
10	 5	3.456	3.305	3.202	3.103
10	 6	3.974	3.726	3.623	3.374
10	 7	3.291	3.267	3.082	3.076
11	 0	2.669	2.608	2.255	2.167
11	 1	2.625	2.596	2.320	2.265
11	 2	2.847	2.734	2.559	2.477
11	 3	5.095	3.279	4.733	3.021
11	 4	3.033	2.801	2.889	2.634
11	 5	2.842	2.745	2.697	2.604
11	 6	3.055	3.005	2.877	2.793
11	 7	3.019	2.938	2.919	2.862
12	 0	2.597	2.546	2.236	2.177
12	 1	2.931	2.837	2.553	2.434
12	 2	3.097	3.003	2.724	2.629
12	 3	4.719	3.179	4.294	2.862
12	 4	3.307	3.079	3.091	2.884
12	 5	3.086	2.991	2.864	2.790
12	 6	3.359	3.273	3.149	3.062
12	 7	3.331	3.261	3.150	3.087
13	 0	3.049	2.860	2.554	2.356
13	 1	2.957	2.902	2.614	2.538
13	 2	3.156	3.041	2.766	2.666
13	 3	6.793	4.665	6.120	4.201
13	 4	4.169	3.745	3.799	3.358
13	 5	4.016	3.760	3.623	3.432
13	 6	4.818	4.559	4.271	4.050
13	 7	4.282	4.233	3.896	3.875
14	 0	2.761	2.728	2.345	2.304
14	 1	2.782	2.781	2.493	2.482
14	 2	2.896	2.820	2.573	2.511
14	 3	5.371	4.249	4.832	3.822
14	 4	4.135	3.812	3.828	3.508
14	 5	4.384	4.088	4.058	3.761
14	 6	5.056	4.834	4.640	4.425
14	 7	5.103	4.798	4.801	4.545
