INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
14	 2	6.975	6.824	6.443	6.305
14	 3	5.805	5.763	5.439	5.392
14	 4	5.513	5.456	5.271	5.232
14	 5	5.681	5.603	5.507	5.424
14	 6	5.784	5.655	5.660	5.533
14	 7	6.014	5.986	5.920	5.884
15	 0	7.674	7.277	6.299	5.956
15	 1	5.835	5.715	5.162	5.047
15	 2	6.449	6.426	5.815	5.839
15	 3	6.145	6.117	5.696	5.647
15	 4	5.373	5.308	5.050	4.996
15	 5	5.754	5.748	5.412	5.411
15	 6	6.457	6.399	6.041	6.009
15	 7	6.008	5.922	5.724	5.655
16	 0	6.250	5.729	5.241	4.810
16	 1	6.070	5.866	5.409	5.227
16	 2	5.213	5.166	4.825	4.786
16	 3	5.246	5.216	4.903	4.853
16	 4	5.383	5.359	5.185	5.168
16	 5	5.563	5.532	5.369	5.346
16	 6	5.615	5.538	5.403	5.333
16	 7	6.207	6.176	6.110	6.089
17	 0	6.873	6.370	5.673	5.264
17	 1	6.598	6.405	5.627	5.490
17	 2	6.203	6.136	5.403	5.355
17	 3	7.369	7.274	6.606	6.522
17	 4	5.875	5.778	5.319	5.236
17	 5	5.820	5.635	5.328	5.162
17	 6	5.782	5.737	5.286	5.248
17	 7	5.376	5.371	5.042	5.016
18	 0	5.876	5.515	4.888	4.592
18	 1	6.033	5.802	5.234	5.034
18	 2	5.719	5.628	5.106	5.029
18	 3	6.550	6.444	5.855	5.759
18	 4	5.560	5.535	5.106	5.084
18	 5	6.167	5.979	5.687	5.541
18	 6	5.748	5.720	5.232	5.216
18	 7	5.903	5.852	5.559	5.496
19	 0	6.279	6.038	5.090	4.883
19	 1	6.399	6.210	5.495	5.342
19	 2	5.686	5.501	5.111	4.959
19	 3	6.254	6.139	5.589	5.485
19	 4	6.013	5.959	5.407	5.362
19	 5	6.620	6.629	5.994	5.994
19	 6	6.352	6.285	5.766	5.718
19	 7	6.377	6.320	5.915	5.865
20	 0	5.479	5.227	4.497	4.307
20	 1	6.570	6.352	5.570	5.427
20	 2	4.952	4.881	4.380	4.324
20	 3	5.506	5.404	4.834	4.737
20	 4	5.045	4.962	4.586	4.514
20	 5	5.442	5.428	4.982	4.985
20	 6	4.972	4.904	4.594	4.528
20	 7	5.081	4.993	4.781	4.707
21	 0	4.885	4.737	4.035	3.905
21	 1	5.005	4.955	4.355	4.323
21	 2	5.217	5.145	4.667	4.606
21	 3	5.713	5.632	5.107	5.029
21	 4	4.930	4.930	4.495	4.495
21	 5	5.372	5.360	4.983	4.975
21	 6	5.116	5.035	4.713	4.659
21	 7	5.558	5.517	5.274	5.248
22	 0	5.299	5.092	4.357	4.209
22	 1	5.459	5.270	4.720	4.561
22	 2	4.893	4.864	4.401	4.393
22	 3	5.761	5.614	5.226	5.121
22	 4	5.560	5.506	5.043	4.996
22	 5	5.759	5.685	5.271	5.193
22	 6	5.336	5.262	4.861	4.784
22	 7	6.623	6.599	6.210	6.199
23	 0	4.527	4.397	3.571	3.480
23	 1	4.835	4.738	3.940	3.834
23	 2	4.599	4.534	3.994	3.950
23	 3	4.742	4.698	4.140	4.104
23	 4	4.758	4.745	4.225	4.234
23	 5	5.151	5.067	4.699	4.623
23	 6	5.202	5.105	4.789	4.713
23	 7	4.899	4.852	4.619	4.576
24	 0	5.549	5.391	4.426	4.316
24	 1	5.895	5.822	4.855	4.795
24	 2	5.756	5.675	4.950	4.878
24	 3	5.898	5.870	4.958	4.960
24	 4	6.364	6.297	5.540	5.480
24	 5	6.894	6.866	5.973	5.933
24	 6	6.065	6.016	5.241	5.195
24	 7	6.887	6.762	6.099	6.047
25	 0	5.291	5.023	4.113	3.933
25	 1	5.402	5.311	4.457	4.377
25	 2	5.200	5.077	4.566	4.476
25	 3	5.255	5.195	4.686	4.624
25	 4	5.326	5.272	4.785	4.746
25	 5	5.591	5.491	5.164	5.070
25	 6	5.515	5.422	5.063	4.990
25	 7	5.385	5.331	5.005	4.963
26	 0	5.355	5.041	4.331	4.100
26	 1	5.470	5.476	4.670	4.675
26	 2	5.516	5.495	4.942	4.923
26	 3	5.317	5.291	4.775	4.752
26	 4	5.773	5.669	5.434	5.332
26	 5	6.179	6.121	5.879	5.831
26	 6	6.170	6.069	5.740	5.653
26	 7	6.629	6.569	6.234	6.176
27	 0	6.553	6.147	5.247	4.941
27	 1	6.421	6.307	5.563	5.453
27	 2	5.965	5.854	5.321	5.233
27	 3	5.882	5.853	5.314	5.297
27	 4	5.860	5.830	5.348	5.319
27	 5	6.749	6.705	6.188	6.136
27	 6	6.617	6.419	6.063	5.894
27	 7	6.582	6.492	6.070	6.004
28	 0	6.223	5.791	5.055	4.756
28	 1	6.163	5.912	5.231	5.042
28	 2	5.925	5.873	5.074	5.030
28	 3	5.870	5.803	5.032	4.971
28	 4	5.921	5.816	5.139	5.051
28	 5	6.581	6.561	5.743	5.721
28	 6	6.675	6.502	5.835	5.674
28	 7	5.544	5.460	4.894	4.821
29	 0	6.209	5.803	5.164	4.848
29	 1	9.533	9.197	8.177	7.905
29	 2	6.260	6.177	5.370	5.298
29	 3	7.155	7.062	6.232	6.155
29	 4	6.121	5.965	5.351	5.218
29	 5	5.596	5.523	5.052	4.988
29	 6	6.769	6.654	6.013	5.929
29	 7	7.372	7.291	6.647	6.578
30	 0	10.948	10.195	8.844	8.244
30	 1	7.526	7.179	6.365	6.074
30	 2	7.774	7.610	6.842	6.711
30	 3	7.389	7.330	6.595	6.528
30	 4	6.674	6.561	6.038	5.938
30	 5	7.139	7.020	6.501	6.394
30	 6	7.986	7.908	7.330	7.272
30	 7	6.620	6.466	6.243	6.104
31	 0	7.279	6.809	6.122	5.767
31	 1	7.161	6.913	6.408	6.197
31	 2	9.381	9.280	8.465	8.372
31	 3	6.891	6.858	6.487	6.466
31	 4	6.280	6.181	6.088	6.007
31	 5	8.416	8.327	8.225	8.151
31	 6	7.019	6.793	6.843	6.643
31	 7	7.945	7.874	7.859	7.774
