INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
 0	 0	4.785	3.471	4.028	2.895
 0	 1	4.613	3.509	4.276	3.155
 0	 2	4.855	3.577	4.302	3.248
 0	 3	5.172	3.683	4.612	3.331
 0	 4	6.691	3.807	5.865	3.418
 0	 5	5.679	3.567	4.839	3.329
 0	 6	5.359	3.522	4.747	3.334
 0	 7	5.143	3.515	4.734	3.401
 1	 0	6.133	4.248	4.963	3.361
 1	 1	6.188	4.297	5.400	3.626
 1	 2	6.185	3.865	5.376	3.497
 1	 3	6.820	4.232	5.864	3.710
 1	 4	8.496	4.708	7.261	4.169
 1	 5	7.458	3.863	6.145	3.485
 1	 6	7.498	3.744	6.351	3.423
 1	 7	6.601	3.892	5.876	3.629
 2	 0	6.399	4.108	5.133	3.273
 2	 1	6.775	4.434	5.902	3.684
 2	 2	6.779	4.140	5.720	3.540
 2	 3	7.376	4.392	6.260	3.824
 2	 4	9.970	5.121	8.085	4.313
 2	 5	8.080	4.254	6.323	3.796
 2	 6	6.911	4.002	5.684	3.661
 2	 7	6.669	4.411	5.799	3.908
 3	 0	7.998	4.165	6.382	3.333
 3	 1	8.459	4.082	7.472	3.440
 3	 2	8.205	4.675	6.871	4.083
 3	 3	10.177	5.389	8.457	4.730
 3	 4	12.367	5.557	10.013	4.774
 3	 5	10.410	4.644	7.920	4.145
 3	 6	8.256	4.208	6.575	3.807
 3	 7	8.578	4.606	7.258	4.246
 4	 0	6.949	3.931	5.461	3.127
 4	 1	8.221	4.177	7.947	3.453
 4	 2	7.225	4.227	6.252	3.661
 4	 3	9.407	4.110	7.900	3.512
 4	 4	10.408	5.066	8.707	4.130
 4	 5	10.666	4.451	7.883	3.913
 4	 6	10.840	4.378	8.804	4.154
 4	 7	13.144	4.938	10.750	4.573
 5	 0	13.049	5.390	9.729	4.053
 5	 1	12.183	5.130	10.946	4.099
 5	 2	10.734	5.209	8.898	4.380
 5	 3	14.907	6.324	11.571	5.032
 5	 4	17.005	6.505	12.738	5.426
 5	 5	13.294	5.321	9.125	4.894
 5	 6	12.513	4.905	9.229	4.347
 5	 7	13.363	5.556	10.613	5.145
 6	 0	23.331	4.524	18.846	3.390
 6	 1	28.530	5.165	25.791	4.267
 6	 2	24.225	5.749	19.643	4.660
 6	 3	37.722	5.713	29.296	4.646
 6	 4	35.092	7.038	35.781	5.541
 6	 5	42.768	5.784	29.503	5.610
 6	 6	35.691	5.680	27.016	4.875
 6	 7	39.767	7.143	32.693	6.284
 7	 0	13.546	4.914	10.229	3.472
 7	 1	16.514	5.802	17.471	4.428
 7	 2	14.854	5.330	12.262	4.538
 7	 3	22.566	5.729	16.618	4.833
 7	 4	29.447	7.805	23.770	6.508
 7	 5	30.482	6.053	18.531	5.706
 7	 6	17.190	5.973	13.525	5.616
 7	 7	27.609	7.480	19.548	7.421
 8	 0	31.289	5.282	25.255	3.736
 8	 1	43.325	5.608	38.857	4.657
 8	 2	32.737	6.693	26.369	5.686
