INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
 0	 0	12.109	5.349	10.502	4.643
 0	 1	28.090	13.611	26.038	12.871
 0	 2	35.431	14.545	32.171	12.775
 0	 3	42.703	15.736	39.028	14.569
 0	 4	24.598	6.938	22.370	6.245
 0	 5	24.572	6.831	23.137	6.408
 0	 6	21.776	7.149	21.215	6.686
 0	 7	20.434	7.135	19.731	6.798
 1	 0	13.353	5.486	11.035	4.521
 1	 1	30.509	15.301	26.495	13.379
 1	 2	36.609	13.303	32.668	11.262
 1	 3	44.568	23.810	40.342	21.261
 1	 4	25.556	8.526	23.162	7.758
 1	 5	26.411	9.481	24.049	8.792
 1	 6	23.001	9.310	22.522	8.531
 1	 7	22.079	9.640	21.300	8.857
 2	 0	16.924	7.457	14.432	6.374
 2	 1	39.730	19.616	34.788	17.395
 2	 2	46.525	19.527	42.311	17.012
 2	 3	57.183	29.246	50.679	25.851
 2	 4	34.461	9.472	30.361	8.549
 2	 5	35.202	10.116	31.304	9.070
 2	 6	30.100	10.096	28.787	8.939
 2	 7	28.944	10.377	26.819	9.148
 3	 0	25.140	10.356	20.789	8.399
 3	 1	59.237	28.473	50.265	24.162
 3	 2	68.353	28.073	59.659	23.352
 3	 3	81.645	41.594	71.896	36.611
 3	 4	52.418	13.198	44.735	11.359
 3	 5	51.954	13.642	45.604	12.113
 3	 6	42.620	17.157	41.169	14.891
 3	 7	40.468	13.700	38.449	12.093
 4	 0	31.601	11.419	27.703	9.509
 4	 1	75.385	37.759	62.572	32.351
 4	 2	81.482	42.492	70.816	32.508
 4	 3	90.334	55.895	81.059	48.165
 4	 4	75.270	20.128	63.602	17.218
 4	 5	70.132	20.664	59.236	17.939
 4	 6	54.966	21.512	54.198	17.088
 4	 7	53.095	19.221	49.708	15.862
 5	 0	37.976	15.073	33.163	12.398
 5	 1	89.510	40.233	75.014	35.801
 5	 2	95.871	49.206	84.763	39.369
 5	 3	106.403	67.928	98.697	58.503
 5	 4	94.063	21.266	81.345	19.572
 5	 5	88.203	24.140	75.383	21.171
 5	 6	65.166	24.379	69.854	21.453
 5	 7	64.625	25.442	63.656	20.570
 6	 0	46.927	19.599	42.324	16.272
 6	 1	113.818	57.777	92.387	51.207
 6	 2	111.074	72.941	99.514	57.019
 6	 3	117.805	104.166	115.926	92.639
 6	 4	122.589	32.738	109.823	29.266
 6	 5	112.674	34.703	95.058	32.043
 6	 6	80.526	34.659	88.307	30.357
 6	 7	78.512	34.721	79.376	28.275
 7	 0	54.050	23.427	51.253	19.777
 7	 1	136.218	87.971	108.564	79.338
 7	 2	134.123	138.468	115.923	93.146
 7	 3	139.119	123.832	137.951	109.874
 7	 4	170.178	45.856	151.815	40.989
 7	 5	153.766	52.011	119.721	48.309
 7	 6	103.089	46.214	109.308	39.114
 7	 7	97.951	52.282	97.843	39.732
 8	 0	52.506	25.388	48.933	20.816
 8	 1	126.197	85.425	100.388	75.465
 8	 2	134.026	113.380	108.930	85.314
 8	 3	131.053	117.633	125.926	105.408
 8	 4	148.842	42.266	148.901	39.491
 8	 5	147.029	48.574	114.872	43.184
 8	 6	96.488	45.329	101.057	39.684
 8	 7	89.908	46.360	94.292	36.907
 9	 0	49.977	19.569	44.134	16.076
 9	 1	121.279	59.845	98.300	51.118
 9	 2	125.257	68.969	108.359	52.206
 9	 3	134.901	86.081	125.450	74.007
 9	 4	124.288	30.514	109.530	28.152
 9	 5	118.631	37.112	99.679	33.130
 9	 6	80.253	33.817	87.969	28.708
 9	 7	78.694	35.782	80.944	28.706
10	 0	39.139	15.644	35.507	13.370
10	 1	94.904	44.592	78.470	39.836
10	 2	96.809	51.325	86.333	40.759
10	 3	102.578	81.890	97.442	74.063
10	 4	94.712	25.521	85.011	23.243
10	 5	88.483	26.481	76.711	24.813
10	 6	64.575	26.669	68.580	23.456
10	 7	63.030	25.411	63.743	21.555
11	 0	35.359	14.476	31.660	12.398
11	 1	85.309	40.421	70.697	35.396
11	 2	88.207	50.518	78.331	40.187
11	 3	96.189	62.471	90.454	55.289
11	 4	82.294	20.495	74.109	19.308
11	 5	78.170	23.188	68.372	21.323
11	 6	59.268	23.402	61.306	20.523
11	 7	57.858	23.204	57.203	19.701
12	 0	30.505	12.835	26.257	10.541
12	 1	72.714	35.997	60.128	30.347
12	 2	80.157	43.649	68.714	33.047
12	 3	87.750	56.629	78.190	46.843
12	 4	68.605	18.820	59.197	16.472
12	 5	65.209	23.658	56.140	20.622
12	 6	49.746	20.161	50.153	16.902
12	 7	48.137	17.939	46.700	15.354
13	 0	24.615	8.537	20.570	7.090
13	 1	58.948	26.029	50.773	22.551
13	 2	68.740	29.310	58.969	23.344
13	 3	75.306	35.660	69.404	32.876
13	 4	54.026	16.786	47.124	14.870
13	 5	50.405	16.293	46.832	15.145
13	 6	42.797	14.356	39.961	12.015
13	 7	39.342	13.809	36.845	11.916
14	 0	19.165	7.733	16.249	6.399
14	 1	45.971	22.801	40.131	20.098
14	 2	53.938	23.146	47.376	19.431
14	 3	62.833	33.167	56.796	29.604
14	 4	37.880	11.811	34.437	11.031
14	 5	39.011	11.993	35.578	10.923
14	 6	30.768	12.423	30.447	11.472
14	 7	29.808	10.614	29.196	9.790
15	 0	18.490	7.816	15.415	6.401
15	 1	43.147	19.276	37.713	17.081
15	 2	51.254	23.056	45.557	19.554
15	 3	59.197	28.592	53.854	25.767
15	 4	35.810	11.836	32.475	10.908
15	 5	36.986	12.234	33.803	11.285
15	 6	29.398	12.834	28.637	11.537
15	 7	28.090	12.760	27.422	11.777
