ch	pt	tc	mean	std	median	outliers	mean_w/o_out	std_w/o_out	samples
 0	 0	  0	 189.76	 8.785	190.0	 13	 190.01	 4.437	 100
 0	 0	  1	 214.18	 7.522	214.0	 15	 213.59	 3.052	 100
 0	 0	  2	 269.29	 8.830	270.0	 11	 270.46	 4.678	 100
 0	 0	  3	 358.29	 7.662	358.0	  8	 358.02	 5.159	 100
 0	 0	  4	 430.26	 7.751	430.0	  7	 430.08	 4.354	 100
 0	 0	  5	 500.03	 7.837	500.0	  9	 500.67	 4.631	 100
 0	 0	  6	 556.76	 9.066	557.0	 10	 556.58	 4.864	 100
 0	 0	  7	 602.70	 9.702	602.0	  5	 602.16	 5.927	 100
 0	 0	  8	 642.83	 8.526	642.0	 10	 641.49	 4.842	 100
 0	 0	  9	 671.85	 6.860	673.0	  7	 672.47	 5.038	 100
 0	 0	 10	 696.25	 8.768	697.0	 14	 697.00	 3.688	 100
 0	 0	 11	 713.52	 8.356	714.0	 15	 713.82	 3.560	 100
 0	 0	 12	 724.27	16.755	724.0	 11	 721.44	 9.648	 100
 0	 0	 13	 732.80	13.210	731.0	  8	 731.82	 7.194	 100
 0	 0	 14	 728.51	19.233	728.0	  9	 728.80	10.668	 100
 0	 0	 15	 730.60	15.831	729.0	  6	 729.27	 8.165	 100
 0	 0	 16	 717.80	18.457	718.0	 11	 717.47	 9.933	 100
 0	 0	 17	 709.71	12.714	709.0	 12	 708.92	 7.221	 100
 0	 0	 18	 698.86	17.163	697.0	 13	 695.98	 8.343	 100
 0	 0	 19	 680.05	13.165	680.0	  9	 680.80	 8.420	 100
 0	 0	 20	 666.42	 8.020	667.0	  8	 665.77	 4.790	 100
 0	 0	 21	 649.54	 6.565	649.5	  7	 649.66	 3.955	 100
 0	 0	 22	 632.43	 8.445	632.0	  9	 631.48	 5.425	 100
 0	 0	 23	 612.14	 6.557	612.0	 10	 611.73	 3.351	 100
 0	 0	 24	 593.56	 5.776	594.0	 12	 593.34	 3.216	 100
 0	 0	 25	 574.38	 6.103	574.0	  7	 573.89	 4.689	 100
 0	 0	 26	 552.05	 6.211	553.0	 12	 552.82	 3.200	 100
 0	 0	 27	 534.20	 5.422	534.0	 12	 533.91	 3.027	 100
 0	 0	 28	 514.20	 4.793	514.0	  8	 514.47	 2.914	 100
 0	 0	 29	 496.27	 5.318	496.5	 11	 496.26	 2.609	 100
 0	 0	 30	 478.62	 5.745	477.5	  6	 477.85	 3.681	 100
 0	 0	 31	 460.86	 6.506	460.0	 10	 459.79	 2.746	 100
 0	 0	 32	 442.89	 4.238	443.0	 13	 442.75	 1.786	 100
 0	 0	 33	 425.97	 4.781	426.0	  6	 425.77	 2.989	 100
 0	 0	 34	 409.91	 4.147	410.0	  4	 410.21	 2.945	 100
 0	 0	 35	 395.71	 5.493	395.0	 14	 395.48	 2.852	 100
 0	 0	 36	 381.59	 5.492	381.5	  4	 380.99	 3.532	 100
 0	 0	 37	 368.79	 6.160	369.0	 10	 369.14	 3.324	 100
 0	 0	 38	 355.86	 4.841	356.0	  5	 355.81	 3.259	 100
 0	 0	 39	 343.14	 4.695	343.0	  8	 343.46	 2.884	 100
 0	 0	 40	 333.77	 4.472	333.0	 16	 333.40	 1.764	 100
 0	 0	 41	 323.71	 2.409	324.0	  4	 323.61	 1.707	 100
 0	 0	 42	 314.30	 2.880	314.0	  8	 314.15	 1.921	 100
 0	 0	 43	 304.77	 2.954	305.0	  9	 304.63	 1.913	 100
 0	 0	 44	 296.49	 2.801	297.0	  9	 296.53	 1.669	 100
 0	 0	 45	 289.35	 3.762	289.0	 17	 288.96	 1.831	 100
 0	 0	 46	 281.11	 3.550	282.0	 17	 281.52	 1.844	 100
 0	 0	 47	 274.21	 2.903	274.0	  2	 274.44	 2.437	 100
 0	 0	 48	 268.24	 3.220	268.0	  3	 268.14	 2.590	 100
 0	 0	 49	 262.29	 2.935	262.0	  2	 262.32	 2.502	 100
 0	 0	 50	 258.41	 3.511	258.0	  4	 257.96	 2.772	 100
 0	 0	 51	 250.96	 3.496	251.0	 14	 250.79	 1.688	 100
 0	 0	 52	 246.25	 3.705	247.0	  6	 246.51	 2.655	 100
 0	 0	 53	 242.30	 3.697	242.0	 15	 242.29	 1.751	 100
 0	 0	 54	 238.11	 3.774	238.0	  9	 237.89	 2.514	 100
 0	 0	 55	 234.10	 2.320	234.0	  4	 234.01	 1.786	 100
 0	 0	 56	 230.68	 3.774	230.0	  4	 230.59	 2.586	 100
 0	 0	 57	 227.80	 2.723	228.0	  1	 227.71	 2.572	 100
 0	 0	 58	 224.44	 3.214	224.0	  4	 224.18	 2.243	 100
 0	 0	 59	 221.86	 2.708	221.0	 14	 221.58	 1.662	 100
 0	 0	 60	 219.76	 3.069	220.0	 11	 219.90	 1.828	 100
 0	 0	 61	 216.94	 2.817	217.0	  9	 216.71	 1.957	 100
 0	 0	 62	 214.29	 2.694	214.0	  9	 214.35	 1.772	 100
 0	 0	 63	 212.74	 2.688	213.0	 12	 212.93	 1.574	 100
 0	 0	 64	 210.86	 3.065	211.0	  2	 210.85	 2.290	 100
 0	 0	 65	 209.13	 3.087	209.0	 11	 208.81	 1.751	 100
 0	 0	 66	 207.17	 2.543	208.0	  1	 207.06	 2.307	 100
 0	 0	 67	 205.63	 3.463	206.0	 10	 205.68	 1.919	 100
 0	 0	 68	 204.57	 2.768	205.0	  9	 204.60	 1.794	 100
 0	 0	 69	 203.57	 2.728	203.0	  2	 203.59	 2.466	 100
 0	 0	 70	 201.93	 2.434	202.0	  7	 201.78	 1.762	 100
 0	 0	 71	 200.85	 2.236	201.0	  4	 200.68	 1.803	 100
 0	 0	 72	 199.76	 2.944	200.0	  9	 200.13	 1.765	 100
 0	 0	 73	 198.60	 2.899	198.0	  3	 198.51	 2.420	 100
 0	 0	 74	 198.13	 2.182	198.0	  5	 197.98	 1.707	 100
