# Peaking times
# CH#	000	001	010	011	100	101	110	111
0	13	21	30	39	46	58	71	81
1	13	21	30	39	47	58	71	81
2	13	21	30	41	46	58	71	88
3	13	23	31	39	47	58	71	90
4	13	21	31	41	46	58	71	81
5	15	21	31	42	46	58	71	81
6	15	21	31	42	46	58	71	81
7	15	21	31	37	47	58	71	81
8	15	21	31	37	46	58	71	81
9	13	21	31	41	47	58	71	81
10	15	23	31	41	46	58	71	81
11	15	21	31	41	46	58	71	81
12	15	21	31	41	46	58	71	81
13	13	21	30	41	46	58	71	81
14	13	21	30	41	46	58	71	90
15	13	21	30	39	46	58	71	82
16	13	23	30	39	46	61	71	90
17	13	21	30	39	47	58	71	90
18	13	21	30	41	46	58	71	81
19	15	21	30	41	46	58	71	81
20	15	21	30	42	46	58	71	81
21	15	21	31	41	46	58	71	81
22	15	21	30	42	46	58	71	81
23	15	21	31	37	47	58	71	81
24	15	21	31	37	46	58	71	81
25	15	21	30	41	46	58	71	81
26	15	21	30	42	46	58	71	81
27	13	21	31	41	46	58	71	81
28	15	21	30	40	46	58	71	81
29	13	23	31	41	46	58	71	90
30	13	21	31	39	47	61	71	88
31	13	21	30	39	46	58	71	86
