GAIN AT LOW ENERGIES
-----------------------------------------------------------------
Linear Fit in range [50 - 100] DAC_inj code
Cubic Fit in range [0 - 500] DAC_inj code
-----------------------------------------------------------------
INDEX
l_g_m: Gain obtained with linear fit and mean values
l_i_m: Intercept obtained with linear fit and mean values
l_r2_m: R^2 obtained with linear fit and mean values
l_rs_m: Residuals obtained with linear fit and mean values
l_g_mwo: Gain obtained with linear fit and mean values without outliers
l_i_mwo: Intercept obtained with linear fit and mean values without outliers
l_r2_mwo: R^2 obtained with linear fit and mean values without outliers
l_rs_mwo: Residuals obtained with linear fit and mean values without outliers
3_g_m: Gain obtained in x=0 with cubic fit and mean values
3_i_m: Intercept obtained with cubic fit and mean values
3_r2_m: Adjusted R^2 (adjusted for cubic fit) obtained with cubic fit and mean values
3_rs_m: Residuals obtained with cubic fit and mean values
3_g_mwo: Gain obtained in x=0 with cubic fit and mean values without outliers
3_i_mwo: Intercept obtained with cubic fit and mean values without outliers
3_r2_mwo: Adjusted R^2 (adjusted for cubic fit) obtained with cubic fit and mean values without outliers
3_rs_mwo: Residuals obtained with cubic fit and mean values without outliers
-----------------------------------------------------------------
ch	pt	l_g_m	l_i_m	l_r2_m	l_rs_m	l_g_mwo	l_i_mwo	l_r2_mwo	l_rs_mwo	3_g_m	3_i_m	3_r2_m	3_rs_m	3_g_mwo	3_i_mwo	3_r2_mwo	3_rs_mwo
 2	 1	0.987	151.290	0.9991	0.646	0.977	151.812	0.9996	0.429	1.167	144.447	0.9983	1.870	1.160	144.647	0.9984	1.355
 2	 2	1.026	144.140	0.9993	0.594	0.985	147.121	0.9971	1.179	1.106	143.419	0.9984	2.506	1.110	143.449	0.9982	1.680
 2	 3	0.946	147.265	0.9934	1.730	0.912	149.717	0.9997	0.334	1.073	142.426	0.9974	3.435	1.075	142.370	0.9982	1.436
 2	 4	0.872	152.055	0.9933	1.595	0.868	151.660	0.9986	0.730	1.054	143.912	0.9987	2.599	1.032	143.685	0.9984	2.288
 2	 5	0.902	147.575	0.9986	0.745	0.925	145.192	0.9987	0.758	1.005	144.522	0.9972	5.009	1.053	141.208	0.9969	4.622
 2	 6	0.958	140.995	0.9974	1.095	0.937	142.855	0.9999	0.250	1.001	142.035	0.9982	3.561	0.988	142.687	0.9988	1.333
 2	 7	0.834	148.450	0.9910	1.777	0.856	147.096	0.9963	1.170	0.915	144.036	0.9992	2.452	0.957	142.165	0.9988	2.009
 3	 0	1.178	166.430	0.9852	3.225	1.117	168.533	0.9961	1.570	1.410	160.327	0.9995	5.797	1.317	162.684	0.9999	2.251
 3	 1	1.002	167.880	0.9957	1.469	0.976	169.814	0.9983	0.904	1.163	162.806	0.9984	2.600	1.157	162.979	0.9984	2.579
 3	 2	1.065	159.040	0.9996	0.461	1.023	161.758	0.9990	0.721	1.103	161.679	0.9982	3.758	1.119	161.133	0.9976	2.229
 3	 3	0.962	163.445	0.9843	2.715	0.935	165.729	0.9981	0.924	1.090	159.340	0.9966	4.457	1.080	160.332	0.9981	2.305
 3	 4	0.843	172.105	0.9832	2.467	0.836	171.915	0.9981	0.817	1.068	161.900	0.9986	3.880	1.059	160.966	0.9982	3.302
 3	 5	0.896	165.950	0.9983	0.824	0.937	161.897	0.9997	0.390	1.033	161.830	0.9962	7.426	1.085	157.712	0.9968	4.222
 3	 6	0.977	156.985	0.9956	1.458	0.945	159.523	0.9991	0.649	1.003	159.888	0.9977	5.230	0.993	160.742	0.9987	3.225
 3	 7	0.829	166.055	0.9811	2.575	0.894	161.571	0.9975	0.996	0.878	163.339	0.9994	3.389	0.935	160.805	0.9990	2.195
 4	 0	1.279	195.960	0.9701	5.019	1.166	200.978	0.9967	1.503	1.547	188.013	0.9991	8.684	1.437	190.523	0.9999	3.079
 4	 1	1.030	200.300	0.9938	1.819	0.958	205.581	0.9997	0.359	1.239	191.660	0.9987	3.600	1.245	191.044	0.9985	3.697
 4	 2	1.145	186.140	0.9989	0.835	1.036	194.256	0.9947	1.688	1.149	190.365	0.9985	5.777	1.166	190.330	0.9985	2.124
 4	 3	1.019	191.770	0.9710	3.939	0.957	197.016	0.9931	1.779	1.146	186.900	0.9961	6.709	1.135	187.910	0.9981	3.845
 4	 4	0.846	204.665	0.9626	3.728	0.816	206.389	0.9968	1.030	1.111	191.224	0.9989	5.514	1.115	188.894	0.9978	5.458
 4	 5	0.935	195.585	0.9977	1.003	1.046	186.153	0.9988	0.800	1.073	191.024	0.9955	10.321	1.170	183.909	0.9962	6.751
 4	 6	1.088	180.000	0.9915	2.254	1.054	182.817	0.9975	1.190	1.057	187.142	0.9970	7.840	1.007	189.576	0.9989	4.573
 4	 7	0.860	194.745	0.9593	3.960	0.961	188.727	0.9755	3.408	0.882	192.331	0.9992	5.248	1.013	187.023	0.9982	5.764
 5	 0	1.282	137.135	0.9523	6.413	1.145	142.741	0.9929	2.164	1.514	132.130	0.9985	10.901	1.364	135.694	0.9999	3.087
 5	 1	1.012	142.610	0.9919	2.040	0.915	149.917	0.9982	0.878	1.213	135.360	0.9984	4.229	1.176	136.844	0.9987	3.805
 5	 2	1.140	128.450	0.9936	2.043	1.028	136.611	0.9917	2.100	1.102	135.300	0.9980	7.880	1.140	134.406	0.9980	3.479
 5	 3	0.919	141.475	0.9282	5.717	0.881	145.730	0.9946	1.449	1.119	131.633	0.9952	7.858	1.115	132.911	0.9980	3.947
 5	 4	0.806	150.555	0.9645	3.459	0.784	151.658	0.9847	2.183	1.103	135.638	0.9987	5.890	1.091	134.215	0.9978	6.646
 5	 5	0.887	141.555	0.9984	0.794	0.944	136.291	0.9914	1.964	1.042	135.994	0.9940	12.078	1.076	132.336	0.9963	10.322
 5	 6	1.088	123.360	0.9912	2.297	1.010	129.668	0.9974	1.164	1.047	132.238	0.9956	9.958	1.008	134.264	0.9987	4.636
 5	 7	0.807	142.295	0.9211	5.280	0.900	137.239	0.9950	1.420	0.819	139.327	0.9990	7.309	0.982	132.379	0.9977	6.664
 6	 0	1.316	155.870	0.9217	8.577	1.125	164.949	0.9837	3.241	1.524	153.206	0.9971	14.844	1.341	158.357	0.9997	5.150
 6	 1	1.050	159.520	0.9842	2.977	0.906	170.735	0.9978	0.943	1.176	157.966	0.9984	5.983	1.146	159.443	0.9985	4.129
 6	 2	1.178	145.220	0.9943	1.988	1.064	153.849	0.9927	2.048	1.064	157.666	0.9976	10.317	1.101	157.256	0.9981	4.313
 6	 3	0.920	160.655	0.8987	6.904	0.864	167.411	0.9911	1.829	1.082	153.531	0.9935	9.451	1.101	154.831	0.9977	4.905
 6	 4	0.790	171.760	0.9579	3.701	0.749	174.766	0.9788	2.465	1.074	158.592	0.9989	6.279	1.048	157.899	0.9974	7.262
 6	 5	0.833	165.415	0.9962	1.153	0.965	155.368	0.9838	2.768	1.015	158.474	0.9920	14.450	1.109	152.188	0.9980	9.626
 6	 6	1.104	142.740	0.9850	3.049	1.038	148.665	0.9928	1.977	1.019	155.288	0.9940	12.951	1.004	156.702	0.9985	6.507
 6	 7	0.768	165.475	0.8631	6.835	0.912	157.276	0.9863	2.400	0.736	164.065	0.9986	9.332	0.936	156.076	0.9975	7.551
 7	 0	1.348	150.420	0.8804	11.112	1.174	157.397	0.9853	3.206	1.576	146.925	0.9947	19.818	1.408	151.096	0.9995	6.163
 7	 1	1.053	152.320	0.9596	4.828	0.875	168.689	0.9995	0.426	1.154	151.872	0.9981	7.184	1.156	154.702	0.9981	6.003
 7	 2	1.257	132.840	0.9910	2.681	1.091	146.206	0.9704	4.260	1.055	151.870	0.9956	15.081	1.100	152.153	0.9972	6.628
 7	 3	0.908	154.595	0.8764	7.623	0.860	162.446	0.9928	1.639	1.062	147.249	0.9901	13.837	1.134	147.382	0.9972	6.255
 7	 4	0.764	167.520	0.9718	2.914	0.710	173.957	0.9726	2.663	1.068	153.496	0.9992	5.772	1.074	152.335	0.9969	9.758
 7	 5	0.808	159.970	0.9838	2.320	0.930	152.535	0.9826	2.772	0.981	153.366	0.9902	16.423	1.226	140.054	0.9950	11.305
 7	 6	1.150	131.910	0.9846	3.213	1.090	139.227	0.9990	0.786	1.001	149.571	0.9921	15.519	0.960	153.159	0.9984	7.767
 7	 7	0.666	166.240	0.7161	9.371	0.934	150.564	0.9600	4.265	0.624	162.187	0.9971	13.259	0.929	151.136	0.9969	9.887
 8	 0	1.345	126.600	0.8814	11.027	1.081	143.822	0.9935	1.959	1.383	133.169	0.9934	21.093	1.287	137.375	0.9996	5.246
 8	 1	0.894	142.920	0.9066	6.421	0.816	154.284	0.9950	1.299	0.992	138.924	0.9982	7.840	1.067	140.310	0.9985	4.952
 8	 2	1.223	114.785	0.9898	2.782	1.046	132.551	0.9667	4.342	1.009	134.953	0.9947	15.432	1.075	136.636	0.9974	7.021
 8	 3	0.956	131.420	0.8848	7.713	0.833	146.862	0.9826	2.475	0.959	133.508	0.9881	16.578	1.056	134.513	0.9967	6.906
 8	 4	0.622	158.770	0.9369	3.612	0.610	164.689	0.9038	4.449	1.006	138.365	0.9988	7.214	1.051	137.943	0.9970	9.244
 8	 5	0.723	147.450	0.9095	5.100	0.933	137.241	0.9350	5.501	0.987	134.482	0.9883	15.996	1.500	110.919	0.9876	13.464
 8	 6	1.069	120.480	0.9963	1.466	1.014	129.759	0.9924	1.978	0.975	134.493	0.9942	11.787	1.014	136.076	0.9979	7.153
 8	 7	0.673	149.125	0.6599	10.807	0.837	142.914	0.9598	3.830	0.640	145.351	0.9965	14.071	0.931	136.433	0.9962	10.962
 9	 0	1.360	171.530	0.9258	8.611	1.186	179.270	0.9899	2.681	1.596	166.935	0.9972	14.909	1.419	171.671	0.9997	4.963
 9	 1	1.088	175.405	0.9865	2.843	0.911	189.948	0.9999	0.146	1.240	172.027	0.9985	5.959	1.210	173.940	0.9984	5.085
 9	 2	1.250	158.235	0.9931	2.330	1.107	169.019	0.9878	2.746	1.111	172.225	0.9976	10.918	1.143	172.086	0.9981	5.147
 9	 3	0.980	174.285	0.8995	7.328	0.970	177.419	0.9970	1.182	1.140	167.468	0.9937	10.394	1.126	169.863	0.9980	5.013
 9	 4	0.812	188.655	0.9574	3.833	0.788	189.930	0.9697	3.117	1.136	172.651	0.9989	6.568	1.113	171.562	0.9977	6.953
 9	 5	0.884	179.960	0.9962	1.214	1.035	168.108	0.9868	2.678	1.082	172.136	0.9918	14.987	1.137	167.290	0.9942	9.732
 9	 6	1.177	155.185	0.9838	3.375	1.117	160.807	0.9940	1.943	1.075	169.212	0.9941	13.370	1.016	172.718	0.9987	7.138
 9	 7	0.836	178.195	0.8737	7.106	0.974	170.340	0.9672	4.009	0.792	178.075	0.9986	9.488	0.969	171.203	0.9973	8.351
10	 0	1.182	167.495	0.9545	5.771	1.057	172.924	0.9967	1.351	1.376	164.374	0.9983	10.465	1.247	167.333	0.9998	3.814
10	 1	0.926	174.880	0.9889	2.190	0.853	180.014	0.9996	0.384	1.105	168.456	0.9983	4.318	1.091	168.622	0.9982	3.130
10	 2	1.066	160.660	0.9965	1.406	0.986	165.936	0.9920	1.982	1.028	167.983	0.9979	7.191	1.054	167.064	0.9978	4.021
10	 3	0.879	171.640	0.9344	5.210	0.854	174.159	0.9963	1.161	1.042	164.597	0.9944	7.595	1.007	167.065	0.9979	5.014
10	 4	0.738	183.405	0.9407	4.145	0.764	179.837	0.9864	2.008	1.022	169.519	0.9988	6.244	1.020	167.005	0.9976	5.079
10	 5	0.794	177.265	0.9895	1.825	0.951	164.137	0.9894	2.201	0.997	168.955	0.9929	12.863	1.029	164.917	0.9949	7.050
10	 6	1.031	156.115	0.9875	2.591	0.990	158.830	0.9923	1.955	0.976	165.814	0.9956	9.409	0.941	167.546	0.9984	6.796
10	 7	0.754	175.350	0.9292	4.657	0.853	169.037	0.9886	2.049	0.784	172.178	0.9991	6.395	0.905	166.988	0.9981	5.068
11	 0	1.162	147.705	0.9607	5.251	1.037	153.116	0.9957	1.516	1.369	142.964	0.9989	8.894	1.240	146.157	0.9999	2.114
11	 1	0.956	151.735	0.9906	2.088	0.890	156.456	0.9988	0.698	1.131	145.810	0.9983	4.199	1.092	147.286	0.9987	3.002
11	 2	1.067	139.570	0.9955	1.603	0.962	147.024	0.9928	1.827	1.037	145.789	0.9980	7.294	1.060	145.267	0.9981	2.986
11	 3	0.871	151.075	0.9279	5.428	0.861	153.093	0.9988	0.667	1.054	142.329	0.9952	7.287	1.043	143.989	0.9979	4.299
11	 4	0.748	160.895	0.9652	3.178	0.741	161.101	0.9854	2.018	1.032	146.429	0.9987	5.948	1.029	145.423	0.9979	5.150
11	 5	0.804	154.780	0.9993	0.483	0.885	148.042	0.9964	1.182	1.009	145.840	0.9941	11.066	1.016	144.150	0.9955	7.898
11	 6	1.017	136.025	0.9904	2.239	0.937	142.434	0.9995	0.488	0.996	143.252	0.9960	8.621	0.959	145.576	0.9988	4.049
11	 7	0.764	153.425	0.9316	4.629	0.862	147.155	0.9945	1.439	0.806	149.386	0.9991	6.448	0.931	144.136	0.9982	4.856
12	 0	1.188	143.210	0.9690	4.753	1.083	147.746	0.9947	1.771	1.416	137.384	0.9991	7.894	1.319	139.414	0.9999	2.281
12	 1	0.983	147.100	0.9927	1.881	0.909	152.470	0.9987	0.725	1.171	140.339	0.9984	3.614	1.150	140.903	0.9984	2.744
12	 2	1.052	137.925	0.9972	1.246	0.962	144.122	0.9971	1.160	1.077	140.304	0.9982	6.012	1.099	139.659	0.9981	2.778
12	 3	0.911	145.480	0.9538	4.485	0.875	148.726	0.9989	0.664	1.094	137.165	0.9958	6.035	1.066	139.054	0.9981	3.164
12	 4	0.787	155.175	0.9743	2.857	0.789	154.333	0.9952	1.227	1.048	141.788	0.9989	5.002	1.049	140.072	0.9980	4.258
12	 5	0.817	150.715	0.9975	0.908	0.908	143.357	0.9902	2.024	1.024	141.166	0.9945	10.893	1.042	138.992	0.9959	7.757
12	 6	1.013	133.315	0.9947	1.659	0.953	138.031	0.9986	0.804	1.033	137.436	0.9967	6.890	1.018	138.380	0.9986	3.144
12	 7	0.811	146.710	0.9556	3.910	0.871	143.088	0.9863	2.300	0.857	143.174	0.9992	5.378	0.964	138.702	0.9983	4.355
13	 0	1.184	159.795	0.9823	3.556	1.116	162.332	0.9985	0.977	1.408	153.822	0.9995	6.029	1.327	155.762	0.9999	1.974
13	 1	1.005	162.110	0.9924	1.965	0.948	165.813	0.9995	0.486	1.183	156.116	0.9983	2.838	1.161	156.812	0.9985	2.754
13	 2	1.061	153.955	0.9999	0.251	0.995	158.266	0.9994	0.522	1.101	155.858	0.9983	4.094	1.117	155.193	0.9978	2.495
13	 3	0.955	158.885	0.9789	3.137	0.948	159.588	0.9965	1.255	1.113	152.822	0.9964	4.436	1.092	154.275	0.9979	3.148
13	 4	0.843	166.900	0.9823	2.534	0.850	165.779	0.9922	1.686	1.066	156.432	0.9989	4.417	1.055	155.958	0.9985	3.959
13	 5	0.860	163.545	0.9984	0.774	0.936	157.400	0.9966	1.224	1.052	155.249	0.9956	8.833	1.071	153.381	0.9961	5.252
13	 6	0.993	150.820	0.9979	1.024	0.936	155.168	0.9995	0.488	1.026	153.558	0.9975	5.081	1.003	154.805	0.9986	2.067
13	 7	0.853	159.965	0.9770	2.925	0.892	157.350	0.9932	1.652	0.901	157.448	0.9992	3.937	0.968	154.436	0.9985	3.358
14	 0	1.076	164.360	0.9882	2.626	1.024	166.484	0.9988	0.808	1.259	160.219	0.9997	4.527	1.202	161.495	1.0000	1.838
14	 1	0.929	166.845	0.9973	1.072	0.874	170.666	0.9988	0.664	1.089	161.669	0.9981	1.999	1.078	161.950	0.9982	1.912
14	 2	0.947	162.295	0.9998	0.330	0.929	163.268	0.9981	0.903	1.031	161.221	0.9984	2.338	1.038	160.789	0.9981	1.793
14	 3	0.893	164.020	0.9851	2.459	0.867	165.781	0.9988	0.670	1.015	159.955	0.9968	3.575	0.991	161.007	0.9981	1.899
14	 4	0.796	171.070	0.9921	1.587	0.812	169.260	0.9988	0.632	1.001	161.725	0.9986	2.911	1.002	160.542	0.9982	2.320
14	 5	0.826	167.245	0.9962	1.135	0.879	162.613	0.9968	1.114	0.956	162.796	0.9966	5.988	0.988	160.274	0.9965	4.398
14	 6	0.900	159.685	0.9989	0.660	0.860	162.546	0.9995	0.439	0.968	159.862	0.9979	3.733	0.950	160.476	0.9984	1.740
14	 7	0.803	165.750	0.9862	2.126	0.836	163.450	0.9953	1.290	0.876	162.527	0.9992	2.838	0.920	160.719	0.9989	1.931
15	 0	1.128	172.205	0.9951	1.769	1.086	173.610	0.9993	0.653	1.353	165.318	0.9998	4.113	1.299	166.435	1.0000	1.857
15	 1	1.025	170.405	0.9982	0.984	0.998	172.138	1.0000	0.156	1.167	166.710	0.9982	1.687	1.155	167.020	0.9981	1.314
15	 2	1.047	164.795	0.9995	0.505	1.028	165.791	0.9976	1.139	1.115	165.481	0.9983	2.884	1.128	164.754	0.9979	2.308
15	 3	0.961	168.025	0.9922	1.901	0.918	171.083	0.9990	0.639	1.073	164.729	0.9971	3.507	1.050	165.807	0.9983	2.749
15	 4	0.866	174.630	0.9922	1.713	0.868	173.586	0.9978	0.917	1.060	166.324	0.9986	3.317	1.041	165.801	0.9983	2.409
15	 5	0.893	171.165	0.9965	1.189	0.950	166.382	0.9950	1.501	1.022	167.099	0.9969	5.957	1.059	164.282	0.9970	2.651
15	 6	0.969	163.015	0.9991	0.641	0.937	165.194	0.9991	0.623	1.019	164.537	0.9980	3.638	1.004	165.135	0.9986	2.463
15	 7	0.844	170.695	0.9900	1.899	0.870	168.451	0.9958	1.262	0.930	166.632	0.9992	2.761	0.961	165.162	0.9989	1.322
16	 0	1.107	208.050	0.9953	1.707	1.068	209.544	0.9975	1.187	1.347	200.043	0.9999	3.291	1.297	201.148	1.0000	1.474
16	 1	0.973	208.745	0.9993	0.562	0.964	209.100	0.9992	0.591	1.157	201.640	0.9983	1.241	1.147	201.635	0.9983	1.467
16	 2	1.002	202.590	0.9994	0.570	0.972	204.662	0.9995	0.477	1.109	199.947	0.9983	2.470	1.122	199.388	0.9982	1.044
16	 3	0.939	204.635	0.9936	1.687	0.912	206.746	0.9985	0.786	1.082	199.096	0.9974	3.291	1.085	198.979	0.9981	2.021
16	 4	0.874	208.955	0.9907	1.889	0.856	209.909	0.9992	0.549	1.072	200.159	0.9985	2.568	1.073	199.215	0.9981	2.271
16	 5	0.910	204.320	0.9976	1.002	0.922	202.826	0.9993	0.554	1.013	201.590	0.9974	4.752	1.074	197.716	0.9974	3.356
16	 6	0.939	199.705	0.9966	1.225	0.903	202.445	0.9994	0.494	1.013	198.849	0.9982	2.911	1.003	199.193	0.9986	1.224
16	 7	0.841	205.420	0.9941	1.445	0.882	202.823	0.9904	1.942	0.941	200.418	0.9991	2.075	0.996	198.071	0.9986	2.772
17	 0	1.117	198.160	0.9906	2.439	1.061	200.480	0.9986	0.880	1.346	190.879	0.9997	4.424	1.285	192.243	1.0000	1.358
17	 1	0.968	199.820	0.9980	0.980	0.941	201.596	0.9996	0.440	1.145	192.864	0.9984	1.629	1.146	192.503	0.9982	1.954
17	 2	1.011	192.550	0.9998	0.285	0.955	196.734	0.9993	0.549	1.103	191.000	0.9983	2.948	1.103	191.212	0.9982	1.311
17	 3	0.940	194.880	0.9871	2.402	0.919	196.715	0.9969	1.154	1.066	190.267	0.9971	4.109	1.077	189.924	0.9981	2.246
17	 4	0.855	201.015	0.9934	1.555	0.827	202.965	0.9982	0.787	1.060	191.812	0.9986	2.755	1.051	191.159	0.9982	2.804
17	 5	0.915	194.580	0.9988	0.721	0.941	192.095	0.9991	0.622	0.997	193.390	0.9970	6.100	1.082	188.094	0.9967	4.157
17	 6	0.970	187.515	0.9949	1.549	0.931	190.284	0.9972	1.095	0.999	189.914	0.9980	4.010	0.989	190.281	0.9986	1.883
17	 7	0.835	196.045	0.9825	2.489	0.882	193.181	0.9888	2.099	0.913	192.003	0.9990	3.456	0.978	189.181	0.9984	3.432
18	 0	1.279	200.055	0.9835	3.709	1.205	202.837	0.9969	1.509	1.520	193.487	0.9995	6.584	1.433	195.481	0.9999	2.332
18	 1	1.063	203.325	0.9975	1.200	1.004	207.377	0.9994	0.571	1.256	195.961	0.9986	2.808	1.254	195.672	0.9985	2.777
18	 2	1.122	193.375	0.9987	0.922	1.061	197.717	0.9978	1.123	1.164	194.877	0.9985	4.358	1.180	194.567	0.9985	1.518
18	 3	1.029	196.605	0.9847	2.868	0.971	201.223	0.9990	0.675	1.142	192.415	0.9968	5.401	1.131	193.075	0.9983	3.068
18	 4	0.892	206.530	0.9770	3.059	0.904	205.024	0.9992	0.558	1.136	194.660	0.9987	4.655	1.138	193.009	0.9981	4.066
18	 5	0.965	198.605	0.9972	1.138	1.004	194.765	0.9998	0.309	1.084	195.230	0.9957	9.675	1.144	190.244	0.9967	6.579
18	 6	1.048	188.380	0.9918	2.132	0.999	192.131	0.9998	0.296	1.051	192.155	0.9979	5.875	1.021	193.615	0.9991	1.951
18	 7	0.886	198.300	0.9812	2.742	0.952	194.291	0.9892	2.222	0.921	195.755	0.9992	4.003	0.995	192.674	0.9986	4.302
19	 0	1.197	149.160	0.9665	4.984	1.097	152.905	0.9935	1.991	1.401	144.978	0.9990	8.332	1.285	147.532	0.9999	2.497
19	 1	0.966	154.900	0.9927	1.848	0.915	158.589	0.9972	1.080	1.152	147.981	0.9984	3.855	1.140	148.445	0.9985	3.212
19	 2	1.073	142.825	0.9975	1.205	0.955	151.272	0.9960	1.350	1.067	147.713	0.9983	6.098	1.068	148.015	0.9983	2.316
19	 3	0.909	152.115	0.9495	4.685	0.906	153.406	0.9948	1.465	1.061	145.454	0.9956	6.046	1.047	147.021	0.9980	3.548
19	 4	0.769	163.060	0.9567	3.658	0.774	161.938	0.9931	1.443	1.055	148.371	0.9986	6.072	1.052	146.891	0.9979	5.247
19	 5	0.874	152.940	0.9998	0.294	0.896	150.877	0.9989	0.652	1.013	148.354	0.9944	11.782	1.068	144.515	0.9965	8.519
19	 6	1.023	138.925	0.9899	2.314	0.992	141.250	0.9975	1.111	1.010	145.316	0.9964	8.018	0.974	147.021	0.9988	4.317
19	 7	0.787	154.940	0.9602	3.581	0.887	148.463	0.9889	2.107	0.820	151.470	0.9992	5.377	0.936	146.586	0.9985	4.311
20	 0	1.187	177.990	0.9537	5.850	1.061	183.258	0.9870	2.722	1.413	172.576	0.9985	10.375	1.278	175.713	0.9998	4.140
20	 1	0.971	181.625	0.9873	2.461	0.899	186.464	0.9966	1.177	1.137	176.237	0.9984	4.144	1.118	176.606	0.9984	4.592
20	 2	1.096	168.160	0.9972	1.305	0.987	175.802	0.9919	1.989	1.066	175.209	0.9978	7.350	1.077	175.056	0.9979	3.201
20	 3	0.912	178.400	0.9375	5.266	0.850	184.081	0.9966	1.102	1.063	172.158	0.9946	7.661	1.035	174.217	0.9980	4.475
20	 4	0.749	192.140	0.9342	4.443	0.803	186.901	0.9963	1.100	1.047	177.041	0.9987	6.527	1.046	174.793	0.9976	4.971
20	 5	0.849	182.065	0.9960	1.206	0.986	171.167	0.9909	2.117	1.004	177.095	0.9925	14.391	1.125	169.996	0.9935	10.391
20	 6	1.042	164.195	0.9839	2.977	1.001	167.523	0.9997	0.354	0.991	173.442	0.9959	9.300	0.964	174.916	0.9987	4.813
20	 7	0.773	182.610	0.9498	3.971	0.881	175.682	0.9926	1.699	0.803	179.292	0.9991	5.719	0.939	173.393	0.9982	4.975
21	 0	1.147	144.080	0.9381	6.590	0.992	151.024	0.9857	2.675	1.338	140.410	0.9980	11.517	1.186	144.166	0.9998	3.935
21	 1	0.918	149.015	0.9836	2.654	0.780	159.307	0.9989	0.572	1.072	144.115	0.9984	4.927	1.048	145.148	0.9986	4.920
21	 2	1.047	135.765	0.9935	1.893	0.900	146.122	0.9891	2.108	0.996	143.558	0.9976	8.485	0.983	144.385	0.9983	2.769
