INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
 0	 0	2.387	2.163	2.190	1.971
 0	 1	2.748	2.440	2.611	2.332
 0	 2	2.955	2.618	2.906	2.587
 0	 3	3.075	2.853	3.043	2.833
 0	 4	3.232	2.917	3.289	2.958
 0	 5	3.368	2.984	3.432	3.061
 0	 6	3.322	3.125	3.357	3.173
 0	 7	3.193	3.011	3.370	3.176
 1	 0	3.037	2.390	2.580	2.031
 1	 1	3.471	2.743	3.053	2.418
 1	 2	3.660	2.994	3.284	2.701
 1	 3	3.841	3.047	3.478	2.774
 1	 4	3.931	3.074	3.682	2.881
 1	 5	3.910	3.232	3.641	3.019
 1	 6	3.870	3.228	3.518	2.906
 1	 7	3.794	3.155	3.541	2.937
 2	 0	3.607	3.441	2.951	2.821
 2	 1	4.211	2.970	3.619	2.551
 2	 2	4.162	3.069	3.719	2.772
 2	 3	4.401	3.165	3.977	2.880
 2	 4	4.629	4.584	4.319	4.230
 2	 5	4.809	4.627	4.470	4.373
 2	 6	4.386	3.431	4.040	3.180
 2	 7	4.541	4.483	4.347	4.302
 3	 0	3.950	3.592	3.238	2.915
 3	 1	4.727	4.312	4.040	3.694
 3	 2	5.067	4.675	4.402	4.072
 3	 3	5.488	5.074	4.757	4.374
 3	 4	5.541	5.065	4.983	4.564
 3	 5	6.050	5.401	5.371	4.857
 3	 6	5.681	5.298	4.887	4.585
 3	 7	5.412	5.101	4.903	4.602
 4	 0	5.012	4.115	4.156	3.372
 4	 1	6.004	4.514	5.245	3.964
 4	 2	6.414	4.947	5.892	4.532
 4	 3	6.977	5.488	6.325	4.984
 4	 4	7.183	5.374	6.730	5.032
 4	 5	7.806	5.750	7.255	5.426
 4	 6	7.397	6.112	6.645	5.536
 4	 7	7.219	5.780	6.885	5.558
 5	 0	5.838	4.201	4.809	3.422
 5	 1	7.177	4.737	6.087	4.066
 5	 2	7.499	4.941	6.786	4.450
 5	 3	8.019	5.352	7.188	4.866
 5	 4	8.291	5.591	7.814	5.245
 5	 5	8.939	5.780	8.257	5.411
 5	 6	8.620	6.290	7.743	5.692
 5	 7	8.419	6.094	7.881	5.712
 6	 0	6.738	4.345	5.474	3.441
 6	 1	8.691	5.095	7.157	4.249
