GAIN AT LOW ENERGIES
-----------------------------------------------------------------
Linear Fit in range [50 - 100] DAC_inj code
Cubic Fit in range [0 - 500] DAC_inj code
-----------------------------------------------------------------
INDEX
l_g_m: Gain obtained with linear fit and mean values
l_i_m: Intercept obtained with linear fit and mean values
l_r2_m: R^2 obtained with linear fit and mean values
l_rs_m: Residuals obtained with linear fit and mean values
l_g_mwo: Gain obtained with linear fit and mean values without outliers
l_i_mwo: Intercept obtained with linear fit and mean values without outliers
l_r2_mwo: R^2 obtained with linear fit and mean values without outliers
l_rs_mwo: Residuals obtained with linear fit and mean values without outliers
3_g_m: Gain obtained in x=0 with cubic fit and mean values
3_i_m: Intercept obtained with cubic fit and mean values
3_r2_m: Adjusted R^2 (adjusted for cubic fit) obtained with cubic fit and mean values
3_rs_m: Residuals obtained with cubic fit and mean values
3_g_mwo: Gain obtained in x=0 with cubic fit and mean values without outliers
3_i_mwo: Intercept obtained with cubic fit and mean values without outliers
3_r2_mwo: Adjusted R^2 (adjusted for cubic fit) obtained with cubic fit and mean values without outliers
3_rs_mwo: Residuals obtained with cubic fit and mean values without outliers
-----------------------------------------------------------------
ch	pt	l_g_m	l_i_m	l_r2_m	l_rs_m	l_g_mwo	l_i_mwo	l_r2_mwo	l_rs_mwo	3_g_m	3_i_m	3_r2_m	3_rs_m	3_g_mwo	3_i_mwo	3_r2_mwo	3_rs_mwo
 1	 2	1.200	146.960	0.9999	0.319	1.204	146.656	0.9999	0.323	1.331	143.584	0.9967	1.105	1.333	143.485	0.9970	1.135
 1	 3	1.150	146.635	1.0000	0.135	1.142	147.159	1.0000	0.119	1.260	143.613	0.9971	1.086	1.257	143.756	0.9973	1.024
 1	 4	1.095	147.590	1.0000	0.129	1.097	147.370	0.9998	0.321	1.207	143.509	0.9971	1.381	1.206	143.550	0.9972	1.525
 1	 5	1.084	145.285	0.9998	0.358	1.083	145.330	0.9996	0.470	1.174	142.396	0.9975	0.941	1.170	142.544	0.9975	0.930
 1	 6	1.044	145.565	0.9998	0.311	1.036	146.240	1.0000	0.136	1.133	141.926	0.9976	0.988	1.132	141.951	0.9976	1.050
 1	 7	1.035	143.995	0.9999	0.244	1.032	144.188	0.9998	0.296	1.097	142.038	0.9980	0.911	1.094	142.087	0.9980	1.001
 2	 0	1.366	166.235	0.9993	0.816	1.369	166.017	0.9996	0.588	1.672	155.163	1.0000	1.923	1.676	154.991	1.0000	1.533
 2	 1	1.258	160.150	0.9992	0.792	1.255	160.331	0.9990	0.884	1.430	155.378	0.9959	1.266	1.426	155.547	0.9961	1.268
 2	 2	1.205	157.870	1.0000	0.066	1.196	158.428	1.0000	0.119	1.338	154.220	0.9968	1.002	1.331	154.505	0.9969	0.883
 2	 3	1.163	156.465	0.9999	0.290	1.157	156.925	0.9997	0.438	1.280	153.224	0.9969	0.865	1.279	153.204	0.9969	0.834
 2	 4	1.130	156.155	0.9999	0.283	1.129	156.244	0.9998	0.345	1.229	153.138	0.9970	1.217	1.229	153.140	0.9971	0.965
 2	 5	1.106	154.370	0.9998	0.314	1.113	153.718	0.9999	0.178	1.183	152.610	0.9976	1.169	1.178	152.808	0.9976	1.422
 2	 6	1.060	154.880	0.9998	0.356	1.066	154.444	1.0000	0.148	1.138	152.126	0.9977	0.898	1.137	152.222	0.9979	0.651
 2	 7	1.055	152.630	0.9997	0.425	1.054	152.725	0.9996	0.496	1.117	151.159	0.9979	1.174	1.118	151.089	0.9979	1.143
 3	 0	1.406	170.885	0.9992	0.903	1.397	171.621	0.9993	0.827	1.732	158.351	1.0000	2.032	1.732	158.361	1.0000	2.057
 3	 1	1.276	165.260	0.9991	0.856	1.275	165.308	0.9988	0.989	1.475	158.187	0.9960	1.455	1.478	157.933	0.9960	1.482
 3	 2	1.252	159.745	0.9992	0.785	1.253	159.671	0.9994	0.699	1.372	156.908	0.9967	1.312	1.368	156.998	0.9968	1.151
 3	 3	1.185	160.110	0.9998	0.339	1.185	160.217	0.9999	0.194	1.296	156.501	0.9972	0.744	1.296	156.582	0.9972	1.211
 3	 4	1.150	159.365	0.9987	0.925	1.141	160.092	0.9986	0.956	1.234	156.471	0.9972	1.702	1.243	156.061	0.9971	1.468
 3	 5	1.145	155.985	0.9998	0.375	1.143	156.175	0.9999	0.203	1.209	154.664	0.9976	0.991	1.209	154.663	0.9976	0.871
 3	 6	1.129	154.195	0.9999	0.228	1.128	154.282	0.9998	0.363	1.156	154.598	0.9977	2.118	1.158	154.506	0.9977	2.149
 3	 7	1.089	154.395	0.9975	1.223	1.087	154.487	0.9972	1.282	1.122	154.119	0.9980	1.429	1.122	153.961	0.9981	1.372
 4	 0	1.396	132.750	1.0000	0.150	1.392	133.113	0.9999	0.237	1.664	125.512	0.9999	2.098	1.667	125.395	1.0000	1.835
 4	 1	1.221	131.580	0.9997	0.497	1.202	133.260	0.9998	0.336	1.415	125.691	0.9957	1.546	1.420	125.618	0.9959	1.365
 4	 2	1.152	131.075	0.9996	0.525	1.146	131.478	0.9999	0.239	1.326	124.846	0.9967	0.965	1.327	124.683	0.9968	0.876
 4	 3	1.117	129.445	0.9998	0.334	1.101	130.805	0.9993	0.654	1.273	123.711	0.9968	1.020	1.264	124.089	0.9969	1.211
 4	 4	1.083	129.810	0.9997	0.435	1.081	130.181	0.9998	0.362	1.206	124.662	0.9968	1.836	1.219	124.243	0.9967	1.486
 4	 5	1.067	127.935	0.9992	0.662	1.066	127.913	0.9981	1.032	1.190	123.038	0.9973	0.932	1.193	122.882	0.9973	1.254
 4	 6	1.017	129.045	0.9965	1.347	1.023	128.630	0.9982	0.972	1.148	122.575	0.9974	2.465	1.151	122.502	0.9977	2.182
 4	 7	1.028	126.090	0.9998	0.311	1.020	126.785	0.9999	0.162	1.132	121.819	0.9977	0.793	1.130	121.849	0.9978	1.156
 5	 0	1.516	130.795	0.9994	0.848	1.510	131.378	0.9991	1.004	1.794	123.268	0.9999	2.212	1.798	123.183	1.0000	1.931
 5	 1	1.308	130.405	0.9996	0.548	1.289	131.893	0.9999	0.285	1.512	124.266	0.9960	2.110	1.515	124.199	0.9962	2.216
 5	 2	1.220	129.990	0.9996	0.535	1.221	129.980	1.0000	0.147	1.389	123.704	0.9969	1.244	1.396	123.364	0.9969	1.099
 5	 3	1.192	127.370	0.9995	0.619	1.198	126.951	0.9986	0.986	1.320	123.064	0.9971	1.376	1.308	123.581	0.9972	1.671
 5	 4	1.139	127.955	0.9998	0.357	1.126	129.004	0.9989	0.828	1.246	123.377	0.9970	2.019	1.259	122.977	0.9969	1.597
 5	 5	1.096	127.335	0.9986	0.913	1.114	126.133	0.9985	0.976	1.209	122.034	0.9976	1.414	1.223	121.537	0.9975	1.403
 5	 6	1.062	126.235	0.9971	1.284	1.057	126.662	0.9976	1.149	1.147	121.711	0.9977	2.257	1.150	121.601	0.9977	2.457
 5	 7	1.087	121.930	0.9995	0.568	1.084	122.098	0.9997	0.399	1.128	121.141	0.9980	0.865	1.125	121.053	0.9981	0.971
 6	 0	1.465	143.585	0.9985	1.283	1.456	144.537	0.9975	1.638	1.753	134.944	0.9999	2.725	1.772	134.413	1.0000	2.421
 6	 1	1.299	140.170	0.9999	0.256	1.277	142.016	0.9997	0.461	1.503	134.150	0.9956	1.869	1.504	134.239	0.9959	1.803
 6	 2	1.217	139.320	0.9977	1.299	1.210	139.870	0.9982	1.156	1.411	132.596	0.9966	1.737	1.411	132.573	0.9968	1.630
 6	 3	1.212	135.035	0.9988	0.939	1.207	135.587	0.9996	0.528	1.348	131.296	0.9968	1.978	1.342	131.793	0.9968	1.559
 6	 4	1.159	136.175	0.9997	0.480	1.153	136.720	1.0000	0.129	1.244	133.260	0.9970	2.659	1.273	132.271	0.9968	1.896
 6	 5	1.094	137.175	0.9979	1.129	1.112	135.542	0.9983	1.024	1.237	130.646	0.9973	1.871	1.241	130.469	0.9973	1.579
 6	 6	1.084	134.645	0.9945	1.804	1.075	135.413	0.9981	1.041	1.176	130.343	0.9975	2.500	1.180	130.228	0.9977	2.393
 6	 7	1.076	133.175	0.9996	0.484	1.078	132.957	0.9997	0.447	1.154	130.237	0.9979	0.902	1.155	129.972	0.9980	0.883
 7	 0	1.497	148.195	0.9980	1.498	1.476	149.863	0.9986	1.258	1.779	140.976	0.9999	3.290	1.787	140.870	0.9999	2.365
 7	 1	1.310	146.410	0.9991	0.877	1.272	149.427	0.9987	1.012	1.501	141.619	0.9956	2.508	1.498	141.922	0.9960	2.092
 7	 2	1.233	145.290	0.9978	1.281	1.228	145.666	0.9994	0.666	1.397	140.576	0.9965	1.962	1.397	140.578	0.9966	1.456
 7	 3	1.209	142.705	0.9993	0.699	1.186	144.528	0.9996	0.512	1.339	139.591	0.9968	1.839	1.326	140.368	0.9970	2.135
 7	 4	1.159	143.620	0.9990	0.808	1.134	145.568	0.9975	1.268	1.256	140.681	0.9965	3.116	1.296	139.293	0.9962	1.719
 7	 5	1.111	143.355	0.9975	1.254	1.134	141.761	0.9989	0.825	1.230	138.813	0.9974	2.270	1.238	138.922	0.9974	2.092
 7	 6	1.057	144.260	0.9926	2.035	1.059	144.261	0.9961	1.482	1.167	138.541	0.9975	3.292	1.175	138.384	0.9976	2.703
 7	 7	1.087	139.715	0.9997	0.398	1.082	139.981	0.9996	0.473	1.154	138.139	0.9978	0.980	1.153	138.041	0.9980	1.010
 8	 0	1.519	146.675	0.9981	1.476	1.484	149.787	0.9992	0.959	1.749	141.359	0.9999	3.098	1.770	140.756	1.0000	1.919
 8	 1	1.325	145.655	0.9998	0.431	1.294	148.373	0.9977	1.399	1.502	141.095	0.9956	1.896	1.506	141.029	0.9959	1.797
 8	 2	1.235	145.575	0.9977	1.340	1.239	145.206	0.9991	0.824	1.385	140.703	0.9968	2.192	1.386	140.637	0.9969	1.409
 8	 3	1.218	142.130	0.9983	1.139	1.190	144.679	0.9995	0.597	1.326	139.679	0.9970	2.202	1.319	140.474	0.9973	1.384
 8	 4	1.176	142.615	0.9992	0.753	1.166	143.420	0.9994	0.641	1.226	141.693	0.9968	3.371	1.263	140.321	0.9965	1.525
 8	 5	1.100	144.500	0.9986	0.935	1.122	142.901	0.9986	0.935	1.186	140.470	0.9977	2.212	1.197	140.302	0.9977	2.133
 8	 6	1.047	145.205	0.9938	1.843	1.018	147.296	0.9937	1.817	1.135	139.683	0.9977	3.594	1.127	140.002	0.9980	3.251
 8	 7	1.096	138.970	0.9996	0.511	1.103	138.240	0.9995	0.576	1.128	138.893	0.9979	1.371	1.127	138.649	0.9980	1.258
 9	 0	1.430	131.680	0.9996	0.622	1.417	133.085	0.9999	0.320	1.662	126.439	0.9999	2.350	1.676	126.247	1.0000	1.708
 9	 1	1.246	132.540	0.9993	0.743	1.198	136.226	0.9989	0.881	1.443	126.611	0.9957	2.087	1.444	126.674	0.9960	2.379
 9	 2	1.164	133.055	0.9990	0.834	1.156	133.601	0.9995	0.578	1.351	125.734	0.9966	1.398	1.347	125.994	0.9970	1.251
 9	 3	1.150	130.460	0.9992	0.743	1.142	131.180	0.9966	1.484	1.294	125.403	0.9971	1.278	1.294	125.415	0.9970	2.145
 9	 4	1.116	130.620	0.9995	0.551	1.076	133.409	0.9997	0.384	1.226	126.350	0.9965	2.928	1.245	125.405	0.9963	1.976
 9	 5	1.064	131.450	0.9988	0.810	1.074	130.785	0.9994	0.604	1.192	125.376	0.9975	1.880	1.198	125.336	0.9975	1.650
 9	 6	1.020	131.855	0.9971	1.230	1.018	132.390	0.9974	1.160	1.143	124.970	0.9976	3.169	1.154	124.695	0.9976	3.402
 9	 7	1.056	127.360	0.9995	0.545	1.057	127.158	0.9992	0.666	1.150	123.779	0.9977	0.564	1.151	123.580	0.9978	1.053
10	 0	1.364	163.245	0.9976	1.493	1.335	165.631	0.9966	1.736	1.638	154.236	1.0000	1.974	1.646	153.966	1.0000	2.061
10	 1	1.270	156.875	0.9991	0.839	1.240	159.222	0.9987	1.003	1.426	153.267	0.9960	1.831	1.426	153.308	0.9962	1.541
10	 2	1.194	156.925	0.9996	0.514	1.192	157.077	0.9996	0.514	1.353	151.796	0.9965	1.103	1.350	151.889	0.9967	0.796
10	 3	1.175	154.415	0.9993	0.677	1.171	154.942	0.9980	1.163	1.294	151.262	0.9969	1.348	1.293	151.434	0.9968	1.746
10	 4	1.162	152.840	0.9998	0.354	1.185	151.426	0.9997	0.442	1.223	152.234	0.9968	2.302	1.252	151.193	0.9966	1.588
10	 5	1.115	153.280	0.9992	0.698	1.133	151.760	0.9990	0.782	1.203	150.609	0.9973	1.924	1.207	150.489	0.9972	2.023
10	 6	1.068	154.175	0.9974	1.226	1.065	154.406	0.9975	1.181	1.171	149.637	0.9975	2.094	1.177	149.365	0.9975	2.284
10	 7	1.088	150.845	1.0000	0.158	1.092	150.469	0.9996	0.497	1.162	149.102	0.9977	1.304	1.159	149.148	0.9978	1.560
11	 0	1.441	159.650	0.9974	1.654	1.430	160.744	0.9978	1.497	1.706	151.333	1.0000	2.307	1.721	150.862	1.0000	1.741
11	 1	1.297	156.785	0.9989	0.941	1.278	158.446	0.9990	0.922	1.467	151.947	0.9959	1.691	1.464	152.188	0.9962	1.368
11	 2	1.234	154.550	0.9993	0.726	1.238	154.323	0.9996	0.526	1.373	150.429	0.9967	1.115	1.366	150.754	0.9970	0.918
11	 3	1.207	151.990	0.9992	0.750	1.197	153.024	0.9997	0.483	1.299	150.138	0.9971	1.462	1.299	150.282	0.9970	1.159
11	 4	1.168	151.855	1.0000	0.141	1.173	151.491	0.9996	0.546	1.226	150.854	0.9971	1.880	1.247	150.119	0.9969	1.351
11	 5	1.124	151.450	0.9993	0.651	1.123	151.619	0.9995	0.589	1.185	149.841	0.9977	1.853	1.184	150.000	0.9977	1.924
11	 6	1.065	152.475	0.9979	1.095	1.055	153.278	0.9989	0.785	1.131	149.362	0.9978	1.656	1.135	149.271	0.9978	1.622
11	 7	1.081	149.195	0.9999	0.222	1.086	148.808	0.9999	0.268	1.118	148.864	0.9980	1.095	1.115	148.946	0.9982	1.090
12	 0	1.443	129.085	0.9998	0.425	1.436	129.716	1.0000	0.059	1.675	123.398	1.0000	1.868	1.680	123.349	1.0000	1.585
12	 1	1.248	129.935	0.9993	0.747	1.225	131.700	0.9999	0.304	1.433	123.886	0.9961	1.739	1.428	124.103	0.9965	1.671
12	 2	1.167	129.925	0.9995	0.591	1.160	130.376	0.9996	0.501	1.326	123.479	0.9969	1.217	1.325	123.434	0.9971	1.265
12	 3	1.148	126.805	0.9991	0.790	1.135	127.953	0.9987	0.917	1.262	122.847	0.9972	1.185	1.260	122.943	0.9971	1.310
12	 4	1.113	126.400	0.9998	0.318	1.123	125.658	0.9998	0.324	1.191	123.285	0.9970	2.400	1.199	122.997	0.9970	2.120
12	 5	1.075	125.745	0.9991	0.725	1.086	125.003	0.9989	0.792	1.159	122.074	0.9976	1.219	1.165	121.962	0.9975	1.228
12	 6	1.039	125.455	0.9981	1.006	1.033	125.894	0.9983	0.958	1.108	121.737	0.9977	2.407	1.104	121.875	0.9978	2.760
12	 7	1.035	123.600	0.9990	0.734	1.035	123.572	0.9994	0.560	1.095	121.164	0.9979	0.876	1.093	121.105	0.9980	1.036
13	 0	1.305	161.840	0.9977	1.389	1.287	163.238	0.9975	1.429	1.557	154.062	1.0000	1.875	1.563	153.824	1.0000	1.762
13	 1	1.211	157.405	0.9997	0.453	1.197	158.487	0.9994	0.644	1.370	153.470	0.9957	1.546	1.369	153.515	0.9960	1.461
13	 2	1.148	157.305	0.9998	0.342	1.151	157.012	0.9998	0.404	1.310	152.206	0.9965	1.118	1.313	151.969	0.9966	1.399
13	 3	1.139	154.845	0.9995	0.575	1.136	155.165	0.9993	0.655	1.265	151.593	0.9967	1.072	1.262	151.702	0.9969	1.088
13	 4	1.111	154.880	0.9995	0.531	1.105	155.388	0.9995	0.574	1.219	151.894	0.9967	1.691	1.232	151.337	0.9966	1.145
13	 5	1.083	154.645	0.9997	0.407	1.091	153.884	0.9991	0.736	1.200	150.885	0.9969	1.607	1.196	151.067	0.9970	1.597
13	 6	1.042	155.760	0.9993	0.610	1.048	155.356	0.9993	0.609	1.176	150.265	0.9972	1.395	1.180	150.089	0.9973	1.232
13	 7	1.068	152.475	0.9996	0.483	1.067	152.530	0.9995	0.513	1.173	149.640	0.9974	1.217	1.166	150.012	0.9976	1.249
14	 0	1.454	142.820	0.9986	1.235	1.445	143.488	0.9988	1.127	1.712	134.986	1.0000	1.820	1.711	134.997	1.0000	1.462
14	 1	1.319	139.395	0.9998	0.426	1.315	139.826	0.9997	0.527	1.472	135.719	0.9962	1.646	1.473	135.669	0.9964	1.637
14	 2	1.223	140.090	0.9996	0.514	1.224	139.923	0.9998	0.431	1.376	134.715	0.9970	1.368	1.375	134.748	0.9970	1.377
14	 3	1.178	139.045	0.9999	0.264	1.176	139.180	0.9996	0.556	1.309	134.262	0.9972	1.249	1.307	134.330	0.9974	1.376
14	 4	1.159	137.085	0.9997	0.451	1.160	137.057	0.9996	0.488	1.252	134.001	0.9972	1.724	1.260	133.685	0.9971	1.569
14	 5	1.119	136.890	0.9997	0.426	1.114	137.240	0.9999	0.264	1.209	133.396	0.9976	1.352	1.211	133.289	0.9975	1.346
14	 6	1.073	137.450	0.9995	0.522	1.074	137.598	0.9999	0.260	1.170	132.769	0.9978	1.401	1.173	132.711	0.9978	1.270
14	 7	1.084	134.285	0.9998	0.364	1.086	134.062	0.9997	0.396	1.152	131.818	0.9979	0.368	1.147	132.065	0.9980	0.496
15	 0	1.421	182.005	1.0000	0.208	1.420	182.146	0.9999	0.322	1.706	172.194	1.0000	1.433	1.707	172.179	1.0000	1.552
15	 1	1.246	181.085	0.9999	0.225	1.248	181.031	0.9996	0.589	1.462	172.676	0.9962	1.241	1.462	172.711	0.9964	1.318
15	 2	1.211	177.250	0.9990	0.860	1.211	177.289	0.9993	0.715	1.360	171.871	0.9969	1.463	1.354	172.058	0.9970	1.444
15	 3	1.179	175.020	0.9994	0.647	1.173	175.574	0.9996	0.545	1.292	171.219	0.9972	1.052	1.290	171.288	0.9974	1.022
15	 4	1.161	173.060	0.9992	0.751	1.164	172.903	0.9993	0.688	1.229	171.458	0.9973	1.920	1.245	170.876	0.9972	1.852
15	 5	1.120	172.860	0.9992	0.722	1.109	173.517	0.9990	0.772	1.191	170.510	0.9975	1.578	1.191	170.381	0.9975	1.653
15	 6	1.083	172.590	0.9991	0.743	1.078	173.045	0.9986	0.891	1.147	170.045	0.9977	1.856	1.145	170.101	0.9978	2.085
15	 7	1.096	169.355	0.9987	0.900	1.088	169.799	0.9980	1.087	1.117	169.757	0.9979	1.481	1.110	170.012	0.9981	1.613
16	 0	1.417	162.805	0.9994	0.802	1.422	162.562	0.9994	0.810	1.696	153.217	1.0000	1.832	1.704	152.971	1.0000	1.554
16	 1	1.286	158.235	0.9996	0.539	1.282	158.541	0.9999	0.307	1.447	153.620	0.9963	1.280	1.454	153.331	0.9964	1.169
16	 2	1.233	155.430	0.9999	0.307	1.227	155.855	0.9999	0.240	1.356	152.058	0.9967	1.044	1.350	152.227	0.9968	0.854
16	 3	1.198	152.765	0.9996	0.537	1.196	153.011	0.9993	0.724	1.275	151.455	0.9972	1.399	1.279	151.232	0.9972	1.339
16	 4	1.151	152.300	0.9999	0.241	1.147	152.547	0.9999	0.274	1.207	151.225	0.9974	0.973	1.205	151.237	0.9974	0.828
16	 5	1.095	152.880	0.9998	0.300	1.097	152.756	0.9998	0.352	1.166	150.198	0.9978	1.132	1.164	150.355	0.9978	1.221
16	 6	1.074	151.165	0.9998	0.340	1.074	151.080	0.9998	0.379	1.122	149.529	0.9979	0.785	1.123	149.501	0.9980	1.046
16	 7	1.060	149.860	0.9999	0.180	1.065	149.386	0.9999	0.264	1.102	148.926	0.9982	1.070	1.098	148.996	0.9982	1.116
17	 0	1.397	157.035	0.9990	1.006	1.396	157.041	0.9988	1.102	1.672	147.756	1.0000	1.320	1.669	147.786	1.0000	1.313
17	 1	1.275	152.375	0.9998	0.430	1.265	153.103	0.9999	0.311	1.430	148.033	0.9962	1.376	1.423	148.224	0.9967	1.369
17	 2	1.228	148.975	0.9995	0.592	1.234	148.489	0.9996	0.572	1.335	146.676	0.9968	1.443	1.332	146.829	0.9970	1.462
17	 3	1.180	147.680	0.9999	0.198	1.168	148.827	0.9997	0.413	1.261	146.236	0.9972	1.293	1.260	146.321	0.9973	1.091
17	 4	1.128	147.910	0.9999	0.303	1.124	148.217	0.9999	0.270	1.183	146.655	0.9975	1.051	1.181	146.825	0.9976	1.029
17	 5	1.084	147.750	0.9999	0.277	1.087	147.453	0.9999	0.254	1.145	145.698	0.9978	1.172	1.136	146.048	0.9978	1.345
17	 6	1.039	147.795	0.9996	0.480	1.035	148.070	0.9997	0.373	1.097	145.138	0.9980	0.994	1.101	145.015	0.9980	1.123
17	 7	1.045	144.820	1.0000	0.084	1.047	144.610	1.0000	0.112	1.074	144.276	0.9982	0.800	1.071	144.354	0.9983	0.787
18	 0	1.333	179.740	0.9999	0.292	1.317	180.987	1.0000	0.075	1.629	168.608	1.0000	1.765	1.632	168.549	1.0000	1.657
18	 1	1.227	174.445	0.9994	0.687	1.230	174.389	0.9987	1.001	1.416	167.842	0.9960	1.541	1.416	167.810	0.9962	1.892
18	 2	1.180	171.715	0.9991	0.791	1.173	172.227	0.9996	0.519	1.332	166.377	0.9966	1.184	1.327	166.493	0.9967	1.174
18	 3	1.180	167.420	0.9993	0.685	1.176	167.917	0.9995	0.614	1.269	165.661	0.9971	1.740	1.273	165.617	0.9971	1.515
18	 4	1.133	167.950	0.9990	0.804	1.136	167.811	0.9983	1.034	1.199	166.232	0.9971	1.862	1.206	165.917	0.9970	1.630
18	 5	1.107	166.835	0.9996	0.500	1.112	166.298	0.9991	0.750	1.174	165.105	0.9975	1.054	1.177	164.856	0.9975	1.370
18	 6	1.074	166.480	0.9995	0.559	1.079	166.027	0.9995	0.533	1.134	164.420	0.9977	1.809	1.135	164.196	0.9977	1.896
18	 7	1.085	163.595	0.9997	0.419	1.087	163.347	0.9998	0.373	1.112	164.101	0.9980	1.341	1.107	164.180	0.9980	1.435
19	 0	1.443	139.455	0.9995	0.756	1.433	140.338	0.9991	0.986	1.691	132.330	1.0000	1.771	1.695	132.254	1.0000	1.563
19	 1	1.295	136.545	1.0000	0.176	1.297	136.475	0.9996	0.612	1.457	132.342	0.9961	1.534	1.459	132.300	0.9963	1.903
19	 2	1.210	136.000	0.9995	0.629	1.202	136.682	0.9995	0.596	1.355	131.160	0.9968	1.563	1.360	130.865	0.9969	1.473
19	 3	1.198	132.585	0.9994	0.647	1.190	133.336	0.9999	0.268	1.298	130.257	0.9971	1.264	1.285	130.818	0.9972	1.180
19	 4	1.124	134.990	0.9999	0.307	1.117	135.526	1.0000	0.089	1.206	131.770	0.9973	1.572	1.212	131.538	0.9972	1.193
19	 5	1.090	134.055	0.9989	0.826	1.091	133.866	0.9992	0.711	1.176	130.326	0.9977	1.204	1.170	130.732	0.9978	1.205
19	 6	1.047	134.225	0.9990	0.743	1.050	134.157	0.9997	0.438	1.128	129.805	0.9979	1.906	1.138	129.474	0.9980	1.902
19	 7	1.057	131.210	1.0000	0.156	1.054	131.438	1.0000	0.127	1.105	129.386	0.9981	0.543	1.105	129.262	0.9981	0.834
20	 0	1.419	133.290	0.9999	0.337	1.407	134.442	0.9998	0.484	1.707	124.149	1.0000	1.575	1.715	123.887	1.0000	1.045
20	 1	1.267	130.105	0.9999	0.276	1.266	130.153	1.0000	0.159	1.441	124.975	0.9958	2.302	1.439	125.133	0.9960	2.521
20	 2	1.189	129.845	0.9995	0.586	1.197	129.234	1.0000	0.137	1.341	124.081	0.9970	1.155	1.342	123.975	0.9971	0.498
20	 3	1.174	125.930	0.9998	0.327	1.166	126.627	0.9997	0.483	1.278	122.915	0.9972	0.791	1.274	123.123	0.9971	1.053
20	 4	1.110	127.950	0.9998	0.362	1.098	128.964	1.0000	0.136	1.201	123.924	0.9973	1.853	1.206	123.697	0.9972	1.784
20	 5	1.069	127.315	0.9983	0.975	1.095	125.375	0.9994	0.609	1.163	122.676	0.9978	1.586	1.161	122.897	0.9978	0.973
20	 6	1.045	125.765	0.9965	1.384	1.030	126.886	0.9975	1.143	1.119	121.717	0.9977	2.606	1.120	121.615	0.9977	2.744
20	 7	1.063	122.305	0.9996	0.451	1.060	122.490	1.0000	0.156	1.099	121.341	0.9981	1.077	1.100	121.169	0.9982	1.309
21	 0	1.410	160.880	0.9988	1.086	1.393	162.380	0.9990	0.995	1.680	152.105	1.0000	1.879	1.689	151.879	1.0000	1.868
21	 1	1.274	156.990	0.9990	0.894	1.259	158.191	0.9996	0.529	1.445	151.868	0.9962	1.696	1.443	151.946	0.9964	1.497
21	 2	1.217	154.425	0.9993	0.695	1.218	154.011	0.9991	0.830	1.346	150.781	0.9969	1.524	1.341	150.774	0.9971	1.468
