Peaking Times - based on Mean values without Outliers [us]
  #0	  #1	  #2	  #3	  #4	  #5	  #6	  #7	  #8	  #9	 #10	 #11	 #12	 #13	 #14	 #15	 #16	 #17	 #18	 #19	 #20	 #21	 #22	 #23	 #24	 #25	 #26	 #27	 #28	 #29	 #30	 #31	mean	std	median	outliers	mean_w/o_out	std_w/o_out
0.7917	0.7917	0.7917	0.7917	0.7917	0.7917	0.7917	0.7292	0.7292	0.7917	0.7917	0.7917	0.7917	0.7917	0.7917	0.7917	0.7917	0.7917	0.7917	0.7917	0.7917	0.7917	0.7292	0.7917	0.9375	0.7917	0.7917	0.7917	0.7917	0.7917	0.7917	0.7917	0.7904	0.0326	0.7917	  4	0.7917	0.0000
1.0208	1.0208	1.0208	1.0208	1.0208	1.0208	1.0208	1.0000	1.0208	1.0208	1.0208	1.0208	1.0208	1.0208	1.0208	1.0208	1.0000	1.0208	1.0208	1.0208	1.0208	1.0208	1.0208	1.0208	1.0208	1.0208	1.0208	1.0208	1.0208	1.0000	1.0208	1.0208	1.0189	0.0062	1.0208	  3	1.0208	0.0000
1.2708	1.2708	1.2708	1.3542	1.2708	1.3542	1.3542	1.3542	1.3542	1.3542	1.3542	1.3542	1.3542	1.2708	1.2708	1.2708	1.2708	1.2708	1.3542	1.3542	1.3542	1.3542	1.3542	1.3542	1.3542	1.3542	1.3542	1.3542	1.3542	1.2708	1.2708	1.2708	1.3229	0.0410	1.3542	 12	1.3542	0.0000
1.5625	1.5625	1.5625	1.5625	1.5625	1.5625	1.5625	1.5625	1.5625	1.4583	1.5625	1.5625	1.5625	1.5625	1.5625	1.5625	1.5625	1.5625	1.5625	1.5625	1.5625	1.5625	1.5625	1.5000	1.4583	1.5625	1.5625	1.5625	1.5625	1.5625	1.5625	1.5625	1.5540	0.0274	1.5625	  3	1.5625	0.0000
1.8333	1.8333	1.8333	1.8333	1.8333	1.8333	1.8333	1.8333	1.8333	1.8333	1.8333	1.8333	1.8333	1.8333	1.8333	1.8333	1.8542	1.8333	1.8333	1.8333	1.8333	1.8333	1.8333	1.8333	1.8333	1.8333	1.8333	1.8333	1.8333	1.8333	1.7708	1.8333	1.8320	0.0118	1.8333	  2	1.8333	0.0000
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Peaking Times - based on Median values [us]
  #0	  #1	  #2	  #3	  #4	  #5	  #6	  #7	  #8	  #9	 #10	 #11	 #12	 #13	 #14	 #15	 #16	 #17	 #18	 #19	 #20	 #21	 #22	 #23	 #24	 #25	 #26	 #27	 #28	 #29	 #30	 #31	mean	std	median	outliers	mean_w/o_out	std_w/o_out
0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.0000	0.2917	  0	0.2917	0.0000
0.4375	0.4583	0.4583	0.4792	0.4792	0.4792	0.4792	0.4167	0.4167	0.4375	0.4792	0.4792	0.4583	0.4792	0.4792	0.4792	0.4375	0.4792	0.4375	0.4792	0.4792	0.4792	0.4792	0.4375	0.4792	0.4792	0.4792	0.4375	0.4792	0.4375	0.4375	0.4792	0.4629	0.0216	0.4792	 13	0.4792	0.0000
0.6250	0.6250	0.6667	0.6458	0.6042	0.6250	0.6250	0.5833	0.6667	0.6042	0.6250	0.6250	0.6250	0.6250	0.6667	0.6250	0.6458	0.6250	0.6250	0.6250	0.6042	0.6042	0.6042	0.6042	0.6042	0.6042	0.6042	0.6042	0.6458	0.6042	0.6250	0.6250	0.6224	0.0203	0.6250	  0	0.6224	0.0203
0.7917	0.7917	0.7917	0.7917	0.7917	0.7917	0.7917	0.7917	0.7917	0.7917	0.7917	0.7917	0.7917	0.7917	0.7917	0.7917	0.7917	0.7917	0.7917	0.7917	0.7917	0.7917	0.7917	0.7917	0.7917	0.7917	0.7917	0.7917	0.7917	0.7917	0.7917	0.7917	0.7917	0.0000	0.7917	  0	0.7917	0.0000
1.0208	1.0208	1.0208	1.0208	0.9167	1.0000	1.0000	1.0417	0.9583	1.0000	1.0000	0.9583	1.0000	0.9583	0.9375	1.0000	1.0000	0.9583	0.9792	1.0000	1.0000	1.0208	1.0000	1.0000	1.0833	1.0208	1.0208	1.0000	1.0000	1.0000	0.9792	0.9792	0.9967	0.0314	1.0000	  0	0.9967	0.0314
1.2083	1.2083	1.2083	1.2083	1.2708	1.2708	1.2083	1.2083	1.3750	1.2083	1.2083	1.2083	1.2083	1.2083	1.2083	1.2083	1.2083	1.2083	1.2708	1.2083	1.2083	1.2083	1.2083	1.2083	1.2083	1.2083	1.2083	1.1875	1.2083	1.2708	1.2083	1.2083	1.2207	0.0354	1.2083	  6	1.2083	0.0000
1.5625	1.4583	1.4583	1.4583	1.4583	1.3958	1.3958	1.3958	1.3958	1.3958	1.3958	1.3958	1.3958	1.4583	1.4583	1.4583	1.5000	1.4792	1.3958	1.3958	1.4375	1.3958	1.5000	1.3958	1.3958	1.5000	1.3958	1.4583	1.4583	1.4375	1.4792	1.5625	1.4414	0.0489	1.4479	  0	1.4414	0.0489
1.7292	1.7292	1.7292	1.7083	1.7292	1.7292	1.7292	1.7292	1.7292	1.6458	1.7708	1.7292	1.7292	1.7292	1.7292	1.7708	1.6875	1.7708	1.7292	1.7292	1.8333	1.8333	1.7292	1.8333	1.7292	1.8333	1.7292	1.7292	1.7292	1.7292	1.7083	1.7292	1.7409	0.0416	1.7292	 11	1.7292	0.0000
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Channel_out values at peaking time - based on Mean values without Outliers [ADC code]
  #0	  #1	  #2	  #3	  #4	  #5	  #6	  #7	  #8	  #9	 #10	 #11	 #12	 #13	 #14	 #15	 #16	 #17	 #18	 #19	 #20	 #21	 #22	 #23	 #24	 #25	 #26	 #27	 #28	 #29	 #30	 #31	mean	std	median	outliers	mean_w/o_out	std_w/o_out
660.16	732.44	682.48	712.27	788.61	682.19	734.55	644.67	645.77	718.27	685.85	652.85	728.54	742.00	714.39	668.11	693.20	688.42	593.63	708.12	762.27	682.27	719.81	656.22	658.00	698.32	702.54	643.04	632.94	720.77	740.40	777.02	695.94	44.019	695.76	  0	695.94	44.019
637.74	708.31	659.82	690.44	763.49	660.78	713.56	623.28	627.48	693.89	666.22	634.14	705.83	718.90	691.61	648.58	674.14	668.03	575.81	689.20	741.06	664.59	701.10	635.21	638.28	674.29	682.48	621.91	610.98	695.99	717.72	752.05	674.59	42.774	674.21	  0	674.59	42.774
628.01	696.10	649.72	679.12	752.60	650.27	703.61	615.06	621.52	686.54	656.77	625.89	694.84	707.70	680.78	639.25	664.01	657.06	566.69	679.46	730.22	654.94	690.88	628.58	628.17	664.65	672.84	612.83	599.55	685.08	706.67	740.01	664.67	42.005	664.33	  0	664.67	42.005
621.63	688.92	643.41	673.40	745.89	643.98	697.17	609.38	616.74	680.05	651.32	620.21	689.42	701.34	674.61	633.43	658.72	652.02	561.97	673.35	724.52	650.53	685.56	621.20	623.36	656.49	666.80	606.84	594.49	678.01	700.20	732.93	658.68	41.641	657.60	  0	658.68	41.641
617.54	683.50	637.76	668.44	739.24	639.39	691.33	605.00	612.47	674.55	646.29	615.46	683.90	696.08	669.24	628.47	653.65	647.77	556.92	668.58	720.26	645.47	681.53	618.99	619.16	652.37	662.30	602.28	589.37	673.54	695.49	728.75	653.91	41.402	653.01	  0	653.91	41.402
614.21	678.80	633.15	664.31	736.25	635.25	687.31	600.57	608.55	671.60	642.57	611.93	679.43	691.28	665.66	625.08	650.40	643.77	554.27	664.41	715.58	641.70	676.10	613.48	615.48	649.58	658.19	598.61	585.73	669.87	691.38	724.35	649.96	41.222	649.99	  0	649.96	41.222
611.91	675.10	630.56	660.98	732.02	632.42	685.11	600.02	607.24	668.57	640.01	609.70	675.70	687.42	662.46	622.24	647.38	640.89	551.60	661.34	711.86	639.59	673.60	612.00	614.65	645.31	654.77	596.33	582.86	666.47	687.64	720.57	647.14	40.623	646.34	  0	647.14	40.623
610.01	672.60	628.98	659.15	730.88	630.92	683.12	600.11	606.93	667.18	638.39	609.16	674.80	685.68	660.84	620.43	646.02	638.71	550.91	660.73	710.47	638.57	672.48	610.85	614.43	643.52	655.35	596.45	581.60	665.30	685.31	718.01	645.87	40.284	644.77	  0	645.87	40.284
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Channel_out values (ADC code) at peaking time - based on Mean values with Outliers [ADC code]
  #0	  #1	  #2	  #3	  #4	  #5	  #6	  #7	  #8	  #9	 #10	 #11	 #12	 #13	 #14	 #15	 #16	 #17	 #18	 #19	 #20	 #21	 #22	 #23	 #24	 #25	 #26	 #27	 #28	 #29	 #30	 #31	mean	std	median	outliers	mean_w/o_out	std_w/o_out
660.05	732.24	682.00	712.13	788.05	681.86	733.89	642.72	645.85	715.75	685.65	652.31	728.24	740.67	714.10	668.17	693.12	687.95	593.48	707.02	761.11	681.12	719.64	653.06	653.93	695.23	702.16	642.26	632.05	719.54	739.99	776.37	695.05	44.119	694.17	  0	695.05	44.119
638.05	708.64	659.90	690.25	764.13	660.07	713.41	622.22	628.12	693.97	666.09	634.88	706.52	718.62	691.73	648.87	673.72	668.17	575.62	688.63	741.37	664.46	701.52	632.67	637.56	673.09	681.91	622.04	610.86	696.28	718.14	752.07	674.49	42.967	673.40	  0	674.49	42.967
627.75	696.03	650.23	680.37	753.25	651.42	704.53	615.55	623.45	686.27	658.15	626.43	695.95	707.50	681.71	639.45	664.79	658.10	567.19	679.54	731.31	656.18	692.73	625.07	629.40	664.31	674.11	613.06	600.11	685.21	706.96	740.42	665.20	42.111	664.55	  0	665.20	42.111
621.61	688.72	643.26	673.28	745.82	643.67	697.45	609.64	616.45	679.88	651.00	619.95	688.97	700.92	674.27	633.09	658.44	651.67	561.57	673.20	724.23	650.22	685.56	617.98	622.63	656.27	666.48	606.69	593.97	678.15	700.17	733.18	658.39	41.809	657.36	  0	658.39	41.809
618.12	684.34	638.50	669.88	741.12	640.62	693.61	604.42	613.16	675.23	648.19	616.75	685.31	697.40	670.53	629.17	654.45	648.61	558.06	670.25	721.76	647.81	683.65	614.78	619.50	652.91	663.93	603.57	590.36	674.17	696.04	729.13	654.85	41.742	653.68	  0	654.85	41.742
614.28	679.19	633.79	665.31	736.85	638.23	691.00	605.45	614.84	673.52	645.52	614.17	680.62	691.92	666.26	625.76	650.66	644.20	555.15	667.11	717.98	645.28	680.93	612.43	620.97	649.56	661.53	601.24	586.68	670.34	691.65	724.54	651.78	40.922	650.11	  0	651.78	40.922
612.94	676.18	631.58	663.04	734.95	634.85	687.87	600.28	610.02	668.60	642.67	612.04	678.19	689.65	663.27	623.58	648.61	642.22	553.33	664.52	715.58	642.99	676.42	608.49	614.29	644.89	658.23	598.50	584.84	667.31	688.31	721.63	648.75	40.998	646.75	  0	648.75	40.998
610.02	672.42	628.36	659.35	730.44	631.44	683.53	597.58	606.69	666.02	638.98	608.95	674.80	686.07	660.89	620.90	645.82	638.63	550.89	660.54	710.71	638.61	672.82	607.83	613.38	642.89	654.45	595.32	581.33	664.17	685.15	718.06	645.53	40.523	644.36	  0	645.53	40.523
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Channel_out values (ADC code) at peaking time - based on Median values [ADC code]
  #0	  #1	  #2	  #3	  #4	  #5	  #6	  #7	  #8	  #9	 #10	 #11	 #12	 #13	 #14	 #15	 #16	 #17	 #18	 #19	 #20	 #21	 #22	 #23	 #24	 #25	 #26	 #27	 #28	 #29	 #30	 #31	mean	std	median	outliers	mean_w/o_out	std_w/o_out
660.00	733.00	682.00	712.00	789.00	682.50	734.50	645.50	647.50	718.00	686.00	653.00	729.00	742.00	714.00	669.00	693.00	688.00	593.00	708.00	762.50	682.00	721.00	657.50	657.50	698.00	703.00	643.00	633.00	720.00	740.00	777.00	696.05	43.980	695.50	  0	696.05	43.980
637.00	708.50	660.00	690.00	763.00	660.00	712.50	621.00	626.00	693.00	665.00	633.50	705.00	718.50	691.00	649.00	674.00	667.00	575.00	689.00	740.50	663.00	700.50	634.00	636.00	675.00	681.50	621.00	611.00	696.00	717.00	752.00	673.92	42.984	674.50	  0	673.92	42.984
628.00	696.00	650.00	679.50	752.00	650.00	702.00	613.00	621.00	685.00	656.00	625.50	694.00	708.00	682.00	639.00	665.00	657.50	566.00	678.50	730.00	654.00	690.00	628.00	627.50	663.00	673.00	612.00	599.50	685.00	706.50	740.50	664.28	42.130	664.00	  0	664.28	42.130
621.00	689.00	643.50	674.00	745.50	644.00	697.00	610.00	616.50	681.00	651.00	620.50	689.50	701.00	674.50	634.00	658.50	652.00	562.00	672.00	724.00	650.00	685.00	620.00	623.00	656.50	667.00	606.50	594.00	678.00	701.00	733.00	658.58	41.671	657.50	  0	658.58	41.671
618.00	684.00	637.50	669.00	740.00	640.00	693.00	604.50	612.50	675.00	646.00	616.00	685.00	696.00	669.00	629.00	654.00	648.00	557.00	669.00	720.00	646.00	681.00	615.50	618.50	652.00	662.00	602.50	589.50	674.00	695.00	729.00	653.98	41.601	653.00	  0	653.98	41.601
614.00	679.00	633.00	664.00	737.00	635.50	686.00	601.00	609.50	672.00	644.00	612.50	680.00	692.00	666.00	626.00	650.00	644.00	554.50	665.00	715.00	642.00	676.00	612.50	616.00	648.00	658.00	598.00	586.00	669.50	692.00	724.00	650.06	41.175	649.00	  0	650.06	41.175
612.00	675.00	630.00	661.00	732.50	633.00	685.00	601.00	609.00	668.50	641.00	610.00	676.00	688.00	663.00	622.00	648.00	641.00	552.00	661.50	712.00	640.00	674.00	612.00	616.00	645.00	656.00	597.00	583.00	666.00	688.00	721.00	647.48	40.532	646.50	  0	647.48	40.532
610.00	673.00	629.00	658.00	730.00	630.00	682.00	597.50	605.50	665.00	638.00	608.50	674.00	685.00	661.00	620.50	645.00	638.00	550.50	661.00	710.00	637.50	672.00	610.00	613.00	643.00	654.50	596.00	581.00	665.00	685.00	718.00	645.20	40.386	644.00	  0	645.20	40.386
