INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
 0	 0	8.100	3.935	6.984	3.391
 0	 1	9.993	4.774	8.905	4.254
 0	 2	11.258	5.691	10.085	5.100
 0	 3	26.484	12.517	24.096	11.300
 0	 4	13.300	6.729	12.476	6.285
 0	 5	9.693	6.256	9.051	5.848
 0	 6	12.923	7.674	12.233	7.302
 0	 7	7.249	5.729	7.078	5.607
 1	 0	7.781	3.846	6.555	3.217
 1	 1	9.540	4.701	8.386	4.118
 1	 2	10.234	5.281	9.230	4.771
 1	 3	24.586	11.824	22.437	10.748
 1	 4	12.685	7.109	11.510	6.469
 1	 5	9.293	6.149	8.578	5.691
 1	 6	12.672	7.527	11.680	6.888
 1	 7	7.309	5.582	6.896	5.268
 2	 0	6.041	3.701	4.934	3.023
 2	 1	7.116	4.456	6.258	3.923
 2	 2	7.976	4.712	7.179	4.235
 2	 3	17.029	10.025	15.472	9.071
 2	 4	8.884	5.646	8.167	5.184
 2	 5	6.835	4.810	6.389	4.543
 2	 6	9.027	6.330	8.410	5.936
 2	 7	5.287	4.511	4.996	4.253
 3	 0	4.091	3.555	3.320	2.868
 3	 1	4.689	3.792	4.058	3.271
 3	 2	5.179	4.527	4.727	4.146
 3	 3	9.684	5.870	8.856	5.370
 3	 4	5.484	4.459	5.115	4.093
 3	 5	4.251	3.774	4.028	3.568
 3	 6	5.159	4.416	5.039	4.300
 3	 7	3.762	3.524	3.651	3.414
 4	 0	2.852	2.735	2.392	2.283
 4	 1	2.939	2.921	2.536	2.473
 4	 2	3.056	3.013	2.656	2.602
 4	 3	5.944	3.434	5.219	2.990
 4	 4	3.082	2.865	2.766	2.540
 4	 5	2.707	2.671	2.426	2.387
 4	 6	3.000	2.919	2.657	2.594
 4	 7	2.831	2.854	2.570	2.574
 5	 0	3.165	2.750	2.675	2.310
 5	 1	3.109	2.955	2.690	2.515
 5	 2	3.003	2.817	2.639	2.465
 5	 3	6.925	4.521	6.251	4.138
 5	 4	4.009	3.279	3.664	2.933
 5	 5	3.678	3.384	3.332	3.083
 5	 6	4.411	3.953	4.084	3.632
 5	 7	3.270	3.151	3.152	3.034
 6	 0	6.404	3.438	5.351	2.826
 6	 1	7.237	3.839	6.254	3.260
 6	 2	7.659	4.644	6.607	3.983
 6	 3	21.314	9.619	19.158	8.654
 6	 4	10.938	6.269	10.190	5.682
 6	 5	8.671	5.432	7.671	4.870
 6	 6	11.570	7.756	10.661	7.068
 6	 7	6.707	5.628	6.255	5.255
 7	 0	10.419	4.066	8.766	3.360
 7	 1	10.706	4.902	9.339	4.163
 7	 2	11.624	5.495	10.267	4.832
 7	 3	30.114	15.375	27.189	13.755
 7	 4	16.955	9.341	15.636	8.167
 7	 5	13.140	8.055	11.871	7.379
 7	 6	18.323	11.306	16.594	10.195
 7	 7	9.910	7.172	9.330	6.730
 8	 0	9.818	4.701	8.528	3.941
 8	 1	12.066	5.277	10.649	4.533
 8	 2	13.949	6.771	12.434	6.053
 8	 3	33.352	17.143	30.634	15.464
 8	 4	18.822	9.938	18.066	9.180
 8	 5	14.677	8.441	13.616	7.910
 8	 6	21.245	13.382	19.591	12.082
 8	 7	11.710	7.997	11.375	7.826
 9	 0	7.203	3.732	6.197	3.155
 9	 1	7.337	4.708	6.337	3.908
 9	 2	8.759	5.812	7.543	4.985
 9	 3	23.635	11.132	20.993	9.823
 9	 4	12.368	7.951	11.257	6.868
 9	 5	9.431	6.629	8.416	5.945
 9	 6	13.020	8.366	11.620	7.381
 9	 7	7.467	6.184	6.855	5.681
10	 0	5.377	3.529	4.479	2.863
10	 1	6.185	3.996	5.508	3.474
10	 2	7.157	4.365	6.315	3.856
10	 3	18.872	7.526	17.138	6.814
10	 4	9.457	5.088	8.980	4.813
10	 5	6.721	4.756	6.226	4.466
10	 6	9.691	5.860	8.837	5.305
10	 7	5.271	4.540	4.935	4.274
11	 0	3.164	2.877	2.672	2.391
11	 1	3.164	2.706	2.798	2.362
11	 2	3.429	2.916	3.082	2.642
11	 3	7.976	4.797	7.410	4.421
11	 4	4.931	3.572	4.697	3.359
11	 5	3.653	3.300	3.466	3.131
11	 6	4.858	3.893	4.576	3.618
11	 7	3.489	3.264	3.374	3.180
12	 0	2.575	2.526	2.218	2.160
12	 1	2.895	2.814	2.521	2.414
12	 2	3.050	2.937	2.683	2.571
12	 3	4.697	3.243	4.274	2.920
12	 4	3.290	3.037	3.075	2.845
12	 5	3.037	2.926	2.818	2.729
12	 6	3.340	3.279	3.132	3.068
12	 7	3.215	3.172	3.040	3.003
13	 0	3.896	3.294	3.263	2.713
13	 1	4.038	3.308	3.569	2.893
13	 2	4.099	3.649	3.593	3.199
13	 3	7.521	5.154	6.776	4.642
13	 4	4.643	4.035	4.231	3.618
13	 5	4.473	3.970	4.036	3.623
13	 6	5.588	5.116	4.954	4.544
13	 7	4.321	4.273	3.932	3.911
14	 0	4.817	3.630	4.092	3.067
14	 1	5.658	3.873	5.071	3.457
14	 2	6.074	4.345	5.397	3.868
14	 3	13.054	7.592	11.742	6.830
14	 4	7.136	5.116	6.606	4.709
14	 5	6.390	5.314	5.914	4.890
14	 6	8.319	6.647	7.634	6.084
14	 7	5.723	5.268	5.384	4.990
15	 0	5.630	3.978	4.691	3.310
15	 1	6.815	4.399	5.806	3.756
15	 2	6.995	4.750	6.232	4.245
15	 3	15.129	8.481	13.814	7.712
15	 4	7.955	5.637	7.515	5.269
15	 5	6.709	5.467	6.309	5.093
15	 6	8.808	7.241	8.321	6.819
15	 7	5.626	5.492	5.520	5.382
16	 0	6.292	3.838	5.254	3.203
16	 1	7.153	4.347	6.356	3.832
16	 2	8.122	4.328	7.385	3.934
16	 3	18.545	9.973	17.432	9.320
16	 4	9.893	5.952	9.431	5.667
16	 5	7.814	5.215	7.335	4.916
16	 6	10.084	6.870	9.647	6.571
16	 7	5.915	4.726	5.689	4.584
17	 0	5.410	3.487	4.522	2.918
17	 1	6.208	3.959	5.537	3.518
17	 2	6.549	4.248	6.023	3.936
17	 3	15.362	9.072	14.382	8.409
17	 4	8.471	5.660	8.080	5.388
