GAIN AT LOW ENERGIES
-----------------------------------------------------------------
Linear Fit in range [50 - 100] DAC_inj code
Cubic Fit in range [0 - 500] DAC_inj code
-----------------------------------------------------------------
INDEX
l_g_m: Gain obtained with linear fit and mean values
l_i_m: Intercept obtained with linear fit and mean values
l_r2_m: R^2 obtained with linear fit and mean values
l_rs_m: Residuals obtained with linear fit and mean values
l_g_mwo: Gain obtained with linear fit and mean values without outliers
l_i_mwo: Intercept obtained with linear fit and mean values without outliers
l_r2_mwo: R^2 obtained with linear fit and mean values without outliers
l_rs_mwo: Residuals obtained with linear fit and mean values without outliers
3_g_m: Gain obtained in x=0 with cubic fit and mean values
3_i_m: Intercept obtained with cubic fit and mean values
3_r2_m: Adjusted R^2 (adjusted for cubic fit) obtained with cubic fit and mean values
3_rs_m: Residuals obtained with cubic fit and mean values
3_g_mwo: Gain obtained in x=0 with cubic fit and mean values without outliers
3_i_mwo: Intercept obtained with cubic fit and mean values without outliers
3_r2_mwo: Adjusted R^2 (adjusted for cubic fit) obtained with cubic fit and mean values without outliers
3_rs_mwo: Residuals obtained with cubic fit and mean values without outliers
-----------------------------------------------------------------
ch	pt	l_g_m	l_i_m	l_r2_m	l_rs_m	l_g_mwo	l_i_mwo	l_r2_mwo	l_rs_mwo	3_g_m	3_i_m	3_r2_m	3_rs_m	3_g_mwo	3_i_mwo	3_r2_mwo	3_rs_mwo
 4	 4	1.154	160.460	1.0000	0.152	1.156	160.323	1.0000	0.010	1.262	156.853	0.9972	1.163	1.262	156.792	0.9976	1.043
 4	 5	1.125	158.650	0.9995	0.553	1.125	158.650	0.9995	0.553	1.211	156.011	0.9973	0.935	1.210	155.984	0.9975	0.901
 4	 6	1.112	156.890	0.9999	0.253	1.112	156.866	0.9999	0.280	1.172	155.447	0.9975	0.781	1.172	155.412	0.9976	0.727
 4	 7	1.087	156.335	0.9998	0.341	1.088	156.279	0.9999	0.255	1.129	155.738	0.9979	0.882	1.125	155.835	0.9980	0.816
 5	 0	1.464	141.100	0.9982	1.374	1.472	140.472	0.9982	1.412	1.796	129.676	1.0000	1.679	1.798	129.562	1.0000	1.627
 5	 1	1.307	137.305	1.0000	0.195	1.311	137.050	1.0000	0.083	1.499	131.400	0.9959	1.241	1.500	131.297	0.9964	0.949
 5	 2	1.226	135.780	1.0000	0.038	1.229	135.565	1.0000	0.107	1.390	130.057	0.9967	1.434	1.387	130.101	0.9972	1.292
 5	 3	1.162	135.785	0.9999	0.196	1.167	135.401	0.9999	0.278	1.302	130.165	0.9974	1.202	1.301	130.160	0.9974	1.252
 5	 4	1.140	134.080	0.9999	0.194	1.138	134.235	1.0000	0.149	1.262	129.227	0.9973	0.676	1.262	129.184	0.9975	0.608
 5	 5	1.094	133.055	1.0000	0.068	1.096	132.942	1.0000	0.093	1.195	128.762	0.9977	0.870	1.192	128.793	0.9979	0.956
 5	 6	1.058	132.145	0.9999	0.186	1.058	132.145	0.9999	0.186	1.159	127.303	0.9976	1.135	1.157	127.347	0.9977	1.018
 5	 7	1.025	132.595	0.9998	0.360	1.027	132.404	0.9997	0.420	1.110	128.120	0.9980	1.103	1.110	128.081	0.9982	1.098
 6	 0	1.410	166.865	0.9994	0.781	1.413	166.664	0.9994	0.767	1.745	153.800	1.0000	1.920	1.745	153.759	1.0000	1.706
 6	 1	1.283	160.685	0.9995	0.636	1.285	160.566	0.9995	0.615	1.469	154.543	0.9959	1.388	1.466	154.607	0.9959	1.452
 6	 2	1.224	157.530	0.9995	0.633	1.225	157.555	0.9996	0.574	1.356	153.419	0.9967	0.859	1.355	153.430	0.9969	0.893
 6	 3	1.163	157.435	1.0000	0.078	1.165	157.215	0.9999	0.186	1.279	153.136	0.9974	0.909	1.279	153.092	0.9976	0.913
 6	 4	1.155	154.410	0.9999	0.198	1.155	154.423	0.9999	0.183	1.246	151.676	0.9973	1.047	1.244	151.659	0.9973	0.839
 6	 5	1.130	152.170	0.9999	0.303	1.128	152.348	0.9998	0.355	1.180	151.398	0.9976	0.943	1.176	151.510	0.9976	0.881
 6	 6	1.072	153.010	0.9998	0.304	1.072	153.028	0.9998	0.348	1.135	150.618	0.9977	0.725	1.136	150.556	0.9977	0.708
 6	 7	1.067	150.670	0.9993	0.619	1.064	150.974	0.9991	0.727	1.099	150.297	0.9980	1.068	1.101	150.259	0.9981	1.155
 7	 0	1.413	122.245	0.9997	0.549	1.416	122.101	0.9999	0.379	1.767	109.622	1.0000	1.562	1.766	109.680	1.0000	1.549
 7	 1	1.238	120.470	0.9999	0.280	1.243	120.158	0.9999	0.248	1.472	111.614	0.9958	1.559	1.468	111.643	0.9961	1.810
 7	 2	1.201	116.525	0.9994	0.667	1.206	116.145	0.9990	0.855	1.369	110.665	0.9965	1.160	1.369	110.602	0.9969	1.169
 7	 3	1.138	117.035	0.9992	0.736	1.135	117.215	0.9990	0.814	1.284	111.165	0.9972	1.292	1.284	111.114	0.9974	1.355
 7	 4	1.132	114.535	0.9995	0.542	1.132	114.568	0.9996	0.532	1.247	110.411	0.9971	1.057	1.243	110.519	0.9972	1.085
 7	 5	1.100	113.335	0.9997	0.405	1.099	113.470	0.9996	0.488	1.200	109.777	0.9973	1.243	1.198	109.818	0.9975	1.464
 7	 6	1.081	111.590	0.9996	0.495	1.079	111.700	0.9996	0.474	1.140	109.905	0.9975	1.206	1.139	109.907	0.9977	1.196
 7	 7	1.071	110.000	0.9993	0.636	1.070	110.097	0.9991	0.731	1.105	109.693	0.9977	1.480	1.105	109.671	0.9978	1.460
 8	 0	1.215	171.320	0.9991	0.810	1.224	170.789	0.9992	0.776	1.564	157.125	1.0000	1.808	1.565	157.196	1.0000	1.620
 8	 1	1.174	162.100	0.9996	0.528	1.167	162.796	0.9995	0.583	1.334	157.773	0.9954	1.498	1.333	157.868	0.9955	1.441
 8	 2	1.141	159.960	0.9998	0.335	1.133	160.542	0.9997	0.460	1.281	156.174	0.9963	1.098	1.280	156.170	0.9970	1.071
 8	 3	1.110	159.895	1.0000	0.094	1.110	159.782	0.9999	0.223	1.245	155.970	0.9968	1.002	1.238	156.164	0.9971	1.053
 8	 4	1.095	159.105	0.9998	0.386	1.098	158.876	0.9996	0.469	1.222	155.461	0.9966	1.415	1.226	155.333	0.9968	1.506
 8	 5	1.096	156.685	1.0000	0.168	1.097	156.588	0.9999	0.246	1.192	155.155	0.9968	1.254	1.183	155.468	0.9970	1.316
 8	 6	1.056	157.835	0.9999	0.244	1.061	157.469	0.9999	0.229	1.175	154.283	0.9969	1.096	1.173	154.324	0.9971	1.157
 8	 7	1.042	157.505	1.0000	0.118	1.030	158.281	1.0000	0.136	1.160	153.897	0.9970	0.838	1.153	154.090	0.9971	0.820
 9	 0	1.328	111.880	0.9991	0.870	1.336	111.332	0.9993	0.810	1.647	99.832	1.0000	1.746	1.648	99.768	1.0000	1.529
 9	 1	1.226	107.275	0.9994	0.655	1.229	106.956	0.9992	0.789	1.409	101.300	0.9957	1.381	1.409	101.231	0.9961	1.342
 9	 2	1.192	103.910	0.9999	0.229	1.190	104.056	0.9999	0.221	1.317	100.449	0.9964	0.935	1.316	100.395	0.9964	0.900
 9	 3	1.158	102.900	0.9999	0.205	1.164	102.454	0.9998	0.379	1.254	100.509	0.9971	1.562	1.249	100.683	0.9972	1.682
 9	 4	1.148	101.230	0.9997	0.445	1.150	101.115	0.9996	0.510	1.217	100.160	0.9971	1.387	1.221	100.017	0.9972	1.477
 9	 5	1.126	100.095	0.9996	0.500	1.127	100.017	0.9997	0.436	1.185	99.582	0.9971	1.535	1.186	99.525	0.9971	1.722
 9	 6	1.082	101.115	0.9995	0.560	1.082	101.166	0.9994	0.571	1.156	98.978	0.9973	1.493	1.160	98.811	0.9974	1.491
 9	 7	1.074	99.780	0.9999	0.253	1.076	99.638	0.9999	0.233	1.110	99.575	0.9975	1.314	1.108	99.544	0.9977	1.274
10	 0	1.286	110.435	0.9991	0.876	1.288	110.349	0.9995	0.665	1.581	99.815	1.0000	1.546	1.579	99.868	1.0000	1.521
10	 1	1.185	106.850	0.9996	0.509	1.178	107.377	0.9996	0.542	1.364	100.967	0.9955	1.501	1.363	100.947	0.9961	1.406
10	 2	1.161	103.455	0.9996	0.525	1.164	103.157	0.9995	0.595	1.294	99.850	0.9963	1.331	1.292	99.874	0.9964	1.515
10	 3	1.125	103.110	0.9991	0.743	1.125	103.201	0.9987	0.901	1.239	100.038	0.9969	1.355	1.240	99.957	0.9969	1.361
10	 4	1.110	101.905	0.9998	0.346	1.111	101.904	0.9997	0.402	1.204	99.617	0.9968	1.723	1.206	99.503	0.9968	1.647
10	 5	1.080	101.805	0.9998	0.299	1.084	101.481	0.9996	0.471	1.172	99.464	0.9970	1.162	1.167	99.643	0.9971	1.297
10	 6	1.068	100.670	0.9997	0.383	1.070	100.542	0.9998	0.357	1.146	98.817	0.9971	1.273	1.141	98.971	0.9972	1.320
10	 7	1.059	99.510	0.9999	0.279	1.060	99.411	0.9999	0.259	1.123	98.306	0.9971	1.605	1.124	98.225	0.9972	1.668
11	 0	1.329	139.105	1.0000	0.160	1.335	138.680	1.0000	0.209	1.603	130.135	1.0000	1.782	1.605	130.084	1.0000	1.778
11	 1	1.172	138.065	1.0000	0.029	1.171	138.210	1.0000	0.100	1.369	130.789	0.9958	1.422	1.369	130.736	0.9962	1.468
11	 2	1.154	133.760	0.9999	0.299	1.149	134.111	0.9998	0.354	1.293	129.418	0.9966	1.071	1.291	129.405	0.9968	0.988
11	 3	1.098	134.290	1.0000	0.036	1.097	134.363	1.0000	0.042	1.236	129.024	0.9971	0.329	1.232	129.129	0.9971	0.333
11	 4	1.073	133.850	0.9999	0.249	1.076	133.589	0.9999	0.194	1.201	128.757	0.9972	1.030	1.202	128.698	0.9973	1.112
11	 5	1.045	133.200	0.9998	0.362	1.042	133.435	0.9997	0.413	1.153	128.738	0.9973	0.922	1.151	128.808	0.9976	1.022
11	 6	1.018	132.865	0.9999	0.265	1.017	133.080	1.0000	0.150	1.140	127.362	0.9974	1.334	1.142	127.303	0.9974	1.429
11	 7	1.010	131.455	0.9998	0.277	1.011	131.357	0.9998	0.303	1.108	127.300	0.9975	0.862	1.107	127.201	0.9975	0.883
12	 0	1.341	125.425	0.9998	0.389	1.344	125.176	0.9998	0.395	1.644	114.488	0.9999	1.746	1.644	114.450	0.9999	1.715
12	 1	1.216	122.785	0.9999	0.259	1.222	122.423	0.9998	0.422	1.403	116.088	0.9959	1.464	1.406	115.997	0.9965	1.411
12	 2	1.163	121.105	1.0000	0.170	1.163	121.035	1.0000	0.177	1.324	115.088	0.9964	0.910	1.319	115.238	0.9965	0.915
12	 3	1.129	120.165	0.9997	0.456	1.129	120.209	0.9996	0.487	1.260	115.084	0.9972	1.062	1.261	115.018	0.9972	1.124
12	 4	1.115	118.370	0.9999	0.252	1.117	118.224	0.9999	0.292	1.218	114.833	0.9972	0.991	1.222	114.558	0.9972	1.303
12	 5	1.092	117.305	0.9998	0.370	1.097	116.896	0.9997	0.428	1.182	114.254	0.9973	1.055	1.182	114.176	0.9973	1.193
12	 6	1.074	116.340	0.9994	0.584	1.074	116.303	0.9997	0.434	1.154	113.656	0.9974	1.301	1.151	113.732	0.9975	1.493
12	 7	1.054	115.775	0.9999	0.195	1.055	115.701	1.0000	0.138	1.110	114.005	0.9974	1.326	1.108	114.055	0.9976	1.340
13	 0	1.363	171.990	0.9998	0.412	1.364	171.926	0.9998	0.415	1.677	159.245	1.0000	2.095	1.676	159.256	1.0000	2.071
13	 1	1.262	166.235	0.9994	0.667	1.261	166.356	0.9995	0.642	1.445	159.827	0.9959	1.162	1.444	159.815	0.9959	0.975
13	 2	1.230	162.285	0.9992	0.784	1.231	162.208	0.9993	0.724	1.352	158.790	0.9967	1.034	1.347	158.895	0.9969	1.006
13	 3	1.165	162.915	0.9996	0.536	1.165	162.874	0.9994	0.663	1.289	158.212	0.9973	0.861	1.286	158.256	0.9975	1.070
13	 4	1.161	160.100	0.9999	0.190	1.166	159.710	0.9997	0.463	1.245	157.844	0.9973	0.976	1.241	158.002	0.9974	1.313
13	 5	1.137	158.505	0.9999	0.293	1.134	158.816	0.9998	0.392	1.200	157.009	0.9973	0.789	1.201	156.957	0.9973	0.875
13	 6	1.099	158.865	0.9994	0.614	1.101	158.720	0.9994	0.586	1.163	156.733	0.9977	0.885	1.161	156.826	0.9978	0.894
13	 7	1.094	156.845	0.9995	0.519	1.095	156.738	0.9995	0.537	1.122	156.796	0.9978	0.907	1.123	156.689	0.9978	0.977
14	 0	1.343	148.995	0.9997	0.559	1.346	148.722	0.9993	0.769	1.626	139.106	1.0000	1.445	1.628	138.963	1.0000	1.190
14	 1	1.237	144.820	0.9998	0.372	1.241	144.507	0.9997	0.469	1.395	140.200	0.9959	1.315	1.392	140.254	0.9963	1.316
14	 2	1.185	142.580	1.0000	0.119	1.184	142.721	1.0000	0.178	1.312	138.893	0.9968	1.336	1.310	138.919	0.9969	1.167
14	 3	1.149	141.940	0.9999	0.209	1.150	141.871	0.9998	0.327	1.267	138.370	0.9971	0.903	1.267	138.322	0.9973	0.933
14	 4	1.114	141.840	1.0000	0.114	1.113	141.939	1.0000	0.098	1.224	138.018	0.9973	0.690	1.224	137.989	0.9974	0.541
14	 5	1.106	139.535	0.9995	0.563	1.105	139.602	0.9995	0.535	1.186	137.367	0.9974	1.079	1.184	137.452	0.9974	1.045
14	 6	1.051	141.295	0.9995	0.543	1.054	141.050	0.9994	0.570	1.164	136.477	0.9975	1.144	1.162	136.605	0.9977	1.042
14	 7	1.049	139.665	0.9998	0.339	1.047	139.802	0.9998	0.323	1.136	136.216	0.9975	0.851	1.132	136.308	0.9976	0.942
15	 0	1.374	124.575	0.9999	0.373	1.384	123.898	0.9999	0.292	1.675	113.982	1.0000	1.436	1.680	113.786	1.0000	1.232
15	 1	1.212	123.835	0.9999	0.331	1.213	123.864	0.9998	0.352	1.429	115.055	0.9960	1.663	1.425	115.217	0.9961	1.804
15	 2	1.184	119.550	0.9998	0.402	1.185	119.386	0.9998	0.413	1.338	113.999	0.9965	1.056	1.333	114.123	0.9968	0.839
15	 3	1.138	119.085	0.9993	0.665	1.138	119.099	0.9991	0.753	1.263	114.214	0.9973	1.119	1.265	114.144	0.9973	1.146
15	 4	1.113	118.230	0.9998	0.385	1.114	118.208	0.9999	0.304	1.224	113.867	0.9971	1.091	1.228	113.696	0.9973	0.971
15	 5	1.092	116.725	0.9995	0.569	1.084	117.330	0.9992	0.682	1.182	113.436	0.9973	0.835	1.176	113.695	0.9974	1.261
15	 6	1.070	115.625	0.9998	0.344	1.075	115.415	0.9993	0.642	1.151	112.666	0.9976	0.844	1.154	112.598	0.9977	1.040
15	 7	1.067	113.735	0.9998	0.356	1.064	113.953	0.9998	0.325	1.114	112.374	0.9976	1.308	1.114	112.342	0.9977	1.265
16	 0	1.349	154.820	0.9993	0.788	1.342	155.444	0.9994	0.707	1.633	144.752	1.0000	1.242	1.636	144.655	1.0000	1.021
16	 1	1.237	149.715	0.9999	0.329	1.232	150.186	0.9999	0.289	1.408	144.420	0.9960	0.917	1.409	144.297	0.9965	0.714
16	 2	1.200	146.175	1.0000	0.057	1.199	146.305	1.0000	0.029	1.314	143.419	0.9966	1.134	1.313	143.400	0.9969	0.908
16	 3	1.129	146.975	0.9998	0.348	1.132	146.795	0.9998	0.386	1.233	143.697	0.9973	0.833	1.235	143.584	0.9975	0.794
16	 4	1.094	146.955	1.0000	0.095	1.092	147.093	1.0000	0.074	1.203	142.826	0.9974	0.869	1.204	142.757	0.9974	0.901
16	 5	1.069	145.525	0.9997	0.384	1.069	145.525	0.9997	0.384	1.151	142.445	0.9974	0.730	1.154	142.306	0.9974	0.703
16	 6	1.042	144.820	1.0000	0.052	1.042	144.812	1.0000	0.053	1.113	142.110	0.9977	0.489	1.112	142.107	0.9978	0.409
16	 7	1.024	143.965	1.0000	0.125	1.024	143.914	0.9999	0.179	1.079	141.940	0.9978	0.898	1.078	141.926	0.9978	0.855
17	 0	1.315	189.690	0.9998	0.419	1.317	189.511	0.9998	0.419	1.606	178.505	1.0000	1.689	1.613	178.242	1.0000	1.641
17	 1	1.198	185.575	0.9999	0.260	1.191	186.077	0.9997	0.433	1.382	178.442	0.9961	1.111	1.380	178.494	0.9962	1.169
17	 2	1.151	183.270	0.9996	0.483	1.154	182.998	0.9996	0.515	1.295	177.574	0.9966	0.914	1.296	177.499	0.9967	0.813
17	 3	1.097	183.155	0.9996	0.475	1.098	183.060	0.9997	0.459	1.225	177.501	0.9973	0.854	1.225	177.482	0.9974	0.842
17	 4	1.085	181.195	0.9997	0.418	1.084	181.382	0.9995	0.560	1.183	177.230	0.9974	0.843	1.183	177.238	0.9979	0.948
17	 5	1.058	180.010	0.9997	0.419	1.055	180.235	0.9997	0.402	1.145	176.303	0.9977	0.890	1.145	176.257	0.9977	1.156
17	 6	1.044	178.570	0.9996	0.469	1.048	178.285	0.9996	0.449	1.105	176.054	0.9975	1.255	1.104	176.084	0.9975	1.218
17	 7	1.043	176.660	0.9999	0.216	1.041	176.758	0.9999	0.212	1.074	175.989	0.9979	0.977	1.072	175.997	0.9980	0.988
18	 0	1.392	205.700	0.9998	0.435	1.388	205.926	0.9999	0.260	1.665	196.313	1.0000	1.134	1.661	196.407	1.0000	0.876
18	 1	1.240	203.195	0.9999	0.220	1.241	203.124	0.9999	0.288	1.412	197.142	0.9963	1.169	1.409	197.187	0.9965	1.008
18	 2	1.196	199.375	0.9999	0.295	1.196	199.276	0.9999	0.272	1.311	195.746	0.9969	1.546	1.307	195.800	0.9971	1.538
18	 3	1.149	198.420	1.0000	0.086	1.153	198.165	1.0000	0.115	1.250	194.940	0.9974	0.377	1.248	194.979	0.9974	0.440
18	 4	1.108	198.490	0.9999	0.263	1.108	198.531	0.9999	0.227	1.206	194.472	0.9976	0.617	1.207	194.426	0.9977	0.523
18	 5	1.075	197.100	1.0000	0.107	1.071	197.406	0.9998	0.374	1.161	193.449	0.9976	0.487	1.160	193.436	0.9978	0.711
18	 6	1.049	196.240	1.0000	0.113	1.046	196.384	1.0000	0.110	1.119	192.892	0.9977	0.927	1.117	192.905	0.9978	0.973
18	 7	1.035	194.935	0.9996	0.450	1.033	195.024	0.9996	0.470	1.082	192.841	0.9980	0.954	1.080	192.878	0.9982	0.993
19	 0	1.321	199.290	0.9999	0.239	1.325	198.938	0.9999	0.247	1.610	188.761	1.0000	1.922	1.616	188.487	1.0000	1.662
19	 1	1.194	195.695	0.9999	0.217	1.198	195.349	0.9999	0.253	1.364	189.773	0.9961	0.886	1.361	189.811	0.9967	0.754
19	 2	1.134	193.755	0.9998	0.391	1.134	193.779	0.9997	0.432	1.282	188.023	0.9967	0.717	1.278	188.133	0.9967	0.842
19	 3	1.085	193.830	0.9999	0.273	1.085	193.806	0.9998	0.352	1.222	187.784	0.9973	0.956	1.221	187.823	0.9974	0.952
19	 4	1.065	192.745	0.9997	0.395	1.065	192.778	0.9997	0.425	1.183	187.411	0.9973	1.114	1.185	187.299	0.9976	1.243
19	 5	1.030	191.870	0.9996	0.478	1.039	191.114	0.9994	0.581	1.141	186.699	0.9974	0.908	1.138	186.736	0.9974	0.873
19	 6	1.022	189.840	0.9995	0.491	1.024	189.734	0.9995	0.508	1.092	186.758	0.9977	1.414	1.096	186.616	0.9980	1.460
19	 7	1.012	188.480	0.9993	0.591	1.008	188.780	0.9992	0.634	1.062	186.483	0.9978	0.949	1.060	186.578	0.9978	0.955
20	 0	1.344	188.420	1.0000	0.126	1.345	188.366	0.9999	0.236	1.662	176.187	1.0000	1.774	1.659	176.280	1.0000	1.666
20	 1	1.205	185.445	1.0000	0.037	1.200	185.838	1.0000	0.123	1.404	177.495	0.9961	0.926	1.402	177.528	0.9961	0.981
20	 2	1.167	181.645	0.9994	0.615	1.169	181.405	0.9993	0.667	1.314	175.961	0.9967	0.867	1.315	175.879	0.9968	0.898
20	 3	1.117	181.425	0.9995	0.539	1.115	181.552	0.9994	0.586	1.250	175.766	0.9973	1.042	1.246	175.832	0.9975	1.051
20	 4	1.111	178.780	0.9988	0.843	1.114	178.570	0.9991	0.750	1.208	175.203	0.9974	1.010	1.207	175.225	0.9975	0.951
20	 5	1.097	176.475	0.9998	0.320	1.099	176.256	0.9998	0.339	1.165	174.459	0.9974	0.804	1.161	174.533	0.9974	0.798
20	 6	1.067	175.835	0.9994	0.595	1.069	175.715	0.9994	0.605	1.115	174.412	0.9976	1.458	1.113	174.460	0.9978	1.526
20	 7	1.063	174.080	0.9998	0.295	1.061	174.201	0.9999	0.247	1.087	174.031	0.9978	0.937	1.085	174.082	0.9978	0.968
21	 0	1.344	222.055	0.9987	1.072	1.347	221.799	0.9982	1.267	1.632	211.091	1.0000	1.559	1.633	211.048	1.0000	1.510
21	 1	1.235	216.240	1.0000	0.108	1.239	215.982	1.0000	0.181	1.381	211.654	0.9962	1.056	1.383	211.572	0.9962	1.055
21	 2	1.179	213.560	1.0000	0.131	1.180	213.512	1.0000	0.092	1.285	210.418	0.9970	0.790	1.285	210.350	0.9970	0.644
