INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
 0	 0	34.175	9.397	26.728	7.653
 0	 1	35.699	12.790	31.388	10.929
 0	 2	41.737	14.419	37.364	12.278
 0	 3	42.970	13.557	38.582	12.189
 0	 4	47.745	16.074	43.322	14.175
 0	 5	45.628	13.402	41.563	12.107
 0	 6	48.477	15.411	41.831	14.067
 0	 7	46.180	15.875	41.142	14.712
 1	 0	35.595	10.252	28.568	8.361
 1	 1	37.028	12.814	32.865	11.154
 1	 2	42.813	14.556	38.373	12.425
 1	 3	43.073	14.426	39.537	13.058
 1	 4	47.364	16.107	43.443	14.413
 1	 5	47.069	14.349	42.103	12.787
 1	 6	50.111	16.985	42.160	14.875
 1	 7	48.006	16.922	41.990	15.229
 2	 0	28.845	8.602	21.596	6.754
 2	 1	27.969	10.442	24.530	8.864
 2	 2	32.000	11.123	29.009	9.610
 2	 3	33.151	10.998	29.959	9.841
 2	 4	37.428	13.013	33.728	11.348
 2	 5	36.128	10.932	32.240	9.770
 2	 6	38.818	12.234	32.343	11.213
 2	 7	36.433	13.733	31.284	12.320
 3	 0	19.496	7.115	15.039	5.849
 3	 1	18.469	8.381	17.078	7.346
 3	 2	21.453	8.979	19.854	7.838
 3	 3	22.132	9.089	21.014	8.405
 3	 4	27.437	11.589	25.329	9.883
 3	 5	24.362	9.344	22.218	8.486
 3	 6	28.443	10.555	22.853	9.741
 3	 7	26.306	11.604	21.352	9.816
 4	 0	7.507	4.631	5.379	3.638
 4	 1	7.011	4.901	6.642	4.327
 4	 2	7.954	4.869	7.588	4.446
 4	 3	9.131	4.501	9.023	4.207
 4	 4	12.058	5.569	11.157	4.721
 4	 5	9.454	5.174	8.607	4.560
 4	 6	11.368	4.845	8.851	4.571
 4	 7	9.277	5.701	7.424	4.877
 5	 0	9.279	4.345	6.372	3.410
 5	 1	8.798	3.890	8.424	3.369
 5	 2	9.823	4.167	9.336	3.756
 5	 3	11.554	4.024	11.705	3.878
 5	 4	18.717	6.276	16.664	4.814
 5	 5	11.855	4.756	11.057	4.234
 5	 6	18.185	4.734	13.529	4.523
 5	 7	13.591	5.426	10.378	4.764
 6	 0	23.736	6.803	14.798	5.100
 6	 1	18.873	7.538	19.603	6.483
 6	 2	23.984	7.718	22.762	6.995
 6	 3	24.000	8.232	25.462	7.929
 6	 4	49.170	12.372	44.356	9.615
 6	 5	27.631	9.656	26.799	8.458
 6	 6	43.815	10.205	32.599	9.994
 6	 7	37.997	12.655	26.743	10.951
 7	 0	49.164	12.359	28.350	8.990
 7	 1	34.412	15.588	36.695	12.626
 7	 2	49.953	17.918	46.337	14.776
