INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
 0	 0	15.176	5.119	11.869	4.169
 0	 1	16.083	5.511	14.141	4.709
 0	 2	19.568	6.067	17.518	5.166
 0	 3	20.498	8.036	18.404	7.225
 0	 4	23.298	6.612	21.139	5.831
 0	 5	21.863	5.742	19.915	5.187
 0	 6	23.249	9.186	20.061	8.385
 0	 7	21.558	6.369	19.206	5.902
 1	 0	15.268	5.074	12.254	4.138
 1	 1	16.287	6.049	14.455	5.265
 1	 2	20.112	6.030	18.026	5.147
 1	 3	20.690	5.784	18.992	5.236
 1	 4	23.429	6.293	21.489	5.631
 1	 5	22.614	6.011	20.228	5.357
 1	 6	24.267	6.658	20.417	5.831
 1	 7	22.275	6.844	19.484	6.159
 2	 0	21.341	7.028	15.978	5.519
 2	 1	22.499	8.190	19.733	6.952
 2	 2	27.342	8.421	24.786	7.276
 2	 3	28.581	7.905	25.828	7.073
 2	 4	33.339	9.270	30.043	8.084
 2	 5	30.508	8.627	27.224	7.710
 2	 6	33.877	9.078	28.227	8.321
 2	 7	31.670	9.619	27.195	8.630
 3	 0	29.800	7.784	22.988	6.398
 3	 1	30.250	9.989	27.971	8.756
 3	 2	38.982	10.902	36.077	9.517
 3	 3	39.609	10.255	37.608	9.484
 3	 4	50.607	13.060	46.720	11.137
 3	 5	43.716	10.850	39.868	9.854
 3	 6	52.927	11.715	42.526	10.810
 3	 7	47.872	12.864	38.856	10.882
 4	 0	45.340	12.194	32.490	9.579
 4	 1	42.437	15.068	40.205	13.303
 4	 2	53.370	16.172	50.919	14.766
 4	 3	53.347	15.237	52.718	14.241
 4	 4	78.126	19.476	72.285	16.513
