ch	pt	tc	mean	std	median	outliers	mean_w/o_out	std_w/o_out	samples
 0	 0	  0	 143.05	 2.157	143.0	  6	 142.91	 1.644	 100
 0	 0	  1	 155.24	 2.433	155.0	  1	 155.15	 2.278	 100
 0	 0	  2	 210.57	 2.815	210.5	  2	 210.58	 2.600	 100
 0	 0	  3	 319.43	 3.358	320.0	  2	 319.60	 3.165	 100
 0	 0	  4	 422.64	 2.646	422.0	  1	 422.55	 2.484	 100
 0	 0	  5	 517.05	 2.418	517.0	  0	 517.05	 2.418	 100
 0	 0	  6	 594.68	 1.959	594.0	  2	 594.68	 1.814	 100
 0	 0	  7	 657.24	 2.175	657.0	  3	 657.30	 2.016	 100
 0	 0	  8	 708.29	 1.961	708.0	  4	 708.07	 1.675	 100
 0	 0	  9	 748.12	 2.133	748.0	  0	 748.12	 2.133	 100
 0	 0	 10	 779.78	 2.316	780.0	  0	 779.78	 2.316	 100
 0	 0	 11	 801.99	 2.111	802.0	  3	 801.93	 1.922	 100
 0	 0	 12	 815.53	 2.120	815.0	  3	 815.49	 1.916	 100
 0	 0	 13	 822.34	 2.124	822.0	  4	 822.24	 1.896	 100
 0	 0	 14	 822.31	 2.187	822.5	  0	 822.31	 2.187	 100
 0	 0	 15	 816.87	 2.154	817.0	  2	 816.86	 2.026	 100
 0	 0	 16	 807.23	 2.322	808.0	  0	 807.23	 2.322	 100
 0	 0	 17	 792.34	 2.080	792.0	  3	 792.42	 1.842	 100
 0	 0	 18	 775.64	 2.043	776.0	  5	 775.67	 1.759	 100
 0	 0	 19	 756.70	 2.259	757.0	  4	 756.45	 1.908	 100
 0	 0	 20	 735.21	 2.046	735.0	  0	 735.21	 2.046	 100
 0	 0	 21	 712.43	 2.384	712.0	  5	 712.20	 1.849	 100
 0	 0	 22	 688.41	 2.404	689.0	  6	 688.50	 2.031	 100
 0	 0	 23	 663.47	 1.997	663.0	  0	 663.47	 1.997	 100
 0	 0	 24	 638.23	 2.117	638.0	  0	 638.23	 2.117	 100
 0	 0	 25	 611.91	 1.891	612.0	  1	 611.86	 1.830	 100
 0	 0	 26	 586.86	 1.781	587.0	  0	 586.86	 1.781	 100
 0	 0	 27	 560.72	 1.764	561.0	  1	 560.67	 1.690	 100
 0	 0	 28	 535.55	 1.861	536.0	  1	 535.61	 1.783	 100
 0	 0	 29	 510.71	 2.418	510.0	  0	 510.71	 2.418	 100
 0	 0	 30	 486.24	 1.664	486.0	  1	 486.29	 1.586	 100
 0	 0	 31	 463.86	 1.886	464.0	  1	 463.91	 1.830	 100
 0	 0	 32	 441.38	 1.434	441.5	 12	 441.53	 0.982	 100
 0	 0	 33	 420.02	 1.484	420.0	  0	 420.02	 1.484	 100
 0	 0	 34	 400.37	 1.612	400.0	  1	 400.32	 1.551	 100
 0	 0	 35	 381.12	 1.748	381.0	  1	 381.07	 1.686	 100
 0	 0	 36	 363.11	 1.421	363.0	  0	 363.11	 1.421	 100
 0	 0	 37	 346.95	 1.546	347.0	  1	 346.90	 1.467	 100
 0	 0	 38	 331.90	 1.554	332.0	  0	 331.90	 1.554	 100
 0	 0	 39	 317.56	 1.358	317.0	  0	 317.56	 1.358	 100
 0	 0	 40	 304.33	 1.538	305.0	  0	 304.33	 1.538	 100
 0	 0	 41	 292.02	 1.524	292.0	  0	 292.02	 1.524	 100
 0	 0	 42	 280.50	 1.460	281.0	  1	 280.55	 1.394	 100
 0	 0	 43	 270.41	 1.491	270.0	  0	 270.41	 1.491	 100
 0	 0	 44	 260.96	 1.325	261.0	  0	 260.96	 1.325	 100
 0	 0	 45	 250.68	 1.530	250.0	  0	 250.68	 1.530	 100
 0	 0	 46	 241.85	 1.201	242.0	  0	 241.85	 1.201	 100
 0	 0	 47	 234.37	 1.261	234.0	  0	 234.37	 1.261	 100
 0	 0	 48	 227.06	 1.179	227.0	  0	 227.06	 1.179	 100
 0	 0	 49	 220.17	 1.256	220.0	  0	 220.17	 1.256	 100
 0	 0	 50	 213.96	 1.163	214.0	  0	 213.96	 1.163	 100
 0	 0	 51	 208.76	 1.111	209.0	  0	 208.76	 1.111	 100
 0	 0	 52	 203.52	 1.299	203.0	  0	 203.52	 1.299	 100
 0	 0	 53	 199.08	 1.300	199.0	  0	 199.08	 1.300	 100
 0	 0	 54	 194.92	 1.331	195.0	  0	 194.92	 1.331	 100
 0	 0	 55	 190.46	 1.306	190.0	  0	 190.46	 1.306	 100
 0	 0	 56	 187.08	 1.277	187.0	  0	 187.08	 1.277	 100
 0	 0	 57	 183.89	 1.154	184.0	  0	 183.89	 1.154	 100
 0	 0	 58	 180.63	 1.261	181.0	  0	 180.63	 1.261	 100
 0	 0	 59	 178.04	 1.118	178.0	  0	 178.04	 1.118	 100
 0	 0	 60	 175.53	 1.329	176.0	  0	 175.53	 1.329	 100
 0	 0	 61	 172.68	 1.136	173.0	  0	 172.68	 1.136	 100
 0	 0	 62	 170.49	 1.235	170.0	  0	 170.49	 1.235	 100
 0	 0	 63	 168.79	 1.076	169.0	  0	 168.79	 1.076	 100
 0	 0	 64	 166.32	 1.238	166.0	  0	 166.32	 1.238	 100
 0	 0	 65	 164.74	 1.143	165.0	  0	 164.74	 1.143	 100
 0	 0	 66	 163.57	 1.018	164.0	  0	 163.57	 1.018	 100
 0	 0	 67	 161.84	 1.178	162.0	  0	 161.84	 1.178	 100
 0	 0	 68	 160.76	 1.006	161.0	  0	 160.76	 1.006	 100
 0	 0	 69	 159.81	 1.089	160.0	 37	 160.00	 0.000	 100
 0	 0	 70	 158.29	 1.365	158.0	  0	 158.29	 1.365	 100
 0	 0	 71	 157.30	 1.115	157.0	  0	 157.30	 1.115	 100
 0	 0	 72	 155.95	 1.123	156.0	  0	 155.95	 1.123	 100
 0	 0	 73	 155.46	 1.150	155.0	  0	 155.46	 1.150	 100
