INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
 0	 0	3.098	3.089	2.625	2.623
 0	 1	3.249	3.244	2.929	2.929
 0	 2	3.425	3.425	3.211	3.212
 0	 3	3.559	3.559	3.385	3.387
 0	 4	3.544	3.404	3.386	3.253
 0	 5	3.708	3.442	3.677	3.413
 0	 6	3.843	3.838	3.851	3.854
 0	 7	3.675	3.585	3.672	3.584
 1	 0	2.983	2.627	2.487	2.188
 1	 1	3.409	2.908	3.015	2.574
 1	 2	3.471	3.067	3.171	2.812
 1	 3	3.510	3.132	3.304	2.949
 1	 4	3.639	3.646	3.462	3.464
 1	 5	3.795	3.301	3.695	3.214
 1	 6	3.897	3.285	3.862	3.252
 1	 7	3.907	3.408	3.926	3.435
 2	 0	3.273	2.617	2.688	2.148
 2	 1	3.635	2.888	3.238	2.569
 2	 2	3.869	3.180	3.500	2.879
 2	 3	3.844	3.141	3.647	2.992
 2	 4	4.104	3.286	3.812	3.053
 2	 5	4.320	3.388	4.097	3.214
 2	 6	4.618	3.547	4.374	3.369
 2	 7	3.959	3.442	3.877	3.370
 3	 0	4.302	3.941	3.482	3.200
 3	 1	4.712	3.019	4.091	2.612
 3	 2	5.271	4.983	4.638	4.401
 3	 3	5.179	4.992	4.720	4.558
 3	 4	5.531	5.241	5.098	4.811
 3	 5	5.776	3.402	5.487	3.225
 3	 6	5.866	5.302	5.612	5.068
 3	 7	5.639	3.690	5.440	3.560
 4	 0	4.835	3.755	3.989	3.084
 4	 1	5.591	4.411	4.948	3.896
 4	 2	6.227	4.927	5.570	4.413
 4	 3	6.584	5.320	6.002	4.857
 4	 4	6.920	5.603	6.310	5.132
 4	 5	7.171	5.525	6.710	5.179
 4	 6	7.668	5.865	7.194	5.506
 4	 7	6.956	5.973	6.512	5.588
 5	 0	5.210	3.802	4.314	3.151
 5	 1	6.170	4.792	5.296	4.122
 5	 2	6.917	4.981	6.008	4.344
 5	 3	7.495	5.746	6.613	5.078
 5	 4	7.530	5.725	6.772	5.151
 5	 5	8.303	5.777	7.549	5.263
 5	 6	8.421	5.936	7.630	5.376
 5	 7	7.487	6.145	6.881	5.644
 6	 0	6.338	4.180	5.156	3.411
 6	 1	8.003	4.676	7.003	4.090
 6	 2	8.551	4.749	7.665	4.256
 6	 3	9.262	8.091	8.481	7.390
 6	 4	9.613	5.202	9.027	4.862
 6	 5	9.935	5.747	9.337	5.419
 6	 6	10.426	8.404	9.803	7.872
 6	 7	9.411	5.949	8.954	5.670
 7	 0	7.974	5.894	6.484	4.802
 7	 1	9.788	4.800	8.496	4.165
 7	 2	10.945	7.537	9.747	6.724
 7	 3	11.761	8.184	10.554	7.383
 7	 4	12.330	8.107	11.310	7.441
 7	 5	12.948	8.777	11.994	8.120
 7	 6	13.713	9.135	12.623	8.432
 7	 7	12.135	9.244	11.394	8.678
 8	 0	8.952	4.674	7.303	3.843
 8	 1	11.143	7.406	9.787	6.490
 8	 2	12.689	7.879	11.149	6.939
 8	 3	13.265	8.713	12.166	7.974
 8	 4	14.081	9.850	12.810	8.987
 8	 5	14.091	8.754	13.185	8.222
 8	 6	14.654	9.174	13.638	8.528
 8	 7	12.904	9.416	12.489	9.226
 9	 0	7.420	4.870	6.064	3.965
 9	 1	8.990	5.106	7.934	4.497
 9	 2	9.745	5.441	8.739	4.877
 9	 3	10.535	8.627	9.773	8.029
 9	 4	10.983	8.626	10.176	8.029
 9	 5	11.213	8.976	10.354	8.232
 9	 6	11.639	9.171	11.087	8.770
 9	 7	10.287	8.999	9.952	8.708
10	 0	6.130	3.074	4.941	2.485
10	 1	7.205	5.053	6.185	4.328
10	 2	8.242	5.527	7.114	4.765
10	 3	8.476	5.870	7.540	5.225
10	 4	8.938	8.394	8.006	7.490
10	 5	9.107	6.242	8.223	5.595
10	 6	9.301	6.516	8.357	5.847
10	 7	8.333	6.454	7.684	5.963
11	 0	5.970	4.456	4.857	3.645
11	 1	7.182	4.973	6.300	4.375
11	 2	7.842	5.123	7.065	4.628
11	 3	8.118	5.625	7.522	5.223
11	 4	8.630	6.006	8.046	5.607
11	 5	8.933	8.206	8.376	7.638
11	 6	8.932	6.123	8.588	5.920
11	 7	8.067	6.210	7.916	6.134
12	 0	5.256	4.159	4.326	3.441
12	 1	6.346	3.044	5.583	2.678
12	 2	6.782	5.316	6.121	4.810
12	 3	7.394	5.610	6.697	5.061
12	 4	7.590	5.610	6.968	5.156
12	 5	8.081	6.060	7.420	5.590
12	 6	8.191	5.899	7.633	5.514
12	 7	7.464	6.316	6.996	5.919
13	 0	4.887	4.295	3.986	3.495
13	 1	5.796	4.815	4.913	4.106
13	 2	6.186	5.372	5.391	4.684
13	 3	6.821	6.030	5.980	5.287
13	 4	6.828	5.741	6.082	5.122
13	 5	7.289	5.953	6.514	5.330
13	 6	7.257	6.051	6.711	5.565
13	 7	6.818	6.126	6.331	5.703
14	 0	3.971	3.848	3.388	3.296
14	 1	4.423	4.217	4.013	3.836
14	 2	5.045	4.832	4.623	4.429
14	 3	5.454	5.259	5.074	4.897
14	 4	5.849	5.600	5.457	5.235
14	 5	6.383	5.941	6.026	5.591
14	 6	6.498	5.931	6.129	5.641
14	 7	6.317	6.117	6.084	5.909
15	 0	4.042	3.960	3.290	3.230
15	 1	4.368	3.196	3.792	2.770
15	 2	4.800	3.496	4.318	3.145
15	 3	5.236	4.919	4.805	4.530
15	 4	5.424	5.350	4.983	4.908
15	 5	6.059	5.633	5.462	5.075
15	 6	6.089	5.604	5.616	5.181
15	 7	5.897	5.643	5.509	5.326
16	 0	3.638	2.836	3.024	2.345
16	 1	4.185	3.142	3.721	2.799
16	 2	4.450	3.380	3.972	3.028
16	 3	4.573	3.339	4.143	3.033
16	 4	4.795	3.531	4.442	3.271
16	 5	4.897	3.660	4.613	3.457
16	 6	4.870	3.630	4.599	3.430
16	 7	4.642	3.736	4.356	3.517
17	 0	4.132	3.924	3.487	3.311
17	 1	4.613	4.411	4.089	3.919
17	 2	4.957	4.759	4.431	4.253
17	 3	5.067	4.944	4.594	4.482
17	 4	5.327	3.662	4.922	3.387
17	 5	5.651	5.497	5.236	5.094
17	 6	5.793	5.485	5.400	5.122
17	 7	5.407	5.407	5.077	5.086
18	 0	4.289	3.552	3.552	2.934
18	 1	5.095	4.315	4.437	3.760
18	 2	5.277	4.805	4.725	4.304
18	 3	5.456	4.784	5.008	4.399
18	 4	5.885	4.993	5.447	4.613
18	 5	5.991	5.335	5.623	5.018
18	 6	6.509	5.508	6.020	5.080
18	 7	5.621	5.352	5.398	5.147
19	 0	4.604	3.774	3.875	3.176
19	 1	5.577	4.546	4.915	4.019
19	 2	6.227	5.189	5.650	4.716
19	 3	6.484	5.427	6.109	5.111
19	 4	6.712	5.607	6.380	5.350
19	 5	7.030	5.696	6.986	5.665
19	 6	7.388	6.055	7.292	5.983
19	 7	6.741	5.906	6.733	5.896
20	 0	5.425	3.839	4.556	3.243
20	 1	6.682	4.534	5.824	3.965
20	 2	7.411	4.829	6.669	4.355
20	 3	7.737	5.635	7.024	5.105
20	 4	8.263	5.618	7.478	5.085
20	 5	8.622	5.523	7.865	5.046
20	 6	9.062	5.779	8.280	5.304
20	 7	7.901	6.083	7.421	5.724
21	 0	5.901	4.207	4.790	3.425
21	 1	7.146	4.639	6.262	4.076
21	 2	7.843	5.229	6.945	4.640
21	 3	8.306	5.515	7.502	4.974
21	 4	8.553	5.563	7.924	5.168
21	 5	8.794	5.844	8.361	5.562
21	 6	9.433	6.202	8.900	5.869
21	 7	8.469	6.053	8.162	5.829
22	 0	6.480	4.376	5.303	3.591
22	 1	7.922	4.858	7.012	4.311
22	 2	8.921	5.247	7.983	4.707
22	 3	9.365	5.455	8.562	5.009
22	 4	9.946	5.595	9.241	5.174
22	 5	10.241	6.111	9.532	5.716
22	 6	10.955	6.589	10.073	6.044
22	 7	9.579	6.479	9.046	6.097
23	 0	7.648	4.311	6.340	3.576
23	 1	9.497	5.004	8.285	4.369
23	 2	11.284	8.129	9.756	6.993
23	 3	11.797	8.782	10.353	7.667
23	 4	12.139	8.571	10.851	7.669
23	 5	12.828	8.858	11.649	8.043
23	 6	13.385	9.308	12.042	8.387
23	 7	11.941	9.567	10.957	8.778
24	 0	7.117	4.464	5.649	3.528
24	 1	8.999	4.869	7.614	4.116
24	 2	10.117	5.196	8.734	4.516
24	 3	10.676	8.180	9.394	7.220
24	 4	11.372	8.573	10.185	7.704
24	 5	11.386	8.274	10.558	7.676
24	 6	12.293	8.876	11.332	8.206
24	 7	10.908	8.843	10.283	8.314
25	 0	5.151	3.646	4.326	3.063
25	 1	6.611	4.566	5.680	3.931
25	 2	7.538	4.784	6.617	4.213
25	 3	8.236	5.322	7.247	4.692
25	 4	8.355	5.260	7.452	4.693
25	 5	9.271	5.848	8.165	5.156
25	 6	9.605	6.096	8.425	5.359
25	 7	8.060	5.830	7.513	5.446
26	 0	5.043	2.869	4.140	2.356
26	 1	6.452	3.139	5.513	2.682
26	 2	6.998	3.311	6.119	2.905
26	 3	7.386	5.563	6.500	4.904
26	 4	7.980	5.778	7.184	5.204
26	 5	8.022	5.502	7.396	5.080
26	 6	8.450	5.793	7.888	5.425
26	 7	7.603	5.991	7.138	5.640
27	 0	4.807	3.929	3.971	3.260
27	 1	5.724	4.806	4.818	4.050
27	 2	6.214	5.185	5.495	4.599
27	 3	6.611	6.632	5.844	5.856
27	 4	6.905	6.907	6.352	6.357
27	 5	6.939	6.904	6.420	6.387
27	 6	7.354	5.865	6.955	5.544
27	 7	6.494	5.790	6.224	5.571
28	 0	3.157	2.302	2.660	1.926
28	 1	4.121	2.778	3.558	2.409
28	 2	4.297	2.983	3.750	2.611
28	 3	4.562	3.180	4.094	2.868
28	 4	4.812	3.276	4.357	2.971
28	 5	5.046	3.374	4.596	3.077
28	 6	5.154	4.907	4.748	4.521
28	 7	4.579	3.320	4.272	3.087
29	 0	3.651	2.811	3.088	2.381
29	 1	3.974	3.079	3.548	2.736
29	 2	4.231	3.243	3.849	2.956
29	 3	4.392	4.304	3.997	3.915
29	 4	4.455	3.535	4.085	3.259
29	 5	4.698	4.597	4.385	4.302
29	 6	4.915	3.720	4.513	3.398
29	 7	4.716	3.874	4.404	3.611
30	 0	3.480	2.639	2.916	2.227
30	 1	3.584	2.998	3.130	2.605
30	 2	3.767	2.935	3.355	2.619
30	 3	3.744	3.195	3.455	2.950
30	 4	3.857	3.179	3.565	2.943
30	 5	4.230	3.235	3.981	3.040
30	 6	4.272	3.323	3.988	3.104
30	 7	3.781	3.100	3.666	3.006
31	 0	3.510	3.474	2.926	2.897
31	 1	3.603	2.953	3.121	2.556
31	 2	3.816	3.101	3.319	2.689
31	 3	3.912	3.908	3.477	3.494
31	 4	3.976	3.409	3.573	3.061
31	 5	4.062	3.312	3.750	3.060
31	 6	4.278	4.245	3.962	3.929
31	 7	4.010	3.442	3.806	3.277
