INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
 0	 0	3.250	2.695	2.901	2.409
 0	 1	3.332	3.064	3.185	2.917
 0	 2	3.027	2.692	2.880	2.569
 0	 3	4.061	3.239	3.981	3.177
 0	 4	2.842	2.613	2.817	2.606
 0	 5	2.897	2.745	2.926	2.764
 0	 6	3.046	2.824	3.012	2.816
 0	 7	3.397	3.146	3.529	3.277
 1	 0	3.797	2.955	3.224	2.533
 1	 1	3.327	3.064	2.961	2.730
 1	 2	3.188	2.856	2.865	2.555
 1	 3	4.427	3.683	4.067	3.374
 1	 4	3.104	3.072	2.903	2.878
 1	 5	2.988	2.841	2.814	2.664
 1	 6	3.226	3.103	3.044	2.942
 1	 7	3.614	3.412	3.481	3.289
 2	 0	3.729	3.369	2.961	2.682
 2	 1	3.358	3.201	2.936	2.784
 2	 2	2.999	2.876	2.681	2.562
 2	 3	3.797	3.490	3.467	3.161
 2	 4	3.017	2.908	2.794	2.707
 2	 5	3.002	2.914	2.899	2.820
 2	 6	3.160	3.131	3.002	2.957
 2	 7	3.275	3.073	3.209	3.053
 3	 0	3.170	3.001	2.546	2.392
 3	 1	3.032	2.923	2.653	2.550
 3	 2	2.782	2.719	2.578	2.514
 3	 3	3.060	2.960	2.868	2.775
 3	 4	2.582	2.520	2.449	2.399
 3	 5	2.852	2.832	2.813	2.798
 3	 6	2.906	2.829	2.795	2.754
 3	 7	2.927	2.934	2.940	2.927
 4	 0	3.328	3.185	2.622	2.515
 4	 1	3.051	2.923	2.621	2.517
 4	 2	2.860	2.792	2.533	2.468
 4	 3	3.347	3.252	3.028	2.924
 4	 4	2.815	2.719	2.586	2.517
 4	 5	2.856	2.833	2.719	2.686
 4	 6	2.953	2.908	2.747	2.716
 4	 7	3.007	2.972	2.939	2.876
 5	 0	3.355	3.267	2.624	2.557
 5	 1	3.063	3.004	2.650	2.617
 5	 2	2.963	2.900	2.584	2.510
 5	 3	3.156	3.039	2.886	2.793
 5	 4	2.826	2.762	2.585	2.557
 5	 5	2.784	2.731	2.653	2.604
 5	 6	3.041	2.952	2.776	2.757
 5	 7	3.041	3.032	2.974	2.928
 6	 0	3.581	3.366	2.807	2.641
 6	 1	3.336	3.243	2.855	2.766
 6	 2	3.268	3.172	2.850	2.791
