Peaking Times - based on Mean values without Outliers [us]
  #0	  #1	  #2	  #3	  #4	  #5	  #6	  #7	  #8	  #9	 #10	 #11	 #12	 #13	 #14	 #15	 #16	 #17	 #18	 #19	 #20	 #21	 #22	 #23	 #24	 #25	 #26	 #27	 #28	 #29	 #30	 #31	mean	std	median	outliers	mean_w/o_out	std_w/o_out
0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.0000	0.4583	  0	0.4583	0.0000
0.6250	0.6458	0.6458	0.6250	0.6042	0.6667	0.6458	0.6458	0.6250	0.6250	0.6667	0.6250	0.6250	0.6667	0.6250	0.6250	0.6250	0.6458	0.6458	0.6250	0.6458	0.6458	0.6458	0.6667	0.6250	0.6458	0.6458	0.6458	0.6458	0.6250	0.6458	0.6458	0.6393	0.0154	0.6458	  0	0.6393	0.0154
0.8125	0.7917	0.8333	0.8333	0.8333	0.8333	0.8333	0.8333	0.7917	0.8333	0.8333	0.8333	0.8333	0.7917	0.7917	0.8333	0.8125	0.8333	0.7917	0.8125	0.8333	0.8333	0.8333	0.8333	0.8333	0.8333	0.8333	0.8333	0.8333	0.8125	0.8125	0.8125	0.8229	0.0159	0.8333	 11	0.8333	0.0000
1.0000	0.9792	1.0000	1.0000	1.0000	1.0000	0.9792	1.0000	0.9792	0.9792	1.0000	0.9792	1.0000	0.9792	0.9583	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9792	1.0000	0.9792	1.0000	1.0000	0.9792	1.0000	1.0000	0.9792	1.0000	0.9792	0.9915	0.0117	1.0000	 12	1.0000	0.0000
1.2500	1.2500	1.2708	1.2500	1.2500	1.2500	1.2500	1.3125	1.2083	1.2500	1.3125	1.2917	1.2500	1.2708	1.2292	1.2500	1.2500	1.2708	1.2500	1.2500	1.2917	1.2708	1.2083	1.2083	1.2083	1.2083	1.2083	1.2500	1.2708	1.2292	1.2500	1.2500	1.2507	0.0282	1.2500	  0	1.2507	0.0282
1.5000	1.5000	1.5625	1.5417	1.5208	1.5417	1.5417	1.5000	1.5000	1.5208	1.5625	1.5000	1.5208	1.5208	1.5208	1.5417	1.5417	1.5000	1.5208	1.5625	1.5417	1.5417	1.5000	1.5000	1.5625	1.5417	1.5000	1.5417	1.5625	1.5000	1.5417	1.4792	1.5260	0.0242	1.5208	  0	1.5260	0.0242
1.7708	1.8125	1.8125	1.8333	1.7708	1.8125	1.8125	1.7708	1.8125	1.7917	1.8125	1.7917	1.8125	1.8125	1.8125	1.8125	1.7917	1.7708	1.7708	1.7708	1.8125	1.7917	1.7708	1.8333	1.8125	1.8125	1.8125	1.8125	1.8125	1.7917	1.7917	1.7500	1.7988	0.0209	1.8125	  1	1.8004	0.0192
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Peaking Times - based on Median values [us]
  #0	  #1	  #2	  #3	  #4	  #5	  #6	  #7	  #8	  #9	 #10	 #11	 #12	 #13	 #14	 #15	 #16	 #17	 #18	 #19	 #20	 #21	 #22	 #23	 #24	 #25	 #26	 #27	 #28	 #29	 #30	 #31	mean	std	median	outliers	mean_w/o_out	std_w/o_out
0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2708	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2708	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2708	0.2708	0.2891	0.0070	0.2917	  4	0.2917	0.0000
0.4583	0.4583	0.4583	0.4375	0.4583	0.4583	0.4583	0.4583	0.4583	0.4375	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4375	0.4583	0.4583	0.4583	0.4583	0.4583	0.4375	0.4583	0.4583	0.4583	0.4375	0.4375	0.4583	0.4583	0.4583	0.4375	0.4538	0.0088	0.4583	  7	0.4583	0.0000
0.6250	0.6250	0.6458	0.6042	0.6042	0.6250	0.6458	0.6667	0.6250	0.6042	0.6042	0.6250	0.6250	0.6042	0.6042	0.6250	0.6250	0.6042	0.6250	0.6042	0.6250	0.6458	0.6250	0.6042	0.6042	0.6250	0.6042	0.6042	0.6458	0.6250	0.6042	0.6042	0.6198	0.0167	0.6250	  0	0.6198	0.0167
0.8333	0.7917	0.7917	0.8333	0.7917	0.8125	0.8333	0.7917	0.7917	0.8125	0.8333	0.7917	0.7917	0.7917	0.7917	0.8333	0.7917	0.7917	0.7917	0.8125	0.7917	0.7917	0.7917	0.8333	0.8333	0.7917	0.7917	0.7917	0.8125	0.8125	0.7917	0.8125	0.8047	0.0173	0.7917	 13	0.7917	0.0000
1.0000	0.9583	0.9583	0.9583	0.9583	0.9583	0.9583	1.0417	0.9583	0.9583	1.0000	0.9583	0.9583	0.9583	0.9583	0.9583	0.9583	0.9583	0.9375	0.9583	0.9792	1.0000	1.0000	0.9583	0.9583	1.0000	0.9375	1.0000	0.9792	0.9583	0.9583	0.9583	0.9687	0.0225	0.9583	 11	0.9583	0.0000
1.2500	1.2083	1.2708	1.2083	1.2083	1.2292	1.2083	1.3125	1.1875	1.1875	1.2083	1.2917	1.2083	1.2708	1.1875	1.2083	1.1875	1.2500	1.2083	1.2083	1.2917	1.2292	1.2083	1.2083	1.2083	1.2083	1.2083	1.2500	1.2708	1.2083	1.2083	1.2083	1.2253	0.0336	1.2083	 15	1.2083	0.0000
1.5000	1.4375	1.5625	1.5000	1.4583	1.5000	1.5000	1.4583	1.5000	1.5208	1.5000	1.5000	1.5000	1.5208	1.4375	1.4792	1.4792	1.5000	1.5208	1.4792	1.4792	1.4583	1.5000	1.5000	1.5417	1.4792	1.5000	1.5000	1.5000	1.5208	1.4583	1.4375	1.4915	0.0289	1.5000	  0	1.4915	0.0289
1.6875	1.7708	1.6875	1.7708	1.7708	1.7708	1.8333	1.7708	1.6875	1.7083	1.7083	1.7917	1.7500	1.7708	1.7708	1.7708	1.7083	1.7292	1.7083	1.7708	1.7917	1.7083	1.7917	1.7083	1.7083	1.7083	1.7500	1.8125	1.8125	1.7500	1.7500	1.7500	1.7493	0.0401	1.7500	  0	1.7493	0.0401
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Channel_out values at peaking time - based on Mean values without Outliers [ADC code]
  #0	  #1	  #2	  #3	  #4	  #5	  #6	  #7	  #8	  #9	 #10	 #11	 #12	 #13	 #14	 #15	 #16	 #17	 #18	 #19	 #20	 #21	 #22	 #23	 #24	 #25	 #26	 #27	 #28	 #29	 #30	 #31	mean	std	median	outliers	mean_w/o_out	std_w/o_out
726.20	721.99	734.19	743.80	691.26	683.45	683.63	625.23	764.07	689.98	650.38	636.51	638.05	680.14	728.40	749.59	695.54	691.18	736.24	723.09	727.38	734.75	738.22	719.12	657.52	754.59	705.21	648.97	656.24	688.83	706.49	698.22	700.89	37.617	701.71	  0	700.89	37.617
699.41	699.12	712.64	723.11	670.06	661.93	664.23	608.77	741.89	669.71	631.24	618.43	619.01	659.99	707.14	728.02	675.81	671.54	716.37	700.47	707.62	713.34	717.84	699.16	636.47	732.54	682.77	630.45	636.45	667.19	683.54	674.41	680.02	36.548	679.29	  0	680.02	36.548
686.41	689.07	700.42	713.20	659.16	650.74	654.14	599.87	730.76	660.03	621.17	609.44	609.12	650.11	695.56	716.81	665.31	661.37	705.57	689.10	696.08	702.51	707.16	689.02	626.09	721.02	671.87	621.07	626.85	656.48	672.19	662.00	669.37	35.969	668.59	  0	669.37	35.969
678.68	681.70	693.21	707.81	653.19	644.70	648.18	595.86	724.82	653.78	615.33	603.61	603.63	644.25	689.02	710.71	658.95	655.99	698.97	682.65	690.53	694.65	700.93	682.96	620.24	714.66	665.64	616.11	620.51	649.92	665.74	654.97	663.18	35.607	662.29	  0	663.18	35.607
673.66	677.26	688.48	702.41	648.96	640.04	644.34	591.45	719.88	649.22	611.54	600.16	599.58	640.11	684.29	706.02	654.65	651.36	694.56	677.79	684.26	691.06	695.77	678.61	615.38	709.63	660.21	612.43	616.24	645.19	661.14	649.88	658.61	35.301	657.43	  0	658.61	35.301
668.54	672.85	683.81	697.98	644.52	635.57	640.09	588.26	715.22	645.00	606.97	596.58	595.98	636.08	680.21	701.22	650.56	647.38	690.43	672.99	680.36	686.28	691.85	675.08	611.43	704.72	656.17	608.65	612.77	641.17	657.08	645.30	654.41	35.023	653.37	  0	654.41	35.023
664.76	669.17	680.23	695.05	641.93	632.24	636.81	585.77	712.35	642.65	604.45	595.04	593.31	633.33	677.24	698.12	647.72	645.16	686.97	670.29	678.50	683.29	688.56	671.58	608.51	701.07	652.87	606.09	610.05	637.67	653.23	642.35	651.45	34.776	650.29	  0	651.45	34.776
661.61	666.77	677.37	692.68	639.40	629.99	634.57	584.49	708.87	640.09	602.28	593.15	591.77	631.30	675.19	695.29	644.93	642.61	683.73	667.82	676.45	679.80	685.78	669.21	606.72	698.57	649.90	604.22	607.72	635.32	650.91	639.57	649.00	34.412	647.41	  0	649.00	34.412
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Channel_out values (ADC code) at peaking time - based on Mean values with Outliers [ADC code]
  #0	  #1	  #2	  #3	  #4	  #5	  #6	  #7	  #8	  #9	 #10	 #11	 #12	 #13	 #14	 #15	 #16	 #17	 #18	 #19	 #20	 #21	 #22	 #23	 #24	 #25	 #26	 #27	 #28	 #29	 #30	 #31	mean	std	median	outliers	mean_w/o_out	std_w/o_out
726.24	721.83	734.24	743.80	691.09	683.45	683.76	625.23	764.07	689.98	650.38	636.54	638.05	680.03	728.40	749.59	695.54	691.18	736.24	723.09	727.30	734.75	738.24	719.56	657.94	754.60	705.21	648.97	656.24	688.77	706.63	698.18	700.91	37.608	701.69	  0	700.91	37.608
699.42	699.19	712.55	723.11	670.06	661.93	664.23	608.77	741.89	669.71	631.24	618.53	618.90	659.78	707.14	728.02	675.81	671.54	716.37	700.47	707.44	713.34	717.84	699.16	636.47	732.54	682.77	630.45	636.45	667.19	683.54	674.49	680.01	36.546	679.29	  0	680.01	36.546
686.47	689.07	700.33	713.15	659.11	650.74	654.04	599.87	730.76	660.03	621.17	609.34	609.19	650.11	695.56	716.81	665.31	661.62	705.57	689.10	696.09	702.51	707.16	689.02	626.09	721.02	671.96	621.11	626.87	656.54	672.29	662.00	669.38	35.965	668.63	  0	669.38	35.965
678.72	681.70	693.31	707.46	653.19	644.61	648.18	595.86	724.82	653.78	615.33	603.51	603.65	644.21	688.94	710.71	658.97	655.88	698.97	682.56	690.53	694.65	700.93	682.96	620.24	714.66	665.64	616.11	620.68	649.88	665.69	654.97	663.17	35.593	662.31	  0	663.17	35.593
673.61	677.31	688.42	702.46	648.96	640.04	644.24	591.45	719.88	649.13	611.62	600.11	599.62	640.11	684.22	706.01	654.65	651.35	694.56	677.79	684.16	691.01	695.77	678.61	615.38	709.60	660.21	612.40	616.24	645.21	661.10	649.83	658.60	35.295	657.43	  0	658.60	35.295
668.49	672.85	683.81	697.98	644.57	635.57	640.09	588.26	715.22	645.00	606.97	596.58	595.98	636.08	680.31	701.22	650.56	647.39	690.43	672.85	680.36	686.28	691.85	675.08	611.43	704.72	656.17	608.44	612.67	641.17	657.08	645.30	654.40	35.034	653.37	  0	654.40	35.034
664.71	669.17	680.23	695.06	641.74	632.24	636.73	585.77	712.35	642.65	604.52	594.96	593.24	633.33	677.24	698.12	647.77	645.02	687.05	670.38	678.50	683.29	688.56	671.58	608.51	701.07	652.87	606.09	609.99	637.76	653.23	642.35	651.44	34.790	650.32	  0	651.44	34.790
661.65	666.77	677.37	692.68	639.40	629.99	634.57	584.49	708.87	640.09	602.28	593.15	591.87	631.31	675.19	695.29	644.99	642.50	683.84	667.82	676.52	679.80	685.78	669.21	606.72	698.57	649.90	604.22	607.72	635.32	650.91	639.57	649.01	34.413	647.44	  0	649.01	34.413
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Channel_out values (ADC code) at peaking time - based on Median values [ADC code]
  #0	  #1	  #2	  #3	  #4	  #5	  #6	  #7	  #8	  #9	 #10	 #11	 #12	 #13	 #14	 #15	 #16	 #17	 #18	 #19	 #20	 #21	 #22	 #23	 #24	 #25	 #26	 #27	 #28	 #29	 #30	 #31	mean	std	median	outliers	mean_w/o_out	std_w/o_out
726.00	722.00	734.00	744.00	692.00	683.00	683.00	625.00	764.00	690.00	650.00	636.00	638.00	680.00	728.50	749.00	695.00	691.00	736.00	723.00	727.00	734.00	738.00	717.50	657.00	754.00	705.00	649.00	657.00	689.00	706.00	698.00	700.66	37.555	701.50	  0	700.66	37.555
699.00	699.00	713.00	723.00	670.00	662.00	664.00	609.00	742.00	669.00	631.00	618.00	619.00	660.50	707.00	728.00	676.00	672.00	717.00	701.00	708.00	714.00	718.00	699.00	637.00	733.00	682.00	630.00	637.00	667.00	684.00	674.00	680.08	36.629	679.00	  0	680.08	36.629
686.00	689.00	701.00	713.00	659.00	651.00	654.00	600.50	731.00	660.00	621.00	610.00	609.50	650.00	695.00	717.00	665.50	661.00	706.00	689.00	696.00	702.00	707.50	689.00	626.00	721.00	672.00	621.00	627.00	657.00	672.00	662.00	669.41	35.900	668.75	  0	669.41	35.900
679.00	682.00	693.00	708.00	653.00	645.00	648.50	596.00	725.50	653.50	616.00	603.00	603.50	644.00	689.00	711.00	659.00	656.00	698.50	683.00	690.00	695.00	701.00	683.00	621.00	714.00	666.00	616.00	621.00	650.00	666.00	655.00	663.27	35.588	662.50	  0	663.27	35.588
674.00	677.00	688.00	702.00	649.00	640.00	644.00	591.50	720.00	649.00	611.00	600.00	600.00	640.00	684.50	706.00	654.00	651.00	694.00	677.00	684.00	691.00	696.00	678.00	615.50	710.00	660.00	613.00	616.00	645.00	661.00	650.00	658.48	35.258	657.00	  0	658.48	35.258
669.00	673.00	684.00	698.00	645.00	635.00	640.00	589.00	715.00	645.00	607.00	597.00	596.00	637.00	680.00	701.00	650.00	648.00	690.00	673.00	681.00	686.00	692.00	676.00	612.00	705.00	657.00	609.00	613.00	641.00	657.00	645.00	654.56	34.920	653.50	  0	654.56	34.920
665.00	669.00	681.00	695.00	642.00	632.50	637.00	586.00	713.00	642.50	605.00	596.00	594.00	634.00	677.00	698.00	648.00	645.00	687.00	670.00	678.00	683.00	689.00	672.00	610.00	701.00	653.00	606.00	610.00	637.50	653.00	642.00	651.61	34.626	650.50	  0	651.61	34.626
661.00	667.00	677.00	693.00	640.00	630.00	634.50	585.00	709.00	640.00	602.00	593.00	592.00	631.00	675.00	695.00	645.00	642.00	684.00	668.00	677.00	680.00	686.00	669.00	607.00	698.00	650.00	605.00	608.00	635.00	651.00	640.00	649.05	34.340	647.50	  0	649.05	34.340
