# ASIC configuration for the measurements:
# ------------------------------------------------------------------------------
# Mode = 001 
# Bias = 0101 
# CSArefs = 1011 
# Shaper = 010 
# Leakage mask = 00000000000000000000000000000000 
# Discr. enable mask = 00000000000000000000000000000000 
# Calibration mask = 00000000000000000000000000000000 
# Threshold = 128 
# FineTHR[0] = 011 
# FineTHR[1] = 011 
# FineTHR[2] = 011 
# FineTHR[3] = 011 
# FineTHR[4] = 011 
# FineTHR[5] = 011 
# FineTHR[6] = 011 
# FineTHR[7] = 011 
# FineTHR[8] = 011 
# FineTHR[9] = 011 
# FineTHR[10] = 011 
# FineTHR[11] = 011 
# FineTHR[12] = 011 
# FineTHR[13] = 011 
# FineTHR[14] = 011 
# FineTHR[15] = 011 
# FineTHR[16] = 011 
# FineTHR[17] = 011 
# FineTHR[18] = 011 
# FineTHR[19] = 011 
# FineTHR[20] = 011 
# FineTHR[21] = 011 
# FineTHR[22] = 011 
# FineTHR[23] = 011 
# FineTHR[24] = 011 
# FineTHR[25] = 011 
# FineTHR[26] = 011 
# FineTHR[27] = 011 
# FineTHR[28] = 011 
# FineTHR[29] = 011 
# FineTHR[30] = 011 
# FineTHR[31] = 011 
# ------------------------------------------------------------------------------
# Event data block #1
# Delay	DAC	Type	CH#	Value
48	1000	00	0	166
48	1000	00	1	170
48	1000	00	2	165
48	1000	00	3	206
48	1000	00	4	145
48	1000	00	5	124
48	1000	00	6	147
48	1000	00	7	145
48	1000	00	8	176
48	1000	00	9	135
48	1000	00	10	122
48	1000	00	11	118
48	1000	00	12	117
48	1000	00	13	135
48	1000	00	14	155
48	1000	00	15	160
48	1000	00	16	146
48	1000	00	17	144
48	1000	00	18	181
48	1000	00	19	148
48	1000	00	20	171
48	1000	00	21	166
48	1000	00	22	181
48	1000	00	23	184
48	1000	00	24	133
48	1000	00	25	177
48	1000	00	26	142
48	1000	00	27	160
48	1000	00	28	145
48	1000	00	29	146
48	1000	00	30	160
48	1000	10	31	137
48	1000	00	0	161
48	1000	00	1	168
48	1000	00	2	161
48	1000	00	3	206
48	1000	00	4	145
48	1000	00	5	122
48	1000	00	6	141
48	1000	00	7	137
48	1000	00	8	170
48	1000	00	9	133
48	1000	00	10	116
48	1000	00	11	115
48	1000	00	12	116
48	1000	00	13	136
48	1000	00	14	154
48	1000	00	15	160
48	1000	00	16	144
48	1000	00	17	144
48	1000	00	18	180
48	1000	00	19	144
48	1000	00	20	167
48	1000	00	21	162
48	1000	00	22	177
48	1000	00	23	180
48	1000	00	24	128
48	1000	00	25	173
