ch	pt	mean	 std	median	outliers	mean_w/o_out	 std_w/o_out	    samples	 #40	 #41	 #42	 #43	 #44	 #45	 #46	 #47	 #48	 #49	 #50	 #51	 #52	 #53	 #54	 #55	 #56	 #57	 #58	 #59	 #60	 #61	 #62	 #63	 #64	 #65	 #66	 #67	 #68	 #69	 #70	 #71	 #72	 #73	 #74	 #75	 #76	 #77	 #78	 #79	 #80	 #81	 #82	 #83	 #84	 #85	 #86	 #87	 #88	 #89	 #90	 #91	 #92	 #93	 #94	 #95	 #96	 #97	 #98	 #99	#100	#101	#102	#103	#104	#105	#106	#107	#108	#109	#110	#111	#112	#113	#114	#115	#116	#117	#118	#119	#120	#121	#122	#123	#124	#125	#126	#127	#128	#129	#130	#131	#132	#133	#134	#135	#136	#137	#138	#139	#140	#141	#142	#143	#144	#145	#146	#147	#148	#149	#150	#151	#152	#153	#154	#155	#156	#157	#158	#159	#160	#161	#162	#163	#164	#165	#166	#167	#168	#169	#170	#171	#172	#173	#174	#175	#176	#177	#178	#179	#180	#181	#182	#183	#184	#185	#186	#187	#188	#189	#190	#191	#192	#193	#194	#195	#196	#197	#198	#199	#200	#201	#202	#203	#204	#205	#206	#207	#208	#209	#210	#211	#212	#213	#214	#215	#216	#217	#218	#219	#220	#221	#222	#223	#224	#225	#226	#227	#228	#229	#230	#231	#232	#233	#234	#235	#236	#237	#238	#239	#240	#241	#242	#243	#244	#245	#246	#247	#248	#249	#250	#251	#252
 7	 1	 191.74	  19.72	 191.0	 156	 191.55	  5.83	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   1	   1	   0	   0	   1	   0	   0	   0	   0	   0	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   0	   0	   0	   0	   0	   0	   1	   0	   1	   1	   0	   0	   0	   1	   0	   0	   2	   1	   1	   1	   2	   0	   0	   0	   0	   1	   1	   2	   0	   1	   1	   0	   0	   0	   0	   2	   2	   3	   4	   2	   0	   1	   1	   3	   1	   2	   4	   4	   2	   2	   4	   5	   3	   2	   6	   7	   0	   2	   2	   6	   3	   9	  13	  11	  11	  16	  24	  42	  45	  36	  76	  65	  56	  40	  67	  87	  33	  48	  43	  22	  10	  10	   8	  15	  10	   6	  14	   4	   0	   3	   0	   8	   2	   2	   4	   3	   2	   2	   0	   1	   1	   0	   3	   0	   0	   3	   0	   4	   0	   4	   2	   3	   1	   2	   1	   2	   1	   1	   0	   0	   1	   2	   1	   1	   2	   0	   0	   0	   0	   0	   1	   0	   0	  17
 7	 2	 191.55	  33.36	 192.0	 185	 191.69	 11.38	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   0	   0	   0	   0	   0	   1	   0	   0	   0	   3	   0	   0	   0	   0	   0	   1	   1	   0	   1	   0	   0	   0	   1	   0	   0	   0	   0	   0	   1	   2	   2	   0	   0	   0	   0	   1	   2	   2	   0	   0	   0	   1	   2	   2	   1	   2	   1	   0	   2	   3	   3	   0	   0	   0	   1	   0	   1	   0	   0	   0	   0	   3	   4	   2	   2	   3	   2	   1	   1	   3	   2	   1	   2	   2	   2	   0	   2	   1	   3	   0	   4	   2	   1	   0	   4	   1	   2	   3	   2	   1	   2	   0	   9	   2	   1	   3	   3	   1	   2	   0	   4	   4	   3	   3	   5	   4	   6	   7	   6	   5	  17	   4	  10	  12	  16	  17	  23	  25	  49	  27	  24	  34	  39	  24	  26	  41	  44	  25	  33	  40	  34	  11	  33	  15	  17	  13	   8	  15	   6	   5	   8	   6	   6	   3	   3	   3	   3	   2	   0	   0	   3	   1	   1	   5	   1	   2	   2	   4	   2	   2	   1	   0	   4	   1	   4	   3	   5	   0	   0	   3	   3	   0	   5	   3	   2	   1	   1	   3	   2	   1	   1	   2	   2	   1	  42
 7	 3	 191.29	  20.03	 191.0	 139	 191.58	  8.97	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   1	   0	   0	   1	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   1	   0	   0	   0	   1	   0	   1	   0	   0	   0	   0	   1	   0	   2	   1	   1	   0	   1	   1	   3	   5	   1	   4	   2	   0	   2	   1	   1	   2	   2	   2	   3	   1	   2	   1	   3	   1	   3	   3	   4	   0	   2	   3	   1	   2	   2	   4	   3	   1	   6	   1	   4	   3	   3	   5	   2	   3	   4	   5	  14	   2	  17	  22	  16	  14	  23	  24	  42	  26	  33	  67	  51	  42	  35	  46	  56	  27	  42	  51	  20	   9	  25	  13	  19	  15	   5	   4	  10	   1	   5	   5	   4	   3	   6	   8	   6	   2	   4	   3	   1	   3	   1	   4	   2	   2	   5	   1	   2	   2	   2	   4	   4	   0	   4	   0	   1	   3	   1	   2	   0	   0	   0	   3	   0	   1	   1	   4	   0	   1	   0	   0	   4	   0	  10
 7	 4	 191.25	  19.64	 192.0	 141	 192.09	  9.19	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   3	   0	   0	   1	   0	   0	   0	   1	   0	   0	   2	   0	   0	   1	   4	   2	   1	   1	   0	   2	   1	   1	   0	   2	   0	   1	   1	   3	   1	   1	   3	   0	   0	   0	   2	   7	   3	   3	   1	   2	   1	   6	   4	   2	   3	   3	   6	   3	   1	   2	   5	   7	   4	   2	   6	   5	   4	   6	   6	  13	   6	  12	  11	  19	   9	  12	  31	  38	  37	  19	  58	  52	  45	  24	  59	  58	  21	  45	  43	  26	  20	  26	  19	  13	  12	   8	  13	   4	   4	   6	   8	   7	   1	   2	   5	   8	   1	   3	   4	   6	   3	   2	   0	   3	   0	   3	   6	   3	   2	   1	   3	   2	   0	   1	   1	   7	   2	   0	   2	   1	   3	   1	   0	   1	   0	   4	   2	   0	   0	   0	   0	   1	   0	   8
 7	 5	 191.26	  18.45	 192.0	 129	 191.62	  9.52	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   3	   0	   2	   2	   2	   0	   1	   2	   3	   1	   0	   7	   0	   0	   1	   1	   1	   0	   1	   2	   1	   1	   0	   2	   2	   3	   4	   2	   2	   0	   5	   1	   5	   0	   3	   1	   3	   0	   4	   2	  10	   7	   1	   4	   8	   4	  12	   9	  14	   5	  16	  25	  17	  16	  26	  17	  37	  28	  34	  57	  37	  24	  40	  40	  67	  30	  33	  46	  29	   7	  20	  25	  20	  14	   7	  18	   9	   4	   7	   5	   1	   4	   4	   4	   6	   4	   1	   2	   7	   2	   3	   4	   5	   2	   2	   2	   4	   3	   4	   3	   2	   1	   4	   0	   3	   3	   0	   2	   0	   2	   1	   0	   1	   0	   0	   1	   1	   2	   0	   0	   1	   0	   6
 7	 6	 190.68	  15.47	 191.0	  88	 191.28	  9.60	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   1	   0	   0	   1	   0	   0	   2	   2	   0	   0	   0	   1	   2	   0	   0	   4	   1	   1	   2	   2	   0	   4	   2	   2	   3	   0	   3	   3	   0	   3	   3	   4	   1	   3	   4	   6	   3	   3	   5	   3	   6	   7	  10	   8	   3	   5	   5	  13	   7	  17	  25	  18	  14	  19	  22	  49	  32	  36	  57	  49	  42	  38	  45	  59	  24	  35	  36	  26	  16	  25	  24	  21	  11	   3	  14	  15	   1	   9	   5	   6	   5	   6	   7	   4	   4	   4	   1	   0	   1	   2	   4	   3	   0	   1	   1	   2	   0	   0	   1	   1	   0	   3	   2	   0	   2	   1	   0	   4	   0	   1	   1	   1	   1	   0	   0	   0	   0	   0	   1	   0	   0	   3
 7	 7	 191.53	  13.30	 191.0	  64	 191.30	  9.66	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   2	   0	   0	   1	   0	   1	   0	   0	   0	   0	   1	   0	   1	   1	   4	   0	   1	   0	   1	   1	   1	   0	   3	   2	   4	   1	   2	   6	   5	   2	   5	   6	   5	   5	   0	   2	   4	   4	  12	  15	  19	   3	  14	  22	  22	  20	  18	  34	  48	  47	  21	  60	  40	  39	  35	  47	  57	  27	  50	  39	  15	  16	  30	  19	  11	  15	  12	  15	  11	   2	   7	   7	  14	   4	   6	   4	   7	   2	   3	   3	   4	   1	   1	   4	   6	   2	   0	   4	   1	   1	   0	   1	   2	   1	   1	   1	   2	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   1	   0	   0	   0	   0	   1	   0	   1
 8	 0	 155.71	  25.46	 154.0	 140	 154.65	  6.87	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   3	   3	   0	   0	   0	   0	   0	   0	   0	   0	   0	   3	   0	   1	   2	   0	   2	   0	   1	   1	   0	   0	   0	   0	   0	   1	   1	   2	   0	   1	   1	   0	   1	   1	   2	   1	   1	   1	   0	   0	   3	   0	   1	   1	   0	   1	   1	   0	   1	   1	   1	   1	   0	   2	   1	   0	   2	   1	   2	   1	   0	   3	   0	   1	   4	   2	   1	   1	   0	   2	   4	   0	   2	   6	   5	   1	   3	  10	   5	   3	  13	  12	  24	  11	  24	  44	  46	  45	  49	  55	  76	  49	  44	  66	  42	   4	  71	  24	  33	   6	  19	  17	   8	   1	   6	   7	   7	   4	   4	   2	   4	   1	   1	   3	   1	   0	   2	   2	   0	   1	   4	   2	   5	   5	   4	   1	   2	   3	   0	   5	   2	   1	   4	   1	   0	   0	   1	   0	   1	   0	   0	   0	   0	   0	   0	   1	   1	   1	   0	   1	   1	   0	   0	   0	   1	   0	   1	   1	   0	   0	   0	   0	   0	   0	   0	   0	   2	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   1	   0	   1	   1	   0	   0	   0	   1	   0	  12
 8	 1	 154.57	  23.66	 154.0	 131	 154.47	  8.37	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   1	   1	   1	   0	   2	   2	   2	   0	   0	   0	   0	   0	   0	   1	   3	   0	   2	   1	   1	   1	   1	   3	   0	   1	   0	   1	   0	   0	   1	   1	   1	   0	   0	   0	   2	   0	   0	   0	   3	   0	   1	   1	   0	   1	   0	   1	   3	   1	   2	   0	   2	   1	   1	   2	   2	   1	   0	   1	   4	   1	   2	   3	   4	   0	   3	   1	   4	   3	   3	   3	   4	   2	   4	   1	   7	   2	   1	  11	  11	   4	  13	  10	  26	  11	  34	  47	  42	  39	  46	  43	  72	  55	  44	  73	  33	   2	  56	  25	  21	  11	  17	  13	   7	   5	   9	   7	   9	   6	   3	   6	   3	   1	   3	   4	   3	   3	   3	   1	   3	   2	   1	   0	   1	   2	   0	   2	   2	   0	   0	   1	   1	   0	   1	   2	   1	   0	   2	   2	   5	   0	   4	   1	   1	   1	   1	   1	   1	   0	   1	   2	   0	   2	   0	   1	   1	   0	   0	   1	   1	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   1	   0	   0	   2	   1	   0	   0	   1	   0	   1	   0	   0	   0	   1	   0	   0	   0	   8
 8	 2	 155.09	  38.59	 154.0	 189	 154.46	 14.11	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   2	   0	  17	   5	   2	   0	   1	   4	   2	   1	   5	   1	   2	   2	   3	   5	   2	   0	   2	   2	   1	   0	   0	   2	   2	   2	   1	   0	   3	   1	   4	   3	   1	   0	   0	   2	   3	   1	   3	   0	   1	   0	   2	   1	   1	   2	   0	   2	   2	   1	   1	   3	   4	   2	   3	   2	   2	   3	   1	   0	   1	   3	   0	   3	   0	   0	   4	   5	   6	   2	   1	   4	   3	   1	   5	   9	   9	  13	   6	  10	  10	   4	  20	  20	  27	  19	  27	  30	  30	  17	  30	  37	  28	  31	  12	  44	  21	   1	  48	  24	  30	  12	  26	  19	  14	   6	  13	  10	  11	  11	  10	   5	   5	   1	   2	   5	   5	   4	   1	   8	   1	   2	   2	   1	   1	   1	   2	   0	   1	   2	   1	   1	   1	   0	   2	   4	   2	   0	   1	   3	   1	   1	   2	   3	   4	   0	   0	   4	   0	   2	   2	   2	   4	   2	   0	   3	   2	   2	   1	   0	   4	   1	   0	   2	   2	   1	   0	   1	   2	   0	   0	   0	   1	   0	   1	   1	   3	   0	   1	   1	   0	   0	   1	   0	   2	   1	   0	   1	   1	   0	  27
 8	 3	 154.85	  25.81	 154.0	 147	 154.69	 11.84	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   2	   1	   0	   1	   1	   0	   1	   0	   0	   1	   1	   0	   0	   0	   3	   0	   1	   1	   1	   1	   2	   0	   4	   2	   3	   3	   2	   0	   4	   3	   3	   0	   2	   2	   2	   0	   0	   3	   2	   2	   1	   3	   1	   1	   0	   5	   2	   0	   2	   1	   3	   1	   2	   1	   5	   1	   1	   4	   3	   0	   4	   2	   1	   1	   5	   6	   4	   2	   6	   4	   8	   5	   8	  12	  18	   6	  22	  13	  28	  18	  30	  37	  30	  27	  32	  45	  55	  35	  16	  48	  39	   4	  46	  26	  26	  13	  15	  23	  10	   4	   9	  12	   9	   4	   7	   6	   4	   3	   2	   2	   8	   3	   1	   5	   2	   4	   1	   3	   3	   5	   5	   3	   5	   4	   3	   0	   0	   1	   1	   4	   3	   0	   1	   3	   1	   2	   3	   2	   3	   0	   3	   2	   4	   1	   0	   0	   2	   0	   1	   0	   3	   0	   0	   0	   0	   0	   1	   0	   1	   3	   2	   1	   1	   0	   1	   1	   1	   0	   0	   0	   1	   0	   1	   0	   1	   0	   2	   0	   0	   0	   1	   1	   0	   0	   3
 8	 4	 154.88	  24.94	 155.0	 146	 154.94	 11.86	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   0	   0	   0	   1	   0	   0	   0	   2	   1	   1	   1	   0	   0	   0	   2	   0	   1	   1	   2	   2	   0	   0	   0	   3	   1	   2	   0	   1	   0	   0	   4	   1	   3	   0	   1	   1	   2	   0	   2	   1	   3	   4	   0	   5	   1	   3	   1	   3	   5	   4	   1	   4	   3	   0	   1	   1	   6	   1	   2	   0	   4	   0	   3	   7	   9	   2	   3	   9	   7	   0	   3	   4	   9	   7	   2	  13	  16	   1	  17	  10	  32	   9	  28	  42	  29	  33	  18	  42	  37	  38	  26	  59	  28	   2	  50	  33	  32	  11	  13	  30	  17	   5	  12	   9	  20	   3	   5	   4	   5	   1	   3	   4	   6	   2	   4	   6	   1	   3	   1	   3	   2	   4	   1	   2	   2	   3	   3	   3	   2	   1	   3	   2	   1	   1	   4	   1	   4	   2	   1	   6	   0	   1	   1	   1	   0	   1	   0	   5	   2	   1	   0	   1	   0	   3	   1	   2	   1	   0	   2	   1	   0	   0	   0	   1	   1	   0	   0	   0	   0	   0	   0	   1	   0	   2	   0	   0	   0	   0	   1	   0	   0	   1	   0	   1	   0	   0	   3
 8	 5	 154.97	  23.64	 155.0	 107	 155.07	 13.65	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   1	   0	   0	   1	   1	   0	   0	   0	   0	   0	   1	   2	   0	   0	   1	   1	   1	   1	   1	   1	   0	   2	   1	   4	   1	   1	   0	   1	   1	   1	   3	   2	   1	   1	   2	   2	   0	   0	   4	   1	   0	   0	   0	   3	   2	   1	   3	   0	   3	   0	   5	   4	   2	   0	   2	   0	   4	   3	   0	   6	   3	   0	   3	   1	   6	   2	   4	   9	   5	   4	  10	   8	  10	   9	  12	  12	  12	   4	  13	  17	  33	  11	  34	  29	  30	  24	  24	  29	  53	  32	  21	  45	  35	   3	  43	  33	  31	  17	  16	  23	  14	   6	  11	   9	  22	   5	   7	  10	   9	   3	   7	   6	   4	   1	   4	   3	   3	   4	   1	   2	   8	   0	   2	   1	   4	   3	   0	   3	   3	   2	   1	   4	   3	   1	   0	   4	   3	   3	   2	   2	   0	   0	   2	   1	   1	   2	   4	   0	   0	   1	   0	   2	   2	   0	   1	   1	   2	   0	   0	   3	   0	   1	   1	   3	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   1	   0	   0	   0	   0	   0	   1
 8	 6	 154.16	  19.59	 154.0	  89	 154.42	 12.34	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   1	   1	   0	   0	   0	   0	   0	   0	   1	   1	   0	   1	   0	   2	   0	   1	   0	   1	   1	   2	   2	   1	   0	   0	   1	   5	   3	   3	   1	   2	   0	   3	   3	   2	   2	   6	   1	   1	   2	   2	   1	   6	   3	   4	   4	   0	   0	   2	   5	   7	   3	   8	   7	   7	   4	   6	   5	  14	   7	   4	  15	  13	   4	  27	  18	  26	  26	  22	  38	  32	  18	  30	  39	  57	  36	  23	  49	  34	   1	  41	  23	  39	  15	  23	  23	  12	   6	  18	  13	  13	   5	   5	  11	   6	   4	   3	   4	   5	   3	   6	   1	   2	   4	   1	   6	   5	   3	   1	   1	   1	   0	   2	   3	   4	   0	   1	   1	   3	   0	   1	   1	   0	   2	   0	   1	   2	   0	   0	   0	   1	   2	   0	   0	   3	   1	   1	   0	   1	   0	   0	   3	   1	   0	   1	   0	   0	   0	   0	   0	   1	   0	   0	   0	   1	   0	   0	   0	   0	   0	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
 8	 7	 155.29	  17.08	 155.0	  59	 154.76	 12.65	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   2	   0	   0	   1	   0	   1	   0	   0	   0	   1	   1	   0	   0	   4	   3	   0	   0	   1	   0	   1	   0	   2	   0	   2	   2	   0	   2	   2	   1	   5	   1	   5	   3	   5	   1	   4	   4	   1	   4	   8	   3	   7	   2	   9	   8	  17	  11	  11	  17	  12	   4	  21	  27	  16	  22	  30	  43	  32	  39	  20	  34	  36	  44	  27	  44	  31	   2	  61	  22	  30	  14	  28	  20	  10	   9	  13	   8	  13	  11	   7	  10	  10	   5	   6	   6	   4	   7	   3	   6	   3	   0	   3	   5	   2	   3	   0	   3	   6	   1	   1	   1	   6	   0	   3	   5	   0	   1	   1	   2	   1	   2	   0	   3	   0	   0	   2	   0	   1	   1	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   1	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
 9	 0	 125.47	  19.30	 125.0	 136	 124.74	  5.55	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   5	   1	   0	   0	   0	   0	   0	   0	   0	   0	   2	   0	   0	   2	   2	   0	   2	   3	   0	   0	   0	   0	   3	   0	   1	   1	   2	   2	   1	   0	   0	   3	   0	   1	   0	   1	   1	   2	   2	   0	   2	   2	   1	   1	   1	   2	   6	   1	   4	   3	   3	   0	   4	   4	   4	   0	   1	   7	  14	   6	  13	  24	  31	  22	  34	  39	  78	  70	  61	 101	  72	   8	  62	  53	  60	  12	  26	  12	  13	   3	   5	   5	   3	   7	   2	   4	   4	   2	   1	   2	   4	   3	   2	   4	   4	   5	   4	   5	   2	   1	   0	   3	   1	   0	   1	   0	   1	   0	   0	   2	   0	   1	   0	   0	   1	   0	   1	   2	   1	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   2	   0	   0	   1	   2	   0	   0	   0	   1	   0	   0	   0	   0	   0	   1	   0	   0	   0	   2	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   0	   1	   0	   0	   0	   0	   3
 9	 1	 124.58	  17.44	 124.0	 150	 124.56	  5.78	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   2	   0	   0	   2	   1	   2	   0	   1	   1	   0	   0	   2	   2	   0	   2	   0	   2	   2	   3	   0	   2	   0	   0	   1	   0	   2	   0	   1	   2	   0	   2	   1	   3	   1	   1	   2	   3	   0	   4	   1	   1	   1	   2	   6	   4	   3	   6	   1	   7	   1	   1	   6	   4	   6	   5	   8	   9	   7	  10	  25	  30	  29	  32	  41	  86	  75	  50	  94	  67	  11	  57	  40	  50	  13	  19	  16	  12	   7	   9	   8	  14	   2	   3	   3	   4	   1	   2	   3	   3	   2	   1	   2	   0	   2	   0	   1	   1	   2	   1	   2	   2	   1	   3	   2	   4	   3	   2	   1	   0	   2	   2	   1	   1	   0	   1	   2	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   2	   0	   1	   0	   1	   0	   0	   1	   0	   0	   0	   0	   0	   1	   1	   0	   1	   0	   0	   1	   1	   0	   0	   0	   1	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
 9	 2	 125.14	  28.30	 125.0	 193	 124.84	 10.09	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   2	   3	   4	   5	   3	   3	   3	   2	   1	   0	   1	   4	   4	   4	   2	   5	   4	   2	   3	   2	   3	   2	   2	   3	   2	   2	   1	   3	   2	   2	   2	   4	   0	   1	   4	   1	   1	   1	   3	   6	   1	   0	   4	   3	   5	   0	   3	   2	   5	   2	   4	   0	   7	   6	   2	   7	   5	   6	  13	   9	  20	   7	  17	  26	  25	  25	  34	  42	  57	  23	  30	  49	  38	  10	  36	  37	  49	  25	  27	  23	  16	  12	  17	   8	   9	  10	   6	   6	   5	   0	  10	   2	   2	   1	   1	   3	   1	   3	   0	   0	   2	   3	   6	   5	   0	   0	   3	   2	   2	   0	   6	   4	   0	   4	   1	   1	   5	   1	   3	   1	   2	   2	   1	   1	   2	   1	   3	   1	   0	   0	   3	   0	   1	   0	   1	   0	   2	   1	   1	   1	   2	   1	   1	   1	   0	   0	   1	   0	   1	   2	   0	   0	   1	   1	   2	   2	   0	   0	   1	   5	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   1	   2	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   2
 9	 3	 124.73	  18.84	 124.0	 137	 124.63	  9.07	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   3	   0	   0	   0	   2	   1	   0	   0	   1	   0	   0	   1	   0	   2	   3	   3	   1	   3	   1	   5	   4	   2	   0	   8	   2	   1	   1	   2	   4	   5	   6	   2	   1	   2	   0	   0	   4	   5	   1	   4	   4	   5	   2	   4	   3	   3	   3	   5	   6	   4	   3	   9	   9	  17	   7	  22	  34	  36	  26	  23	  45	  60	  65	  37	  56	  43	  16	  50	  37	  55	  15	  22	  17	  13	   6	  11	  11	   8	   9	   3	   9	   3	   0	   6	   5	   9	   1	   6	   6	   4	   0	   2	   5	   2	   2	   2	   4	   1	   0	   6	   2	   3	   2	   3	   3	   2	   0	   0	   1	   3	   1	   0	   1	   0	   0	   0	   0	   1	   2	   3	   2	   2	   1	   1	   0	   1	   0	   0	   1	   2	   2	   0	   1	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1
