INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
 0	 0	7.783	6.871	7.011	6.193
 0	 1	7.853	7.326	7.458	6.941
 0	 2	8.343	8.038	8.188	7.905
 0	 3	8.237	8.087	8.128	7.998
 0	 4	7.726	7.682	7.771	7.752
 0	 5	8.303	8.193	8.542	8.449
 0	 6	8.627	8.554	9.073	8.997
 0	 7	9.052	8.820	9.451	9.210
 1	 0	9.185	8.139	7.593	6.722
 1	 1	9.067	8.430	8.109	7.558
 1	 2	6.205	5.909	5.667	5.394
 1	 3	8.369	8.223	7.736	7.601
 1	 4	6.573	6.562	6.140	6.128
 1	 5	9.266	9.125	8.652	8.530
 1	 6	7.637	7.634	7.234	7.236
 1	 7	8.307	8.069	7.953	7.745
 2	 0	7.435	6.726	6.014	5.438
 2	 1	8.136	7.550	6.833	6.345
 2	 2	8.234	7.874	7.252	6.943
 2	 3	8.624	8.468	7.625	7.539
 2	 4	7.204	7.098	6.562	6.469
 2	 5	8.539	8.391	7.852	7.727
 2	 6	9.954	9.925	9.430	9.388
 2	 7	8.637	8.386	8.228	8.007
 3	 0	7.049	6.318	5.717	5.139
 3	 1	7.036	6.499	6.098	5.630
 3	 2	7.583	7.213	6.819	6.495
 3	 3	6.560	6.420	5.984	5.868
 3	 4	7.125	6.992	6.592	6.479
 3	 5	7.647	7.502	7.099	6.999
 3	 6	7.218	7.182	6.793	6.796
 3	 7	9.885	9.676	9.429	9.261
 4	 0	5.700	5.297	4.570	4.238
 4	 1	6.381	6.094	5.557	5.314
 4	 2	6.692	6.514	6.017	5.859
 4	 3	5.880	5.766	5.451	5.355
 4	 4	7.130	7.125	6.484	6.496
 4	 5	7.724	7.475	7.007	6.798
 4	 6	9.698	9.702	9.096	9.097
 4	 7	8.907	8.705	8.475	8.300
 5	 0	5.557	5.223	4.484	4.236
 5	 1	6.447	6.078	5.474	5.144
 5	 2	7.232	6.975	6.269	6.039
 5	 3	7.696	7.540	6.680	6.565
 5	 4	8.298	8.268	7.469	7.427
 5	 5	8.989	8.830	8.289	8.140
 5	 6	10.149	10.040	9.364	9.279
 5	 7	8.200	8.073	7.810	7.695
 6	 0	4.667	4.393	3.671	3.462
 6	 1	5.822	5.579	4.979	4.751
 6	 2	6.248	6.120	5.437	5.342
 6	 3	7.090	6.955	6.379	6.270
 6	 4	8.220	8.238	7.597	7.612
 6	 5	9.052	8.927	8.381	8.257
 6	 6	8.618	8.579	8.164	8.127
 6	 7	9.238	9.057	8.760	8.592
 7	 0	4.755	4.490	3.769	3.600
 7	 1	5.590	5.421	4.605	4.451
 7	 2	6.167	6.003	5.300	5.198
 7	 3	6.352	6.251	5.530	5.480
 7	 4	6.276	6.089	5.591	5.425
 7	 5	6.857	6.687	6.196	6.082
 7	 6	6.833	6.743	6.282	6.220
 7	 7	8.065	7.851	7.561	7.358
 8	 0	4.520	4.360	3.660	3.544
 8	 1	4.947	4.786	4.267	4.140
 8	 2	5.189	4.982	4.674	4.562
 8	 3	4.960	4.937	4.436	4.398
 8	 4	5.288	5.212	4.801	4.730
 8	 5	5.027	4.957	4.601	4.532
 8	 6	4.886	4.898	4.484	4.449
 8	 7	5.254	5.118	4.899	4.780
 9	 0	5.008	4.836	4.111	3.989
 9	 1	5.772	5.553	5.085	4.914
 9	 2	6.044	5.940	5.498	5.434
 9	 3	5.698	5.624	5.135	5.078
 9	 4	5.893	5.839	5.361	5.310
 9	 5	5.534	5.455	5.133	5.056
 9	 6	5.463	5.427	5.054	5.019
 9	 7	5.680	5.644	5.323	5.306
10	 0	4.654	4.421	3.771	3.593
10	 1	5.336	5.105	4.650	4.465
10	 2	6.068	5.954	5.420	5.291
10	 3	5.007	4.924	4.562	4.504
10	 4	5.020	5.009	4.676	4.665
10	 5	4.715	4.651	4.417	4.366
10	 6	4.932	4.789	4.665	4.530
10	 7	4.894	4.714	4.642	4.482
11	 0	5.762	5.344	4.642	4.329
11	 1	5.869	5.614	5.051	4.824
11	 2	6.310	6.111	5.741	5.578
11	 3	5.634	5.483	5.173	5.039
11	 4	5.841	5.691	5.463	5.360
11	 5	5.300	5.217	4.935	4.887
11	 6	4.716	4.646	4.473	4.439
11	 7	5.304	5.167	5.055	4.917
12	 0	6.914	6.341	5.664	5.194
12	 1	6.906	6.544	6.082	5.817
12	 2	8.176	7.902	7.274	7.040
12	 3	7.057	6.879	6.236	6.105
12	 4	6.124	6.108	5.552	5.552
12	 5	5.771	5.620	5.280	5.164
12	 6	6.494	6.442	5.953	5.890
12	 7	6.335	6.210	5.871	5.762
13	 0	7.035	6.255	5.796	5.165
13	 1	6.917	6.653	6.133	5.892
13	 2	6.734	6.484	6.052	5.836
13	 3	5.922	5.802	5.444	5.335
13	 4	5.570	5.456	5.118	5.047
13	 5	5.483	5.401	5.050	4.967
13	 6	4.976	4.937	4.561	4.503
13	 7	5.692	5.509	5.397	5.234
14	 0	6.596	6.009	5.548	5.042
14	 1	6.749	6.476	5.788	5.568
14	 2	7.430	7.200	6.529	6.330
14	 3	5.756	5.554	5.164	4.995
14	 4	6.385	6.366	5.771	5.784
14	 5	5.798	5.753	5.248	5.193
14	 6	5.544	5.496	5.062	5.011
14	 7	5.830	5.684	5.418	5.288
15	 0	6.924	6.325	5.523	5.044
15	 1	5.985	5.653	5.229	4.957
15	 2	7.005	6.856	6.258	6.128
15	 3	6.249	6.049	5.618	5.461
15	 4	5.983	5.973	5.526	5.548
15	 5	5.352	5.243	5.030	5.001
15	 6	5.670	5.695	5.336	5.314
15	 7	5.595	5.480	5.448	5.337
16	 0	8.870	7.783	7.402	6.514
