ch	pt	tc	mean	std	median	outliers	mean_w/o_out	std_w/o_out	samples
 0	 0	  0	 127.97	 1.605	128.0	  1	 128.03	 1.495	 100
 0	 0	  1	 137.72	 1.393	138.0	  0	 137.72	 1.393	 100
 0	 0	  2	 184.25	 2.833	185.0	  1	 184.36	 2.609	 100
 0	 0	  3	 282.13	 2.669	282.0	  0	 282.13	 2.669	 100
 0	 0	  4	 384.02	 2.947	385.0	  0	 384.02	 2.947	 100
 0	 0	  5	 476.04	 2.265	476.0	  3	 476.11	 2.061	 100
 0	 0	  6	 552.09	 2.132	552.0	  0	 552.09	 2.132	 100
 0	 0	  7	 614.03	 2.213	614.0	  5	 613.96	 1.890	 100
 0	 0	  8	 664.45	 1.992	665.0	  1	 664.49	 1.950	 100
 0	 0	  9	 704.44	 2.276	704.0	  0	 704.44	 2.276	 100
 0	 0	 10	 735.17	 2.400	735.0	  0	 735.17	 2.400	 100
 0	 0	 11	 758.18	 2.017	758.0	  3	 758.22	 1.775	 100
 0	 0	 12	 773.03	 2.372	773.0	  5	 773.03	 1.981	 100
 0	 0	 13	 780.86	 1.990	781.0	  3	 780.81	 1.781	 100
 0	 0	 14	 782.77	 2.247	782.5	  0	 782.77	 2.247	 100
 0	 0	 15	 778.95	 2.236	779.0	  5	 778.85	 1.839	 100
 0	 0	 16	 770.17	 2.151	770.0	  5	 770.25	 1.810	 100
 0	 0	 17	 755.92	 1.937	756.0	  2	 756.03	 1.790	 100
 0	 0	 18	 739.83	 2.055	740.0	  4	 739.84	 1.767	 100
 0	 0	 19	 723.26	 2.135	723.0	  0	 723.26	 2.135	 100
 0	 0	 20	 703.63	 2.196	704.0	  0	 703.63	 2.196	 100
 0	 0	 21	 682.37	 1.878	682.0	  2	 682.28	 1.775	 100
 0	 0	 22	 659.44	 1.844	659.0	  3	 659.40	 1.662	 100
 0	 0	 23	 635.18	 2.176	635.0	  6	 635.17	 1.714	 100
 0	 0	 24	 611.67	 2.020	612.0	  3	 611.84	 1.812	 100
 0	 0	 25	 586.86	 1.923	587.0	  1	 586.92	 1.839	 100
 0	 0	 26	 562.05	 1.794	562.0	  0	 562.05	 1.794	 100
 0	 0	 27	 537.26	 1.813	538.0	  3	 537.40	 1.644	 100
 0	 0	 28	 513.58	 1.865	514.0	  1	 513.52	 1.758	 100
 0	 0	 29	 489.39	 1.675	489.0	  1	 489.34	 1.617	 100
 0	 0	 30	 466.62	 1.662	466.0	  2	 466.53	 1.555	 100
 0	 0	 31	 443.71	 1.591	444.0	  0	 443.71	 1.591	 100
 0	 0	 32	 421.64	 1.521	421.0	  1	 421.60	 1.463	 100
 0	 0	 33	 401.14	 1.557	401.0	  0	 401.14	 1.557	 100
 0	 0	 34	 381.19	 1.779	381.0	  2	 381.09	 1.657	 100
 0	 0	 35	 362.51	 1.299	362.0	  0	 362.51	 1.299	 100
 0	 0	 36	 344.70	 1.501	345.0	  0	 344.70	 1.501	 100
 0	 0	 37	 328.83	 1.608	329.0	  0	 328.83	 1.608	 100
 0	 0	 38	 313.66	 1.350	314.0	  1	 313.71	 1.272	 100
 0	 0	 39	 299.33	 1.484	299.0	  0	 299.33	 1.484	 100
 0	 0	 40	 286.38	 1.644	286.0	  0	 286.38	 1.644	 100
 0	 0	 41	 274.25	 1.359	274.0	  0	 274.25	 1.359	 100
 0	 0	 42	 263.76	 1.386	264.0	  0	 263.76	 1.386	 100
 0	 0	 43	 252.14	 1.576	252.0	  2	 252.04	 1.428	 100
 0	 0	 44	 241.76	 1.364	242.0	  0	 241.76	 1.364	 100
 0	 0	 45	 232.86	 1.198	233.0	  0	 232.86	 1.198	 100
 0	 0	 46	 224.47	 1.389	224.0	  0	 224.47	 1.389	 100
 0	 0	 47	 216.78	 1.160	217.0	  0	 216.78	 1.160	 100
 0	 0	 48	 209.71	 1.122	210.0	  0	 209.71	 1.122	 100
 0	 0	 49	 202.85	 1.167	203.0	  0	 202.85	 1.167	 100
 0	 0	 50	 196.92	 1.012	197.0	  0	 196.92	 1.012	 100
 0	 0	 51	 191.34	 1.401	191.0	  0	 191.34	 1.401	 100
 0	 0	 52	 186.26	 1.169	186.0	 49	 186.00	 0.000	 100
 0	 0	 53	 181.17	 1.006	181.0	  0	 181.17	 1.006	 100
 0	 0	 54	 177.48	 1.049	177.5	  8	 177.42	 0.802	 100
 0	 0	 55	 173.23	 1.171	173.0	  0	 173.23	 1.171	 100
 0	 0	 56	 169.53	 1.068	170.0	  0	 169.53	 1.068	 100
 0	 0	 57	 166.13	 1.284	166.0	  0	 166.13	 1.284	 100
 0	 0	 58	 163.22	 1.186	163.0	  0	 163.22	 1.186	 100
 0	 0	 59	 160.59	 0.986	161.0	  0	 160.59	 0.986	 100
 0	 0	 60	 157.78	 1.397	158.0	  0	 157.78	 1.397	 100
 0	 0	 61	 155.32	 1.024	155.0	  0	 155.32	 1.024	 100
 0	 0	 62	 153.56	 1.157	154.0	  0	 153.56	 1.157	 100
 0	 0	 63	 151.35	 1.077	151.0	  0	 151.35	 1.077	 100
 0	 0	 64	 149.42	 0.976	149.0	  0	 149.42	 0.976	 100
 0	 0	 65	 147.83	 1.035	148.0	  0	 147.83	 1.035	 100
 0	 0	 66	 146.17	 0.995	146.0	  0	 146.17	 0.995	 100
 0	 0	 67	 144.98	 0.953	145.0	  0	 144.98	 0.953	 100
 0	 0	 68	 143.69	 1.080	144.0	 44	 144.00	 0.000	 100
 0	 0	 69	 142.32	 1.145	142.0	  0	 142.32	 1.145	 100
 0	 0	 70	 141.14	 1.073	141.0	  0	 141.14	 1.073	 100
 0	 0	 71	 140.04	 0.963	140.0	  0	 140.04	 0.963	 100
