INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
 0	 0	6.606	3.349	5.316	2.725
 0	 1	6.268	3.519	5.379	3.016
 0	 2	8.789	5.973	7.589	5.144
 0	 3	6.235	3.928	5.545	3.498
 0	 4	6.342	3.887	5.684	3.498
 0	 5	5.879	3.803	5.367	3.426
 0	 6	5.686	4.049	5.151	3.670
 0	 7	4.906	4.002	4.504	3.669
 1	 0	6.825	3.943	5.582	3.258
 1	 1	6.025	3.439	5.344	3.050
 1	 2	8.722	5.736	7.696	5.098
 1	 3	6.314	3.974	5.682	3.557
 1	 4	6.256	4.003	5.627	3.644
 1	 5	6.348	4.160	5.685	3.665
 1	 6	5.705	4.049	5.186	3.696
 1	 7	5.235	4.214	4.750	3.845
 2	 0	9.410	4.966	7.503	4.026
 2	 1	8.295	5.085	6.973	4.281
 2	 2	12.516	5.824	10.956	5.193
 2	 3	8.365	6.100	7.430	5.433
 2	 4	8.366	4.225	7.491	3.743
 2	 5	8.078	6.201	7.462	5.670
 2	 6	7.146	6.106	6.476	5.514
 2	 7	6.597	6.079	6.032	5.524
 3	 0	12.699	5.136	9.982	4.170
 3	 1	11.596	5.434	10.066	4.690
 3	 2	18.278	6.107	15.901	5.505
 3	 3	12.012	6.149	10.775	5.601
 3	 4	12.202	6.635	10.874	5.863
 3	 5	11.172	6.594	10.247	5.961
 3	 6	9.978	6.568	9.022	5.919
 3	 7	8.653	6.618	7.990	6.107
 4	 0	17.319	5.118	13.739	4.242
 4	 1	15.623	5.714	13.538	4.994
 4	 2	26.107	10.274	22.595	9.330
 4	 3	16.497	8.842	14.803	7.923
 4	 4	16.663	9.668	14.542	8.504
 4	 5	15.279	9.613	13.916	8.541
 4	 6	13.718	9.844	12.400	8.855
 4	 7	12.250	10.096	11.049	9.078
 5	 0	21.345	5.646	16.120	4.466
 5	 1	18.503	6.204	15.822	5.457
 5	 2	30.590	10.438	26.573	9.622
 5	 3	19.099	9.123	17.266	8.418
 5	 4	18.984	9.752	17.002	8.720
