INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
 0	 0	3.636	3.321	3.081	2.819
 0	 1	4.463	3.861	4.023	3.486
 0	 2	4.695	4.276	4.401	4.010
 0	 3	4.885	4.230	4.647	4.027
 0	 4	5.181	4.527	4.950	4.327
 0	 5	5.002	4.400	4.960	4.363
 0	 6	5.307	4.688	5.318	4.708
 0	 7	4.906	4.598	4.901	4.597
 1	 0	3.378	3.202	2.817	2.667
 1	 1	3.963	3.562	3.504	3.153
 1	 2	4.376	4.078	3.997	3.739
 1	 3	4.530	4.188	4.264	3.944
 1	 4	4.667	4.263	4.440	4.050
 1	 5	4.809	4.288	4.683	4.174
 1	 6	4.875	4.324	4.831	4.281
 1	 7	4.539	4.254	4.561	4.287
 2	 0	3.048	2.774	2.503	2.276
 2	 1	3.403	3.087	3.031	2.747
 2	 2	3.615	3.303	3.270	2.991
 2	 3	3.629	3.391	3.443	3.231
 2	 4	4.093	3.785	3.802	3.517
 2	 5	4.140	3.845	3.926	3.648
 2	 6	4.165	3.790	3.944	3.599
 2	 7	3.996	3.602	3.913	3.527
 3	 0	2.915	2.817	2.359	2.287
 3	 1	3.001	2.903	2.606	2.512
 3	 2	3.122	3.042	2.748	2.686
 3	 3	3.145	3.042	2.866	2.778
 3	 4	3.113	3.084	2.869	2.831
 3	 5	3.316	3.156	3.150	2.992
 3	 6	3.439	3.386	3.290	3.237
 3	 7	3.192	3.154	3.079	3.043
 4	 0	2.535	2.519	2.092	2.069
 4	 1	2.342	2.315	2.073	2.044
 4	 2	2.473	2.365	2.212	2.118
 4	 3	2.416	2.393	2.202	2.185
 4	 4	2.505	2.443	2.284	2.238
 4	 5	2.655	2.630	2.484	2.464
 4	 6	2.734	2.669	2.566	2.505
 4	 7	2.654	2.644	2.485	2.474
 5	 0	2.402	2.346	1.989	1.944
 5	 1	2.371	2.359	2.035	2.029
 5	 2	2.488	2.425	2.161	2.115
 5	 3	2.595	2.547	2.290	2.251
 5	 4	2.479	2.442	2.230	2.197
 5	 5	2.846	2.789	2.588	2.541
 5	 6	2.872	2.833	2.602	2.566
 5	 7	2.953	2.842	2.713	2.610
 6	 0	3.225	2.963	2.623	2.418
 6	 1	3.619	3.250	3.166	2.843
 6	 2	3.531	3.304	3.165	2.961
 6	 3	3.837	3.538	3.514	3.232
 6	 4	3.847	3.465	3.612	3.238
 6	 5	3.939	3.636	3.702	3.429
 6	 6	4.105	3.677	3.860	3.445
 6	 7	4.006	3.573	3.812	3.405
 7	 0	4.675	4.055	3.802	3.304
 7	 1	5.249	4.108	4.556	3.565
 7	 2	5.755	5.287	5.125	4.717
 7	 3	6.094	5.184	5.469	4.677
 7	 4	6.357	5.358	5.831	4.917
 7	 5	6.685	5.711	6.192	5.284
 7	 6	7.043	5.978	6.483	5.518
 7	 7	6.454	5.988	6.060	5.622
 8	 0	5.283	4.141	4.310	3.404
 8	 1	6.324	4.666	5.555	4.089
 8	 2	6.995	5.286	6.146	4.655
 8	 3	7.354	6.137	6.745	5.617
 8	 4	7.708	5.675	7.012	5.178
 8	 5	7.612	5.863	7.123	5.506
 8	 6	7.836	6.009	7.293	5.587
 8	 7	7.150	6.318	6.920	6.191
 9	 0	3.972	3.669	3.246	2.988
 9	 1	4.411	3.857	3.893	3.397
 9	 2	4.462	4.081	4.002	3.658
 9	 3	4.761	4.478	4.417	4.168
 9	 4	4.845	4.338	4.489	4.038
 9	 5	4.800	4.251	4.433	3.898
 9	 6	5.109	4.560	4.866	4.360
 9	 7	4.779	4.594	4.624	4.445
10	 0	2.849	2.767	2.297	2.237
10	 1	2.770	2.708	2.378	2.319
10	 2	2.910	2.773	2.512	2.391
10	 3	2.959	2.880	2.632	2.563
10	 4	3.121	3.065	2.796	2.735
10	 5	3.190	3.111	2.880	2.789
10	 6	3.365	3.327	3.024	2.985
10	 7	3.357	3.228	3.095	2.983
11	 0	3.128	3.054	2.545	2.499
11	 1	3.125	3.039	2.741	2.674
11	 2	3.076	3.004	2.772	2.714
11	 3	3.024	2.956	2.802	2.745
11	 4	3.224	3.201	3.006	2.988
11	 5	3.378	3.335	3.167	3.104
11	 6	3.305	3.244	3.178	3.136
11	 7	3.325	3.283	3.262	3.242
12	 0	2.703	2.669	2.224	2.209
12	 1	2.607	2.476	2.294	2.178
12	 2	2.671	2.610	2.410	2.362
12	 3	2.680	2.644	2.427	2.385
12	 4	2.857	2.757	2.623	2.534
12	 5	3.138	3.080	2.882	2.841
12	 6	3.216	3.158	2.997	2.952
12	 7	3.451	3.317	3.235	3.109
13	 0	3.043	2.959	2.482	2.408
13	 1	2.995	2.941	2.539	2.508
13	 2	2.997	2.897	2.612	2.526
13	 3	3.315	3.237	2.906	2.838
13	 4	3.405	3.374	3.033	3.010
13	 5	3.948	3.838	3.529	3.436
13	 6	3.821	3.771	3.533	3.469
13	 7	4.065	4.021	3.774	3.744
14	 0	3.219	3.165	2.746	2.711
14	 1	3.356	3.144	3.046	2.860
14	 2	3.569	3.470	3.270	3.181
14	 3	3.727	3.673	3.467	3.421
14	 4	4.162	4.074	3.883	3.808
14	 5	4.558	4.449	4.303	4.187
14	 6	4.868	4.576	4.592	4.352
14	 7	4.908	4.851	4.727	4.686
15	 0	3.281	3.099	2.671	2.527
15	 1	3.532	3.354	3.067	2.907
15	 2	3.636	3.352	3.270	3.016
15	 3	3.756	3.658	3.447	3.369
15	 4	4.331	4.194	3.979	3.848
15	 5	4.700	4.569	4.237	4.116
15	 6	4.914	4.558	4.532	4.215
15	 7	4.913	4.808	4.589	4.538
16	 0	3.540	3.185	2.943	2.634
16	 1	3.700	3.441	3.289	3.065
16	 2	3.951	3.631	3.526	3.253
16	 3	4.210	3.930	3.814	3.570
16	 4	4.197	3.818	3.888	3.537
16	 5	4.339	4.086	4.088	3.859
