INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
 0	 0	2.526	2.358	2.255	2.108
 0	 1	2.816	2.676	2.691	2.548
 0	 2	2.979	2.795	2.834	2.667
 0	 3	2.404	2.370	2.357	2.325
 0	 4	3.184	3.033	3.156	3.025
 0	 5	3.206	3.013	3.239	3.035
 0	 6	3.442	3.244	3.404	3.235
 0	 7	3.203	3.084	3.327	3.213
 1	 0	2.882	2.486	2.448	2.131
 1	 1	3.042	2.627	2.708	2.341
 1	 2	3.295	2.862	2.960	2.560
 1	 3	2.641	2.597	2.427	2.379
 1	 4	3.629	3.178	3.393	2.976
 1	 5	3.822	3.183	3.599	2.986
 1	 6	3.902	3.249	3.682	3.081
 1	 7	3.527	3.176	3.398	3.061
 2	 0	3.811	2.886	3.027	2.298
 2	 1	3.834	3.006	3.352	2.615
 2	 2	4.005	3.137	3.581	2.794
 2	 3	3.030	2.882	2.767	2.610
 2	 4	4.302	3.179	3.984	2.959
 2	 5	4.385	3.320	4.234	3.212
 2	 6	4.709	3.505	4.474	3.311
 2	 7	4.270	3.266	4.183	3.245
 3	 0	3.890	3.588	3.124	2.860
 3	 1	4.460	4.157	3.902	3.626
 3	 2	4.590	4.271	4.254	3.948
 3	 3	3.435	2.899	3.220	2.718
 3	 4	5.114	4.776	4.852	4.545
 3	 5	5.218	4.761	5.146	4.703
 3	 6	5.533	5.245	5.321	5.106
 3	 7	5.116	5.093	5.139	5.081
 4	 0	5.385	4.264	4.243	3.368
 4	 1	6.049	4.798	5.196	4.132
 4	 2	6.369	5.097	5.640	4.505
 4	 3	4.423	3.123	4.001	2.807
 4	 4	6.861	5.369	6.302	4.971
 4	 5	6.876	5.637	6.545	5.344
 4	 6	7.428	5.979	6.912	5.585
 4	 7	6.707	5.887	6.555	5.696
 5	 0	5.972	4.134	4.671	3.236
 5	 1	6.760	4.527	5.850	3.943
 5	 2	7.461	4.823	6.508	4.175
 5	 3	4.954	4.249	4.530	3.905
 5	 4	8.160	5.225	7.464	4.837
 5	 5	7.957	5.150	7.582	4.911
 5	 6	8.740	5.569	7.978	5.201
 5	 7	7.864	5.616	7.692	5.423
 6	 0	7.125	5.432	5.584	4.263
 6	 1	8.365	7.076	7.159	6.034
 6	 2	9.243	7.707	8.062	6.781
 6	 3	6.021	4.931	5.489	4.501
 6	 4	10.102	8.222	9.116	7.379
 6	 5	10.107	8.569	9.540	7.971
 6	 6	10.993	9.063	9.939	8.451
 6	 7	9.601	8.591	9.537	8.655
 7	 0	8.791	6.344	6.738	4.836
 7	 1	10.145	4.590	8.687	3.951
 7	 2	11.291	5.041	9.726	4.262
 7	 3	7.249	4.914	6.424	4.275
 7	 4	12.429	8.788	11.226	7.957
 7	 5	12.464	8.593	11.608	8.069
 7	 6	13.683	8.959	11.874	8.263
 7	 7	11.976	9.099	11.464	8.501
 8	 0	9.640	6.275	7.664	4.998
 8	 1	11.082	6.551	9.936	5.981
 8	 2	12.705	7.260	11.370	6.553
 8	 3	8.212	5.275	7.605	4.917
 8	 4	13.985	8.639	12.897	8.156
 8	 5	13.819	10.725	13.476	10.410
 8	 6	15.493	11.061	13.821	10.344
 8	 7	13.797	11.541	13.610	11.590
 9	 0	7.720	5.216	6.197	4.187
 9	 1	8.764	4.369	7.848	3.912
 9	 2	9.867	4.898	8.837	4.368
 9	 3	6.468	5.043	5.853	4.493
 9	 4	11.085	5.904	9.970	5.287
 9	 5	11.235	8.481	10.470	7.816
 9	 6	12.273	8.869	10.706	7.909
 9	 7	11.134	9.370	10.338	8.704
10	 0	5.623	3.828	4.543	3.128
10	 1	6.572	4.576	5.886	4.072
10	 2	7.311	5.137	6.509	4.543
10	 3	5.051	4.525	4.563	4.101
10	 4	8.256	7.679	7.588	7.063
10	 5	8.345	7.568	8.057	7.320
10	 6	8.945	8.343	8.141	7.734
10	 7	8.161	7.933	8.089	7.965
11	 0	5.374	3.601	4.498	3.007
11	 1	6.324	4.388	5.693	3.950
11	 2	7.163	4.940	6.455	4.437
11	 3	4.832	3.211	4.485	2.984
11	 4	8.204	5.744	7.546	5.302
11	 5	8.340	5.970	7.955	5.650
11	 6	8.976	6.408	8.289	5.962
11	 7	8.389	6.530	8.154	6.311
12	 0	5.221	3.934	4.262	3.233
12	 1	6.110	4.440	5.321	3.879
12	 2	6.718	5.192	5.852	4.543
12	 3	4.760	4.507	4.273	4.049
12	 4	7.627	5.809	6.822	5.198
12	 5	7.707	5.884	7.185	5.437
12	 6	8.310	6.327	7.384	5.655
12	 7	7.702	6.308	7.168	5.899
13	 0	4.384	3.688	3.628	3.062
13	 1	4.940	4.388	4.442	3.942
13	 2	5.473	4.825	5.021	4.462
13	 3	4.141	4.092	3.887	3.790
13	 4	6.386	5.526	5.781	5.008
13	 5	6.619	5.728	6.322	5.464
13	 6	7.113	6.972	6.463	6.387
13	 7	6.669	5.999	6.407	5.750
14	 0	3.955	3.646	3.231	2.991
14	 1	4.506	4.212	3.898	3.668
14	 2	4.770	4.469	4.401	4.133
14	 3	4.111	4.099	3.831	3.798
14	 4	5.457	5.138	5.020	4.745
14	 5	5.743	5.300	5.620	5.171
14	 6	6.373	5.753	6.122	5.529
14	 7	6.017	5.653	6.067	5.719
15	 0	3.485	2.516	2.870	2.085
15	 1	3.926	2.873	3.496	2.570
15	 2	4.059	3.939	3.749	3.643
15	 3	3.340	3.316	3.124	3.095
15	 4	4.940	4.422	4.554	4.101
15	 5	5.423	5.082	5.153	4.799
15	 6	5.686	5.249	5.274	4.850
15	 7	5.702	5.448	5.417	5.167
16	 0	3.613	2.817	2.988	2.348
16	 1	3.877	2.972	3.450	2.640
16	 2	3.662	2.972	3.333	2.697
16	 3	2.968	2.790	2.726	2.543
16	 4	4.202	4.139	3.872	3.831
16	 5	4.438	4.119	4.163	3.854
16	 6	4.623	4.558	4.313	4.259
16	 7	4.341	4.350	4.158	4.160
17	 0	3.719	3.545	3.051	2.895
17	 1	4.085	3.889	3.733	3.558
17	 2	4.120	3.937	3.744	3.592
17	 3	3.209	3.113	2.979	2.874
17	 4	4.721	4.595	4.380	4.304
17	 5	4.949	4.756	4.612	4.373
17	 6	5.088	4.946	4.652	4.536
17	 7	4.858	4.834	4.627	4.598
18	 0	3.990	2.806	3.375	2.387
18	 1	4.834	4.297	4.307	3.847
18	 2	5.199	4.837	4.590	4.243
18	 3	3.602	3.089	3.301	2.801
18	 4	5.729	5.291	5.289	4.904
18	 5	5.955	5.567	5.562	5.169
18	 6	6.357	5.921	5.780	5.418
18	 7	5.826	5.548	5.663	5.381
19	 0	5.495	4.138	4.419	3.332
19	 1	6.351	6.106	5.505	5.269
19	 2	6.720	6.410	6.069	5.900
19	 3	4.548	4.463	4.142	4.018
19	 4	7.459	7.317	6.906	6.771
19	 5	7.463	7.263	7.106	6.880
19	 6	7.910	7.598	7.312	7.148
19	 7	7.169	7.080	7.121	7.064
20	 0	5.570	3.966	4.585	3.283
20	 1	6.749	4.482	5.965	3.977
20	 2	7.230	5.196	6.384	4.569
20	 3	4.920	4.715	4.425	4.240
20	 4	8.122	5.843	7.478	5.387
20	 5	8.068	5.842	7.801	5.611
20	 6	8.870	6.329	8.227	5.937
20	 7	7.834	6.325	7.747	6.331
21	 0	5.912	4.017	4.810	3.290
21	 1	6.830	4.586	6.175	4.178
21	 2	7.488	5.049	6.794	4.590
21	 3	4.655	4.381	4.393	4.117
21	 4	8.178	5.584	7.728	5.271
21	 5	8.416	5.793	8.194	5.599
21	 6	9.213	6.176	8.533	5.831
21	 7	8.237	6.233	8.098	6.137
22	 0	7.081	4.366	5.704	3.521
22	 1	8.307	4.370	7.482	3.930
22	 2	9.016	4.882	8.155	4.520
22	 3	5.567	4.745	5.133	4.340
22	 4	10.193	5.718	9.348	5.209
22	 5	10.264	5.844	9.739	5.525
22	 6	11.113	6.256	9.754	5.602
22	 7	9.996	6.195	9.552	5.922
23	 0	9.291	6.538	7.265	5.119
23	 1	10.765	7.208	9.499	6.314
23	 2	11.690	7.751	10.282	6.808
23	 3	7.124	5.396	6.443	4.824
23	 4	12.794	8.584	11.856	8.090
23	 5	12.925	8.709	12.390	8.469
23	 6	14.719	9.523	12.715	8.723
23	 7	12.639	9.193	12.367	9.264
24	 0	7.420	4.507	5.792	3.519
24	 1	8.906	4.702	7.797	4.169
24	 2	9.613	5.009	8.342	4.301
24	 3	6.087	5.044	5.513	4.544
24	 4	10.869	8.152	9.979	7.559
24	 5	10.903	8.180	10.371	7.840
24	 6	11.725	8.617	10.708	8.199
24	 7	10.342	8.602	10.408	8.794
25	 0	6.803	4.498	5.388	3.556
25	 1	7.821	4.658	6.837	4.111
25	 2	8.575	5.071	7.506	4.451
25	 3	5.625	4.863	5.009	4.331
25	 4	9.957	5.903	8.711	5.178
25	 5	10.003	8.361	9.134	7.602
25	 6	10.917	9.264	9.466	8.206
25	 7	9.703	9.098	9.099	8.477
26	 0	5.466	4.125	4.413	3.326
26	 1	6.305	4.655	5.573	4.112
26	 2	6.721	4.902	6.042	4.428
26	 3	4.382	2.945	3.987	2.707
26	 4	7.583	5.499	6.895	5.057
26	 5	7.754	5.693	7.207	5.239
26	 6	7.948	5.887	7.257	5.422
26	 7	7.380	5.981	6.933	5.749
27	 0	4.782	4.070	3.815	3.259
27	 1	5.396	4.511	4.753	3.967
27	 2	5.740	4.846	5.155	4.398
27	 3	3.941	3.890	3.633	3.579
27	 4	6.365	5.252	5.841	4.871
27	 5	6.286	5.266	6.045	5.053
27	 6	6.947	5.708	6.435	5.362
27	 7	6.117	5.477	6.022	5.480
28	 0	4.168	3.829	3.332	3.093
28	 1	4.621	4.296	4.057	3.806
28	 2	4.804	4.564	4.246	4.053
28	 3	3.414	2.996	3.077	2.695
28	 4	5.395	5.001	5.025	4.670
28	 5	5.242	4.957	4.989	4.720
28	 6	5.609	5.371	5.305	5.078
28	 7	5.184	5.080	5.143	5.054
29	 0	3.302	2.643	2.791	2.245
29	 1	3.817	3.059	3.345	2.651
29	 2	3.947	3.227	3.591	2.955
