# ASIC configuration for the measurements:
# ------------------------------------------------------------------------------
# Mode = 000 
# Bias = 0101 
# CSArefs = 1011 
# Shaper = 110 
# Leakage mask = 00000000000000000000000000000000 
# Discr. enable mask = 11111111111111111111111111111111 
# Calibration mask = 00000000000000000000000000000000 
# Threshold = 255 
# FineTHR[0] = 001 
# FineTHR[1] = 001 
# FineTHR[2] = 001 
# FineTHR[3] = 001 
# FineTHR[4] = 001 
# FineTHR[5] = 001 
# FineTHR[6] = 001 
# FineTHR[7] = 001 
# FineTHR[8] = 001 
# FineTHR[9] = 001 
# FineTHR[10] = 001 
# FineTHR[11] = 001 
# FineTHR[12] = 001 
# FineTHR[13] = 001 
# FineTHR[14] = 001 
# FineTHR[15] = 001 
# FineTHR[16] = 001 
# FineTHR[17] = 001 
# FineTHR[18] = 001 
# FineTHR[19] = 001 
# FineTHR[20] = 001 
# FineTHR[21] = 001 
# FineTHR[22] = 001 
# FineTHR[23] = 001 
# FineTHR[24] = 001 
# FineTHR[25] = 001 
# FineTHR[26] = 001 
# FineTHR[27] = 001 
# FineTHR[28] = 001 
# FineTHR[29] = 001 
# FineTHR[30] = 001 
# FineTHR[31] = 001 
# ------------------------------------------------------------------------------
# Event data block #1
# Threshold	DAC	Events	Triggered	CH#
200	0	1000	0	0
200	0	1000	0	1
200	0	1000	0	2
200	0	1000	5	3
200	0	1000	4	4
200	0	1000	20	5
200	0	1000	58	6
200	0	1000	69	7
200	0	1000	64	8
200	0	1000	71	9
200	0	1000	24	10
200	0	1000	21	11
200	0	1000	1	12
200	0	1000	0	13
200	0	1000	0	14
200	0	1000	0	15
200	0	1000	0	16
200	0	1000	18	17
200	0	1000	4	18
200	0	1000	41	19
200	0	1000	33	20
200	0	1000	30	21
200	0	1000	180	22
200	0	1000	96	23
200	0	1000	84	24
200	0	1000	73	25
200	0	1000	119	26
200	0	1000	26	27
200	0	1000	0	28
200	0	1000	0	29
200	0	1000	0	30
200	0	1000	0	31
# Event data block #2
# Threshold	DAC	Events	Triggered	CH#
201	0	1000	0	0
201	0	1000	0	1
201	0	1000	0	2
201	0	1000	6	3
201	0	1000	4	4
201	0	1000	22	5
201	0	1000	51	6
201	0	1000	62	7
201	0	1000	60	8
201	0	1000	71	9
201	0	1000	25	10
201	0	1000	21	11
201	0	1000	2	12
201	0	1000	0	13
201	0	1000	0	14
201	0	1000	0	15
201	0	1000	1	16
201	0	1000	24	17
201	0	1000	5	18
201	0	1000	41	19
201	0	1000	33	20
201	0	1000	31	21
201	0	1000	198	22
201	0	1000	88	23
201	0	1000	79	24
201	0	1000	62	25
201	0	1000	120	26
201	0	1000	29	27
201	0	1000	0	28
201	0	1000	0	29
201	0	1000	0	30
201	0	1000	0	31
# Event data block #3
# Threshold	DAC	Events	Triggered	CH#
202	0	1000	0	0
202	0	1000	0	1
202	0	1000	0	2
202	0	1000	7	3
202	0	1000	1	4
202	0	1000	20	5
202	0	1000	64	6
202	0	1000	79	7
202	0	1000	74	8
202	0	1000	88	9
202	0	1000	28	10
202	0	1000	22	11
202	0	1000	0	12
202	0	1000	0	13
202	0	1000	0	14
202	0	1000	0	15
202	0	1000	1	16
202	0	1000	27	17
202	0	1000	2	18
202	0	1000	52	19
202	0	1000	36	20
202	0	1000	31	21
202	0	1000	228	22
202	0	1000	110	23
202	0	1000	100	24
202	0	1000	85	25
202	0	1000	149	26
202	0	1000	32	27
202	0	1000	0	28
202	0	1000	0	29
202	0	1000	0	30
202	0	1000	0	31
# Event data block #4
# Threshold	DAC	Events	Triggered	CH#
203	0	1000	0	0
203	0	1000	0	1
203	0	1000	0	2
203	0	1000	11	3
203	0	1000	2	4
203	0	1000	35	5
203	0	1000	77	6
203	0	1000	86	7
203	0	1000	84	8
203	0	1000	98	9
203	0	1000	40	10
203	0	1000	35	11
203	0	1000	1	12
203	0	1000	0	13
203	0	1000	0	14
203	0	1000	0	15
203	0	1000	1	16
203	0	1000	46	17
203	0	1000	4	18
203	0	1000	71	19
203	0	1000	53	20
203	0	1000	44	21
203	0	1000	264	22
203	0	1000	116	23
203	0	1000	114	24
203	0	1000	93	25
203	0	1000	151	26
203	0	1000	44	27
203	0	1000	1	28
203	0	1000	0	29
203	0	1000	0	30
203	0	1000	0	31
# Event data block #5
# Threshold	DAC	Events	Triggered	CH#
204	0	1000	0	0
204	0	1000	0	1
204	0	1000	0	2
204	0	1000	17	3
204	0	1000	5	4
204	0	1000	35	5
204	0	1000	67	6
204	0	1000	83	7
204	0	1000	77	8
204	0	1000	92	9
204	0	1000	40	10
204	0	1000	36	11
204	0	1000	3	12
204	0	1000	1	13
204	0	1000	1	14
204	0	1000	1	15
204	0	1000	3	16
204	0	1000	49	17
204	0	1000	7	18
204	0	1000	64	19
204	0	1000	46	20
204	0	1000	44	21
204	0	1000	335	22
204	0	1000	109	23
204	0	1000	102	24
204	0	1000	85	25
204	0	1000	152	26
204	0	1000	45	27
204	0	1000	1	28
204	0	1000	0	29
204	0	1000	2	30
204	0	1000	1	31
# Event data block #6
# Threshold	DAC	Events	Triggered	CH#
205	0	1000	0	0
205	0	1000	0	1
205	0	1000	0	2
205	0	1000	12	3
205	0	1000	1	4
205	0	1000	21	5
205	0	1000	65	6
205	0	1000	81	7
205	0	1000	74	8
205	0	1000	95	9
205	0	1000	33	10
205	0	1000	25	11
205	0	1000	0	12
205	0	1000	0	13
205	0	1000	0	14
205	0	1000	0	15
205	0	1000	0	16
205	0	1000	49	17
205	0	1000	6	18
205	0	1000	57	19
205	0	1000	41	20
205	0	1000	34	21
205	0	1000	424	22
205	0	1000	117	23
205	0	1000	102	24
205	0	1000	84	25
205	0	1000	179	26
205	0	1000	37	27
205	0	1000	0	28
205	0	1000	0	29
205	0	1000	0	30
205	0	1000	0	31
# Event data block #7
# Threshold	DAC	Events	Triggered	CH#
206	0	1000	0	0
206	0	1000	0	1
206	0	1000	0	2
206	0	1000	14	3
206	0	1000	2	4
206	0	1000	23	5
206	0	1000	52	6
206	0	1000	73	7
206	0	1000	68	8
206	0	1000	89	9
206	0	1000	30	10
206	0	1000	24	11
206	0	1000	1	12
206	0	1000	0	13
206	0	1000	0	14
206	0	1000	0	15
206	0	1000	2	16
206	0	1000	54	17
206	0	1000	4	18
206	0	1000	56	19
206	0	1000	39	20
206	0	1000	32	21
206	0	1000	545	22
206	0	1000	113	23
206	0	1000	101	24
206	0	1000	76	25
206	0	1000	212	26
206	0	1000	39	27
206	0	1000	0	28
206	0	1000	0	29
206	0	1000	2	30
206	0	1000	1	31
# Event data block #8
# Threshold	DAC	Events	Triggered	CH#
207	0	1000	0	0
207	0	1000	0	1
207	0	1000	1	2
207	0	1000	29	3
