ch	pt	tc	mean	std	median	outliers	mean_w/o_out	std_w/o_out	samples
 0	 0	  0	 162.51	 7.600	162.0	 14	 162.41	 2.685	 100
 0	 0	  1	 181.80	 8.469	181.0	 13	 181.53	 3.162	 100
 0	 0	  2	 226.43	 7.946	227.0	 11	 227.18	 3.157	 100
 0	 0	  3	 305.81	 7.022	305.0	  6	 304.72	 3.623	 100
 0	 0	  4	 374.26	 7.484	374.0	 13	 374.41	 3.175	 100
 0	 0	  5	 440.61	 8.322	440.0	 15	 440.21	 3.079	 100
 0	 0	  6	 494.94	 9.093	494.0	 11	 494.30	 4.603	 100
 0	 0	  7	 539.91	 6.688	541.0	  8	 540.70	 4.242	 100
 0	 0	  8	 578.59	 7.325	579.0	 14	 579.47	 3.154	 100
 0	 0	  9	 609.04	 9.164	609.0	 12	 608.58	 4.533	 100
 0	 0	 10	 630.61	 6.331	631.0	 12	 631.17	 3.138	 100
 0	 0	 11	 646.03	 6.108	646.0	 13	 646.54	 3.378	 100
 0	 0	 12	 657.50	 8.774	658.0	 12	 658.08	 4.511	 100
 0	 0	 13	 662.19	 8.035	663.0	 12	 663.23	 3.641	 100
 0	 0	 14	 664.41	 8.010	664.0	  9	 664.49	 4.094	 100
 0	 0	 15	 660.48	 7.462	661.0	 14	 660.92	 2.951	 100
 0	 0	 16	 653.80	 8.227	653.0	  7	 653.38	 3.741	 100
 0	 0	 17	 644.64	 9.556	644.0	 16	 643.13	 4.139	 100
 0	 0	 18	 631.24	14.812	630.5	 11	 631.11	 8.066	 100
 0	 0	 19	 617.37	16.126	618.0	 13	 617.86	 7.488	 100
 0	 0	 20	 601.09	11.648	601.0	  9	 601.31	 8.055	 100
 0	 0	 21	 586.15	12.158	586.0	 11	 586.21	 7.190	 100
 0	 0	 22	 568.64	12.134	567.0	  7	 567.25	 7.318	 100
 0	 0	 23	 552.32	11.477	551.5	 11	 551.60	 5.967	 100
 0	 0	 24	 530.29	12.571	530.0	 14	 529.86	 5.138	 100
 0	 0	 25	 511.92	11.277	513.5	 11	 512.92	 7.727	 100
 0	 0	 26	 492.84	12.615	492.0	  8	 492.14	 8.043	 100
 0	 0	 27	 474.17	11.207	474.0	  7	 473.54	 6.572	 100
 0	 0	 28	 455.16	 9.957	456.0	  7	 455.82	 5.864	 100
 0	 0	 29	 438.03	10.923	437.0	 11	 436.80	 6.710	 100
 0	 0	 30	 420.78	 9.970	420.0	 12	 419.57	 4.915	 100
 0	 0	 31	 404.69	 8.521	405.0	 11	 405.17	 5.311	 100
 0	 0	 32	 386.76	 6.757	386.0	  9	 385.93	 4.160	 100
 0	 0	 33	 370.54	 7.839	372.0	 14	 371.79	 3.495	 100
 0	 0	 34	 357.33	 6.592	357.0	  6	 357.21	 4.583	 100
 0	 0	 35	 343.06	 6.505	342.0	  5	 342.48	 4.443	 100
 0	 0	 36	 332.66	 6.269	332.0	 12	 331.76	 3.144	 100
 0	 0	 37	 317.44	 6.667	318.0	  6	 317.82	 3.940	 100
 0	 0	 38	 306.84	 4.735	307.0	  5	 307.13	 3.565	 100
 0	 0	 39	 294.99	 5.155	295.5	  6	 295.12	 3.445	 100
 0	 0	 40	 286.21	 4.243	286.0	  5	 286.03	 3.044	 100
 0	 0	 41	 277.13	 4.223	277.0	  3	 276.96	 2.933	 100
 0	 0	 42	 269.35	 4.504	269.0	  6	 269.19	 3.244	 100
 0	 0	 43	 261.08	 3.992	261.0	  6	 261.28	 3.067	 100
 0	 0	 44	 254.60	 4.606	254.0	 10	 254.28	 2.926	 100
 0	 0	 45	 245.64	 4.982	246.0	 10	 246.03	 2.774	 100
 0	 0	 46	 240.03	 3.057	240.0	 12	 239.97	 1.872	 100
 0	 0	 47	 233.36	 2.848	234.0	  1	 233.44	 2.734	 100
 0	 0	 48	 228.26	 3.460	229.0	 18	 228.39	 1.844	 100
 0	 0	 49	 222.45	 2.743	222.0	  1	 222.56	 2.544	 100
 0	 0	 50	 218.15	 3.192	218.0	 10	 217.66	 1.831	 100
 0	 0	 51	 213.65	 3.261	213.0	 12	 213.28	 1.941	 100
 0	 0	 52	 209.59	 3.045	210.0	 14	 209.95	 1.593	 100
 0	 0	 53	 205.73	 2.131	206.0	  4	 205.95	 1.877	 100
 0	 0	 54	 202.79	 2.302	202.0	  4	 202.50	 1.759	 100
 0	 0	 55	 199.06	 2.473	199.0	  8	 199.29	 1.641	 100
 0	 0	 56	 196.48	 1.962	197.0	  4	 196.59	 1.632	 100
 0	 0	 57	 193.36	 2.650	193.0	 11	 193.22	 1.491	 100
 0	 0	 58	 191.32	 2.566	191.0	  9	 191.25	 1.847	 100
 0	 0	 59	 188.63	 2.330	189.0	  6	 188.52	 1.715	 100
 0	 0	 60	 186.65	 2.091	187.0	  6	 186.63	 1.586	 100
 0	 0	 61	 184.19	 2.112	184.0	  7	 184.28	 1.542	 100
 0	 0	 62	 182.49	 2.316	182.0	  8	 182.37	 1.765	 100
 0	 0	 63	 180.49	 2.406	181.0	  7	 180.85	 1.668	 100
 0	 0	 64	 179.09	 2.470	179.0	  7	 179.05	 1.690	 100
 0	 0	 65	 177.38	 2.024	178.0	  4	 177.63	 1.630	 100
 0	 0	 66	 176.18	 2.226	176.0	  5	 176.25	 1.726	 100
 0	 0	 67	 175.02	 2.462	175.0	  8	 175.18	 1.766	 100
 0	 0	 68	 173.79	 2.194	174.0	  3	 173.69	 1.799	 100
 0	 0	 69	 172.53	 2.303	173.0	  8	 172.77	 1.697	 100
 0	 0	 70	 171.69	 2.381	172.0	  6	 171.89	 1.675	 100
 0	 0	 71	 170.59	 2.118	171.0	  9	 170.88	 1.405	 100
 0	 0	 72	 170.44	 2.271	170.0	  7	 170.02	 1.700	 100
 0	 0	 73	 169.16	 1.983	169.0	  4	 169.18	 1.556	 100
 0	 0	 74	 168.90	 2.013	169.0	  4	 168.78	 1.488	 100
 0	 0	 75	 168.43	 1.960	168.0	  4	 168.29	 1.458	 100
 0	 0	 76	 167.74	 1.910	168.0	  3	 167.68	 1.717	 100
 0	 0	 77	 166.89	 1.786	167.0	  3	 166.95	 1.550	 100
 0	 0	 78	 166.17	 2.070	166.0	  2	 166.28	 1.952	 100
 0	 0	 79	 165.73	 2.251	165.5	 29	 165.39	 0.870	 100
 0	 0	 80	 165.73	 1.607	166.0	  0	 165.73	 1.607	 100
 0	 0	 81	 165.43	 1.966	165.0	  5	 165.28	 1.655	 100
 0	 0	 82	 164.99	 1.992	165.0	  4	 164.97	 1.689	 100
 0	 0	 83	 164.80	 2.179	165.0	  4	 164.72	 1.856	 100
 0	 0	 84	 164.11	 2.010	164.0	  4	 164.18	 1.515	 100
 0	 0	 85	 164.17	 2.035	164.0	  5	 164.01	 1.647	 100
 0	 0	 86	 163.77	 2.049	164.0	  3	 163.82	 1.860	 100
 0	 0	 87	 163.70	 1.778	164.0	  3	 163.78	 1.416	 100
 0	 0	 88	 163.41	 1.949	163.5	  0	 163.41	 1.949	 100
 0	 0	 89	 163.38	 1.813	164.0	  3	 163.32	 1.558	 100
 0	 0	 90	 162.79	 2.105	162.0	  8	 162.70	 1.389	 100
 0	 0	 91	 163.38	 2.347	163.0	  9	 163.21	 1.677	 100
 0	 0	 92	 163.11	 2.039	163.0	  4	 163.11	 1.582	 100
 0	 0	 93	 162.53	 2.213	162.0	  5	 162.51	 1.756	 100
