ch	pt	tc	mean	std	median	outliers	mean_w/o_out	std_w/o_out	samples
 0	 0	  0	 163.81	 1.440	164.0	  0	 163.81	 1.440	 100
 0	 0	  1	 173.30	 1.904	173.0	  2	 173.20	 1.799	 100
 0	 0	  2	 234.16	 1.852	234.0	  0	 234.16	 1.852	 100
 0	 0	  3	 342.08	 2.317	342.0	  0	 342.08	 2.317	 100
 0	 0	  4	 454.08	 1.993	454.0	  4	 454.20	 1.714	 100
 0	 0	  5	 552.16	 2.004	552.0	  2	 552.27	 1.881	 100
 0	 0	  6	 635.46	 1.800	635.0	  2	 635.35	 1.625	 100
 0	 0	  7	 704.23	 2.024	705.0	  3	 704.40	 1.789	 100
 0	 0	  8	 760.36	 1.818	761.0	  1	 760.42	 1.709	 100
 0	 0	  9	 806.11	 1.885	806.0	  1	 806.06	 1.828	 100
 0	 0	 10	 841.90	 1.580	842.0	  0	 841.90	 1.580	 100
 0	 0	 11	 868.51	 1.845	869.0	  1	 868.57	 1.768	 100
 0	 0	 12	 886.69	 1.529	887.0	  1	 886.74	 1.461	 100
 0	 0	 13	 897.26	 2.058	898.0	  4	 897.46	 1.841	 100
 0	 0	 14	 901.46	 1.585	901.0	  0	 901.46	 1.585	 100
 0	 0	 15	 900.40	 1.735	901.0	  0	 900.40	 1.735	 100
 0	 0	 16	 892.65	 2.129	893.0	  5	 892.36	 1.744	 100
 0	 0	 17	 881.66	 1.881	882.0	  1	 881.72	 1.802	 100
 0	 0	 18	 865.91	 1.471	866.0	  1	 865.96	 1.392	 100
 0	 0	 19	 848.75	 1.760	849.0	  1	 848.80	 1.702	 100
 0	 0	 20	 830.14	 2.211	830.0	  0	 830.14	 2.211	 100
 0	 0	 21	 808.29	 1.771	808.0	  3	 808.13	 1.552	 100
 0	 0	 22	 786.02	 1.717	786.0	  1	 785.97	 1.650	 100
 0	 0	 23	 761.29	 1.777	761.0	  1	 761.34	 1.703	 100
 0	 0	 24	 736.69	 1.796	737.0	  1	 736.74	 1.741	 100
 0	 0	 25	 711.21	 2.185	711.0	  0	 711.21	 2.185	 100
 0	 0	 26	 685.05	 1.648	685.0	  3	 684.90	 1.418	 100
 0	 0	 27	 659.66	 1.485	660.0	  1	 659.71	 1.416	 100
 0	 0	 28	 633.98	 1.741	634.0	  2	 633.97	 1.569	 100
 0	 0	 29	 608.06	 1.594	608.0	  0	 608.06	 1.594	 100
 0	 0	 30	 583.69	 1.650	584.0	  1	 583.64	 1.568	 100
 0	 0	 31	 559.21	 1.871	559.0	  1	 559.16	 1.817	 100
 0	 0	 32	 535.36	 1.586	535.0	  0	 535.36	 1.586	 100
 0	 0	 33	 513.43	 1.559	514.0	  1	 513.47	 1.501	 100
 0	 0	 34	 491.79	 1.486	492.0	  0	 491.79	 1.486	 100
 0	 0	 35	 470.80	 1.820	471.0	  1	 470.85	 1.763	 100
 0	 0	 36	 451.45	 1.527	452.0	  0	 451.45	 1.527	 100
 0	 0	 37	 432.16	 1.751	432.0	  0	 432.16	 1.751	 100
 0	 0	 38	 414.51	 1.738	414.0	  0	 414.51	 1.738	 100
 0	 0	 39	 397.94	 1.601	398.0	  0	 397.94	 1.601	 100
 0	 0	 40	 382.37	 1.715	382.0	  1	 382.31	 1.627	 100
 0	 0	 41	 367.51	 1.714	368.0	  2	 367.60	 1.604	 100
 0	 0	 42	 353.63	 1.412	354.0	  0	 353.63	 1.412	 100
 0	 0	 43	 341.16	 1.405	341.0	  3	 341.11	 1.126	 100
 0	 0	 44	 329.65	 1.250	330.0	  0	 329.65	 1.250	 100
 0	 0	 45	 318.27	 1.503	318.0	  0	 318.27	 1.503	 100
 0	 0	 46	 308.02	 1.414	308.0	  0	 308.02	 1.414	 100
 0	 0	 47	 298.22	 1.368	298.0	  0	 298.22	 1.368	 100
 0	 0	 48	 288.94	 1.213	289.0	  0	 288.94	 1.213	 100
 0	 0	 49	 280.32	 1.406	280.0	  0	 280.32	 1.406	 100
 0	 0	 50	 273.09	 1.415	273.0	  0	 273.09	 1.415	 100
