INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
 0	 0	2.480	2.407	2.117	2.053
 0	 1	2.661	2.616	2.345	2.305
 0	 2	2.463	2.446	2.248	2.239
 0	 3	2.363	2.341	2.212	2.194
 0	 4	2.292	2.266	2.225	2.205
 0	 5	2.390	2.391	2.321	2.322
 0	 6	2.539	2.523	2.533	2.519
 0	 7	2.355	2.354	2.411	2.415
 1	 0	2.553	2.382	2.129	1.991
 1	 1	2.663	2.511	2.263	2.146
 1	 2	2.451	2.432	2.187	2.170
 1	 3	2.485	2.452	2.264	2.232
 1	 4	2.487	2.475	2.341	2.331
 1	 5	2.595	2.581	2.443	2.429
 1	 6	2.552	2.537	2.440	2.427
 1	 7	2.598	2.536	2.557	2.500
 2	 0	2.746	2.620	2.235	2.144
 2	 1	2.692	2.531	2.350	2.207
 2	 2	2.581	2.536	2.326	2.290
 2	 3	2.557	2.548	2.344	2.337
 2	 4	2.499	2.474	2.371	2.346
 2	 5	2.625	2.616	2.468	2.462
 2	 6	2.548	2.566	2.395	2.401
 2	 7	2.599	2.587	2.476	2.465
 3	 0	2.564	2.419	2.128	2.008
 3	 1	2.541	2.503	2.181	2.157
 3	 2	2.535	2.499	2.211	2.182
 3	 3	2.492	2.442	2.206	2.158
 3	 4	2.476	2.458	2.245	2.234
 3	 5	2.671	2.592	2.412	2.347
 3	 6	2.668	2.640	2.430	2.401
 3	 7	2.768	2.694	2.568	2.509
 4	 0	2.572	2.318	2.166	1.948
 4	 1	2.582	2.400	2.275	2.120
 4	 2	2.508	2.458	2.290	2.241
 4	 3	2.557	2.474	2.340	2.271
 4	 4	2.599	2.552	2.403	2.364
 4	 5	2.552	2.516	2.366	2.334
 4	 6	2.680	2.623	2.518	2.461
 4	 7	2.678	2.629	2.610	2.562
 5	 0	2.571	2.342	2.157	1.971
 5	 1	2.476	2.391	2.194	2.127
 5	 2	2.324	2.312	2.145	2.130
 5	 3	2.425	2.390	2.289	2.254
 5	 4	2.446	2.386	2.380	2.327
 5	 5	2.382	2.352	2.297	2.269
 5	 6	2.628	2.615	2.585	2.577
 5	 7	2.671	2.593	2.666	2.589
 6	 0	3.012	2.634	2.468	2.132
 6	 1	3.007	2.827	2.559	2.403
 6	 2	2.899	2.735	2.542	2.402
 6	 3	2.742	2.669	2.432	2.379
 6	 4	2.787	2.747	2.500	2.469
 6	 5	2.812	2.708	2.544	2.451
 6	 6	2.799	2.770	2.552	2.530
 6	 7	2.755	2.737	2.525	2.506
 7	 0	3.153	3.039	2.621	2.514
 7	 1	2.958	2.659	2.574	2.319
 7	 2	2.939	2.734	2.587	2.385
 7	 3	3.078	2.835	2.746	2.535
 7	 4	3.072	2.860	2.809	2.614
 7	 5	3.126	2.943	2.835	2.671
 7	 6	3.005	2.795	2.864	2.668
 7	 7	3.022	2.896	2.892	2.772
 8	 0	4.051	3.820	3.235	3.030
 8	 1	3.589	3.534	3.084	3.038
 8	 2	3.448	3.006	3.099	2.716
 8	 3	3.419	2.988	3.107	2.714
 8	 4	3.634	3.104	3.398	2.923
 8	 5	3.930	3.273	3.654	3.038
 8	 6	4.052	3.962	3.909	3.851
 8	 7	4.280	4.242	4.104	4.107
 9	 0	3.376	3.336	2.742	2.705
 9	 1	3.413	3.078	2.814	2.540
 9	 2	3.342	3.130	2.851	2.661
 9	 3	3.295	2.981	2.872	2.597
 9	 4	3.311	3.109	2.948	2.771
 9	 5	3.867	3.866	3.421	3.420
 9	 6	3.979	3.971	3.587	3.591
 9	 7	4.244	4.257	3.860	3.859
10	 0	2.766	2.483	2.302	2.067
10	 1	2.701	2.535	2.410	2.266
10	 2	2.550	2.462	2.404	2.311
10	 3	2.728	2.513	2.577	2.374
10	 4	2.878	2.695	2.778	2.603
10	 5	3.168	3.007	3.049	2.905
10	 6	3.330	3.016	3.340	3.029
10	 7	3.624	3.225	3.593	3.206
11	 0	2.677	2.452	2.226	2.052
11	 1	2.734	2.635	2.348	2.277
11	 2	2.886	2.759	2.498	2.393
11	 3	2.936	2.823	2.571	2.466
11	 4	2.926	2.830	2.696	2.614
11	 5	3.301	3.183	2.980	2.870
11	 6	3.468	3.274	3.227	3.047
11	 7	3.637	3.506	3.421	3.284
12	 0	2.920	2.628	2.364	2.124
12	 1	2.730	2.617	2.374	2.274
12	 2	2.742	2.692	2.473	2.429
12	 3	2.992	2.941	2.640	2.589
12	 4	3.073	2.973	2.802	2.720
12	 5	3.437	3.218	3.106	2.894
12	 6	3.550	3.295	3.285	3.058
12	 7	3.904	3.539	3.643	3.294
13	 0	2.795	2.589	2.274	2.101
13	 1	2.806	2.619	2.428	2.271
13	 2	2.828	2.693	2.517	2.396
13	 3	2.960	2.855	2.684	2.583
13	 4	3.154	2.960	2.954	2.782
13	 5	3.632	3.186	3.416	2.983
13	 6	3.861	3.356	3.707	3.248
13	 7	4.287	3.595	4.091	3.458
14	 0	3.004	2.569	2.456	2.112
14	 1	2.901	2.806	2.443	2.373
14	 2	3.008	2.903	2.567	2.480
14	 3	3.050	2.941	2.617	2.515
14	 4	3.576	3.241	3.076	2.765
14	 5	3.749	3.381	3.348	3.022
14	 6	4.172	3.694	3.769	3.351
14	 7	4.484	3.753	4.085	3.429
15	 0	2.271	2.205	1.968	1.913
15	 1	2.480	2.443	2.244	2.221
15	 2	2.527	2.488	2.343	2.305
